Taanit 3a	Taanit 3a:7	@11רש"י @33ד"ה אלא ר"י כו', <br>@44תמיהני @55בדברי רש"י אלו דברישא כתב משעת הנחתו ביום השביעי דמשמע דס"ל דמזכירים בשביעי וכמ"ש רש"י לעיל מיום שמברכים באחרונה, דהיינו בשביעי (וזהו דלא כתוס' לעיל דהנחתו היינו סלוקו דלולב דזה מוצאי שביעי ולשיטת רש"י ז"ל קשה לי, דאיך פריך ר"י לר"מ דהוא סי' קללה למה מזכיר, הא גם לדידיה קשה דהא בשביעי ג"כ סי' קללה) וכן מבואר מדברי רש"י עוד בסמוך ממה דפירש היה ר' יהושע וכו' ואלו הכא קתני הראשון אינו מזכיר, ואח"כ בד"ה האמר משעת הנחתו, כתב רש"י דהיינו בשביעי והכא קתני יו"ט האחרון של חג דהיינו בשמיני עכ"ל, מבואר דהך קושיא אינו רק מדקתני הראשון אינו מזכיר בסתם מקצת יו"ט האחרון, והא משעת הנחתו, היינו דמזכיר בשביעי, וזה ברור בכוונת רש"י, ואלו בסוף הדבור הזה כתב רש"י א"ל כר"י מתוקמא לפיכך איך מזכירין אלא ביו"ט האחרון מבואר דמשעת הנחתו היינו מיו"ט האחרון, וכ"כ רש"י לקמן (דף ד סוף ע"א) ואין דעתי הקלושה עומד בכוונת רש"י בזה, והמהרש"א נקט בפשיטות דרש"י ס"ל כתוס' דהנחתו היינו יו"ט האחרון, וצ"ע: 
Taanit 4a	NULL	@11גמרא, @33מאן תנא (דתני אין שואלין את הגשמים, אלא סמוך לגשמים) ר' יהושע הוא דאמר משעת הנחתו, (ללולב הוא מזכיר, דהיינו יום שמיני, וזה סמוך לגשמים). <br>@44תימא @55למה נקט ר' יהושע דברייתא ולא ר"י דמתני', דאמר מאימתי מזכירין את הגשמים מיו"ט האחרון של חג. <br>@44אחר @55זמן רב מצאתי בעזה"י בספר המכריע לריא"ז דמחק זה וצ"ל סתם ר' יהושע היא: 
Taanit 4b	NULL	@11גמרא, @33והא אמר ר' יוחנן במקום ששואל מזכיר. <br>@44פירוש @55דמקשה על שנוייא דמקודם דמשני ואבע"א ל"ק כאן (הא דא"ר אליעזר הלכה כר"ג דשואלין בשבעה במרחשון), לשאול, כאן (הא דא "י הלכה כר"י דמזכירין ביו"ט אחרון של חג), להזכיר דלא ניחא ליה לומר פלוגתא בין ר"י ובין ר"א, אלא דכולהו ס"ל דההלכה כר"ג לזה פריך והאר"י במקום ששואל (מזכיר הא במקום שאינו שואל אינו מזכיר) והא קודם מרחשון אינו שואל ומ"מ מזכיר, ומשני דלהפסקה אתמר, (מה דאמר במקום ששואל מזכיר) דשאלה והזכרה שוין, דמה דפוסק מלשאול בע"פ אחר מנחה זה לא מקרי אינו שואל, דהתפלה בעצמותו גורם דאינו שואל, והדר פריך דהא תרתי אתמר דאר"י התחיל להזכיר וישאר קושי' הראשונה על ההתחלה אם לא נרצה לעשות פלוגתא בין ר"י לר"א, אלא ל"ק הא לן והא להו, והיינו דאף אם ר"י ס"ל כר"א דהלכה כר"ג ניחא דהא לן, היינו או כפירש"י, דלבני בבל באמת אינו מזכיר עד ז' מרחשון, והא דאמר הלכה כר"י, היינו לבני א"י דמיד אחר יו"ט דאפשר לשאול, מ"מ אינו שואל, או כפי' תוס' דבאמת אין הזכרה, ושוים דלבני בבל מזכיר קודם ו' מרחשון אף דאינו שואל, והא דאמר ר"י דהזכרה בזמן שאלה היינו לבני א"י, והסוגיא מרווח. <br>@44ולפירוש @55רש"י קשה לי דהוא ז"ל פירש דהקושיא על מה דאמר ר"י הלכה כר"י שמזכיר ביו"ט האחרון, והא ליכא שאלה, דאינו אומר ברכת השנים ביו"ט. <br>@44ותמוה @55לי, דא"כ איך משני ההיא להפסקה אתמר, הא עדיין קשה כן על הפסקה, דהא בע"פ אחר מנחה פוסק מלשאול, ואף על פי כן מזכיר בשחרית דיום טוב, ואם נימא דמה דפוסק מלשאול בליל יום טוב לא מקרי אינו שואל, כיון דבתפלת יום טוב לא שייך שאלה, אם כן גם לענין התחלה י"ל כן דיו"ט האחרון במה דאינו שואל אינו בכלל דאינו שואל כיון דליכא כלל הזכרת שאלה בתפילות יו"ט, ותיכף אחר יו"ט שיכול לשאול הוא שואל. <br>@44ויותר @55קשה במ"ש רש"י אח"כ בכונת המקשן והאר"י התחיל להזכיר וכו' דהקושיא מהא דאמר פסק מלשאול אינו מזכיר, והא בע"פ פוסק, ואיך אמר הלכה כר"י דמזכיר בשחרית ביו"ט, וזה תמוה דמאי צריך להביא ההיא דר"י הא תיכף כשתירץ ההיא להפסקה אתמר לפרוך הא גם על ההפסקה קשה דהא פוסקים בע"פ ומזכירין עד תפלת מוסף: 
Taanit 4b	NULL	@11גמרא, @33הא לן, פירש"י, דלבני בבל מזכיר עד ז' מרחשון, <br>@44קשה @55לי, איך אמרינן ואנן דאית לן תרי יומי היכי עבדינן, והא ממנ"פ בא"י לא עבדי ב' יומי, ובבני בבל הא מזכרי עד ז' מרחשון, וצ"ע: 
Taanit 4b	NULL	@11גמרא @33אלא אמר שמואל (לר"י דאמר מזכירין גבורות גשמים מיו"ט האחרון בשמיני ספק שביעי) במוספין ובמנחה (ג"כ מזכיר אחר שכבר עשיתו ליום זה קודש א"א שתעשהו חול, לפסוק במנחה משום ספק שביעי) ופוסק ערבית ושחרית שאחריו, וחוזר ומתחיל במוספין (של תשיעי ספק שמיני). <br>@44קשה @55לי הא בירושלמי מקשה ולידכר מאורתא מערבית, ומשני דלית תמן כל עמא, ושוב מקשה דלזכור משחרית, ומשני דיסברו דהוי מדכרי מאורתא, וא"כ הכא כיון דכבר הזכיר ביום שמיני במוסף למה לו לפסוק בערב ובשחרית, לו יהא דיום מחר הוא יו"ט אחרון, הא מ"מ ראוי להזכיר מאורתא, כיון דל"ש עוד טעם דירושלמי, מיהו בירושלמי יש עוד טעם דיצאו כל המועדות בטל, א"כ י"ל דתלמודא דידן ס"ל כהך טעמא, גם לפי פירוש הר"ן קאי הקושיא ולידכר מאורתא על יום א' דפסח, דאמאי פוסקין במוסף לידכר טל, ולפסוק גשם מאורתא, אך התוס' לעיל (דף ב' ע"ב ד"ה העובר) הביאו הירושלמי על הזכרת גשמים, ביום אחרון של חג, והביאו טעם ראשון דהירושלמי, וקשה הא ע"כ סוגיא דידן ס"ל כאידך טעמא: 
Taanit 5a	NULL	@11תוס' @33ד"ה ובחזירתו כו' י"ל דלכל המאוחרת. <br>@44קשה @55לי, דלמא באמת אותן לא נגמרו בט"ו בניסן והעומר הקריבו מאותן שנזרעו בב' וגדלו בי"ב. 
Taanit 6a	Taanit 6a:13	@11גמרא, @33בשלמא רביעה ראשונה לשאול (טל ומטר, שלישית להתענות אם לא ירדו גשמים עד שלישית, שניה למאי קחשיב), א"ר זירא לנדרים, דתנן הנודר עד הגשמים, עד שתרד רביעה שנייה. <br>@44קשה @55לי, אמאי לא נקט נ"מ לשכירות בתים דקתני ברישא דמתני' דשם, המשכיר בית עד הגשמים עד שתרד רביעה שניה: 
Taanit 6b	NULL	@11גמרא, @33מאי מברך (על הגשמים) מודים אנחנו לך, כתב רש"י ז"ל בפ' הרואה פרכינן הא מברכינן הטוב והמטיב, ומשני הא דחזי מחזא והא דשמע משמע. <br>@44קשה @55לי, הא דחינן שם הך תירוצא דשמע הוי בכלל בשורות טובות, ומסיק אידי ואידי דחזי, הא דאתא פורתא, (מברך מודים אנחנו לך), הא דאתי טובא, (הטוב והמטיב): 
Taanit 9b	Taanit 9b:10	@11גמרא, @33אמר לו ר"י והלא מימי אוקינוס מלוחין הן, (ואיך תנא ר"א כל העולם כולו מימי אוקינוס הוא שותה). <br>@44פירוש @55והרי אנו טועמים ורואים דאינם מלוחין, ורש"י ז"ל פירש והלא מלוחין הן, ואין תבואה גדילה מהן, ולא ידעתי למאי צורך פירש כן: 
Taanit 13a	Taanit 13a:9-10	@11גמרא, @33אלא לאו בצונן. <br>@44פירוש @55כיון דקתני וכן (כמו שהוא בתענית ציבור) אתה מוצא באבל ומנודה, ע"כ מה דקתני דרחיצת כל גופו אסור, היינו אפילו בצונן, דאלו בחמין אפילו פניו ידיו ורגליו אסור באבל, ומוכח דגם בתענית ציבור אסור אפילו בצונן, וקשיא לרפרם אמר רב חסדא דאמר דת"צ מותר בצונן וכמו שפירש"י. <br>@44ובתוס' @55פירשו להיפוך דההוכחה דגם אבל מותר בצונן וקשיא לרפרם דאמר אבל אסור בין בחמין בין בצונן. <br>@44ולא @55זכיתי להבין לאחריתם, דהא אדרבא כיון דמיירי בצונן, וקתני דכל גופו אסור הרי סיוע לרפרם למה דסבר גבי אבל: 
