masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text
Sotah,פני משה,1,0,1a,"@11המקנא לאשתו. @33לישנא דקרא נקיט. ובבבלי מסיק דאע""ג דקתני המקנא דיעבד אין לכתחילה לא הלכה דחובה היא לאדם לקנא לאשתו אם היא צריכה לכך אבל בזמן הזה לא לימא איש לאשתו אפילו בינו לבינה אל תסתרי עם איש פלוני דיש לחוש לדברי רבי יוסי ברבי יהודה דאמר בגמרא מקנא אדם לאשתו על פי עד אחד או על פי עצמו ואם נסתרה אחר שקינא לה בינו לבין עצמה נאסרה עליו איסור עולם שאין לנו מי המרים לבודקה ולהתירה:",המקנא לאשתו,JTmock Sotah 1:1:1,המקנא לאשתו רבי אליעזר אומר מקנא על פי שנים ומשקה על פי עד אחד או על פי עצמו רבי יהושע אומר מקנא על פי שנים ומשקה על פי שנים:
Sotah,פני משה,1,0,1a,"מקנא לה ע""פ שני'. אם בא להשקותה מי מרים צריך להביא שני עדים ולומר לה בפניהם אל תסתרי עם איש פלוני ואם לא קינא לה בפני שנים אינה נאסרת עליו בסתירה זו ואינו משקה אותה:","מקנא לה ע""פ שני'",JTmock Sotah 1:1:1,המקנא לאשתו רבי אליעזר אומר מקנא על פי שנים ומשקה על פי עד אחד או על פי עצמו רבי יהושע אומר מקנא על פי שנים ומשקה על פי שנים:
Sotah,פני משה,1,0,1a,"ומשקה ע""פ עד א' או ע""פ עצמו. אפי' אין עדים שנסתרה אלא עד אחד או הוא עצמו אומר ראיתיה שנסתרה אחר שקנאתי לה נאסרה בסתירתה עד שתשתה כדיליף בבבלי ריש פ' ה' מקראי דסתירתה אוסרתה עליו מספק:","ומשקה ע""פ עד א' או ע""פ עצמו",JTmock Sotah 1:1:1,המקנא לאשתו רבי אליעזר אומר מקנא על פי שנים ומשקה על פי עד אחד או על פי עצמו רבי יהושע אומר מקנא על פי שנים ומשקה על פי שנים:
Sotah,פני משה,1,0,1a,ר' יהושע אומר כו'. דצריך שני עדים אף לסתירה ובגמ' מפרש טעמא דפלוגתייהו והלכה כרבי יהושע:,ר' יהושע אומר כו',JTmock Sotah 1:1:1,המקנא לאשתו רבי אליעזר אומר מקנא על פי שנים ומשקה על פי עד אחד או על פי עצמו רבי יהושע אומר מקנא על פי שנים ומשקה על פי שנים:
Sotah,פני משה,1,0,1a,@22גמ' @11כתיב ועבר עליו וגו'. @33ודריש רוח קנאה דנכנסה בו רוח טהרה לקנא את אשתו ולא שיקנא לה מתוך שחוק כו':,כתיב ועבר עליו וגו',,
Sotah,פני משה,1,0,1a,עבר וקינא לה בא' מן הדברים הללו. מהו:,עבר וקינא לה בא' מן הדברים הללו,JTmock Sotah 1:1:2,כתיב (במדבר ה) ועבר עליו רוח קנאה וקנא את אשתו וגו'. שלא יקנא לה לא מתוך שחוק ולא מתוך שיחה ולא מתוך קלות ראש ולא מתוך מתון. אלא מתוך דבר של אימה. עבר וקינא לה באחד מכלה דברים הללו. מה איתאמרת למצוה. לעיכוב. אין תימר למצוה קינויו קינוי. אין תימר לעיכוב אין קינויו קינוי. אתייא כהדא כל מקום שנאמר חוקה תורה מעכב
Sotah,פני משה,1,0,1a,מה איתאמרת כו'. לענין מה נאמרו הדברים דלא יקנא לה מתוך שחוק כו' למצוה אבל בדיעבד הוי קינוי או לעיכוב:,מה איתאמרת כו',JTmock Sotah 1:1:2,כתיב (במדבר ה) ועבר עליו רוח קנאה וקנא את אשתו וגו'. שלא יקנא לה לא מתוך שחוק ולא מתוך שיחה ולא מתוך קלות ראש ולא מתוך מתון. אלא מתוך דבר של אימה. עבר וקינא לה באחד מכלה דברים הללו. מה איתאמרת למצוה. לעיכוב. אין תימר למצוה קינויו קינוי. אין תימר לעיכוב אין קינויו קינוי. אתייא כהדא כל מקום שנאמר חוקה תורה מעכב
Sotah,פני משה,1,0,1a,ופשיט לה אתייא כהדא. דאמרינן בעלמא:,ופשיט לה אתייא כהדא,JTmock Sotah 1:1:2,כתיב (במדבר ה) ועבר עליו רוח קנאה וקנא את אשתו וגו'. שלא יקנא לה לא מתוך שחוק ולא מתוך שיחה ולא מתוך קלות ראש ולא מתוך מתון. אלא מתוך דבר של אימה. עבר וקינא לה באחד מכלה דברים הללו. מה איתאמרת למצוה. לעיכוב. אין תימר למצוה קינויו קינוי. אין תימר לעיכוב אין קינויו קינוי. אתייא כהדא כל מקום שנאמר חוקה תורה מעכב
Sotah,פני משה,1,0,1a,כל מקום שנאמר חוקה תורה מעכב. והכא דכתיב זאת תורת הקנאות לעכב:,כל מקום שנאמר חוקה תורה מעכב,JTmock Sotah 1:1:2,כתיב (במדבר ה) ועבר עליו רוח קנאה וקנא את אשתו וגו'. שלא יקנא לה לא מתוך שחוק ולא מתוך שיחה ולא מתוך קלות ראש ולא מתוך מתון. אלא מתוך דבר של אימה. עבר וקינא לה באחד מכלה דברים הללו. מה איתאמרת למצוה. לעיכוב. אין תימר למצוה קינויו קינוי. אין תימר לעיכוב אין קינויו קינוי. אתייא כהדא כל מקום שנאמר חוקה תורה מעכב
Sotah,פני משה,1,0,1a,"הקינוי ר' יהושע כו'. ור' יהושע מטעמא דנפשיה אמר רשות וטעמייהו מפרש לקמן. ובבבלי פלוגתא דר' ישמעאל ור""ע היא:",הקינוי ר' יהושע כו',,
