masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text
Moed Katan,פני משה,1,1,1a,"@22מתני' @11משקין בית השלחין במועד ובשביעית@33. בית השלחין היא שדה שצריכה להשקותה תדיר ולישנא דצחותא הוא שצמאה למים ואתה עיף ויגע תרגימו משלהי ולאי והחי""ת וה""א מתחלפין שהן ממוצא אחד. ומכיון שרגיל להשקותה תדיר והתחיל להשקותה קודם המועד אי לא משקה לה אתא לידי פסידא מותר להשקותה דכל דבר האבד ולית ביה טירחא יתירא שרו רבנן לעשותו בחולו של מועד כדאמרינן בגמרא דכתיב ששת ימים תאכל מצות וביום השביעי עצרת לה' אלהיך מה שביעי עצור אף ששה עצורין אי מה שביעי עצור מכל מלאכה אף כל ששה עצורין מכל מלאכה ת""ל השביעי ה""א יתירה השביעי עצור מכל מלאכה ואין הששה עצורין מכל מלאכה הא לא מסרן הכתוב אלא לחכמים לומר לך איזה יום אסור ואיזה יום מותר איזו מלאכה אסורה ואיזו מלאכה מותרת. ודווקא בית השלחין אבל שדה הבעל שהיא שותה למטר השמים וכשמשקה אותה אינה אלא להרווחה ולהשביחה לא התירו חכמים להשקותה בחול המועד:",משקין בית השלחין במועד ובשביעית,JTmock Moed Katan 1:1:1,משקין בית השלחין במועד ובשביעית בין ממעיין שיוצא בתחלה בין ממעיין שאין יוצא בתחלה אבל לא ממי גשמים ולא ממי קילון ואין עושין עוגיות לגפנים:
Moed Katan,פני משה,1,1,1a,ובשביעית. וכן בשביעית משקין בית השלחין:,ובשביעית,JTmock Moed Katan 1:1:1,משקין בית השלחין במועד ובשביעית בין ממעיין שיוצא בתחלה בין ממעיין שאין יוצא בתחלה אבל לא ממי גשמים ולא ממי קילון ואין עושין עוגיות לגפנים:
Moed Katan,פני משה,1,1,1a,בין ממעין שיוצא בתחלה. שיוצא' עכשיו מתחלה ואין חוששין שמא יפלו גדודותיו הואיל וחדש הוא ובין ממעין שלא יצא בתחלה אלא שישן הוא:,בין ממעין שיוצא בתחלה,JTmock Moed Katan 1:1:1,משקין בית השלחין במועד ובשביעית בין ממעיין שיוצא בתחלה בין ממעיין שאין יוצא בתחלה אבל לא ממי גשמים ולא ממי קילון ואין עושין עוגיות לגפנים:
Moed Katan,פני משה,1,1,1a,אבל אין משקין לא מי גשמים. גזירה שמא ישקה ממי קילון והוא בור עמוק ובו מי גשמים מכונסין דאיכא טירחא יתירא לדלות מתוכה וכל טירחא יתירא אסרו במועד:,אבל אין משקין לא מי גשמים,JTmock Moed Katan 1:1:1,משקין בית השלחין במועד ובשביעית בין ממעיין שיוצא בתחלה בין ממעיין שאין יוצא בתחלה אבל לא ממי גשמים ולא ממי קילון ואין עושין עוגיות לגפנים:
Moed Katan,פני משה,1,1,1a,ואין עושין עוגיות לגפנים. עוגיות הן חריצין עגולים שעושין בעיקרי הגפנים כדי שיתמלאו מים ומשום טירחא יתירא וכל זה במועד אבל בשביעית לא גזרו משום טירחא יתירא:,ואין עושין עוגיות לגפנים,JTmock Moed Katan 1:1:1,משקין בית השלחין במועד ובשביעית בין ממעיין שיוצא בתחלה בין ממעיין שאין יוצא בתחלה אבל לא ממי גשמים ולא ממי קילון ואין עושין עוגיות לגפנים:
Moed Katan,פני משה,1,1,1a,@22גמ' @11ניחא מעין שלא יצא בתחל'@33. שכבר היה שפיר הוא שמשקין ממנו אלא מעין שיצא עכשיו בתחלה אמאי שרי ולא טריח הוא בתמיה ניחוש דילמא אתי לאינפולי ואזיל וטרח טירחא יתירא:,ניחא מעין שלא יצא בתחל',JTmock Moed Katan 1:1:2,"ניחא מעיין שלא יצא בתחילה מעיין שיוצא בתחילה ולא טריח הוא אלא כר""מ דר""מ אמר משקין ממנו אפילו שדה בית הבעל. א""ר יוסי דברי הכל כשהיה אחד ונעשה שנים או שהיו מימיו מועטין ונתברכו: ותני כן מעיין שיצא בתחילה משקין ממנו אפילו שדה בית הבעל דברי ר""מ. וחכ""א אין משקין ממנו אלא שדה בית השלחין שחרבה. על דעתיה דר""מ משקין ממנו דבר שאינו אבד ודבר שהוא טריח. על דעתיה דרבנן אין משקין ממנו אלא דבר שהוא אבד ובלבד דבר שאינו טריח. אבל וטרח מה אמרי בה רבנן. נישמעינה מן הדא כל שהוא פסידה והולכת זו היא בית השלחין. עמדה מלהכחיש זו בית הבעל מחלוקת דר""מ וחכמים. עד כמה תשהא ותיעשה בית השלחין עד כדי שתשהא שנים שלשה ימים קודם לרגל. נישמעינה מן הדא חבריה נגב קומי מועדא תלתא יומין חזר במועדא. אתא עובדא קומי רב חונה ואמר אילין דאכחשין ישתיין אילין דלא אכחשין לא ישתיין. ר' יונה ור' יוסי הורון בהדה מקרת דצילייא דהוון זריעה סערין מיחצדינון במועדא דלא יפקען וייבדן:"
Moed Katan,פני משה,1,1,1a,"אלא מתני' כר""מ היא. דס""ל מעין שיצא בתחלה משקין ממנו אפי' שדה בית הבעל בדאמר בתוספתא ריש מכלתין ומייתי לה לקמן ולר""מ לא חיישינן למידי:","אלא מתני' כר""מ היא",JTmock Moed Katan 1:1:2,"ניחא מעיין שלא יצא בתחילה מעיין שיוצא בתחילה ולא טריח הוא אלא כר""מ דר""מ אמר משקין ממנו אפילו שדה בית הבעל. א""ר יוסי דברי הכל כשהיה אחד ונעשה שנים או שהיו מימיו מועטין ונתברכו: ותני כן מעיין שיצא בתחילה משקין ממנו אפילו שדה בית הבעל דברי ר""מ. וחכ""א אין משקין ממנו אלא שדה בית השלחין שחרבה. על דעתיה דר""מ משקין ממנו דבר שאינו אבד ודבר שהוא טריח. על דעתיה דרבנן אין משקין ממנו אלא דבר שהוא אבד ובלבד דבר שאינו טריח. אבל וטרח מה אמרי בה רבנן. נישמעינה מן הדא כל שהוא פסידה והולכת זו היא בית השלחין. עמדה מלהכחיש זו בית הבעל מחלוקת דר""מ וחכמים. עד כמה תשהא ותיעשה בית השלחין עד כדי שתשהא שנים שלשה ימים קודם לרגל. נישמעינה מן הדא חבריה נגב קומי מועדא תלתא יומין חזר במועדא. אתא עובדא קומי רב חונה ואמר אילין דאכחשין ישתיין אילין דלא אכחשין לא ישתיין. ר' יונה ור' יוסי הורון בהדה מקרת דצילייא דהוון זריעה סערין מיחצדינון במועדא דלא יפקען וייבדן:"
Moed Katan,פני משה,1,1,1a,"אמר ר' יוסי. לא היא דאיכא למימר דברי הכל היא מתני' ואפי' לחכמים דפליגי לקמן על ר""מ דמיירי שהיה מעין אחר שיצא כבר ועשאו עכשיו שנים או שהיה מימיו מועטין ונתברכו לצאת יותר בהרווחה וזהו דקרי ליה שיצא בתחלה כלומר שיצא עכשיו בהרווחה טפי הלכך לא חיישינן דילמא אתי לאינפולי:",אמר ר' יוסי,JTmock Moed Katan 1:1:2,"ניחא מעיין שלא יצא בתחילה מעיין שיוצא בתחילה ולא טריח הוא אלא כר""מ דר""מ אמר משקין ממנו אפילו שדה בית הבעל. א""ר יוסי דברי הכל כשהיה אחד ונעשה שנים או שהיו מימיו מועטין ונתברכו: ותני כן מעיין שיצא בתחילה משקין ממנו אפילו שדה בית הבעל דברי ר""מ. וחכ""א אין משקין ממנו אלא שדה בית השלחין שחרבה. על דעתיה דר""מ משקין ממנו דבר שאינו אבד ודבר שהוא טריח. על דעתיה דרבנן אין משקין ממנו אלא דבר שהוא אבד ובלבד דבר שאינו טריח. אבל וטרח מה אמרי בה רבנן. נישמעינה מן הדא כל שהוא פסידה והולכת זו היא בית השלחין. עמדה מלהכחיש זו בית הבעל מחלוקת דר""מ וחכמים. עד כמה תשהא ותיעשה בית השלחין עד כדי שתשהא שנים שלשה ימים קודם לרגל. נישמעינה מן הדא חבריה נגב קומי מועדא תלתא יומין חזר במועדא. אתא עובדא קומי רב חונה ואמר אילין דאכחשין ישתיין אילין דלא אכחשין לא ישתיין. ר' יונה ור' יוסי הורון בהדה מקרת דצילייא דהוון זריעה סערין מיחצדינון במועדא דלא יפקען וייבדן:"
Moed Katan,פני משה,1,1,1a,"ותני. בתוספתא שם דפליגי ר""מ וחכמים בזה כדאמרן:",ותני,JTmock Moed Katan 1:1:2,"ניחא מעיין שלא יצא בתחילה מעיין שיוצא בתחילה ולא טריח הוא אלא כר""מ דר""מ אמר משקין ממנו אפילו שדה בית הבעל. א""ר יוסי דברי הכל כשהיה אחד ונעשה שנים או שהיו מימיו מועטין ונתברכו: ותני כן מעיין שיצא בתחילה משקין ממנו אפילו שדה בית הבעל דברי ר""מ. וחכ""א אין משקין ממנו אלא שדה בית השלחין שחרבה. על דעתיה דר""מ משקין ממנו דבר שאינו אבד ודבר שהוא טריח. על דעתיה דרבנן אין משקין ממנו אלא דבר שהוא אבד ובלבד דבר שאינו טריח. אבל וטרח מה אמרי בה רבנן. נישמעינה מן הדא כל שהוא פסידה והולכת זו היא בית השלחין. עמדה מלהכחיש זו בית הבעל מחלוקת דר""מ וחכמים. עד כמה תשהא ותיעשה בית השלחין עד כדי שתשהא שנים שלשה ימים קודם לרגל. נישמעינה מן הדא חבריה נגב קומי מועדא תלתא יומין חזר במועדא. אתא עובדא קומי רב חונה ואמר אילין דאכחשין ישתיין אילין דלא אכחשין לא ישתיין. ר' יונה ור' יוסי הורון בהדה מקרת דצילייא דהוון זריעה סערין מיחצדינון במועדא דלא יפקען וייבדן:"
Moed Katan,פני משה,1,1,1a,שחרבה מן המים. וצמאה לכך:,שחרבה מן המים,JTmock Moed Katan 1:1:2,"ניחא מעיין שלא יצא בתחילה מעיין שיוצא בתחילה ולא טריח הוא אלא כר""מ דר""מ אמר משקין ממנו אפילו שדה בית הבעל. א""ר יוסי דברי הכל כשהיה אחד ונעשה שנים או שהיו מימיו מועטין ונתברכו: ותני כן מעיין שיצא בתחילה משקין ממנו אפילו שדה בית הבעל דברי ר""מ. וחכ""א אין משקין ממנו אלא שדה בית השלחין שחרבה. על דעתיה דר""מ משקין ממנו דבר שאינו אבד ודבר שהוא טריח. על דעתיה דרבנן אין משקין ממנו אלא דבר שהוא אבד ובלבד דבר שאינו טריח. אבל וטרח מה אמרי בה רבנן. נישמעינה מן הדא כל שהוא פסידה והולכת זו היא בית השלחין. עמדה מלהכחיש זו בית הבעל מחלוקת דר""מ וחכמים. עד כמה תשהא ותיעשה בית השלחין עד כדי שתשהא שנים שלשה ימים קודם לרגל. נישמעינה מן הדא חבריה נגב קומי מועדא תלתא יומין חזר במועדא. אתא עובדא קומי רב חונה ואמר אילין דאכחשין ישתיין אילין דלא אכחשין לא ישתיין. ר' יונה ור' יוסי הורון בהדה מקרת דצילייא דהוון זריעה סערין מיחצדינון במועדא דלא יפקען וייבדן:"
