masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text
Horayot,פני משה,1,1,1a,@22מתני' @11הורו בית דין לעבור.@33 שאמרו לעם מותרים אתם לעשות זה ובדבר שחייבין על זדונו כרת כדתנן בפרק דלקמן:,הורו בית דין לעבור,JTmock Horayot 1:1:1,הורו בית דין לעבור על אחת מכל מצות האמורות בתורה והלך היחיד ועשה שוגג על פיהם בין שעשו ועשה עמהן בין שעשו ועשה אחריהן בין שלא עשו ועשה הרי זה פטור מפני שתלה בבית דין הורו בית דין וידע אחד מהן שטעו או תלמיד שהוא ראוי להורייה והלך ועשה על פיהם בין שעשו ועשה עמהם בין שעשו ועשה אחריהם בין שלא עשו ועשה הרי זה חייב מפני שלא תלה בבית דין זה הכלל התולה בעצמו חייב והתולה בבית דין פטור:
Horayot,פני משה,1,1,1a,"והלך היחיד ועשה. מתני' ר' יהודה היא דאמר יחיד שעשה בהוראת בית דין פטור. ואינה הלכה אלא כרבנן דאמרי יחיד שעשה בהוראת ב""ד חייב ועד שיהו העושים על פי ב""ד רוב יושבי ארץ ישראל אע""פ שהן שבט אחד או רוב השבטים ואע""פ שהן מיעוט הקהל מיושבי ארץ ישראל ואז בית דין מביאין פר העלם דבר של ציבור כלומר הציבור מביאין בשביל הב""ד והעושים על פיהם פטורין:",והלך היחיד ועשה,JTmock Horayot 1:1:1,הורו בית דין לעבור על אחת מכל מצות האמורות בתורה והלך היחיד ועשה שוגג על פיהם בין שעשו ועשה עמהן בין שעשו ועשה אחריהן בין שלא עשו ועשה הרי זה פטור מפני שתלה בבית דין הורו בית דין וידע אחד מהן שטעו או תלמיד שהוא ראוי להורייה והלך ועשה על פיהם בין שעשו ועשה עמהם בין שעשו ועשה אחריהם בין שלא עשו ועשה הרי זה חייב מפני שלא תלה בבית דין זה הכלל התולה בעצמו חייב והתולה בבית דין פטור:
Horayot,פני משה,1,1,1a,"שוגג על פיהם. שהיתה השגגה על פיהם ולאפוקי היכי שלא היתה על פי הוראת הב""ד כגון שהורו שחלב מותר ונתחלף לו חלב בשומן ואכלו שזה הוא על פי שגגת עצמו ולא על פי ב""ד וחייב:",שוגג על פיהם,JTmock Horayot 1:1:1,הורו בית דין לעבור על אחת מכל מצות האמורות בתורה והלך היחיד ועשה שוגג על פיהם בין שעשו ועשה עמהן בין שעשו ועשה אחריהן בין שלא עשו ועשה הרי זה פטור מפני שתלה בבית דין הורו בית דין וידע אחד מהן שטעו או תלמיד שהוא ראוי להורייה והלך ועשה על פיהם בין שעשו ועשה עמהם בין שעשו ועשה אחריהם בין שלא עשו ועשה הרי זה חייב מפני שלא תלה בבית דין זה הכלל התולה בעצמו חייב והתולה בבית דין פטור:
Horayot,פני משה,1,1,1a,"בין שעשו. ב""ד ועשה זה עמהן או אחריהן בין שלא עשו הב""ד כלל והוא עשה על פי הוראתם ה""ז פטור והב""ד חייבין שההוראה תלויה בב""ד ואין מביאין קרבן אלא על שגגת הוראה ולא על המעשה והמעשה תלוי בקהל:",בין שעשו,JTmock Horayot 1:1:1,הורו בית דין לעבור על אחת מכל מצות האמורות בתורה והלך היחיד ועשה שוגג על פיהם בין שעשו ועשה עמהן בין שעשו ועשה אחריהן בין שלא עשו ועשה הרי זה פטור מפני שתלה בבית דין הורו בית דין וידע אחד מהן שטעו או תלמיד שהוא ראוי להורייה והלך ועשה על פיהם בין שעשו ועשה עמהם בין שעשו ועשה אחריהם בין שלא עשו ועשה הרי זה חייב מפני שלא תלה בבית דין זה הכלל התולה בעצמו חייב והתולה בבית דין פטור:
Horayot,פני משה,1,1,1a,"הרי זה חייב מפני שלא תלה בב""ד. ואע""ג דזה מזיד הוא שהרי ידע שטעו ואע""פ כן עשה כדבריהם ומזיד לאו בר קרבן הוא אפ""ה משכחת לה כגון ששגג וחשב מצוה לשמוע דברי חכמים ולעשות על פי ב""ד ואע""פ שהם טועים:","הרי זה חייב מפני שלא תלה בב""ד",JTmock Horayot 1:1:1,הורו בית דין לעבור על אחת מכל מצות האמורות בתורה והלך היחיד ועשה שוגג על פיהם בין שעשו ועשה עמהן בין שעשו ועשה אחריהן בין שלא עשו ועשה הרי זה פטור מפני שתלה בבית דין הורו בית דין וידע אחד מהן שטעו או תלמיד שהוא ראוי להורייה והלך ועשה על פיהם בין שעשו ועשה עמהם בין שעשו ועשה אחריהם בין שלא עשו ועשה הרי זה חייב מפני שלא תלה בבית דין זה הכלל התולה בעצמו חייב והתולה בבית דין פטור:
Horayot,פני משה,1,1,1a,"זה הכלל. לאתויי מבעט בהוראה שאין דרכו לעשות על פי הוראת ב""ד ועכשיו עשה לא מפני שסמך על הוראתם אלא שנדמה לו בדעתו שהוא כך ה""ז חייב שהתולה בהוראת בית דין הוא שפטור:",זה הכלל,JTmock Horayot 1:1:1,הורו בית דין לעבור על אחת מכל מצות האמורות בתורה והלך היחיד ועשה שוגג על פיהם בין שעשו ועשה עמהן בין שעשו ועשה אחריהן בין שלא עשו ועשה הרי זה פטור מפני שתלה בבית דין הורו בית דין וידע אחד מהן שטעו או תלמיד שהוא ראוי להורייה והלך ועשה על פיהם בין שעשו ועשה עמהם בין שעשו ועשה אחריהם בין שלא עשו ועשה הרי זה חייב מפני שלא תלה בבית דין זה הכלל התולה בעצמו חייב והתולה בבית דין פטור:
Horayot,פני משה,1,1,1a,"@22גמ' @11נפש כי תחטא. @33כתיב בחטאת יחיד ואם נפש אחת תחטא בשגגה מעם הארץ בעשותה וגו' ודריש לה בת""כ פרשתא ז' להאי תחטא אנפש ועל אחת ועל בעשותה והרי אלו ג' מיעוטין:",נפש כי תחטא,JTmock Horayot 1:1:2,נפש כי תחטא. אחת תחטא בעשותה תחטא הרי אילו מיעוטין. התולה בעצמו חייב והתולה בבית דין פטור. בכל אתר את מר מיעוט אחר מיעוט לרבות וכא את מר מיעוט אחר מיעוט למעט אמר ר' מתניה שנייא היא דכתיב מיעוט אחר מיעוט אחר מיעוט.
Horayot,פני משה,1,1,1a,"התולה בעצמו. חד מיעוטא אתא למעט התולה בב""ד והכי דרשינן נפש כי תחטא מעצמה התולה בעצמו חייב לאפוקי התולה בב""ד:",התולה בעצמו,JTmock Horayot 1:1:2,נפש כי תחטא. אחת תחטא בעשותה תחטא הרי אילו מיעוטין. התולה בעצמו חייב והתולה בבית דין פטור. בכל אתר את מר מיעוט אחר מיעוט לרבות וכא את מר מיעוט אחר מיעוט למעט אמר ר' מתניה שנייא היא דכתיב מיעוט אחר מיעוט אחר מיעוט.
Horayot,פני משה,1,1,1a,"בכל אתר את אמר. והא קי""ל בכל מקום אין מיעוט אחר מיעוט אלא לרבות והכא אמאי את אמר דאלו מיעוטין אחר מיעוט למעט הן:",בכל אתר את אמר,JTmock Horayot 1:1:2,נפש כי תחטא. אחת תחטא בעשותה תחטא הרי אילו מיעוטין. התולה בעצמו חייב והתולה בבית דין פטור. בכל אתר את מר מיעוט אחר מיעוט לרבות וכא את מר מיעוט אחר מיעוט למעט אמר ר' מתניה שנייא היא דכתיב מיעוט אחר מיעוט אחר מיעוט.
Horayot,פני משה,1,1,1a,שנייא היא. הכא דכתיב ג' מיעוטין ולא אמרינן מיעוט אחר מיעוט לרבות אלא בשני מיעוטין ותו לא:,שנייא היא,JTmock Horayot 1:1:2,נפש כי תחטא. אחת תחטא בעשותה תחטא הרי אילו מיעוטין. התולה בעצמו חייב והתולה בבית דין פטור. בכל אתר את מר מיעוט אחר מיעוט לרבות וכא את מר מיעוט אחר מיעוט למעט אמר ר' מתניה שנייא היא דכתיב מיעוט אחר מיעוט אחר מיעוט.
Horayot,פני משה,1,1,1a,"רב חגיי שאל לחברייה. גרסינן להא בריש פ""ח דתרומות אמתנ' האשה שהיתה אוכלת בתרומה וכו' וכן כהן שהיה אוכל בתרומה ונודע שהוא בן גרושה או בן חלוצה ר""א מחייב קרן וחומש ור' יהושע פוטר ושאל ר' חגיי מ""ט דר' יהושע דפוטר ומנלן לאוכל ברשו' כזהו בטעות הוא שהוא פטור וכי מה בין זה לשוגג בתרומה שכסבר שהוא חולין ואכלה שחייב ומה בין זה שהיה כסבור שהוא כהן ונמצא ישראל דאמרת שהוא פטור עכ""פ אכילתו בתרומה בטעות היתה וליהוי כשוגג דעלמא:",רב חגיי שאל לחברייה,JTmock Horayot 1:1:3,ר' חגיי שאל לחברייה מניין לאוכל ברשות שהוא פטור מה בין סבור שהוא חולין ונמצאת תרומה שהוא חייב מה בין המחזיק עצמו שהוא כהן ונמצא ישראל שהוא פטור אמרין ליה מן הוריות בית דין. אמר לון אוף אנא צריכה לי מה בין סבור שהוא חול ונמצאת שבת שהוא חייב מה בין סבור שהוא פסח ונמצא שלמים שהוא פטור אמרין ליה מן השוחט ברשות. אמר לון אוף אנא צריכא לי מה בין סבור שהוא מותר ונמצא אסור שהוא חייב מה בין סבור שהוא חלב ונמצא שומן שהוא פטור לא אמרו ליה כלום. אמר לון נימא לכון מינן או הודע אליו חטאתו והביא. עאל רבי יוסי אמרין ליה קשי לן הדא מילתא אמר לון ולמה לא אגיבתוניה מן הדא או הודע אליו חטאתו והביא אמרין ליה חגיי קשיתה חגיי קיימתה.
