masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text
Shabbat,שיירי קרבן,1,0,1a,"@11מהו שתים שהן ד' וכו'. @33כתבו תוס' במס' שבועות דף ה' בד""ה ב' שהן ד' וכו' נראה כמו שפי' הקונטרס במס' שבת שתים הוצאה והכנסה דחיוב של בע""ה העומד בפנים שהן ארבע הוצאה והכנסה דפטו' ובחוץ לעני העומד בחוץ וריב""א פירש שתים הוצאה דחיוב והוצאה דפטור שהן ארבע הכנסה דחיוב ודפטור לבע""ה העומ' בפנים וכן לעני העומד בחוץ דה""נ מפרש לעיל מתני' דהכא שתים הוצאה דעני ודבע""ה שהן ד' הכנסה דעני ודבע""ה ובירוש' בעי אי איכא לפרש מתני' כדפי' בקונטר' או כריב""א ואין להאריך עכ""ל ותימא תינח ב' לחיוב וב' לפטור איכא לפרושי כפירש""י ולא כפי' ריב""א אבל ד' לחיוב וד' לפטור א""א לפרש לא כפירש""י ולא כפי' ריב""א וי""ל לפי' ריב""א יש לפרש במתני' שתים הוצאה דעני ודבע""ה שהן ד' הכנס' דעני ודבע""ה לחיוב וכן לפטור אך קשה מאי קאמר בפני' ובחוץ ע""כ לומר כמו שפרשתי בקונטרס א""כ אין זה פיר' ריב""א אלא פי' שלישי כמ""ש תוספו' שם בשבועות וצ""ע:",מהו שתים שהן ד' וכו',Jerusalem Talmud Shabbat 1:1:2,"מהו שתים שהן ארבע שתים לחיוב ושתים לפטור. או ארבע לחיוב וארבע לפטור. נישמעינה מן הדא שבועות שתים שהן ארבע. א""ר בא תמן כולהון לחיוב. ברם הכא חיוב ופטור אתינן מיתני. הדא אמרה ארבע לחיוב וארבע לפטור. אמר רבי יוסי מתניתא אמרה כן שבועות שתים שהן ארבע לא לחיוב. ודכוותה יציאות השבת שתים שהן ארבע לחיוב. והא תני דלתות ההיכל שנים שהן ארבע אית לך למימר לא לחיוב ולא לפטור. ניתני שנים עשר פטור. לא אתינן מיתני אלא פטור שהוא כנגד חיוב. אמר ר' חייה בר אבא מהו ההן פטור דתנינן הכא מותר. אמר רבי יוסי עני ועשיר אחד הן ומנו אותן חכמים שנים. הכנסה והוצאה אחד הן ומנו אותן חכמים שנים. יציאות השבת אין הכנסה בכלל. המוציא מרשות לרשות אין המכניס בכלל. נישמעינה מן הדא דמר ר' יסא בשם ר' יוחנן הכניס חצי גרוגרת והוציא חצי גרוגרת חייב. מניין שהוצאה קרוייה מלאכה רבי שמואל בר נחמן בשם רבי יונתן שמע להן מן הדא (שמות לו) ויצו משה ויעבירו קול במחנה לאמר איש ואשה אל יעשו עוד מלאכה לתרומת קודש ויכלא העם מהביא. נמנעו העם מלהוציא מבתיהן וליתן לגיזברים. ר' חזקיה בשם ר' אילא אפילו הכנסה את שמע מינה. כשם שנמנעו העם מלהוציא מבתיהן וליתן לגזברין כך נמנעו הגיזברין מלקבל מידן ולהכניס ללישכה. ר' חזקיה בשם ר' אחא שמע כולהן מן הדין קרייא (ירמיהו יז) לא תוציאו משא מבתיכם ביום השבת."
Shabbat,שיירי קרבן,1,0,1a,"@11שוב @33ראיתי בתוס' ישנים במסכת שבת שמקשי' מירוש' על פי' ריב""א והיינו כמ""ש אך שכתבו ומסיק הירושלמי ב' לחיוב וב' לפטור וכ""כ בהגהו' מרדכי בשם ר""ב בעל התרומות {גליון הש""ס *) נתקשה בזה לפי פירושו והוא דחוק וגרם לו לפי שלא נזכר בירוש' שבועות ושם הגירסא בשינוי ודברי ר' יוסי מוקדמין לדברי ר' בא דר""י בא להוכיח ממתני' דומיא דשבועות והדא אמרה ארבע לחיוב וארבע לפטור (וכצ""ל שם בירושלמי כמו שהגיה בפני משה שם דהדא אמר' צ""ל אחר דברי ר""י עיין שם) ור' בא דחי חמן כולהון לחיוב ברם הכא חיוב ופטור אתיא מיתני ואם כן ממילא עסקינן דשנים לחיוב ושנים לפטור כמ""ש בהגהמ""ר ותו' ישנים כנ""ל:",שוב ראיתי בתוס' ישנים במסכת שבת שמקשי',Jerusalem Talmud Shabbat 1:1:2,"מהו שתים שהן ארבע שתים לחיוב ושתים לפטור. או ארבע לחיוב וארבע לפטור. נישמעינה מן הדא שבועות שתים שהן ארבע. א""ר בא תמן כולהון לחיוב. ברם הכא חיוב ופטור אתינן מיתני. הדא אמרה ארבע לחיוב וארבע לפטור. אמר רבי יוסי מתניתא אמרה כן שבועות שתים שהן ארבע לא לחיוב. ודכוותה יציאות השבת שתים שהן ארבע לחיוב. והא תני דלתות ההיכל שנים שהן ארבע אית לך למימר לא לחיוב ולא לפטור. ניתני שנים עשר פטור. לא אתינן מיתני אלא פטור שהוא כנגד חיוב. אמר ר' חייה בר אבא מהו ההן פטור דתנינן הכא מותר. אמר רבי יוסי עני ועשיר אחד הן ומנו אותן חכמים שנים. הכנסה והוצאה אחד הן ומנו אותן חכמים שנים. יציאות השבת אין הכנסה בכלל. המוציא מרשות לרשות אין המכניס בכלל. נישמעינה מן הדא דמר ר' יסא בשם ר' יוחנן הכניס חצי גרוגרת והוציא חצי גרוגרת חייב. מניין שהוצאה קרוייה מלאכה רבי שמואל בר נחמן בשם רבי יונתן שמע להן מן הדא (שמות לו) ויצו משה ויעבירו קול במחנה לאמר איש ואשה אל יעשו עוד מלאכה לתרומת קודש ויכלא העם מהביא. נמנעו העם מלהוציא מבתיהן וליתן לגיזברים. ר' חזקיה בשם ר' אילא אפילו הכנסה את שמע מינה. כשם שנמנעו העם מלהוציא מבתיהן וליתן לגזברין כך נמנעו הגיזברין מלקבל מידן ולהכניס ללישכה. ר' חזקיה בשם ר' אחא שמע כולהן מן הדין קרייא (ירמיהו יז) לא תוציאו משא מבתיכם ביום השבת."
Shabbat,שיירי קרבן,1,0,1a,"} וקשה דלפי מה שפירשתי בקונ' המסקנא ד' לחיוב וד' לפטור וי""ל דהם מפרשי דה""ק אר""י מתנית' אמרה כן לעולם הכא שתים לחיוב ושתים לפטור ודקשיא ממתני' דשבועות שאני התם דליכא למטעי דמגופא דמתני' שמעי' דנקט חיובים ולא פטורים דומיא דשבועו' שתים שהן ד' שכולהו לחיובי ה""נ ביציאות השבת משא""כ כאן במס' שבת דנקט חיובי ופטורי ודאי שתים לחיוב ושתים לפטור ופריך והא תני בברייתא דלתות ההיכל שתים שהן ד' ואינן לחיוב ומשני התם אית לך למימר לא לחיוב ולא לפטור אבל במקום דאיכא חיובי ופטורי ותני אגב גררא חיובי תני ולא פטורי כנ""ל ליישב דעת התוס' ישנים:", וקשה דלפי מה שפירשתי בקונ' המסקנא,Jerusalem Talmud Shabbat 1:1:2,"מהו שתים שהן ארבע שתים לחיוב ושתים לפטור. או ארבע לחיוב וארבע לפטור. נישמעינה מן הדא שבועות שתים שהן ארבע. א""ר בא תמן כולהון לחיוב. ברם הכא חיוב ופטור אתינן מיתני. הדא אמרה ארבע לחיוב וארבע לפטור. אמר רבי יוסי מתניתא אמרה כן שבועות שתים שהן ארבע לא לחיוב. ודכוותה יציאות השבת שתים שהן ארבע לחיוב. והא תני דלתות ההיכל שנים שהן ארבע אית לך למימר לא לחיוב ולא לפטור. ניתני שנים עשר פטור. לא אתינן מיתני אלא פטור שהוא כנגד חיוב. אמר ר' חייה בר אבא מהו ההן פטור דתנינן הכא מותר. אמר רבי יוסי עני ועשיר אחד הן ומנו אותן חכמים שנים. הכנסה והוצאה אחד הן ומנו אותן חכמים שנים. יציאות השבת אין הכנסה בכלל. המוציא מרשות לרשות אין המכניס בכלל. נישמעינה מן הדא דמר ר' יסא בשם ר' יוחנן הכניס חצי גרוגרת והוציא חצי גרוגרת חייב. מניין שהוצאה קרוייה מלאכה רבי שמואל בר נחמן בשם רבי יונתן שמע להן מן הדא (שמות לו) ויצו משה ויעבירו קול במחנה לאמר איש ואשה אל יעשו עוד מלאכה לתרומת קודש ויכלא העם מהביא. נמנעו העם מלהוציא מבתיהן וליתן לגיזברים. ר' חזקיה בשם ר' אילא אפילו הכנסה את שמע מינה. כשם שנמנעו העם מלהוציא מבתיהן וליתן לגזברין כך נמנעו הגיזברין מלקבל מידן ולהכניס ללישכה. ר' חזקיה בשם ר' אחא שמע כולהן מן הדין קרייא (ירמיהו יז) לא תוציאו משא מבתיכם ביום השבת."
Shabbat,שיירי קרבן,1,0,1b,"@11והא תני דלתות ההיכל וכו'. @33קצת קשה למה לא תני הבריחים שהיו במשכן העליון והתחתון שתים שהן ד' וי""ל דלא פסיקא ליה דהא חמש בריחים היו עם הבריח התיכון ועי""ל כיון דהמשכן לא היה אלא לשעה לא קחשיב ליה:",והא תני דלתות ההיכל וכו',Jerusalem Talmud Shabbat 1:1:2,"מהו שתים שהן ארבע שתים לחיוב ושתים לפטור. או ארבע לחיוב וארבע לפטור. נישמעינה מן הדא שבועות שתים שהן ארבע. א""ר בא תמן כולהון לחיוב. ברם הכא חיוב ופטור אתינן מיתני. הדא אמרה ארבע לחיוב וארבע לפטור. אמר רבי יוסי מתניתא אמרה כן שבועות שתים שהן ארבע לא לחיוב. ודכוותה יציאות השבת שתים שהן ארבע לחיוב. והא תני דלתות ההיכל שנים שהן ארבע אית לך למימר לא לחיוב ולא לפטור. ניתני שנים עשר פטור. לא אתינן מיתני אלא פטור שהוא כנגד חיוב. אמר ר' חייה בר אבא מהו ההן פטור דתנינן הכא מותר. אמר רבי יוסי עני ועשיר אחד הן ומנו אותן חכמים שנים. הכנסה והוצאה אחד הן ומנו אותן חכמים שנים. יציאות השבת אין הכנסה בכלל. המוציא מרשות לרשות אין המכניס בכלל. נישמעינה מן הדא דמר ר' יסא בשם ר' יוחנן הכניס חצי גרוגרת והוציא חצי גרוגרת חייב. מניין שהוצאה קרוייה מלאכה רבי שמואל בר נחמן בשם רבי יונתן שמע להן מן הדא (שמות לו) ויצו משה ויעבירו קול במחנה לאמר איש ואשה אל יעשו עוד מלאכה לתרומת קודש ויכלא העם מהביא. נמנעו העם מלהוציא מבתיהן וליתן לגיזברים. ר' חזקיה בשם ר' אילא אפילו הכנסה את שמע מינה. כשם שנמנעו העם מלהוציא מבתיהן וליתן לגזברין כך נמנעו הגיזברין מלקבל מידן ולהכניס ללישכה. ר' חזקיה בשם ר' אחא שמע כולהן מן הדין קרייא (ירמיהו יז) לא תוציאו משא מבתיכם ביום השבת."
Shabbat,שיירי קרבן,1,0,2a,"@11לא סוף דבר וכו' @33בקונט' הגהתי כפי הנראה לפום פשטא דשמעתתא ונראה דיש להגיה עוד בענין אחר וה""ג לא סוף דבר שני פתחים פתוחים לשתי פלטיות אלא אפי' פתוחין לפלטיא אחת אוף ר""י פליג דר""י מדמי רשויות להעלמות כמה דר""י מדמי רשויות להעלמו' לפטור כך מדמה רשויות להעלמות לחיוב שאם הוציא כגרוגרת בפתח זה וכגרוגרת בפתח זה בהעלם א' שמא אינו חייב שתים א""ר יודן ר""י מדמי וכו' וה""פ אפי' שני פתחי' הפתוחי' לפלטי' אחת והוציא בכל אחת חצי שיעור פטור דר""י מדמי רשויות להעלמות וה""ל כשני העלמות ופטור ופריך כמה דר""י וכו' כלו' לדבריך דר""י מדמי רשויו' להעלמות א""כ אם הוציא כגרוגר' וכו' שמא אינו ראוי שיהי' חייב שתים וזה לא שמענו דר' יוסי מחייב בכה""ג שתים ומשני ר' יודן דאין טעמו של ר""י דמדמה רשויות להעלמות אלא לאכילת פרס וכו':",לא סוף דבר וכו' בקונט' הגהתי כפי,,
Shabbat,שיירי קרבן,1,0,2b,"@11ויהא פטור. @33וקשה הא כשמביאו למקום שחצי הגרוגרת הראשון מונח הרי הוא כאלו הניחו שם ועקירה היתה משעה שעקר רגליו וכיון שבמקום זה נשלם הגרוגרת למה לא יצטרפו וי""ל כיון דלרבי יוסי עקיר' שבפנים לא הוה עקיר' להצטרף עם ההנחה שבמקום חצי גרוגרת השני שהרי היתה הנחה אחרת ביניהם אלא צריכין לומר דעקירת רגליו בפסיעה אחרונה שבסמוך לחצי גרוגרת הראשון היא היתה עקירה א""כ אין לחייב על ההוצאה שמרשות לרשות שהרי לא היתה גרוגרת שלימה ועל המעביר בר""ה אין לחייבו שלא היו ד' אמות וא""ת א""כ לעולם לא מצינו מעביר ד' אמות בר""ה שהרי מיד ה""ל כנח וי""ל כמו שכתבו תוס' דד' אמות בר""ה גמר' גמירא לה ולא ילפינן מינה א""נ בקופץ כדלקמן:",ויהא פטור,Jerusalem Talmud Shabbat 1:1:7,"ר' יוסי בשם רבי יוחנן המוציא אינו חייב עד שיניח. רבי יעקב בר אדא בשם ר' יוחנן עד שיטול ועד שיניח. ר' זעירא בעי עד שיטול על מנת להניח. נטל לאכול ונמלך להניח לא הוה חייב. מה דמר ר' יוחנן דלא כר""י. דתני הוציא חצי גרוגרת והניחה וחזר והוציא חצי גרוגרת אם הניחה בתוך ד' אמות לראשונה חייב ואם לאו פטור. רי""א אם העבירו דרך עליה חייב ואם לאו פטור. ר""י עביד המהלך כמניח. כמה דר""י עביד המהלך כמניח לחיוב כך הוא עביד המהלך כמניח לפטור. כיון שהוציאו נעשה כמו שהניחה שם. ויהא פטור תיפתר שהיתה נתונה בתוך ארבע אמות. כהדא דתני ואם לאו פטור. אמר רבא בר בריה דרב פפי תיפתר שהיה הפתח רחב חמשה אמות והוציא אחת לכאן ואחת לכאן. והרי לא הוציא את השניה בתוך ד' אמות לראשונה."
Shabbat,שיירי קרבן,1,0,2b,"@11א""ל אינו מן השם שזה חייב משום מהלך וכו'. @33רש""י פי' בכריתות ובס""פ הזורק אינו מן השם שאין חטאת זו משום אכילה אלא משום הוצאה וקשה הא מפורש אמרינן כאן דאינו מן השם לפי שזה מהלך וזה חייב משום מניח:","א""ל אינו מן השם שזה חייב משום",Jerusalem Talmud Shabbat 1:1:8,"תמן תנינן רבי מאיר אומר אם היתה שבת והוציאו. אמרו לו אינו השם שזה חייב משום מהלך וזה חייב משום מניח. מנו אמרו לו ר""י מחלפי שיטתיה דר""י תמן לא עביד המהלך כמניח. וכא עביד המהלך כמניח. א""ר יודן תיפתר שהיה מוטל על האסקופה מקצתו בפנים ופיו לחוץ ופשט ידו ונטלה ואכלה. והרי לא הילך."
Shabbat,שיירי קרבן,1,0,2b,"@11תיפתר שהיה מוטל וכו'. @33וא""ת אדרבה מן השם הוא זה שהרי כולהו בהדי הדדי קאתו דבליעתו הוי הנחה וי""ל דסובר ר' יוסי דמיד כשבלע חייב על האכיל' שהרי נהנה גרונו ועל ההוצאה אינו חייב עד שינוח לגמרי. ומכאן קשה אמ""ש תוס' בס""פ הזורק בד""ה והוציאן חייב כולהו בהדי הדדי קאתו דבליעתו הוי הנחה אעפ""י שמהלך וכו' ולפי מ""ש לא אמרי' דבליעתו היינו הנחתו וי""ל דתוס' כתבו כן לר' מאיר ור' יוסי פליג אך קשה איך כתבו דמתני' איירי כשמהלך הא מוקמינן לה בעומד ומוציא וכדמשני ר' יודן:",תיפתר שהיה מוטל וכו',Jerusalem Talmud Shabbat 1:1:8,"תמן תנינן רבי מאיר אומר אם היתה שבת והוציאו. אמרו לו אינו השם שזה חייב משום מהלך וזה חייב משום מניח. מנו אמרו לו ר""י מחלפי שיטתיה דר""י תמן לא עביד המהלך כמניח. וכא עביד המהלך כמניח. א""ר יודן תיפתר שהיה מוטל על האסקופה מקצתו בפנים ופיו לחוץ ופשט ידו ונטלה ואכלה. והרי לא הילך."
Shabbat,שיירי קרבן,1,0,2b,"@11שהיה מוטל וכו'. @33קצת קשה ליתני חמש חטאות ולוקמי בשהוציאו ע""י הילוך שאף ההוצא' מן השם וי""ל דא""כ חיוב ההוצאה קודמה לאכיל' ואינה מן השם:",שהיה מוטל וכו',Jerusalem Talmud Shabbat 1:1:8,"תמן תנינן רבי מאיר אומר אם היתה שבת והוציאו. אמרו לו אינו השם שזה חייב משום מהלך וזה חייב משום מניח. מנו אמרו לו ר""י מחלפי שיטתיה דר""י תמן לא עביד המהלך כמניח. וכא עביד המהלך כמניח. א""ר יודן תיפתר שהיה מוטל על האסקופה מקצתו בפנים ופיו לחוץ ופשט ידו ונטלה ואכלה. והרי לא הילך."
Shabbat,שיירי קרבן,1,0,3b,"@11ובאיש וכו'. @33בגליון ויידא כו' פי' זאת אומרת דין זה ובאיש לר""י פי' שהרע לר""י על שלא אמר מעצמו כלומר משמו עכ""ל. והדבר תימא למה הרע לר""י כיון שהיא לא אמר דבר זה מעולם ועוד לשון מן גרמי' קשה לכן מה שפרשתי בקו' עיקר:",ובאיש וכו',Jerusalem Talmud Shabbat 1:1:10,אמר רבי יוחנן המוציא מרשות היחיד לרשות הרבים דרך כרמלית חייב מן המוציא לאחריו. מן הדא המתכוין להוציא לפניו ובא לו לאחריו פטור. לאחריו ובא לו לפניו חייב. ואפשר שלא יעשה בינו לבין הכותל כרמלית. אמר רבי יוסי תיפתר שהיו פניו הפוכות לכותל ומשואו לאחריו ובכך יצא משואו תחילה. ר' חייה בר אבא בעא קומי רבי מנא וזו לא דרך הוצאה היא. אמר ליה שכן כתפייא אומנא עבדין כן. ויידא אמרה דא דמר רבי אחא רבי מיישא בשם רבי יוחנן המוציא אוכלים ונתנן על אסקופה והא אסקופה לאו כרמלית היא. ובאיש לרבי יוסי דלא אמרה מן גרמיה.
