masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text
Beitzah,שיירי קרבן,1,0,1a,"1נעשית כמוקצה שיבש וכו'. 3משמע אילו ידע שיתייבש בשבת מותר ותימא נימא כיון דבין השמשות לא חזיא ואיתקצאי הרי היא מוקצה לכולא שבת וצ""ל דס""ל יש מוקצה לחצי שבת אפי' בכה""ג דלא חזי בין השמשות מיהו בבבלי במכילתין דף כ""ו ע""ב דליכא מאן דסבר הכי ואין לפרש דה""ק ולא ידע שנתייבש דאסור כיון דלא הוה דעתיה עליה בין השמשות דזה פשיטא ליה לבבלי שם דמותר לכ""ע וצ""ע אם יש להשוות הבבלי והירוש' בזה והיש""ש בפ' אין צדין סי' ט""ו כתב בשם הר""ן אהא דאמרי' בבבלי מוקצה שיבש ואין הבעלים מכירין בו מותר אף על גב דבירושלמי בריש ביצה קאמר בפשיטות דמוקצה שיבש ואין הבעלים מכירין בו אסור נקטינן כגמרא דידן ע""כ ופי' שבקונ' נראה עיקר דכן משמע לקמן דף ב' גבי קערה ועוד דזה פשוט להבבלי דמותר וזה פשוט להירוש' דאסור ואיך נעשין ביניהם פלוגתא רחוקה:",נעשית כמוקצה שיבש וכו',Jerusalem Talmud Beitzah 1:1:2,מה טעמון דבית שמאי מוכנת היא על גב אמה מה טעמון דבית הלל נעשית כמוקצה שיבש ולא ידע בו אילו מוקצה שיבש ולא ידע בו שמא אינו אסור והא תני השוחט את התרנגולת ומצא בתוכה בצים אף על פי גמורות הרי אלו מותרות ר' חנניה ורבי מנא חד אמר לא דומה טעם אכילתה מבפנים לטעם אכילתה מבחוץ וחורנה אמר שאינה נגמרת לאפרוח עד שתצא לחוץ מה הן בחלב נאמר אם היו מעורות לגידים אסורות ואם לאו מותרות
Beitzah,שיירי קרבן,1,0,1b,"1מעתה מדברית תהא מותרת וכו'. 3וקשה שאני מדברית וצביי' דלאו מחמת איסור שבגופה לא היתה ראויה לשחיטה אלא דבר אחר גרם לה ומוקצ' איסור שבגופה הוא ולא שייך לומר מגו משא""כ כאן שאיסור שחיטה שבגופה הותר אמרינן מגו דהותר איסור שחיטה הותר נמי איסור מוקצה שבו:",מעתה מדברית תהא מותרת וכו',Jerusalem Talmud Beitzah 1:1:5,"עגל שנולד בי""ט מותר שהוא מתיר עצמו לשחיטה רבי זעירא בעי מעתה מדברית תהא מותרת שהיא מתרת עצמה בשחיטה צבייה תהא מותרת שהיא מתרת עצמה בשחיט' חזר ר' זעירה ואמר עגל מאתמול הוא גומר ברם הכא בו ביום נגמרה בו ביום נולדה א""ר בא אתייא כמאן דאמר הבהמה יולדת לחדשים מקוטעין ברם כמאן דאמר בהמה יולדת לחדשים מסויימין הגע עצמך שסיים אימתי עלה עליה זכר גוזל שנולד ביום טוב מותר שהוא מתיר עצמו בשחיטה לא כן תני ביצים שריקימו גוזלים שלא העלו עליהן כנפים אסורין משום שקץ ואין לוקין עליהם משום נבלה ואמר רבי חגי ואפילו שחטן א""ר אבון תיפתר באילין דנפקין וכנפיהון עליהן"
Beitzah,שיירי קרבן,1,0,2a,"1אתיא כמ""ד הבהמה יולדת לחדשים מקוטעין וכו'. 3כתבו תוס' במס' בכורות דף כ""א ע""א בד""ה ת""ק אית ליה דזעירי וכו' דה""נ אשכחן בירושלמי פ""ק דנדה וכו' ואח""כ אומרים כאן בבהמה טמאה כאן בבהמה טהורה וכו' כלומר דבהמה טמאה אינה יולדת למקוטעין ובהמה טהורה יולדת למקוטעין ובשמעתין פלוגתא בבהמה טהורה ע""כ ע""ש ותימא דודאי אף הירושלמי סובר דאיכא פלוגתא אם בהמה טהורה יולדת למקוטעין או לא כמפורש כאן אלא דבנדה ה""ק דיש לומר דריב""ל לא פליג ארב אבל פלוגתא בעלמא מיהו איכא וצ""ע:","אתיא כמ""ד הבהמה יולדת לחדשים מקוטעין וכו'",Jerusalem Talmud Beitzah 1:1:5,"עגל שנולד בי""ט מותר שהוא מתיר עצמו לשחיטה רבי זעירא בעי מעתה מדברית תהא מותרת שהיא מתרת עצמה בשחיטה צבייה תהא מותרת שהיא מתרת עצמה בשחיט' חזר ר' זעירה ואמר עגל מאתמול הוא גומר ברם הכא בו ביום נגמרה בו ביום נולדה א""ר בא אתייא כמאן דאמר הבהמה יולדת לחדשים מקוטעין ברם כמאן דאמר בהמה יולדת לחדשים מסויימין הגע עצמך שסיים אימתי עלה עליה זכר גוזל שנולד ביום טוב מותר שהוא מתיר עצמו בשחיטה לא כן תני ביצים שריקימו גוזלים שלא העלו עליהן כנפים אסורין משום שקץ ואין לוקין עליהם משום נבלה ואמר רבי חגי ואפילו שחטן א""ר אבון תיפתר באילין דנפקין וכנפיהון עליהן"
Beitzah,שיירי קרבן,1,0,2a,.,,Jerusalem Talmud Beitzah 1:1:5,"עגל שנולד בי""ט מותר שהוא מתיר עצמו לשחיטה רבי זעירא בעי מעתה מדברית תהא מותרת שהיא מתרת עצמה בשחיטה צבייה תהא מותרת שהיא מתרת עצמה בשחיט' חזר ר' זעירה ואמר עגל מאתמול הוא גומר ברם הכא בו ביום נגמרה בו ביום נולדה א""ר בא אתייא כמאן דאמר הבהמה יולדת לחדשים מקוטעין ברם כמאן דאמר בהמה יולדת לחדשים מסויימין הגע עצמך שסיים אימתי עלה עליה זכר גוזל שנולד ביום טוב מותר שהוא מתיר עצמו בשחיטה לא כן תני ביצים שריקימו גוזלים שלא העלו עליהן כנפים אסורין משום שקץ ואין לוקין עליהם משום נבלה ואמר רבי חגי ואפילו שחטן א""ר אבון תיפתר באילין דנפקין וכנפיהון עליהן"
Beitzah,שיירי קרבן,1,0,2a,"1גוזל שנולד בי""ט מותר שהוא מתיר עצמו בשחיטה. 3בבבלי דף ו' גרסינן אפרוח שנולד בי""ט רב אמר אסור מוקצה הוא ושמואל ואיתימא ר' יוחנן אמר מותר הואיל ומתיר עצמו בשחיטה א""ל רב כהנא ורב אסי לרב וכי מה בין זה לעגל שנולד בי""ט וכו' אשתיק רב כתב הרא""ש יש פוסקין הלכה כרב וכו' ויש פוסקין כשמואל והגאונים פסקו כרב ע""ש והמהרש""ל ביש""ש מסיק כשמואל ע""ש ומסוגיין משמע דהלכתא כשמואל דלא מייתי כלל להא דרב אך נ""ל דהבבלי סובר כרב דגרסינן התם במכילתין דף כ""ו בכור שנפל לבור רי""א ירד מומחה ויראה וכו' ופריך והא מוקצה הוא ופירש""י אי מאתמול לא הוי ביה מום כלל פשיטא דלא ישחוט דהא אשמועינן ר""י בכמה דוכתי דאית ליה מוקצה ע""כ ומאי פריך הא קודם שהתירו החכם לא היה ראוי לשחיטה וכיון שהתירו מותר לשחוט והואיל ואיתקן לשחיטה איתקן מאיסור מוקצה וא""ל דשאני הכא דעביד איסורא שבקרו בי""ט דהא ר""י אית ליה רואין מומין בי""ט וכן קשיא אהא דפריך הש""ס שם ע""ב איתיביה ושוין שאם נולד הוא ומומו עמו שזה מן המוכן ואמאי נימא האי בכור מעיקרא וכו' אחזי לחכם אשתרי ליה וליהוי מוקצה ע""ש ומאי קושיא דלמא שאני בכור כיון דהותר לשחיטה הותר נמי איסור מוקצה שבו ורבא לא קאמר דיש מוקצה לחצי שבת אלא גבי פירות ודומיהן אלא ודאי דבריר ליה לסתמא דש""ס דהלכתא כרב ופריך שפיר והדברים ברורים:","גוזל שנולד בי""ט מותר שהוא מתיר עצמו",Jerusalem Talmud Beitzah 1:1:5,"עגל שנולד בי""ט מותר שהוא מתיר עצמו לשחיטה רבי זעירא בעי מעתה מדברית תהא מותרת שהיא מתרת עצמה בשחיטה צבייה תהא מותרת שהיא מתרת עצמה בשחיט' חזר ר' זעירה ואמר עגל מאתמול הוא גומר ברם הכא בו ביום נגמרה בו ביום נולדה א""ר בא אתייא כמאן דאמר הבהמה יולדת לחדשים מקוטעין ברם כמאן דאמר בהמה יולדת לחדשים מסויימין הגע עצמך שסיים אימתי עלה עליה זכר גוזל שנולד ביום טוב מותר שהוא מתיר עצמו בשחיטה לא כן תני ביצים שריקימו גוזלים שלא העלו עליהן כנפים אסורין משום שקץ ואין לוקין עליהם משום נבלה ואמר רבי חגי ואפילו שחטן א""ר אבון תיפתר באילין דנפקין וכנפיהון עליהן"
Beitzah,שיירי קרבן,1,0,2a,"1לא כן תני ביצים שריקימו וכו'. 3כתב הג""א בפרקין וכגון שנולד עם הכנפים דהיינו נוצה גדולה שעל גופו שיש לו קנים אבל עופות שלא גדלו כנפים אסר ר' יואל משום שקץ ע""כ ובלי ספק שמדברי הירושלמי אלו יצא לו דין זה ומדפריך מיניה משמע דאף רבנן מודו בהא וכמ""ש הש""ך בס' נקודת הכסף ודלא כמ""ש הט""ז שם דס""ל כראב""י ושיעור דפתיחת עינים ודגדלות כנפים אחד הוא ע""ש דהא אפשר שתולד עם כנפים ואי אפשר שיפתחו עיניו ביום ראשון ללידתו דהא גרסינן בבבלי דף ו' ת""ר אפרוח שנולד בי""ט אסור ראב""י אומר אף בחול אסור לפי שלא נתפתחו עיניו ואס""ד דאפשר שיפתחו עיניו ביום לידתו מאי קאמר אף בחול אסור הא אפשר דאף רבנן מודו בהא אלא קמ""ל דבי""ט אסור אפי' נפתחו ביומן אלא ודאי כמ""ש. והא דכתב בהג""א אסר ר' יואל משום שקץ תיפוק ליה דמפורש בירושלמי נראה דה""ק אע""ג די""ל דהירושלמי סבר כראב""י מ""מ ר' יואל פירש דהירושלמי אתיא ככ""ע ואסרו משום שקץ וזה ברור:",לא כן תני ביצים שריקימו וכו',Jerusalem Talmud Beitzah 1:1:5,"עגל שנולד בי""ט מותר שהוא מתיר עצמו לשחיטה רבי זעירא בעי מעתה מדברית תהא מותרת שהיא מתרת עצמה בשחיטה צבייה תהא מותרת שהיא מתרת עצמה בשחיט' חזר ר' זעירה ואמר עגל מאתמול הוא גומר ברם הכא בו ביום נגמרה בו ביום נולדה א""ר בא אתייא כמאן דאמר הבהמה יולדת לחדשים מקוטעין ברם כמאן דאמר בהמה יולדת לחדשים מסויימין הגע עצמך שסיים אימתי עלה עליה זכר גוזל שנולד ביום טוב מותר שהוא מתיר עצמו בשחיטה לא כן תני ביצים שריקימו גוזלים שלא העלו עליהן כנפים אסורין משום שקץ ואין לוקין עליהם משום נבלה ואמר רבי חגי ואפילו שחטן א""ר אבון תיפתר באילין דנפקין וכנפיהון עליהן"
Beitzah,שיירי קרבן,1,0,2b,"1כשירה שינקה מן הטריפה קיבתה אסורה. 3כמשנה הראשונה בחולין דף קט""ז ע""ב גרסי' והלכתא אין מעמידין בעור קיבת נבילה אבל מעמידין בקיבת נבילה בקיבת שחיטת עכו""ם בקיבת כשירה שינקה מן הטרפה וכ""ש טרפה שינקה מן הכשרה מ""ט חלב המכונס בה פירשא בעלמא היא וכתב הרא""ש זו היא גי' הרי""ף וכו' וכן צ""ל לגירסתו דכשרה שינקה מן הטרפה קיבתה אסורה קודם חזרה נשנית ולא משמע כן דכשרה שינקה מן הטרפה וטרפה שינקה מן הכשרה משמע שנשנו כאחת ועל שניהם מפרש הטעם מפני שכנוס במיעיה ע""כ ע""ש שהאריך ודבריו תמוהים שהרי מפורש כאן דלאו כאחת נשנו ואין אנו צריכין למה שחילק ר""ת בין קרוש לצלול כמ""ש תוס' והרא""ש שם והובא בפוסקים בי""ד סי' פ""ז וצ""ע מיהו בעכו""ם פ""ב הגירסא כשרה שינקה מן הטרפה קיבתה אסורה כמשנה האחרונה אך הגירס' דהתם מהופכת ושם נבאר בע""ה:",כשירה שינקה מן הטריפה קיבתה אסורה,Jerusalem Talmud Beitzah 1:1:8,"דא""ר חייה בשם רבי יוחנן בראשונה היו אומרים אין מעמידין לא בקיבת הנבלה ולא בקיבת העכו""ם חזרו לומר מעמידין בקיבת הנבילה ואין מעמידין בקיבת העכו""ם ר' יוסי בי רבי בין אמר שמואל בר אבא בעי מה כר""א דרבי לועזר אמר סתם מחשבת עכו""ם לעכו""ם רבי יסה בשם רבי יוחנן הכין בראשונה היו אומרים אין מעמידין לא בקיבת הנבילה ולא בקיבת העכו""ם וחזרו לומר מעמידין בין בקיבת הנבילה בין בקיבת העכו""ם א""ר יוסי לשון מתניתא מסייעה לרבי חייא בר בא קיבת העכו""ם וקיבת הנבילה אסורה כמשנה ראשונה כשירה שינקה מן הטריפה קיבתה אסורה כמשנה הראשונה וטרופה שינקה מן הכשירה קיבתה מותרת כמשנה אחרונה אפילו דיסברון ב""ש כב""ה כמשנה האחרונה ביצה גידולי גופה קיבה ממקום אחר באת ואתיא כהיא דאמר רבי יוסה בי רבי בון בשם רבי יוחנן מעשה בבניו של יהודה בן שמועי שביקעו להם זאבים יותר משלש מאות צאן ובא מעשה לפני חכמים והותרו קיבותיהם אמרו ביצה גידולי גופה קיבה ממקום אחר באת"
Beitzah,שיירי קרבן,1,0,3b,"1מה אתא מישאול י""ט שחל להיות ע""ש וכו'. 3כתב הרא""ש פרק לולב וערבה וכן אי מיקלע שבת במוצאי י""ט אחרון של חג נוהגין שלא להסתפק מנוי סוכה עד מ""ש ונראה דשרי בשבת משום דאיתקצאי בין השמשות לא אסרינן ליה כיון דלא נאסר ביה""ש אלא מחמת ספק יום שעבר וה""ל תרי מגו ולא אמרינן ואי משום שבת וי""ט קדושה אחת היא הא קי""ל דשני קדושות הן ע""כ ע""ש אבל מדברי רש""י שם ותוס' במכילתין דף ל' משמע דאסור אלא לתוס' סברי נמי דלא אמרינן תרי מגו ע""ש ותימא הרי מפורש כאן דרבי יוסה מיבעיא ליה אי מותרין נוי סוכה בשבת שלאחר י""ט ואיך פסק הרא""ש בפשיטות דשרי ואף דרבי ירמיה פליג הא בבבלי מסקינן דלא כוותיה דלרבי ירמיה אפי' בשמיני נמי שריא ואנן קי""ל דבשמיני אסור וצ""ע רב:","מה אתא מישאול י""ט שחל להיות ע""ש",Jerusalem Talmud Beitzah 1:1:11,"הכל מודין בנשרין שהן אסורין רבי בון בר חייה בעא קומי ר' זעירה מה בין נשרין מה בין בצים אילו נשרין באימותיהן שמא אינן אסורין אילו בצים באימותיהן שמא אינן מותרות מעתה נולדה בי""ט לא תיאכל בשבת בשבת לא תיאכל בי""ט א""ל וכיני לא דייך שהחמרתה עליה שאם נולדה ביום טוב לא תיאכל ביום טוב בשבת לא תיאכל בשבת אלא שאת מבקש להחמיר עליה שאם נולדה ביום יום טוב לא תיאכל בשבת בשבת לא תיאכל ביום טוב רבי ירמיה בעי עיטורי סוכה מה הן חזר רבי ירמיה ואמר כל שבעה הן בטילין על גב סוכה מיכן והילך בהכינן הן אמר רבי יוסה כל שבעה קדושת סוכה חל עליהן מיכן והילך קדושת יום טוב עליהן מה אתא מישאול יום טוב שחל להיות ערב שבת כמ""ד שתי קדושות הן:"
Beitzah,שיירי קרבן,1,0,3b,"1דילא כן ניתני שלשים ושבע כריתות. 3וקשה הא בכריתות בבבלי משמע דלאו ככ""ע נשנית הך מתני' דלר' ישמעאל איכא תו המביא זכור עליו ומגדף כר""ע אתיא ע""ש א""כ מאי קשיא ליה דאתיא דלא כב""ש:",דילא כן ניתני שלשים ושבע כריתות,Jerusalem Talmud Beitzah 1:2:2,"רבי זריקן בשם רבי יוסי בן חנינה ל""ש אלא לביעורו הא לאכילה כזית רבי אבהו בשם רבי יוחנן בין לביעורו בין לאכילה כזית קם רבי מנא עם רבי חזקיה א""ל מן הן שמע רב הדא מילתא א""ל מן ר' אבהו א""ל ואוף אנן אמרין רבי אבהו בשם רבי יוחנן בין לביעורו בין לאכילה כזית דילא כן ניתני שלשים ושבע כריתות בתורה:"
Beitzah,שיירי קרבן,1,0,4a,1כתישה מי חייב וכו'. 3מה שיש לדקדק בסוגיא זו הארכתי בשבת פ' כלל גדול:,כתישה מי חייב וכו',,
