Orach_Chaim;Prisha;Siman:442;Prisha_Count;21;Tur_Count:27;First_Words_Prev_Line:@11(כז) וחוט@33 של בצק
Orach_Chaim;Prisha;Siman:537;Prisha_Count;11;Tur_Count:19;First_Words_Prev_Line:@11ובלבד @33שלא ישכירנו דכל
Yoreh_Deah;Prisha;Siman:180;Prisha_Count;32;Tur_Count:16;First_Words_Prev_Line:@11(טו) ואע"פ @33שהוא מותר
Yoreh_Deah;Prisha;Siman:240;Prisha_Count;4;Tur_Count:31;First_Words_Prev_Line:@11(ד) אם @33א"ל ע"מ
Yoreh_Deah;Prisha;Siman:110;Prisha_Count;1;Tur_Count:28;First_Words_Prev_Line:@11(א) אין @33הנדר ניתר
Yoreh_Deah;Prisha;Siman:264;Prisha_Count;35;Tur_Count:9;First_Words_Prev_Line:@11(כו) התקינו @33חכמים לעשות
Yoreh_Deah;Prisha;Siman:267;Prisha_Count;73;Tur_Count:166;First_Words_Prev_Line:@11(קסד) אלא @33אם ימצא
Yoreh_Deah;Prisha;Siman:269;Prisha_Count;20;Tur_Count:28;First_Words_Prev_Line:@11(כ) @33(עד שיהא אביו
Yoreh_Deah;Prisha;Siman:110;Prisha_Count;4;Tur_Count:28;First_Words_Prev_Line:@11(ד) בד"א @33שהלוקח קונה
Yoreh_Deah;Prisha;Siman:315;Prisha_Count;6;Tur_Count:16;First_Words_Prev_Line:@11(ו) והר"ר @33יונה כתב
Yoreh_Deah;Prisha;Siman:353;Prisha_Count;17;Tur_Count:11;First_Words_Prev_Line:@11(ו) וקילוסם @33שוה ר"ל
Yoreh_Deah;Prisha;Siman:393;Prisha_Count;6;Tur_Count:12;First_Words_Prev_Line:@11(ו) ועליהם @33הוא אומר
Yoreh_Deah;Prisha;Siman:397;Prisha_Count;9;Tur_Count:1;First_Words_Prev_Line:@11(ח) אבל @33אשתו קטנה
Even_HaEzer;Prisha;Siman:141;Prisha_Count;110;Tur_Count:45;First_Words_Prev_Line:@88(קנד) @11אם @33יש עדים
Even_HaEzer;Prisha;Siman:166;Prisha_Count;19;Tur_Count:13;First_Words_Prev_Line:@88(יט) @11(אבל @33בהעראה כו'
Choshen_Mishpat;Prisha;Siman:35;Prisha_Count;7;Tur_Count:15;First_Words_Prev_Line:@66(יד) @11סומא @33פסול כו'
Choshen_Mishpat;Prisha;Siman:45;Prisha_Count;24;Tur_Count:32;First_Words_Prev_Line:@66(ל) @11כתב @33א"א הרא"ש
Choshen_Mishpat;Prisha;Siman:55;Prisha_Count;3;Tur_Count:11;First_Words_Prev_Line:@66(יג) @11ראובן@33 לוה משמעון
Choshen_Mishpat;Prisha;Siman:60;Prisha_Count;8;Tur_Count:20;First_Words_Prev_Line:@66(כ) @11כתב@33 הרמב"ם כו'
Choshen_Mishpat;Prisha;Siman:75;Prisha_Count;28;Tur_Count:35;First_Words_Prev_Line:@66(לד) @11וחשיב @33הנתבע הלא
Choshen_Mishpat;Prisha;Siman:81;Prisha_Count;28;Tur_Count:35;First_Words_Prev_Line:@66(לה) @11שאלה @33לא"א הרא"ש
Choshen_Mishpat;Prisha;Siman:87;Prisha_Count;39;Tur_Count:47;First_Words_Prev_Line:@66(מז) @11כתב @33הרמב"ם כו'
Choshen_Mishpat;Prisha;Siman:88;Prisha_Count;32;Tur_Count:41;First_Words_Prev_Line:@66(מ) @11והוי @33כשאר תביעות
Choshen_Mishpat;Prisha;Siman:97;Prisha_Count;34;Tur_Count:49;First_Words_Prev_Line:@11כדרך @33שאחד כו' לשון
Choshen_Mishpat;Prisha;Siman:140;Prisha_Count;6;Tur_Count:23;First_Words_Prev_Line:@88(כ) @11החזיק @33במקום מסויים
Choshen_Mishpat;Prisha;Siman:141;Prisha_Count;4;Tur_Count:24;First_Words_Prev_Line:@88(כא) @11שדה @33האילן שהחזיק
Choshen_Mishpat;Prisha;Siman:145;Prisha_Count;3;Tur_Count:13;First_Words_Prev_Line:@88(ח) @11ומש"ר @33משלמת פירות
Choshen_Mishpat;Prisha;Siman:146;Prisha_Count;8;Tur_Count:44;First_Words_Prev_Line:@88(לב) @11לפיכך @33אם אמר
Choshen_Mishpat;Prisha;Siman:149;Prisha_Count;9;Tur_Count:39;First_Words_Prev_Line:@88(לט) @11אם @33מכרו ז'
Choshen_Mishpat;Prisha;Siman:153;Prisha_Count;11;Tur_Count:26;First_Words_Prev_Line:@66(כה) @11וכן @33כתב הרמב"ם
Choshen_Mishpat;Prisha;Siman:154;Prisha_Count;16;Tur_Count:41;First_Words_Prev_Line:@66(מ) @11והכריע @33הוא שא"צ
Choshen_Mishpat;Prisha;Siman:155;Prisha_Count;17;Tur_Count:63;First_Words_Prev_Line:@66(סג) @11ואפי' @33קנו ז"ל
Choshen_Mishpat;Prisha;Siman:156;Prisha_Count;8;Tur_Count:15;First_Words_Prev_Line:@66(טו) @11שאלה @33כו' דלא
Choshen_Mishpat;Prisha;Siman:157;Prisha_Count;10;Tur_Count:32;First_Words_Prev_Line:@66(לא) @11וכל @33זה מיירי
Choshen_Mishpat;Prisha;Siman:158;Prisha_Count;5;Tur_Count:16;First_Words_Prev_Line:@66(טז) @11אבל @33ר"י פי'
Choshen_Mishpat;Prisha;Siman:159;Prisha_Count;1;Tur_Count:7;First_Words_Prev_Line:@66(א) @11שני @33גגין כו'
Choshen_Mishpat;Prisha;Siman:162;Prisha_Count;5;Tur_Count:15;First_Words_Prev_Line:@66(י) @11כתב @33הרמב"ם כו'
Choshen_Mishpat;Prisha;Siman:163;Prisha_Count;3;Tur_Count:16;First_Words_Prev_Line:@66(יד) @11ואדם@33 בטל שאין
Choshen_Mishpat;Prisha;Siman:164;Prisha_Count;3;Tur_Count:10;First_Words_Prev_Line:@66(ו) @11ואם @33אין להם
Choshen_Mishpat;Prisha;Siman:170;Prisha_Count;10;Tur_Count:3;First_Words_Prev_Line:@66(לו) @11והרמב"ם @33כתב כו'
Choshen_Mishpat;Prisha;Siman:172;Prisha_Count;6;Tur_Count:14;First_Words_Prev_Line:@66(יג) @11ונראה @33לחלק דוקא
Orach_Chaim;Bi;Siman:329;Bi_Count;39;Tur_Count:10;First_Words_Prev_Line:@11כתב @33רבינו בטור י"ד
Orach_Chaim;Bi;Siman:521;Bi_Count;10;Tur_Count:3;First_Words_Prev_Line:@66@11ואין @33מנהיגין אותה במקל
Yoreh_Deah;Bi;Siman:112;Bi_Count;39;Tur_Count:18;First_Words_Prev_Line:@66@44ולא @55נהירא לא"א ז"ל
