masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text
Avodah Zarah,עמודי ירושלים תנינא,1,0,2b,"@11קרייא @33מסייע למה דאמרי חברייא. נ""ב רוקח (סי' כ""א):",קרייא מסייע למה דאמרי חברייא,Jerusalem Talmud Avodah Zarah 1:1:11,"חברייא אמרי טעמא דרבי ישמעאל משום בריה דמועדא. אמר רבי בא כיון שהוא יודע שאסור לך לישא וליתן עמו הוא ממעט בשמחת אידו. מה מפקת מביניהון למכור לו דברים שאינן מתקיימין על דעת חברייא אסור על דעת רבי בא מותר. א""ר יודן קרייא מסייע למה דאמרי חברייא וביום עשרים וארבעה לחדש השביעי נאספו בני ישראל בצום ובכי ובשקים ואדמה עליהם. ולמה לא אמר בעשרים ושלשה משום בריה דמועדא. אין נימא דהוה בשובתא לית יכיל דאת מחשב ואת משכח צומא רבא בחד בשובא. ומה בה ולית ר' חוניה מיקל למאן דמעבר ליה מן אתריה. א""ר יוחנן בר מדייא אנא חשב יתה ולא הוה בשובתא:"
Avodah Zarah,עמודי ירושלים תנינא,1,0,10b,"@11ואית @33דאמרין איתגיירת. נ""ב עי' בקרבן העדה בשבת (פי""ב ה""ד) שכתב לפי שסברה שאף ר' יוחנן יקבץ ממון מרפואה זו והוא לא עשה כן אלא גילה הדבר לבני ישראל אמרה ראויה אומה זו לידבק בה. הנה מדכתב לפי שסברה שאף ר' יוחנן מקבץ ממון מרפואה זו נראה שסובר שהמטרוניתא שהיא אדונית והיתה בתו של השר מטבריה קיבלה מעות עבור הרפואה. ואינו נראה כן. וראיה לזה דלא קיבלה שכר לפ""ד ההג""א פ""ב דע""ז שכ' דמה דאסור להתרפאות בחולי של חלל הוא דוקא כשמרפא בחנם אבל אם מרפא בשכר מותר דלא יפסיד שכרו וכותיה פסק הרמ""א ביו""ד (סי' קנ""ה) וקשה לפ""ז ממה דמקשה הגמ' בע""ז (כ""ח א') ור""י היכי עביד הכי כו' הא י""ל דהיה בשכר דמותר לדעת ההג""א וכבר הקשה כן בס' עבודת עבודה והניח בצ""ע ע""ש והוא קושיא גדולה ועכצ""ל דכיון דהיא היתה מטרוניתא לא קבלה שכר עבור זה והיתה מרפאות בחנם וזהו דלא כהקרבן העדה שנראה מדבריו דהיתה מקבלת שכר ולא ידעתי מי הכריחו לומר כן דשפיר י""ל דכיון דראתה דר' יוחנן יש לו לב טוב וגלה לרבים על כן נתגיירת וכן פירש היפה מראה בירושלמי שם:",ואית דאמרין איתגיירת,Jerusalem Talmud Avodah Zarah 2:2:5,ר' אבהו בשם רבי יוחנן אהן צפדונא סכנתא. ר' יוחנן הוה לי' כן והוה מיתסי קומי דתימטיניס בטיבריא בערובתא נחת לגבה אמר לה מיצרך אנא למחר כלום אמרה ליה לא ואין צרכת סב גרעינין דתומרין. ואית דאמרי דנקלביסין בפלגיהון יקידין ואור דשערין וצואת קטן נגובה ושחוק וטפול ולא תימר קומי בר נש למחר עאל ודרשה בבית מדרש שמעת וחנקת גרמה ואית דאמרין איתגיירת. את שמע מינה תלת שמע מינה אהן צופדנה סכנה שמע מינה כל שהוא מן השפה ולפנים מרפין אותו בשבת שמע מינה כיי דמר רבי יעקב בר אחא בשם רבי יוחנן אם היה רופא אומן מותר.
Avodah Zarah,עמודי ירושלים תנינא,1,0,10b,"@11עד @33כדון כשאמר לו. נ""ב סמ""ג (מל""ת סי' מ""ה):",עד כדון כשאמר לו,Jerusalem Talmud Avodah Zarah 2:2:8,"רבי יעקב בשם רבי יוחנן בכל מתרפין חוץ מע""ז וגילוי עריות ושפיכות דמים. רבי פינחס בעי עד כדון כשאמר לו הבא לי עלים מע""ז והביא לו נישמעינה מן הדא רבי אחא הוה ליה צמרמורין אייתין ליה מן זכרותיה דדוהי ולא אישתה אייתון לרבי יונה ואישתי א""ר מנא אילו הוה רבי יונה אבא ידע מאן הוון לא הוה שתי"
Avodah Zarah,עמודי ירושלים תנינא,1,0,12a,"@11ארפון @33לון מדידהון אינון אכלין וכתב בציון ירושלים בשם הגהות אשר""י שמבואר דאסור להתעסק בקבורתו. נ""ב עיין באור זרוע הלכות גיד הנשה סוף סימן תמ""ח אחר שהביא את המעשה הזאת מן ירושלמי תרומות פ""ח כתב הא למדת שאפילו כלבים אוכלים את בשרו אין להבריחן מעליו וכל שכן שאין להתעסק בקבורתו וה""מ שלא עשה תשובה אבל עשה תשובה אין לך דבר שעומד לפני בעל תשובה ע""ש שהאריך:",ארפון לון מדידהון אינון אכלין וכתב בציון,Jerusalem Talmud Avodah Zarah 2:3:9-10,"['מעשה בטבח אחד בציפורין שהיה מאכיל את ישראל נבילות וטריפות פעם אחת ערב יום הכיפורים עם חשיכה שתה יין הרבה ונשתכר ועלה לראש הגג ונפל ומת התחילו הכלבים מלקקין בדמו אתון שאלון לרבי חנינה מהו מיעברתיה מן קומיהון אמר להן כתיב ואנשי קודש תהיון לי ובשר בשדה טריפה לא תאכלו לכלב תשליכון אותו זה גזל את הכלבים והאכיל את ישראל נבילות וטריפות ארפון לון מדידהון אינון אכלין.', 'חד בר נש הוה ליה חד גרב מגלי בערובת צומא רבא אזל בעי למישפכיה א""ל חבריה אייתי ואנא שתי ליה א""ל מגלי הוה א""ל מריה דיומא קאים לא חשב למישתי. לא אספק מיטעם עד דאיתחלחל']"
Avodah Zarah,עמודי ירושלים תנינא,1,0,16b,"@11חוורנס @33אין בו משום בשולו נכרים כו' נ""ב כתב הפני משה חוורנס זהו הטריות רכות שנזכר ברפ""ו דנדרים והוא קמח של חטים מבושל במים והוא מהתימה דהרי בנדרים שם פירש הפני משה בעצמו על הטריות רכות דהן דילועין רכות וכן פירש הקרבן העדה שם גם מה שכתב הפני משה על ויוצאין בה משום ערובי תבשילין אם בישלן הנכרי הוא לפלא למה כתב אם בישלן הנכרי דעיקר הרבותא הוא דנקרא תבשיל ויוצאין בה משום ערובי תבשילין אף אם בישלה ישראל:",חוורנס אין בו משום בשולו נכרים כו',Jerusalem Talmud Avodah Zarah 2:8:13,חוורנס אין בו משום בישולי נכרים ויוצאין בו משום עירובי תבשילין. רבי בא בשם רב אחי מרטיסה אין בו משום בישולי נכרים ויוצאין בו משום עירובי תבשילין ר' יוסי בי ר' בון בשם רב הונא כל אוכל שהוא נאכל חי כמות שהוא אין בו משום בישולי נכרים ויוצאין בו משום עירובי תבשילין:
Avodah Zarah,עמודי ירושלים תנינא,1,0,18b,"@11והדא @33כוסות דבר של בזיון הוא. נ""ב סמ""ג (מל""ת סי' כ""ב):",והדא כוסות דבר של בזיון הוא,,
Avodah Zarah,עמודי ירושלים תנינא,1,0,28b,"@11אבל @33אם העלים עיניו ממנו לא בדא. נ""ב רוקח (סי' תצ""ד תצ""ה) והגירסא שם רב חנה:",אבל אם העלים עיניו ממנו לא בדא,Jerusalem Talmud Avodah Zarah 4:8:2,תני רבי חנן והוא שלא העלים ישראל את עיניו ממנו אבל אם העלים עיניו ממנו לא בדא עד כדון כשהיה נוטל יין וענבים כאחת ונותן על התפוח היה נותן אילו בפני עצמן ואילו בפני עצמן אפילו מן מותר גוממיות שתחת האשכולות אסורות שבצידיהן מותרות רבי יוסי בי רבי בון בשם רבי יוחנן הן עצמן נעשות יין נסך
Avodah Zarah,עמודי ירושלים תנינא,1,0,28b,"@11גת @33שפקקה נכרי מבפנים אסורה ומבחוץ מותרת. נ""ב רוקח (סי' תצ""ה):",גת שפקקה נכרי מבפנים אסורה ומבחוץ מותרת,Jerusalem Talmud Avodah Zarah 4:8:3,גת שפקקה נכרי מבפנים אסורה ומבחוץ מותרת שאי איפשר שלא היה שם שיפה אחת טלולה ונוגע בה ומנסך כל הבור
Avodah Zarah,עמודי ירושלים תנינא,1,0,29a,"@11הקילוח @33כבור רבי. נ""ב רוקח (סי' תצ""ה):",הקילוח כבור רבי,Jerusalem Talmud Avodah Zarah 4:8:4,רב הונא בשם רב הקילוח כבור רבי זעירא בעי בכל אתר לית את עבד הנצוק חיבור והכא את עבד הנצוק חיבור סבר רב הונא נתנסך הבור נתנסך הקילוח נתנסך הקילוח לא נתנסך הבור רבי בא לא אמר כן אלא נתנסך הבור לא נתנסך הקילוח נתנסך הקילוח נתנסך הבור מאי דאמר רב הונא בשם רב הקילוח כבור סבר רב הונא כשם שהבור מתנסך כך הקילוח מתנסך תמן אמרי בשם רב מגעו של נכרי עושה יין נסך רב נחמן בר יעקב אמר ובלבד בשותת.
Avodah Zarah,עמודי ירושלים תנינא,1,0,30a,"@11שכן @33דרך בע""ח לעמוד בגיתות ובגרנות. נ""ב רוקח (סי' תצ""ו):","שכן דרך בע""ח לעמוד בגיתות ובגרנות",Jerusalem Talmud Avodah Zarah 4:11:2,"רב ששת בשם רב והוא שיהיה לו עליו מלוה על אותו הבור אבל אין לו מלוה על אותו הבור שכן דרך בעלי החוב לעמוד בגיתות ובגרנות. הוון בעו מימר מ""ד והוא שיהא לו עליו מלוה על אותו הבור בתוך לפישוט ידיים ומאן דמר אף על פי שאין עליו מלוה על אותו הבור חוץ לפשיטו ידיים ולא כן אמר רבי בא בשם רב ששת כשם שנתנו פישוט ידיים בטהרות כך נתנו פישטו ידיים ביין נסך אלא כיני מאן דמר והוא שיהא לו עליו מלוה על אותו הבור בתוך פישוט ידיים ומאן דמר אף על פי שאין עליו מלוה על אותו הבור ובלבד חוץ לפשיטו ידיים."
