masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text
Niddah,ככר לאדן,1,0,1a,"@11בדקה @33עצמה בשני בשבת ולא ראתה וראתה בחמישי וכו' בשחרית ולא ראתה וראתה במנחה כצ""ל:",בדקה עצמה בשני בשבת ולא ראתה וראתה,Jerusalem Talmud Niddah 1:1:2,מהו דיין שעתן שאינן מטמאות טהרות למפרע: וחכמים אומרי' לא כדברי זה ולא כדברי זה. לא כשמאי שלא נתן סייג לדבריו ולא כהלל שהפליג על מדותיו אלא מעת לעת ממעטת על יד מפקידה לפקידה ומפקידה לפקידה ממעטת על יד מעת לעת. כיצד מעת לעת ממעטת על יד מפקידה לפקידה בדקה עצמה בשני בשבת וראת בחמישי בשבת אין טמא אלא עד מעת לעת דארבעתא. כיצד מפקידה לפקידה ממעטת על יד מעת לעת בדקה בשחרית וראת במנחה אין טמא אלא עד שחרית.
Niddah,ככר לאדן,1,0,1a,@11עד @33כדון כשבדקה ומצאתה נגוב. אפשר שהוא על המשנה שניה:,עד כדון כשבדקה ומצאתה נגוב,Jerusalem Talmud Niddah 1:1:4,כד כדון בשבדקה ומצתה נגוב בדקה ומצתה טהור רבי אמי בשם רב רבי בא בשם רב יהודה בדקה ומצתה טהור אסורה לביתה עד שיתנגב מעיינה חד רבי טובי אמר בשם רבי אבהו אסורה לביתה עד מעת לעת אמר רבי יעקב בר אחא כד סליקית להכא שמיתה מן כל רבנן מותרת לביתה מיד. הוון בעיי מימר מאן דמר מותרת לביתה מפקידה הוא למעט מעת לעת ומאן דמר אסורה לביתה אינה כפקידה למעט מעת לעת ואפילו כמאן דמר אסורה לביתה כפקידה היא למעט מעת לעת ולמה היא אסורה לביתה שמתוך שהיא מתרגלת בדמים טהורין היא מתרגלת בדמים טמאין.
Niddah,ככר לאדן,1,0,2b,"@11כל @33שלא נחרש בה מימיה וכו' כל שאין בה חרש. ה""ג באגדת שמואל פ' כ""ו:",כל שלא נחרש בה מימיה וכו' כל,Jerusalem Talmud Niddah 1:3:3,תני שלש בתולות הן בתולת אדם בתולת שקמה ובתולת הארץ בתולת אדם כל שלא נבעלה מימיה בתולת שקמה כל שלא נקצצה מימיה בתולת הארץ כל שלא נחרץ בה מימיה רבן שמעון בן גמליאל אומר כל שאין בה חרץ
Niddah,ככר לאדן,1,0,3a,"@11ר' @33יודן בעי לא סוף דבר עד שתלד אלא אפי' הפילה כצ""ל:",ר' יודן בעי לא סוף דבר עד,Jerusalem Talmud Niddah 1:3:6,רבי יודן בעי סוף דבר עד שתלד לא אפילו הפילה
Niddah,ככר לאדן,1,0,3b,"@11כל @33שהוא בהרבה ארבה ר' חייה וכו' כצ""ל ומפורש בב""ר [פ' כ'] כל שהוא במאתים ושנים עשר יום חי:",כל שהוא בהרבה ארבה ר' חייה וכו',Jerusalem Talmud Niddah 1:3:7,"אמר רבי מנא שמעית בשם שמואל היא הכרת העובר היא לידתו ולית אנא ידע מן מה שמעית אמר רבי בא בר כהן קומי רבי יוסי רבי ירמיה אמרה אמר ליה רבי חזקיה לא אמרה רבי ירמיה ואיקפד רבי יוסי לקיבליה אמר אילו יהושע שהיה קשור למשה לא הוה אמר כן והוא אמר כן חזר ואמר אין אמרה אלא כאינש דשמע מילה ומקשי עלה ואבא בר בא פליג על שמואל ברי. ר' ברכיה בשם שמואל לעולם אין האשה יולדת אלא לרע""א או לרע""ב או לרע""ג או לרע""ד א""ל רבי מנא מנן שמע רבי הדא מילתא א""ל מן רבי בא. מחלפה שיטתיה דרבי בא תמן הוא אמר שנייא הוא הכרת העובר שנייא היא לידתו והכא הוא אמר הכין רבי בא בר זוטרא משם שמואל כל שהוא בהרבה הרי הוא בארבה."
Niddah,ככר לאדן,1,0,3b,"@11חמתיה @33מיבעת. תוס' בכורות פ""ג דף כ""ה:",חמתיה מיבעת,Jerusalem Talmud Niddah 1:3:8,"רבי חייה בר אשי הוה יתיב קומי רב חמתיה מיבעת א""ל מהו כן א""ל חמרתי מעברה והיא בעייא מילד ואנא בעי מרבעתה דלא תצטנן א""ל אימתי עלה עליה הזכר א""ל ביום פלן וחשב א""ל בעייא היא עד כדון. ותני כן הפוחתת אינה פוחתת מימות הלבנה והמוספת אינה מוספת על ימות החמה. מילתיה דרבי יהושע פליגא דמר ריב""ל בקורת של אנטונינוס היתה עוברה והריבעו של בית רבי ממנה שוורין ויש מהן שילדו עכשיו ויש מהן שילדו לאחר זמן כאן בבהמה טמאה וכאן בבהמה טהורה והכתיב הידעת עת לדת יעלי סלע חולל איילות תשמור תספר ירחים תמלאנה וידעת עת לדתנה א""ל חיה טהורה כבהמה טמאה:"
Niddah,ככר לאדן,1,0,6a,@11אין @33כן סומא וקמת. פי' לא תתני סומא וכך אוקמוה בני הישיבה ולא רבו עליה:,אין כן סומא וקמת,Jerusalem Talmud Niddah 2:1:4,אמרון בשם רבי ינאי אין כן סומא וקמת אמרון בשם ר' חנינה אין כן סומא וקמת ר' אילא ר' יוסי בר חנינה בשם דבית רבי ינאי אין כן סומא
Niddah,ככר לאדן,1,0,7b,"@11לשהות @33בטומאתה. מרדכי פ' ידיעות. @11כל @33אילין מיליא לעובדא א""ל אין כצ""ל:",לשהות בטומאתה,Jerusalem Talmud Niddah 2:4:2,"אבא בר ירמיה כהנא בשם שמואל כל אשה שאין לה ווסת אסורה לביתה עד שעה שתבדוק והתנינן כל הנשים בחזקת טהרה לבעליהן פתר לה בבאין מן הדרך והתנינן הבאין מן הדרך נשיהם להם בחזקת טהרה אמר רבי בון בר חייה תיפתר שבא ומצאה עירה והתני בין שמצאה עירה בין שמצאה ישינה אמר רבי בא תיפתר שהניחה בחזקת טהרה. כמה עונה נותנין לה ר""ש בן לקיש אמר נותנין לה עונה בינונית שלשים יום אמר ר' יוחנן שונה אני אפילו לאחר שלש שנים מותר ובלבד באשה שיש לה ווסת אמר רבי אבהו והוא ששהת אחר ווסתה שבעת ימים וחש לומר שמא לא טבלה אמר רבי חנינה זאת אומרת שאסור לאשה לשהות בטומאתה. שמואל בר אבא בעי אפילו דבר בריא שילדה אמר רבי יוסי כך אנו אומרים אפילו נטמאת אלא כיון שילדה בטלה חזקתה אף הכא כיון שטימאת בטלה חזקתה:"
Niddah,ככר לאדן,1,0,8b,@11באילין @33קוזקזתהון פירוש בנושיהן:,באילין קוזקזתהון פירוש בנושיהן,,
Niddah,ככר לאדן,1,0,8b,"@11כבר @33דהו מראיו כצ""ל:","כבר דהו מראיו כצ""ל",Jerusalem Talmud Niddah 2:7:4,"וכקרן כרכום כבור שבו. בלח ולא ביבש בעליון ולא בתחתון ברואה את הצל ולא ברואה את החמה רבי אבהו אייתי קומי רבי לעזר באילין קוזקזתהון א""ל כבר דהוא מראיו רבי יעקב בר זבדי אייתי קומי רבי אבהו דם שעיר באדום ודם דגים בשחור א""ל כבר דהוא מראיו:"
