ראו כי:,"Likkutei Torah, Beshalach 1:1","נאמר בשנת תקס""ה — ראה אוה""ת משפטים ע' ג'טז: ביאור ע""פ ראו . . בשלח תקס""ה. היום יום י""ז שבט ע' כ.<br>ביאור לד""ה זה נדפס במאמרי אדה""ז פרשיות פ' בשלח ע' רפז. ובסה""מ תקס""ה ח""א ע' רמא.<br>ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.<br>המאמר באריכות במאמרי אדה""א שמות-א ע' רה.<br>ראה אוה""ת בשלח ע' תרנז. כרך ח ע' ב'תתקע.<br>ראה שיחת ש""ק פ' כי תשא תשד""מ. נדפס גם בלקו""ש חכ""ו ע' 386.<br>בביכל שמינית בויגין שת""י ראיתי שינויים (קלים) ויורשם פה, למראה עינים. [כ].","א, א"
ראו כי ה' נתן לכם:,"Likkutei Torah, Beshalach 1:1","שמות טז, כט.","א, א"
במדרש תלים:,"Likkutei Torah, Beshalach 1:1","ראה ד""ה ויאמר לך לך תרכ""ז [בהוצאת תש""ס] ע' ט ובמ""מ לשם. בד""ה לך לך תר""ל ע' ט בענין הכפל דשבת.","א, א"
קדשנו במצותיך:,"Likkutei Torah, Beshalach 1:2","ברכת התפלה דשבת ויו""ט.<br>במאמרי אדה""א שמות-א ע' רו מקשה עוד יותר ”ואדרבה בשבת הי' ראוי לומר ל' עבר לפי שמצות שבת היא מצוה הראשונה שכבר קיים הקב""ה בעצמו"" ע""ש בארוכה.<br>בענין קדשנו במצותיך — ראה לקמן פ' במדבר ח, ד. קטע מובא באוה""ת פ' יתרו כרך ז ע' ב'תשה.","א, א"
דרכי' דרכי נועם:,"Likkutei Torah, Beshalach 1:2","משלי ג, יז.","א, א"
ושמרו דרך ה':,"Likkutei Torah, Beshalach 1:3","בראשית יח, יט.","א, א"
כי בי-ה ה' צור עולמים:,"Likkutei Torah, Beshalach 1:3","ישעי' כו, ד.","א, א"
"ביו""ד נברא העוה""ב:","Likkutei Torah, Beshalach 1:3","מנחות כט, ב. במאמרי אדה""א שמות-א ע' ריב מבאר איך מאות י' גשמי יומשך חיי העוה""ב שהוא חיי עולם הרוחני ולא יתכן לומר ענין ציור גשמי דאות היו""ד שלנו. וראה בענין זה גם בלקו""ת שה""ש ד, ב.","א, א"
"ביו""ד מאמרות נברא העולם:",,"אבות פ""ה, מ""א.","א, א"
צורה — כו':,,"ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.","א, א"
בחכ' בתבונה ובדעת כו':,,"חגיגה יב, א.","א, א"
"יו""ד — להאיר רק:","Likkutei Torah, Beshalach 1:3","שם אי' ”לא הי'"" רק ותי' להאיר לי' שם. [כ]. [ובאוה""ת בשלח ע' תרנז הוא כבפנים].","א, א"
לאו דאית לך צדק . . ולאו מכל אינון מדות:,"Likkutei Torah, Beshalach 1:4","ת""ז בהקדמה (פתח אליהו ואמר).","א, א"
כי אמרתי עולם חסד יבנה:,"Likkutei Torah, Beshalach 1:4","תהלים פט, ג.","א, א"
"ע""פ ההשגה שמשיגים:","Likkutei Torah, Beshalach 1:5","ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.","א, א"
השכל — כו':,"Likkutei Torah, Beshalach 1:5","ראה הערת כ""ק אדמ""ר בהוספות — לעיל כ, א.","א, א"
"בד""ה לסוסתי ברכבי:",,"לקו""ת שה""ש יא, ד ואילך.","א, א"
כי עמך מקור חיים:,,"תהלים לו, י. ראה לקמן ויקרא נב, ד ואילך. (אוה""ת ויקרא-ב ע' תש). אוה""ת שמות-ז ע' ב'תקמ.","א, א"
"וע' בזח""ג פ' צו דף ל""ד סע""א:",,"”עמך שריא דלא מתפרש מינך, המבואר שמפרשו על יחוד או""א שהן תרין ריעין דלא מתפרשין . . כי עמך שני פי', הא' עמך דבר הטפל ובטל לך ולא אתה ממש . . הב' פי' עמך דבר שהוא עמך ממש מה שלמעלה מבחי' הגילוי"" — יהל אור עה""פ (ע' קלז). וראה באוה""ת בראשית-ב דף שה, א.","א, א"
"ובפ' אמור ק""א א':",,"וע""ד כתיב כי עמך הסליחה וכתיב כי עמך מקור חיים פי' במק""מ עמך בינה שמשם היא הסליחה . . והסליחה נמשך מבחי' שהוא עמך ממש שהוא למעלה מסוכ""ע שאינו בגדר עלמין כלל ואינו סובב לעלמין כ""א הוא עמך ממש, וא""כ עד""ז פי' כי עמך מקו""ח היינו כי חיים הוא סוכ""ע וממכ""ע אך עמך הוא מקו""ח"" — יהל אור עה""פ (ע' קלז). וראה לקמן פ' אחרי כט, א. הוספות נב, א.","א, א"
"ובספר מג""ע פי' כי מקור חיים:",,"וכן מובא לקמן ויקרא נב, ב ”מבואר בספר מגלה עמוקות אשר מקור חיים בגימט' אור אין סוף"". וראה באוה""ת בראשית-ב דף שי, ב מביא זה בסתם.","א, א"
"העוה""ב . . נהנין מזיו השכינה:",,"ראה ברכות יז, א. אוה""ת סוכות ע' א'תשנז.","א, א"
להנחיל אוהבי יש:,"Likkutei Torah, Beshalach 1:6","משלי ח, כא.","א, א"
"העונג — הנ""ל:","Likkutei Torah, Beshalach 1:6","תי' הנ""ל לי' שם. וז""ל שם לגילוי ”הוא בבחי' צורת היו""ד"" והוא מקור כו'. [כ].","א, א"
"הנשמות — ובמ""א:","Likkutei Torah, Beshalach 1:6","אלו המוקפים שעשיתי [מתיבת (ובמ""א עד תיבת שחורה שבשו""ה בד""ה)] ל' שם בהכ""י. [כ].","א, א"
"מקור — וכמ""ש בת""א פ' לך לך:","Likkutei Torah, Beshalach 1:7","יג, ב.","א, א"
לעולם ישנה אדם לתלמידו:,"Likkutei Torah, Beshalach 1:8","פסחים ג, ב. חולין סג, ב. ראה ביאוה""ז (עו, ד). ביאוה""ז להצ""צ (ע' שסג-ד) ובכ""מ (ע""פ רמב""ם הל' דיעות פ""ב ה""ד) — שבמארז""ל זה מדבר על דרך קצרה הכוללת את כל האריכות (כמו לשון המשנה). ומובן שאין זה סתירה לפירוש הפשוט, כ""א הוספה שביחד עם זה צ""ל קיצור הכולל את כל האריכות, — לקו""ש ח""כ ע' 88 הערה 17. וראה גם בד""ה וידבר אלקים אנכי תשכ""ח (סה""מ מלוקט ח""ג) ע' קסה הדיוק בלשון ”דרך קצרה"" ולא ”שכל קצר"" שצריך להשפיע להתלמיד כל העומק והפרטים שבהשכל, אלא שכל זה צריך ללמדו בדרך קצרה, בדיבורים קצרים שמהם יוכל התלמיד להבין כל הפרטים"".","א, א"
"ע""ד — בדרך . . כו':",,"ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.","א, א"
מוסר אביך . . תורת אמך:,,"משלי א, ח.","א, א"
