,,,"להעיר, שאצל כו""כ חסידים הי' מנהג ללמוד בכל שבוע ושבוע (ובמיוחד — בשבת) החסיד'ישע פרשה (בשבתות החורף — בתורה אור, ובשבתות הקיץ (וסיום החורף) — בלקו""ת), ואצל כמה הי' המנהג ללמוד אותה (עכ""פ בשטחיות) עם בני משפחתם גם עם ילדים בגיל הבר מצוה (או גם פחות מזה). (סה""ש תשמ""ט, פ' לך לך, ע' 41)."
,,,"ב”היום יום"" יד אדר א', ובכ""מ מובא שבתו""א ובלקו""ת נלקטו המאמרים העיקרים של אדה""ז."
,,,"בד""ה כי כאשר השמים תשל""א מקשר סיום הלקו""ת עם התחלת התו""א כענין נעוץ תחילתן בסופן. ובכ""מ."
בראשית,"א, א",השמים כסאי:,"הנחת כ""ק אדמו""ר האמצעי בסה""מ תקס""ה ח""ב ע' תשה. וביאור בע' תשטו."
,,,"ראה לעיל ציונים והערות לכ""ק אדמו""ר זי""ע."
,,,"הגהות באוה""ת בראשית כרך ג תע, א. ובכרך ו תתרכג, ב (מלקו""ת לג' פרשיות). תתרל, ב. ובמקבילו ד""ה ואשא אתכם תרל""ח ע' ריז (בספר התולדות לכ""ק אדמו""ר מהר""ש, מציין כ""ק אדמו""ר זי""ע ”נתבארו הענינים דד""ה השמים כסאי וביאוריו (שבתו""א ולקו""ת לג""פ) בהרחב הביאור"". וכן נזכר בד""ה ויהיו חיי שרה תרמ""ג ע' כב ”שהוא השמים כסאי שבתו""א"")."
,,,"המאמר נאמר בשבת פ' מסעי ר""ח אב תקס""ה."
,,,"ראה גם סה""מ תרס""ו ע' תקיט. ד""ה השמים כסאי תשל""ו (סה""מ מלוקט ח""ג ע' קלג). ד""ה השמים כסאי תשל""א."
,,,"לכללות מאמר זה ראה ד""ה זה תשמ""א־ ש""פ תרומה תשד""מ־ ש""פ נח תשמ""ה. ד""ה כי כאשר השמים פ' ראה תשמ""ה. ד""ה בראשית ברא תשמ""ו וד""ה השמים כסאי תשמ""ו. ד""ה השמים כסאי ש""פ קרח תשמ""ז ושם ביאר שכאן בתו""א מבואר בארוכה דשמים וארץ כולל כל סדר ההשתלשלות דבשמים יש ג' דרגות וגם בארץ יש ג' דרגות, ומבואר ג' דרגות אלו כאן ובדרושים שלאח""ז כפי שהוא בעולמות ובישראל."
,,השמים כסאי:,"ישעי' סו, א."
,,איך שייך עליו ית' לומר כסאי:,"ראה ד""ה השמים כסאי תשל""א."
,,שהרי אין לו דמות הגוף:,"פיוט יגדל. ראה רמב""ם הל' יסודי התורה פרק א ה""ז. פיהמ""ש להרמב""ם פ' חלק יסוד הג'. תניא ח""ב פ""ב. ראה אוה""ת בראשית כרך ו תתרכג, ב. אוה""ת ענינים ע' צב בשם השל""ה."
,,הנה מקום אתי:,"שמות לג, כא."
,,שהוא . . ואין העולם מקומו:,"”כמארז""ל במד""ר ר""פ ויצא תוך פס""ח ע""פ ויפגע במקום, וכ""ה בפ' תשא פמ""ה קרוב לס""פ ע""פ הנה מקום אתי"" — אוה""ת בראשית כרך ו תתרכג, ב (מלקו""ת לג""פ). בסה""מ תרל""ח בד""ה ואשא אתכם ע' ריז."
,,,"ראה בלקו""ת ויקרא נא, סע""ב."
,,כי מן השמים דברתי:,"שמות כ, יט."
,,התורה היא מן השמים . . שמים אש ומים:,"ראה אוה""ת כרך ו תתרכג, ב (מלקו""ת לג' פרשיות א, א) שצ""ע שלקמן פ' מקץ בד""ה כי עמך מקו""ח (לד, ד) מפרש שהכוונה על חכמה, וכן לקמן במאמר זה מפרש כן, וכאן מפרש על חו""ג ע""ש."
,,מימינו אש דת למו:,"דברים לג, ב. בבוך 1092, ובבוך 1824 לז, א, ובבוך 2044 רלד, א נוסף: שימין בחי' מים ומבחי' אש נעשה דת למו."
,,ושמרתם את חוקותי:,"ויקרא יח, ה."
,,וכך אנו מבקשים:,"”ע' אמרי בינה פתח השער ט, ב סי' ט""ו"" — הג""ה בכת""י על תו""א דפוס ראשון."
,,ותן בלבינו בינה:,"ראה ד""ה כל הנקרא בשמי תרצ""ו ע' 107."
,,"תחלה לעשותה ואח""כ לקיימה:","”דהיינו תחלה להמשיכה ממקורה מבחי' אלפים שנה שקדמה לעולם להמשיכה בבחי' עולם"" — אוה""ת שלח ע' תקפא."
,,"ע""י אב הרחמן:","ראה לקו""ת ראה כה, ב."
,,שמע לשון הבנה:,"כמ""ש דבר כי שומע, שמואל-א ג, י. נסמן לקמן לח, ב."
,,שמע שם ע':,"”ע' אמרי בינה שער הק""ש ענין שם ע' רבתי ומתפרש יפה פי' הפסוק לך ה' הגדולה בסי' ג ובסי' ו"" — הג""ה בכת""י על תו""א הנ""ל. ראה לקמן קה, ג. לקו""ת ואתחנן יא, ב. ושם מציין לכאן."
,,מלכותך מלכות כל עולמים:,"תהלים קמה, יג."
,,"ש""ה רבתי — לבד:",בבוך 1824: בלבד.
,,עולמים — פי' תוך דבר:,"מובא בלקו""ת ואתחנן ו, ג."
,,"להבין דבר מתוך דבר . . בחי' ממכ""ע:","לקמן קיג, ג, לקו""ת בהר כה, ב מציין לכאן."
,,ולית מחשבה כו':,"ת""ז בהקדמה (פתח אליהו)."
,,מי לי בשמים:,"תהלים עג, כה."
,,אם ישים אליו לבו:,"איוב לד, יד."
,,רוח אייתי רוח:,"זח""ב קסב, ב."
,,אנכי מי שאנכי:,"ראה זח""א קסז, ב. לקו""ת להאריז""ל תולדות כז, יט."
,,,"בלקו""ת במדבר א, ב ”פי' שאין מכיר ומשיג בחי' אנכי אלא אנכי בעצמי"". ושם י, ג ”הוא בחי' עצמותו ומהותו שאינו בגדר תפיסא והשגה כלל"". וראה שערי אורה שער חנוכה לא, א. שם לז, ב ”דהיינו בחי' סוכ""ע הכללי""."
,,,"ראה לקמן ט, ג. יח, ב. לז, ב. לח, א. נא, א. נו, א. סד, ב. סו, ב. פב, ג. פד, ג. פז, ג. קט, א. ועוד."
,,התורה קדמה אלפים שנה לעולם:,"מדרש תהלים צ, ד. — ועייג""כ ב""ר פ""ח, ב. ויק""ר פי""ט. תנחומא וישב ד. זח""ב מט, א. — ראה ד""ה איתא במדרש תהלים (קונטרס נט). — (הערת כ""ק אדמו""ר זי""ע בספר המאמרים ת""ש ע' 83)."
,,,"בלקו""ש חט""ו ע' 476 נדפס מכ' (מיום כג סיון תשי""ב) ביאור לד""ה זה: . . . במענה על שאלותיו, זה מכבר, בתו""א בתחלתו בד""ה השמים כסאי:"
,,,"א) הא דאלפיים שנה קדמה תורה לעולם ואח""כ נמשכה בשמים וארץ — אם זהו ענין אחד עם האמור בזהר באד""ר, ע""ד חד אורחא ותרי""ג ארחין דאורייתא."
,,,"הנה, בכלל, האמור בזהר שייך למצות, ששרשן בכתר גלגלתא, וכמוש""כ באגה""ק ס""ך, וכ""ה ג""כ בד""ה תקעו תרצ""א ס""ו שמביאו במכתבו (משא""כ תורה שמחכמה נפקת עיי""ש באגה""ק), כי גם התרי""ג ארחין הם בגלגלתא. ולפעמים מפרשים מאמר הזהר גם על התורה, אבל כמו ששרשה בכתר. וראה לקו""ת במדבר יא, ד."
,,,"ב) מהו השייכות דבינה והתבוננות בלב לרחמים עליונים והתהוות התורה, — בלקו""ת לג' פרשיות (א, ב) מפרש ע""ז וז""ל: ועיין בתניא פמ""ה . . וגם כמו יוהכ""פ שהוא התגלות הבינה ה""ז ע""י שמעוררים רחמים. — ויעויין בתניא שם, ובהגהות הצ""צ ע""ז שנדפסו בקונטרס רשימות איכה ע' כ""ב."
,,,"ג) מש""כ שהמדות בטלים ונכללים במקורם — אם הכוונה לע""ס הגנוזות — הכוונה למקור המדות, היינו שכל המולידם, ז""ת דאימא. ועיין בזה באריכות בלקו""ת לג""פ (א, ג־ ו, ג), ובהמשך ר""ה שנדפס לשנה זו."
,,,"ד) התורה כבר נמסרה בעולם בשעת מ""ת ולמה צריכים לאתדל""ת — מובן ע""פ משנ""ת בחילוק התורה שלפני התפלה ושלאחרי', עיין לקו""ת ברכה (צו, ב) ובכ""מ."
,,,"ה) כותב דרוחו ונשמתו אליו יאסוף בקרב איש ולב עמוק, ובסוף המאמר איתא שהוא רק בבחי' מקיף וסובב."
,,,"הרי כתב גם בסוף המאמר דמעט מזער נתפס בפני' הלב, וממכ""ע לגבי סוכ""ע הוא מעט מזעיר. ראה תניא פמ""ח, ועג""כ בהוספות לתו""א ד""ה אם ישים — דיאסוף היינו אורות בכלים."
,,,"ו) גם המשכה דוידבר הוי' אל משה נעשה ע""י ואהבת גו', וכמוש""כ בפי' בלקו""ת לג""פ (יא, ג). ועייג""כ אמרי בינה שער הק""ש ספמ""ג."
,,,"ז) הארץ הדום רגלי — מפרש דמצות מעשיות מעלים הרגל — כנס""י למעלה והאדם למטה — והיינו העלאתם והתכללות של ג' (נה""י דלבר מגופא, תרין שוקין, רגל) במוחין, ע""י שנכללין מקודם במדות (וא""ו) והמדות במוחין (יו""ד), ונת' בפרטיות בלקו""ת לג""פ (ח, א. ואילך)."
,,,"ח) זה שהנשמה המלובשת בגוף פועלת היחוד דאורייתא וקוב""ה — ב' טעמים בדבר: מפני שעסקה בניצוצות דתהו שקדם לתיקון. והעיקר — שעבודתה למטה גורם, בב""א, עבודת שרשה בכל העולמות וגם מה שלמעלה מעולמות, כי היא כחבל שראשו קשור למעלה. ועיין אגרת התשובה פ""ה, קו""א לתניא בתחילתו, הגה""ה שני' בתניא פ""מ. וראה ג""כ מאמר דשבת מברכין סיון ה'תשי""ב."
,,,"ט) מש""כ בביאור דד""ה כי כאשר השמים ספ""ד ענין ג' הווי""ן דויסע כו' — הוא לראי' לבאר מאין ממשיכין, שהוא מהיודי""ן כו'. ועיין תו""א ויצא ביאור דושבתי בשלום."
,,,"יוד) כח הצמיחה הפרטי, דצומח פרטי, גם הוא נמצא בארץ, ולא בגרעין, אלא שהגרעין מעורר אותו, היינו, שיצמח עשב זה ולא אחר. ראה אגה""ק סוף ס''ך. ד""ה יביאו לבוש (ש""א) פכ""ו. וככה הגדול פמ""ד. ועוד."
,,פי' עולם נקרא בחינת אש ומים:,"נזכר בלקו""ת בחוקותי מח, ב."
,"א, ב",וזהו ענין וידבר ה' אל משה:,"”לכמוני השפל הדל נראה דזה הוא עפ""י מה דאיתא באגה""ק סי' יב וז""ל: ולכן סתם שם הוי' ב""ה שבכל התורה מורה על מדת התפארת כו' ע""ש, ואם שגיתי ה' יכפר בעדי"" — הג""ה בכת""י על תו""א הנ""ל."
,,לבחינת משה שהוא מבחי' כי מן המים משיתיהו:,"”נראה דזהו ע""פ מש""כ לקמן בד""ה והנה זהו דרך כלל כו' ושם וז""ל שמים שם מים דאורייתא מחכמה נפקת, ואולי אפשר לתת טעם שנק' תורת משה — מטעם הזה דאורייתא מחכמה נפקת — ומשה מן המים משיתיהו וד""ל"" — הג""ה בכת""י על תו""א הנ""ל."
,,כי מן המים משיתיהו:,"שמות ב, י."
,,"שו""ה הרי היא — כסא ע""ד:","בכת""י: הרי היא כסאי כמו כסא: עד""מ."
,,דאנת חכים:,"ת""ז בהקדמה (פתח אליהו)."
,,ומעשרות וקרבנות:,"נתבאר באוה""ת בהעלותך ע' שסד."
,,אמרו בגמרא על פסוק כרסון רמיו:,"דניאל ז, ט. חגיגה יד, א (ראה אוה""ת נ""ך-א ע' שיג ”כרסון רמיו וע""י יתיב כו' אחד לכסא ואחד לשרפרף שנאמר השמים כסאי כו'""). סנהדרין לח, ב. וראה ברכות י, ב."
,,"והענין כי הנה כנס""י:","ראה סה""מ תרכ""ז [הוצאת תש""ס] עמוד סז."
,,בנים אתה לה':,"דברים יד, א."
,,וברא כרעא דאבוה:,"יונת אלם רפ""ב, ראה יבמות ג, א תוד""ה מקמי. וראה לקמן עח, ב. ובמ""מ ללקו""ת ואתחנן יב, ג."
