Meiri on Chullin 10a:1,השוחט צריך שיבדוק סכינו קודם שישחוט שמא פגומה היא,Chullin 10a:6,איתמר השוחט בסכין ונמצאת פגומה
Meiri on Chullin 10b:2,היה הבית אפל ואין לכהן בו ענין הנגע אין פותחין לו חלונות,Chullin 10b:10,התנן בית אפל אין פותחין בו חלונות לראות את נגעו 
Meiri on Chullin 11a:2,אותם הנתחים אינו רשאי לנתחם עוד לנתחים מועטים ,Chullin 11a:6,ונתח אותה לנתחיה אותה לנתחיה ולא נתחיה לנתחים
Meiri on Chullin 11a:3,"קרבן הפסח אע""פ שנאמר בו ועצם לא תשברו בו שרף בו עצם או שחתך בגידים אין בו משום שבירת עצם:",Chullin 11a:8,"אתיא משבירת עצם בפסח דאמר רחמנא (שמות יב, מו) ועצם לא תשברו בו "
Meiri on Chullin 11a:5,עגלה ערופה כשהיא שלמה עורפין אותה שנאמר הערופה כשהיא שלימה,Chullin 11a:13,"אתיא מעגלה ערופה דאמר רחמנא (דברים כא, ו) הערופה כשהיא שלמה"
Meiri on Chullin 11a:6,שני שעירי יום הכפרי' צריך שיהו שוים במראה ובקומה ובדמים,Chullin 11a:17,"אתיא משעיר המשתלח דרחמנא אמר (ויקרא טז, ז) ולקח את שני השעירים שיהו שניהם שוים"
Meiri on Chullin 11b:2,אמרה תורה בעדים זוממין ועשיתם לו כאשר זמם וגו',Chullin 11b:7,"אתיא מעדים זוממין דאמר רחמנא (דברים יט, יט) ועשיתם לו כאשר זמם וגו'"
Meiri on Chullin 12a:2,מי שהיה הולך ומצא תרנגולת שחוטה במקום שאין לחוש לשחיטת נכרי ,Chullin 12a:5,הרי שמצא תרנגולת שחוטה בשוק או שאמר לשלוחו צא שחוט והלך
Meiri on Chullin 12a:3,מצאן בשוק שלא באשפה אם היתה עיר שרובה ישראל ,Chullin 12a:11,רבי נראין דברים של רבי יהודה שמצאן באשפה
Meiri on Chullin 13a:1,המעלה פירותיו לגג לשטחן מפני הכנימא שבהם וירד עליהם טל לא הוכשרו לקבל טומאה בכך,Chullin 13a:4,דתנן המעלה פירותיו לגג מפני הכנימה וירד עליהם טל אינן בכי יותן ואם נתכוין לכך הרי הן בכי יותן
