1:1	בראשית ברא אלהים. @22&1.23 זה אחד מן הדברים שהפכו זקני ישראל לתלמי המלך. וכתבו לו אלהים ברא בראשית. &1.24 כי לא היה לו דעת להתבונן במדרש התורה. מדרשו של פסוק הזה שאמר בראשית ברא אלהים. הוא כמו שאמר בויקרא. אדם כי יקריב מכם קרבן לה' (ויקרא א ב). ולא אמר לה' קרבן. לה' ריח ניחוח ולא אמר. אלא ריח ניחוח לה' (שם א ט). שאין דרך המקרא להזכיר שם הנכבד קודם הזכרת המעשה. &1.25 תני ר' שמעון בן יוחי מנין שלא יאמר אדם לה' עולה. לה' קרבן מנחה. לה' שלמים. תלמוד לומר קרבן לה'. (כה) מכאן סמכו רבותינו ואמרו כל המוציא שם שמים לבטלה נעקר מן העולם. ומה על דבר מצוה אינו רשאי לומר בהמה זו לה' קרבן. אלא קרבן לה'. לדבר הרשות על אחת כמה וכמה. לכך הזכיר בתחלת התורה השם אחר שתי תיבות.
1:1	 &1.26 אמר רב יצחק &1.27 לא היה צריך לכתוב את התורה אלא מן החדש הזה לכם. ולמה נכתב מן בראשית. להודיע כחו של הקב"ה. שנאמר כח מעשיו הגיד לעמו (תהלים קיא ו).
1:1	בראשית. &1.28 לא אמר ראשית. אם אמר ראשית. היה אומר ראשית היה שמים וארץ. ולא היה מזכיר שם אלהים. כגון ראשית דגנך (דברים יח ד). ראשית עריסותיכם (במדבר טו כ). וכיוצא בהם. אלא לפי שהיה צריך להזכיר השם אמר בראשית ברא. כלומר בראש כל מעשה ברא את השמים ואת הארץ.
1:1	 דבר אחר בראשית. בתורה נסתכל הקב"ה וברא את עולמו (לכך נאמר בראשית ברא אלהים). &1.29 וכן דרש ר' הושעיה רבה. כמלך מסתכל &1.30 בדפתראיות (ובפונקאות) [ופנקסאות] שלו ובונה את הפלטין. כך נסתכל הקב"ה שם הנכבד בתורה. וברא עולמו. לכך נאמר בראשית ברא אלהים.
1:1	 &1.31 ד"א למה בתחלה לשון ראשית. בזכות ישראל שנקראו ראשית תבואתו (ירמיה ב ג). &1.32 תבואתה כתיב. שהקרן קיים לעתיד לבא.
1:1	 &1.33 ד"א בראשית בזכות התורה שנקראת ראשית. נבראו שמים וארץ. שנא' ואשים דברי בפיך ובצל ידי כסיתיך לנטוע שמים וליסוד ארץ (ישעיה נא טז). &1.34 כי התורה נקראת ראשית. שנאמר ה' קנני ראשית דרכו (משלי ח כב).
1:1	 &1.35 ד"א לכך התחיל בב'. לומר שיש עולם שני להפרע מן הרשעים. וליתן שכר טוב לצדיקים. שנאמר כי עת לכל חפץ ועל כל המעשה שם (קהלת ג יז). כי אין העוה"ז אלא &1.36 פרוזדור לפני העוה"ב. &1.37 דתנן התקן עצמך בפרוזדור כדי שתכנס לטרקלין.
1:1	ברא. @22&1.38 הוא לבדו. שנא' נוטה שמים לבדי (ישעיה מד כד). ואומר אתה הוא ה' לבדך &1.39 את עשית את השמים &1.40 ושמי השמים וגו' (נחמיה ט ו).
1:1	 ברא. &1.41 במאמר ולא ביגיעה. שנא' בדבר ה' שמים נעשו (תהלים לג ו).
1:1	אלהים. @22&1.42 לשון אל הוא כח וגבורה. כמו צדקתך כהררי אל (שם לו ז). וכמו אילותי (שם כב כ). וכמו אילי הארץ (יחזקאל יז יג).
