1:1	@11הללויה כי טוב ה' זמרו לשמו כי נעים כי יעקב בחר לו יה ישראל לסגולתו:@22 (תהלים קל״ה)
1:1	@11טוב @22הוא הקב״ה לכל באי העולם וביותר עם ישראל שלא בחר בכל אומה ולשון כי אם בישראל שנאמר (תהלים קלה) כי יעקב בחר לו יה ישראל לסגולתו. כשם שהסגולה חביבה לו לאדם יותר מכל ירושה ונחלה כך ישראל חביבין לפני הקב״ה יותר מכל העולם כלו. וכן הוא אומר (דברים י) רק באבותיך חשק ה' לאהבה אותם וגו' לפיכך אמר דוד הללויה כי טוב ה' זמרו לשמו כי נעים. אע״פ שהטובות של הקב״ה במלא הלולינו אין אנו מספיקין להללו כפי טובותיו. וכן הוא אומר (תהלים קו) מי ימלל גבורות ה' ישמיע כל תהלתו. לפיכך נאמר הללויה כי טוב ה' זמרו לשמו. שהוא מזכיר שמו הנכבד והנורא על כל מצוה ומצור, ואח״כ מודיע שבחן של ישראל שלא בחר באומה אחרת זולתם כי יעקב בחר לו יה ישראל לסגולתו. בוא וראה מה כתיב בסוף ספר ויקרא (ויקרא כז) אלה המצות אשר צוה ה' את משה אל בני ישראל. והתחיל בספר רביעי וידבר ה' אל משה במדבר סיני שאו את ראש כל עדת בני ישראל. הרי כי יעקב בחר לו יה ישראל לסגולתו:
1:1	@11וידבר. @22הפסיק הענין של מעלה. ~Bamidbar.1 וידבר לשון זריזות, (יהושע כ) וידבר ה' אל יהושע תנו לכם את ערי המקלט. ה'. השם הנכבד והנורא אשר לא קריאתו ככתבו כענין (שמות ג) זה שמי לעלם. אל משה. כדי הוא השליח לשלוחו. במדבר סיני באהל מועד. בתחלה דבר הקב״ה למשה בסנה ואח״כ במדין שנאמר (שם ד) ויאמר ה' אל משה במדין. ואח״כ במצרים שנא' (שם יב) (וידבר) [ויאמר] ה' אל משה ואל אהרן בארץ מצרים. ואח״כ בסיני שנאמר (שם כ) וידבר אלהים (אל משה) את כל הדברים האלה לאמר. משהוקם המשכן לא נדבר עמו אלא מאהל מועד בצניעות. באחד לחדש השני בשנה השנית. ומה ראה הדיבור לומר באיזה זמן באיזה מקום בכמה בחדש באי זה חדש באיזה שנה:
1:1	@11טוביהו @22ברבי אליעזר זצ״ל אמר באיזה זמן דכתיב במדבר סיני בזמן שהיו במדבר סיני ולא בזמן שהיו באחד מן המסעות אשר מרעמסס ועד ירחו אלא בזמן שהם במדבר סיני. ומה בא ללמדנו שזה ספר רביעי שהרי נמנו בתחלת ירידת יעקב אבינו עם בניו במצרים. להודיע כי בשבעים נפש ירדו אבותינו מצרים. ובשניה נמנו בעלותם ממצרים. אלא שקיצר היחוס ולא נתיחסו אלא עד משה ואהרן שנאמר (שם ו) וידבר ה' אל משה ואל אהרן ויצום אל בני ישראל. וכתיב (שם) אלה ראשי בית אבותם. לבסוף ~Bamidbar.2 הכליל המנין שנאמר (שם יב) ויסעו בני ישראל מרעמסס סכותה בשש מאות אלף רגלי ללמדך כמה פרו ורבו ישראל במאתים ועשר שנים. ובשלישית נמנו בעשית המשכן שנאמר (שמות ל) וידבר ה' אל משה לאמר. כי תשא את ראש בני ישראל וגו' ~Bamidbar.3 וכתיב (שם לח) בקע לגלגלת. וכתיב (שם) ויהי מאת ככר הכסף וגו'. ~Bamidbar.4 וזה היה בשנה הראשונה אחרי שנשתברו הלוחות דכתיב (שם לב) ויפול מן העם ביום ההוא כשלשת אלפי איש. ושהה עד פ' יום עד שניתנו לוחות השניים ואחרי כן נאמרה פרשת ויקהל ואז ניתנו השקלים ומהם נתנו לצקת האדנים. והשקלים ההם נקראו כופר. והמשכן הוקם בשנה השנית באחד לחדש הראשון ~Bamidbar.5 וזה היה באחד לחדש השני בשנה (השלישית) שלא תאמר זהו שנאמר בכי תשא את ראש בני ישראל. אלא אותו החשבון היה לצורך היחוסין שכל פרשה שהקב״ה מגדל את ישראל מפרסם בה באיזה עת גדלם. וכן הוא אומר במתן תורה (שם יט) בחדש השלישי לצאת בני ישראל. וכן בהקמת המשכן. וכן בפעם הראשון דכתיב (במדבר י) ויהי בשנה השנית בחדש השני בעשרים בחדש וכן לפי שהוא מודיע טהרת יוחסין הזכיר באיזה זמן ובאיזה מקום היה הדבור. באהל מועד. וכן הוא אומר (שמות כה) ונועדתי לך שם וגו', בכמה בחדש. באחד. להודיע שזה המעשה היה קודם שנעלה הענן מעל המשכן ליסע. באיזה חדש. לשנה השנית. להודיע שאין מוקדם ומאוחר בתורה שהרי כתיב (במדבר ט) ויעשו בני ישראל את הפסח במועדו שנאמר בפרשת בהעלותך והדבור היה בשנה השנית בחדש הראשון. למדנו שלא ניתנה התורה אלא לידרש. לצאתם מארץ מצרים. שלא תאמר להקמת המשכן הוא המנין, ד''א לצאתם מארץ מצרים יציאתם מארץ מצרים גרמה להתיחסם לדגלים, באותה שעה אמר לו לך אמור להם לישראל:
1:2	@11פס'. @22שאו. פתח במשה לבדו וחזר ואמר שאו. אלא מתוך שאמר אלה הפקודים אשר פקד משה ואהרן ידענו שאהרן היה עמו אבל הדבור לא היה אלא למשה וזה מנין רביעי. והחמישי ע״י משה ואלעזר הכהן אחרי המגפה. משל לרועה שהיה רועה את עדרו ובא זאב וטרף מהם ורצה בעל הצאן למנות את עדרו. והוא נקרא חומש הפקודים. שאו. בלשון גדולה וכן הוא אומר (מ״ב כה ירמיה נב) נשא אויל מרודך את ראש יהויכין מלך יהודה ויוצא אותו מלך בבל [בשנת מלכו] (בשתים מלכותו) מבית הכלא. שאו את ראש. עשו להם הרמת ראש להודיע לכל באי העולם שהם מתיחסים מכל אומה ולשון. וכן הוא אומר (שה״ש ד) גן נעול אחותי כלה וגו'. כל עדת. מלמד שכלם נתיחסו ולא נמצא בהן פסול חוץ מבן הישראלית שנתפרסם. למשפחותם לבית אבותם. מלמד שמשפחת אב קרויה משפחה ~Bamidbar.6 שישראל מתיחסים לאבות בכל מקום ואומות העולם מתיחסים לאמותם כענין שנאמר (ש״ב כא) את ארבעת אלה ילדו להרפה בגת. היא ערפה היא הרפה שהיו דשים פלשתים בתשמישתה כריפות לכך לא נזכרו שמות אבותיהן של עובדי כוכבים כי אם במקומות ידועים והם כענין פר בן בקר אע״פ שאין לבהמות יחס אמר פר בן בקר. במספר שמות שהיו קוראין להם בשמותן. כל זכר לגולגלותם. שהיה מעביר אחד אחד:
1:3	@11פס'. @22מבן עשרים שנה ומעלה. שאין שנת עשרים מן המנין. תפקדו אותם לצבאותם אתה ואהרן. הוא שאמר שאו את ראש:
1:4	@11פס'. @22ואתכם יהיו איש איש למטה. כדי ליתן גדולה לכל שבט ושבט. וכן מצאנו שאין לך מן השבטים ~Bamidbar.7 שלא העמידו (מלכים) ונביאים. איש ראש לבית (אבותם) [אבותיו] הוא. שלא יתגדל נשיא שבט זה על נשיא שבט זה;
1:5	@11פס'. @22ואלה שמות האנשים אשר יעמדו אתכם. אתם עיקר להם. לראובן אליצור בן שדיאור וגו' עד לנפתלי אחירע בן עינן. אין אתה מוצא השבטים נמנין בכל מקום שוין אלא פעם מקדים זה ופעם מקדים זה ללמדך שכלם שוין לפני הקב״ה וכן הוא אומר (בראשית מט) כל אלה שבטי ישראל שנים עשר. שבטו של לוי לא נפקד עם שאר השבטים לפיכך לא היה ללוי נשיא שבט בפקוד בני ישראל. לבני יוסף לאפרים אלישמע בן עמיהוד. במרגלים ובנשיאים ייחס את יוסף על אפרים. ובמרגלים ובחלוק הארץ ייחס את יוסף על מנשה. זהו שאמר יעקב (שם מח) גם הוא יהיה לעם וגם הוא יגדל ואולם וגו'. שפקודי בני אפרים ארבעים אלף וחמש מאות ופקודי בני מנשה שנים ושלשים אלף ומאתים. ובגדולה מתחילין מן הגדול. ובחלוק הארץ נתיחס יוסף על בני מנשה לפי שנתרבתה נחלתם. וכן הוא אומר (יהושע יז) ויפלו חבלי בני מנשה עשרה ~Bamidbar.8 מפני בנות צלפחד בן חפר בן גלעד בן מכיר בן מנשה לכך נתיחס יוסף על בני מנשה בנחלות:
1:16	@11פס'. @22אלה קריאי העדה, ביו״ד כתיב מלמד שכלם היו צדיקים והם היו בנתינת עשרת הדברות. שהרי בויקח קרח (במדבר טז) קריאי מועד חסר יו״ד על שהיו רשעים:
1:17	@11פס'. @22ויקח משה ואהרן. מלמד שמשכן בדברים להודיע גדולתו של משה שביום שאמר לו הקב״ה למשה בו ביום כנסן אף הם לא נתעכבו. אשר נקבו בשמת. כתיב חסר וא״ו מלמד שכל הצדיקים כל זמן שגדולה מתוספת עליהן הם משפילין את עצמם:
