1:1	ואלה @22שמות. כתוב טוב שם משמן טוב ויום המות מיום הולדו (קהלה ז א), &1.1 אמרו רז״ל שלשה כתרים הם, כתר תורה, כתר כהונה, וכתר מלכות, וכתר שם טוב [עולה] על גביהם, לפיכך אמר שלמה בחכמתו, טוב שם משמן טוב, שהרי הכהונה והמלכות משיחתן וגדולתן בשמן המשחה, וכתר שם טוב מעולה הימנו, וכן ישעיהו אמר &1.2 ונתתי להם בביתי ובחומותי יד ושם טוב מבנים ומבנות שם עולם אתן לו אשר לא יכרת (ישעיה נו ה), זה ספר דניאל שנקרא על שמו, לכך נאמר טוב שם משמן טוב. טוב שם משמן טוב, אלו שבטים, שנתפרשו שמותם בלידתם, ונתפרשו שמותם בירידתם למצרים, ונתפרשו שמותם במצרים, אחר שהלך יעקב אבינו לבית עולמו, שהרי בפרשת ויגש אליו כתוב, ואלה שמות בני ישראל וגו׳ יעקב ובניו (בראשית מו ח), ובתחלת זה הספר נאמר, ואלה שמות בני ישראל הבאים מצרימה את יעקב איש וביתו באו, וכן ביציאתם ממצרים, וכן בדגלים, והנשיאים, וכן בחילוק הארץ, כמה פעמים הזכיר שמות השבטים על דרך חיבת אבותיהם, וחיבת עצמם, לפיכך נאמר טוב שם משמן טוב ויום המות מיום הולדו, &1.3 שנויי שבחו של אדם אחר מיתתו, שמספרים בני אדם שבחו ומעשיו הטובים, אבל ביום הולדו אין לו שבח ולא גדולה, שהרי יעקב אבינו בכו אותו המצריים שבעים יום, (ג) לפי שהצדיקים אפילו במיתתם קרוין חיים.
1:1	 ואלה שמות. לא אמר אלה, אלא ואלה, &1.4 דאמר ר׳ אבהו בש״ר יוסי בן זמרה כל מקום שנאמר אלה פסל את הראשונים, ואלה מוסיף על הראשונים, &1.5 כמו שנתפרש בפרשת בראשית אלה תולדות השמים.
1:1	 שמות; &1.6 כשם שהקב״ה קרא שמות לכוכבים, דכתיב מונה מספר לכוכבים לכולם שמות יקרא (תהלים קמז ד).
1:1	 בני ישראל. כי כל השבטים נקראו על שם ישראל, וכן הוא אומר בני בכורי ישראל (שמות ד כב), לכך נאמר ואלה שמות בני ישראל.
1:1	 הבאים. &1.7 והלא כבר היה להם הרבה ימים שם, ולמה הוא אומר הבאים, אלא כל ימים שהיה יוסף קיים, לא היה עליהם משאו של מצרים, כיון שמת יוסף נתנו עליהם משאו, לכך נאמר הבאים מצרימה, כאילו אותו היום נכנסו למצרים, שהרי לא בא אלא לספר מיתת יוסף ואחיו, והיאך קמו עליהם המצריים, שנאמר הבה נתחכמה לו פן ירבה (להלן פסוק י), לפיכך כתיב הבאים.
1:1	 ד״א ואלה שמות בני ישראל. אלו שנצטערו במצרים, ואלו שיצאו ברכוש גדול. אלה שבתחלה היו מעטים, ואלה שבסוף היו שש מאות אלף רגלי.
1:1	 את יעקב. מלמד שבזכות יעקב אבינו נושעו.
1:1	 ד״א את יעקב. שאע״פ שיעקב אבינו היה זקן, בניו היו טפילין לו, והוא עיקר, שנאמר את יעקב.
1:1	 איש וביתו באו. לפי שהיה יודע יעקב אבינו שארץ מצרים שטופין בזימה, לפיכך נתן לבניו נשים קודם שירדו למצרים.
1:2	ראובן @22שמעון לוי ויהודה. &1.8 שנים עשר שבטים, כנגד שנים עשר מזלות, &1.9 דע כי כל השבטים לשם גדולתן של ישראל נקראו שמותן. ראובן, על שם ויאמר ה׳ ראה ראיתי את עני עמי (שמות ג ז). שמעון, וישמע אלהים את נאקתם (שם ב כד). לוי, ונלוו גוים רבים אל ה׳ (זכריה ב י). יהודה, אודך [ה׳] כי אנפת בי (ישעיה יב א). יששכר, כי יש שכר לפעולתך (ירמיה לא טו). זבולון, על שם בית המקדש, בנה בניתי בית זבול לך (מלכים א ח יג). דן, דן אנכי (בראשית טו יד). נפתלי, נופת תטופנה (שה״ש ד יא). גד, על שם המן, והמן כזרע גד הוא (במדבר יא ז). אשר, ואשרו אתכם כל הגוים (מלאכי ג יג). יוסף, יוסיף ה׳ שנית ידו (ישעיה יא יא). בנימין, נשבע ה׳ בימינו (שם סב ח), למדנו שכל שמותן של שבטים, על שם גאולה טובה וישועה של ישראל נקראו.
