masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem
Nazir,קרבן העדה,1,1,1a,@22מתני' @11כל כינוי נזירות. דבר שאינו עיקרו של שם כינוי מקרי כמו המכנה שם לחבירו ואם אמר כינוי של נזירות חל עליו נזירות לכל דבר כאילו קיבל עליו בעיקר השם:,כל כינוי נזירות,JTmock Nazir 1:1:1,"כל כינוי נזירות כנזירות האומר אהא ה""ז נזיר או אהא נאוה נזיר נזיק נזיח פזיח ה""ז נזיר הריני כזה הריני מסלסל הרי אני מכלכל הרי עלי לשלח פרע הרי זה נזיר הרי עלי צפרים ר' מאיר אומר נזיר וחכמים אומרים אינו נזיר:",
Nazir,קרבן העדה,1,1,1a,"האומר אהא או אהא נאוה. לאו כינוי נזירות הן אלא ידות נזירות מיקריין כמו בית יד שהכלי נאחז בו כך הנדר נתפס בלשון הזה אע""פ שלא הוציא נזיר בשפתיו ומתניתין חסורי מחסרא וה""ק כל כינוי וידות נזירות כנזירות אלו הן ידות האומר אהא או נאוה ואלו הן כינויין נזיק כו':",האומר אהא או אהא נאוה,JTmock Nazir 1:1:1,"כל כינוי נזירות כנזירות האומר אהא ה""ז נזיר או אהא נאוה נזיר נזיק נזיח פזיח ה""ז נזיר הריני כזה הריני מסלסל הרי אני מכלכל הרי עלי לשלח פרע הרי זה נזיר הרי עלי צפרים ר' מאיר אומר נזיר וחכמים אומרים אינו נזיר:",
Nazir,קרבן העדה,1,1,1a,או אהא נאוה נזיר. בגמרא מפרש:,או אהא נאוה נזיר,JTmock Nazir 1:1:1,"כל כינוי נזירות כנזירות האומר אהא ה""ז נזיר או אהא נאוה נזיר נזיק נזיח פזיח ה""ז נזיר הריני כזה הריני מסלסל הרי אני מכלכל הרי עלי לשלח פרע הרי זה נזיר הרי עלי צפרים ר' מאיר אומר נזיר וחכמים אומרים אינו נזיר:",
Nazir,קרבן העדה,1,1,1a,מסלסל. מחליק בשיער:,מסלסל,JTmock Nazir 1:1:1,"כל כינוי נזירות כנזירות האומר אהא ה""ז נזיר או אהא נאוה נזיר נזיק נזיח פזיח ה""ז נזיר הריני כזה הריני מסלסל הרי אני מכלכל הרי עלי לשלח פרע הרי זה נזיר הרי עלי צפרים ר' מאיר אומר נזיר וחכמים אומרים אינו נזיר:",
Nazir,קרבן העדה,1,1,1a,מכלכל. מרבה ומגדל שיער:,מכלכל,JTmock Nazir 1:1:1,"כל כינוי נזירות כנזירות האומר אהא ה""ז נזיר או אהא נאוה נזיר נזיק נזיח פזיח ה""ז נזיר הריני כזה הריני מסלסל הרי אני מכלכל הרי עלי לשלח פרע הרי זה נזיר הרי עלי צפרים ר' מאיר אומר נזיר וחכמים אומרים אינו נזיר:",
Nazir,קרבן העדה,1,1,1a,רבי מאיר אומר נזיר. בגמרא מפרש טעמא:,רבי מאיר אומר נזיר,JTmock Nazir 1:1:1,"כל כינוי נזירות כנזירות האומר אהא ה""ז נזיר או אהא נאוה נזיר נזיק נזיח פזיח ה""ז נזיר הריני כזה הריני מסלסל הרי אני מכלכל הרי עלי לשלח פרע הרי זה נזיר הרי עלי צפרים ר' מאיר אומר נזיר וחכמים אומרים אינו נזיר:",
Nazir,קרבן העדה,1,1,1a,@22גמ' @11אלא מכאן כו'. אלא נדר יתירא ללמד בא שבכל לשון שנדר הרי זה נדר גמור:,אלא מכאן כו',,,
Nazir,קרבן העדה,1,1,1a,"ה""ג או השבע שבועה כו' אלא שכינוי שבועה כשבועה. כדתנן ריש נדרים:","ה""ג או השבע שבועה כו' אלא שכינוי",JTmock Nazir 1:1:2,"כתיב (במדבר ל) איש כי ידור נדר מה תלמוד לומר נדר אלא מיכן שכינויי נדרים כנדרים (שם) או השבע מה תלמוד לומר שבועה אלא מיכן שכינוי שבועה כשבועה גר""ש ראש""ה דנדרי""ם קדמית""א ע""ד דמט""י אשכח תני ר' ישמעאל נדר נזיר להזיר מיכן שאדם קובע עליו נזירות בתוך ימי נזירותו",
Nazir,קרבן העדה,1,1,1a,"גר""ש כו'. ראשי תיבות גמרו שם וה""פ סוף וגמר של סוגיא זו היא כבר שנויה ריש נדרים פרק קמא עד שתגיע לתיבת אלו אשכח תני ר""י כו':","גר""ש כו'",JTmock Nazir 1:1:2,"כתיב (במדבר ל) איש כי ידור נדר מה תלמוד לומר נדר אלא מיכן שכינויי נדרים כנדרים (שם) או השבע מה תלמוד לומר שבועה אלא מיכן שכינוי שבועה כשבועה גר""ש ראש""ה דנדרי""ם קדמית""א ע""ד דמט""י אשכח תני ר' ישמעאל נדר נזיר להזיר מיכן שאדם קובע עליו נזירות בתוך ימי נזירותו",
Nazir,קרבן העדה,1,1,1a,"מכאן שאדם קובע כו'. האומר הריני נזיר היום הריני נזיר היום לא אמרינן ליסגי ליה בשלשים יום שאין השני חל על נזירות הראשון כשם שאין שבועה חל על שבועה אלא אמרינן לשתי נזירות זה אחר זה נתכוין והוי נזיר שתים וצריך למנות ששים יום וה""פ דקרא נזיר אף על פי שהוא נזיר יכול להזיר עוד בימי נזירות הראשונה:",מכאן שאדם קובע כו',JTmock Nazir 1:1:2,"כתיב (במדבר ל) איש כי ידור נדר מה תלמוד לומר נדר אלא מיכן שכינויי נדרים כנדרים (שם) או השבע מה תלמוד לומר שבועה אלא מיכן שכינוי שבועה כשבועה גר""ש ראש""ה דנדרי""ם קדמית""א ע""ד דמט""י אשכח תני ר' ישמעאל נדר נזיר להזיר מיכן שאדם קובע עליו נזירות בתוך ימי נזירותו",
Nazir,קרבן העדה,1,1,1a,ולוקין עליהן. נדר בנזיר על ידי כינוי ועבר על נזירותו ושתה יין או טימא למת לוקה:,ולוקין עליהן,JTmock Nazir 1:1:3,תני כל כינויי נזירות כנזירות ולוקין עליהן אף על גב דרבי יוחנן אמר אין לוקין על האיסרות מודה הוא הכא שהוא לוקה אף על גב דרבי שמעון אמר אינו מביא קרבן מודה הוא הכא שהוא לוקה אף על גב דר' יודה אמר ספק נזירות מותר מודה הוא הכא שהוא לוקה מה נן קיימין אם במתכוין ליזור אפילו אמר שאזכיר פת אהא נזיר נזיר אם בשאינו מתכוין ליזור אף על גב שהוציא נזירות מפיו לא יהא נזיר כך אם היה קורא בתורה והזכיר נזיר נזיק אלא כי נן קיימין באומר אחד מכל הלשונות הללו נזרי אם תופש אחד מהן נזירות תחול עליו נזירות ואם לאו לא תחול עליו נזירות אמר לו שמור ושמעת.,
Nazir,קרבן העדה,1,1,1a,"אע""ג דאר""י אין לוקין על האיסרות. אם נדר בלשון איסר כגון שאמר ככר זה עלי איסר ועבר ואכלו אינו לוקה אף על גב דאיסר כשבועה היינו דאסר כשבועה אבל אין לוקין דמלקות בשבועה ממש הוא דכתיב אפילו הכי מודה בכינויין דלוקין עליהן דה""ל כשבועה ממש:","אע""ג דאר""י אין לוקין על האיסרות",JTmock Nazir 1:1:3,תני כל כינויי נזירות כנזירות ולוקין עליהן אף על גב דרבי יוחנן אמר אין לוקין על האיסרות מודה הוא הכא שהוא לוקה אף על גב דרבי שמעון אמר אינו מביא קרבן מודה הוא הכא שהוא לוקה אף על גב דר' יודה אמר ספק נזירות מותר מודה הוא הכא שהוא לוקה מה נן קיימין אם במתכוין ליזור אפילו אמר שאזכיר פת אהא נזיר נזיר אם בשאינו מתכוין ליזור אף על גב שהוציא נזירות מפיו לא יהא נזיר כך אם היה קורא בתורה והזכיר נזיר נזיק אלא כי נן קיימין באומר אחד מכל הלשונות הללו נזרי אם תופש אחד מהן נזירות תחול עליו נזירות ואם לאו לא תחול עליו נזירות אמר לו שמור ושמעת.,
