masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem
Chagigah,קרבן העדה,1,1,1a,@22מתני' @11הכל חייבין בראיה. @33בגמ' מפרש:,הכל חייבין בראיה,JTmock Chagigah 1:1:1,"הכל חייבין בראייה חוץ מחרש שוטה וקטן וטומטום ואנדרוגינס נשים ועבדים שאינן משוחררין החיגר והסומא והחולה והזקן וכל שאינו יכול לעלות ברגליו איזהו קטן כל שאינו יכול לרכוב על כתיפו של אביו ולעלות מירושלם להר הבית דברי ב""ש וב""ה אומרים כל שאינו יכול לאחוז בידו של אביו ולעלות מירושלם להר הבית שנא' (שמות כג) שלש רגלים:",
Chagigah,קרבן העדה,1,1,1a,"חוץ מחש""ו. דלאו בני דיעה נינהו ופטורין ממצות:","חוץ מחש""ו",JTmock Chagigah 1:1:1,"הכל חייבין בראייה חוץ מחרש שוטה וקטן וטומטום ואנדרוגינס נשים ועבדים שאינן משוחררין החיגר והסומא והחולה והזקן וכל שאינו יכול לעלות ברגליו איזהו קטן כל שאינו יכול לרכוב על כתיפו של אביו ולעלות מירושלם להר הבית דברי ב""ש וב""ה אומרים כל שאינו יכול לאחוז בידו של אביו ולעלות מירושלם להר הבית שנא' (שמות כג) שלש רגלים:",
Chagigah,קרבן העדה,1,1,1a,החיגר והסומא. כולה יליף מקראי בגמרא:,החיגר והסומא,JTmock Chagigah 1:1:1,"הכל חייבין בראייה חוץ מחרש שוטה וקטן וטומטום ואנדרוגינס נשים ועבדים שאינן משוחררין החיגר והסומא והחולה והזקן וכל שאינו יכול לעלות ברגליו איזהו קטן כל שאינו יכול לרכוב על כתיפו של אביו ולעלות מירושלם להר הבית דברי ב""ש וב""ה אומרים כל שאינו יכול לאחוז בידו של אביו ולעלות מירושלם להר הבית שנא' (שמות כג) שלש רגלים:",
Chagigah,קרבן העדה,1,1,1a,ומי שאינו יכול לעלות ברגליו. מירושלים לעזרה ובגמ' מפרש לה:,ומי שאינו יכול לעלות ברגליו,JTmock Chagigah 1:1:1,"הכל חייבין בראייה חוץ מחרש שוטה וקטן וטומטום ואנדרוגינס נשים ועבדים שאינן משוחררין החיגר והסומא והחולה והזקן וכל שאינו יכול לעלות ברגליו איזהו קטן כל שאינו יכול לרכוב על כתיפו של אביו ולעלות מירושלם להר הבית דברי ב""ש וב""ה אומרים כל שאינו יכול לאחוז בידו של אביו ולעלות מירושלם להר הבית שנא' (שמות כג) שלש רגלים:",
Chagigah,קרבן העדה,1,1,1a,"איזו קטן וכו'. אבל מכאן ואילך אע""פ שאינו חייב מן התורה הטילו חכמים על אביו לחנכו במצות:",איזו קטן וכו',JTmock Chagigah 1:1:1,"הכל חייבין בראייה חוץ מחרש שוטה וקטן וטומטום ואנדרוגינס נשים ועבדים שאינן משוחררין החיגר והסומא והחולה והזקן וכל שאינו יכול לעלות ברגליו איזהו קטן כל שאינו יכול לרכוב על כתיפו של אביו ולעלות מירושלם להר הבית דברי ב""ש וב""ה אומרים כל שאינו יכול לאחוז בידו של אביו ולעלות מירושלם להר הבית שנא' (שמות כג) שלש רגלים:",
Chagigah,קרבן העדה,1,1,1a,שלש רגלים. הראוי לעלות ברגליו חייבו הכתוב וכיון דגדול פטור מן התורה קטן נמי לאו בר חינוך הוא:,שלש רגלים,JTmock Chagigah 1:1:1,"הכל חייבין בראייה חוץ מחרש שוטה וקטן וטומטום ואנדרוגינס נשים ועבדים שאינן משוחררין החיגר והסומא והחולה והזקן וכל שאינו יכול לעלות ברגליו איזהו קטן כל שאינו יכול לרכוב על כתיפו של אביו ולעלות מירושלם להר הבית דברי ב""ש וב""ה אומרים כל שאינו יכול לאחוז בידו של אביו ולעלות מירושלם להר הבית שנא' (שמות כג) שלש רגלים:",
Chagigah,קרבן העדה,1,1,1a,"@22גמ' @11מתני'. @33דתנן הכל חייבין בראייה חוץ מחש""ו וכו':",מתני',JTmock Chagigah 1:1:2,מתני' בראיית קרבן אבל בראיית פנים אפי' קטן חייב מן הדא (שמות כג) הקהל את העם האנשים והנשים והטף ואין קטן גדול מטף ,
Chagigah,קרבן העדה,1,1,1a,בראיית קרבן. להביא קרבן לעזרה הוא דפטורים כל הנך השנויים במשנתינו:,בראיית קרבן,JTmock Chagigah 1:1:2,מתני' בראיית קרבן אבל בראיית פנים אפי' קטן חייב מן הדא (שמות כג) הקהל את העם האנשים והנשים והטף ואין קטן גדול מטף ,
Chagigah,קרבן העדה,1,1,1a,אבל בראיית פנים. לבוא אל העזרה להראות לפני המקום:,אבל בראיית פנים,JTmock Chagigah 1:1:2,מתני' בראיית קרבן אבל בראיית פנים אפי' קטן חייב מן הדא (שמות כג) הקהל את העם האנשים והנשים והטף ואין קטן גדול מטף ,
Chagigah,קרבן העדה,1,1,1a,אפילו קטן חייב. דילפינן מהקהל כדמסיק:,אפילו קטן חייב,JTmock Chagigah 1:1:2,מתני' בראיית קרבן אבל בראיית פנים אפי' קטן חייב מן הדא (שמות כג) הקהל את העם האנשים והנשים והטף ואין קטן גדול מטף ,
