masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem
Beitzah,קרבן העדה,1,1,1a,@22מתני' @11לא תאכל. @33בו ביום בגמ' מפרש טעמא:,לא תאכל,JTmock Beitzah 1:1:1,ביצה שנולדה ביום טוב בית שמאי אומרים תיאכל ובית הלל אומרים לא תיאכל:,
Beitzah,קרבן העדה,1,1,1a,"@22גמ' @11מוכנת היא. @33הביצה ע""ג אמה דסובר סתם תרנגולת לאכילה עומדת כדלקמן ולאו מוקצה היא דבעודה בתוך מעיה אם נשחטת האם היתה נאכלת:",מוכנת היא,JTmock Beitzah 1:1:2,מה טעמון דבית שמאי מוכנת היא על גב אמה מה טעמון דבית הלל נעשית כמוקצה שיבש ולא ידע בו אילו מוקצה שיבש ולא ידע בו שמא אינו אסור והא תני השוחט את התרנגולת ומצא בתוכה בצים אף על פי גמורות הרי אלו מותרות ר' חנניה ורבי מנא חד אמר לא דומה טעם אכילתה מבפנים לטעם אכילתה מבחוץ וחורנה אמר שאינה נגמרת לאפרוח עד שתצא לחוץ מה הן בחלב נאמר אם היו מעורות לגידים אסורות ואם לאו מותרות,
Beitzah,קרבן העדה,1,1,1a,@11נעשית. @33כדבר מוקצה שאינו ראוי לאכילה מחמת לחותו כגון גרוגרות וצמוקים שנתייבשו בשבת והוא לא ידע בו שיתייבש:,נעשית,JTmock Beitzah 1:1:2,מה טעמון דבית שמאי מוכנת היא על גב אמה מה טעמון דבית הלל נעשית כמוקצה שיבש ולא ידע בו אילו מוקצה שיבש ולא ידע בו שמא אינו אסור והא תני השוחט את התרנגולת ומצא בתוכה בצים אף על פי גמורות הרי אלו מותרות ר' חנניה ורבי מנא חד אמר לא דומה טעם אכילתה מבפנים לטעם אכילתה מבחוץ וחורנה אמר שאינה נגמרת לאפרוח עד שתצא לחוץ מה הן בחלב נאמר אם היו מעורות לגידים אסורות ואם לאו מותרות,
Beitzah,קרבן העדה,1,1,1a,"@11שמא אינו אסור. @33בתמיה דודאי אסור דהא בכניסת שבת הקצה אותו מדעתו א""כ ה""ה ביצה נמי כיון שלא ידע שיוגמר הביצה היום אסורה:",שמא אינו אסור,JTmock Beitzah 1:1:2,מה טעמון דבית שמאי מוכנת היא על גב אמה מה טעמון דבית הלל נעשית כמוקצה שיבש ולא ידע בו אילו מוקצה שיבש ולא ידע בו שמא אינו אסור והא תני השוחט את התרנגולת ומצא בתוכה בצים אף על פי גמורות הרי אלו מותרות ר' חנניה ורבי מנא חד אמר לא דומה טעם אכילתה מבפנים לטעם אכילתה מבחוץ וחורנה אמר שאינה נגמרת לאפרוח עד שתצא לחוץ מה הן בחלב נאמר אם היו מעורות לגידים אסורות ואם לאו מותרות,
Beitzah,קרבן העדה,1,1,1a,"@11הרי אלו מותרות. @33והך ברייתא ודאי ב""ה היא דלב""ש אפי' נולדה מותרת כ""ש בתוכה ואס""ד דטעמא דב""ה דאסרי משום דהויא כמוקצה שיבש אף בנמצאו גמורות בתוכם לאחר שחיטה יאסרו דהא לא ידע שיגמרו במעי אמן:",הרי אלו מותרות,JTmock Beitzah 1:1:2,מה טעמון דבית שמאי מוכנת היא על גב אמה מה טעמון דבית הלל נעשית כמוקצה שיבש ולא ידע בו אילו מוקצה שיבש ולא ידע בו שמא אינו אסור והא תני השוחט את התרנגולת ומצא בתוכה בצים אף על פי גמורות הרי אלו מותרות ר' חנניה ורבי מנא חד אמר לא דומה טעם אכילתה מבפנים לטעם אכילתה מבחוץ וחורנה אמר שאינה נגמרת לאפרוח עד שתצא לחוץ מה הן בחלב נאמר אם היו מעורות לגידים אסורות ואם לאו מותרות,
Beitzah,קרבן העדה,1,1,1a,"@11לא דומה וכו'. @33א""כ לא דמיין למוקצה שיבש שהרי עדיין אינן גמורות ולזה לא הוויין מוקצה מעולם שהרי היה דעתו על האם ומסתמא חשב נמי שימצא בתוכה ביצים שאינן גמורות ואף זו כאחת מהם שאינם גמורות לכל דבר אע""פ שקליפתן הלבנות עליהן:",לא דומה וכו',JTmock Beitzah 1:1:2,מה טעמון דבית שמאי מוכנת היא על גב אמה מה טעמון דבית הלל נעשית כמוקצה שיבש ולא ידע בו אילו מוקצה שיבש ולא ידע בו שמא אינו אסור והא תני השוחט את התרנגולת ומצא בתוכה בצים אף על פי גמורות הרי אלו מותרות ר' חנניה ורבי מנא חד אמר לא דומה טעם אכילתה מבפנים לטעם אכילתה מבחוץ וחורנה אמר שאינה נגמרת לאפרוח עד שתצא לחוץ מה הן בחלב נאמר אם היו מעורות לגידים אסורות ואם לאו מותרות,
Beitzah,קרבן העדה,1,1,1a,@11וחורנא. @33ואידך:,וחורנא,JTmock Beitzah 1:1:2,מה טעמון דבית שמאי מוכנת היא על גב אמה מה טעמון דבית הלל נעשית כמוקצה שיבש ולא ידע בו אילו מוקצה שיבש ולא ידע בו שמא אינו אסור והא תני השוחט את התרנגולת ומצא בתוכה בצים אף על פי גמורות הרי אלו מותרות ר' חנניה ורבי מנא חד אמר לא דומה טעם אכילתה מבפנים לטעם אכילתה מבחוץ וחורנה אמר שאינה נגמרת לאפרוח עד שתצא לחוץ מה הן בחלב נאמר אם היו מעורות לגידים אסורות ואם לאו מותרות,
Beitzah,קרבן העדה,1,1,1a,"@11שאינה נגמרת לאפרוח. @33שאין ביצה ראויה שינצר ממנה אפרוח אא""כ נולדה בחיי התרנגולת:",שאינה נגמרת לאפרוח,JTmock Beitzah 1:1:2,מה טעמון דבית שמאי מוכנת היא על גב אמה מה טעמון דבית הלל נעשית כמוקצה שיבש ולא ידע בו אילו מוקצה שיבש ולא ידע בו שמא אינו אסור והא תני השוחט את התרנגולת ומצא בתוכה בצים אף על פי גמורות הרי אלו מותרות ר' חנניה ורבי מנא חד אמר לא דומה טעם אכילתה מבפנים לטעם אכילתה מבחוץ וחורנה אמר שאינה נגמרת לאפרוח עד שתצא לחוץ מה הן בחלב נאמר אם היו מעורות לגידים אסורות ואם לאו מותרות,
Beitzah,קרבן העדה,1,1,1a,@11מה הן בחלב. @33ביצים הנמצאים בתרנגולת שחוטה אימתי מותרין לאכלן עם חלב ולא הוויין כבשר:,מה הן בחלב,JTmock Beitzah 1:1:2,מה טעמון דבית שמאי מוכנת היא על גב אמה מה טעמון דבית הלל נעשית כמוקצה שיבש ולא ידע בו אילו מוקצה שיבש ולא ידע בו שמא אינו אסור והא תני השוחט את התרנגולת ומצא בתוכה בצים אף על פי גמורות הרי אלו מותרות ר' חנניה ורבי מנא חד אמר לא דומה טעם אכילתה מבפנים לטעם אכילתה מבחוץ וחורנה אמר שאינה נגמרת לאפרוח עד שתצא לחוץ מה הן בחלב נאמר אם היו מעורות לגידים אסורות ואם לאו מותרות,
Beitzah,קרבן העדה,1,1,1a,@11מעורות. @33מחוברות בגידין בשדרה בשלל הקבועין בו כגופם דמיין והן כבשר ואסורות בחלב:,מעורות,JTmock Beitzah 1:1:2,מה טעמון דבית שמאי מוכנת היא על גב אמה מה טעמון דבית הלל נעשית כמוקצה שיבש ולא ידע בו אילו מוקצה שיבש ולא ידע בו שמא אינו אסור והא תני השוחט את התרנגולת ומצא בתוכה בצים אף על פי גמורות הרי אלו מותרות ר' חנניה ורבי מנא חד אמר לא דומה טעם אכילתה מבפנים לטעם אכילתה מבחוץ וחורנה אמר שאינה נגמרת לאפרוח עד שתצא לחוץ מה הן בחלב נאמר אם היו מעורות לגידים אסורות ואם לאו מותרות,
