masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem
Sanhedrin,קרבן העדה,1,0,1a,@11דיני ממונות. @33הודאות והלואות:,דיני ממונות,JTmock Sanhedrin 1:1:1,"דיני ממונות בשלשה גזילות וחובות בשלשה נזק וחצי נזק תשלומי כפל תשלומי ארבעה וחמשה האונס והמפתה ומוציא שם רע בשלשה דברי ר""מ וחכמים אומרים המוציא שם רע בעשרים ושלשה שיש בו דיני נפשות:",
Sanhedrin,קרבן העדה,1,0,1a,"בשלשה. הדיוטות אף דג' פעמים אלקים דכתיב בשומרים הוו כאלו כתובים ג""כ בפרשת אם כסף תלוה דעירוב פרשיות כתובים כאן אפלו הכי לא אצרכוהו חכמים שלשה מומחים כדי שלא תנעול דלת בפני לוין שמא יכפור הלוה ולא ימצא מומחים לכופו לדין:",בשלשה,JTmock Sanhedrin 1:1:1,"דיני ממונות בשלשה גזילות וחובות בשלשה נזק וחצי נזק תשלומי כפל תשלומי ארבעה וחמשה האונס והמפתה ומוציא שם רע בשלשה דברי ר""מ וחכמים אומרים המוציא שם רע בעשרים ושלשה שיש בו דיני נפשות:",
Sanhedrin,קרבן העדה,1,0,1a,גזילות וחבלות בשלשה. מומחים דשלשה פעמים אלקים כתב בפ' שומרים שהן גזלות שזה טוענו שלח יד בפקדונו ואלקים משמע לשון שררה ומומחה:,גזילות וחבלות בשלשה,JTmock Sanhedrin 1:1:1,"דיני ממונות בשלשה גזילות וחובות בשלשה נזק וחצי נזק תשלומי כפל תשלומי ארבעה וחמשה האונס והמפתה ומוציא שם רע בשלשה דברי ר""מ וחכמים אומרים המוציא שם רע בעשרים ושלשה שיש בו דיני נפשות:",
Sanhedrin,קרבן העדה,1,0,1a,נזק. אדם באדם או שור המועד שהזיקו שמשלמים נזק שלם:,נזק,JTmock Sanhedrin 1:1:1,"דיני ממונות בשלשה גזילות וחובות בשלשה נזק וחצי נזק תשלומי כפל תשלומי ארבעה וחמשה האונס והמפתה ומוציא שם רע בשלשה דברי ר""מ וחכמים אומרים המוציא שם רע בעשרים ושלשה שיש בו דיני נפשות:",
Sanhedrin,קרבן העדה,1,0,1a,"וחצי נזק. שור תם שהזיק אדם ואע""ג דהיינו חבלות איידי דבעי למיתני תשלומי כפל ותשלומי ארבעה וחמשה שאינו משלם כמו שהזיק אלא משלם יותר תנא נמי חצי נזק שאינו משלם כמו שהזיק שהרי משלם פחות ואיידי דתנא חצי נזק תנא נמי נזק:",וחצי נזק,JTmock Sanhedrin 1:1:1,"דיני ממונות בשלשה גזילות וחובות בשלשה נזק וחצי נזק תשלומי כפל תשלומי ארבעה וחמשה האונס והמפתה ומוציא שם רע בשלשה דברי ר""מ וחכמים אומרים המוציא שם רע בעשרים ושלשה שיש בו דיני נפשות:",
Sanhedrin,קרבן העדה,1,0,1a,והמוציא שם רע. לא מצאתי לבתך בתולים וענשו אותו מאה כסף:,והמוציא שם רע,JTmock Sanhedrin 1:1:1,"דיני ממונות בשלשה גזילות וחובות בשלשה נזק וחצי נזק תשלומי כפל תשלומי ארבעה וחמשה האונס והמפתה ומוציא שם רע בשלשה דברי ר""מ וחכמים אומרים המוציא שם רע בעשרים ושלשה שיש בו דיני נפשות:",
Sanhedrin,קרבן העדה,1,0,1a,"דיני נפשות. דאם אמת הדבר וזנתה תחתיו נסקלת ודיני נפשות בעשרים ושלשה דר""מ סובר אם יהיה צריך לדיני נפשות יוסיפו עד כ""ג:",דיני נפשות,JTmock Sanhedrin 1:1:1,"דיני ממונות בשלשה גזילות וחובות בשלשה נזק וחצי נזק תשלומי כפל תשלומי ארבעה וחמשה האונס והמפתה ומוציא שם רע בשלשה דברי ר""מ וחכמים אומרים המוציא שם רע בעשרים ושלשה שיש בו דיני נפשות:",
Sanhedrin,קרבן העדה,1,0,1a,"@00גמ' @11מנן תיתי ליה. @33מנ""ל דדיני ממונות בשלשה אי מדכתיב והיו אלה לכם לחקת משפט דמשמע בין ד""מ בין ד""נ שוים א""כ נאמר דגם דיני ממונות בעשרים ושלשה כדיני נפשות:",מנן תיתי ליה,JTmock Sanhedrin 1:1:2,מנן תיתי ליה והיו אלה לכם לחקת משפט הייתי אומר אחד דיני ממונות ואחד דיני נפשות בדרישה ובחקירה.,
Sanhedrin,קרבן העדה,1,0,1a,ומנין שדיני ממונות בשלשה:,ומנין שדיני ממונות בשלשה,JTmock Sanhedrin 1:1:3,ומניין לדיני ממונות שהן בשלשה ונקרב בעל הבית אל האלהים ריבה בה דיין אחד עד האלהים הרי שנים אשר ירשיעון אלהים הרי כאן שלשה דברי ר' יאשיה רבי יונתן אמר הראשון תחילה נאמר. ואין דורשין תחילות. אלא עד האלהים הרי אחד אשר ירשיעון אלהים הרי שנים אין בית דין שקול מוסיפין עליהן עוד אחד הרי שלשה.,
Sanhedrin,קרבן העדה,1,0,1a,"ה""ג ואחד דיני נפשות בעשרים ושלשה ומנין כו' ואין דורשין תחילות. לענין דלגופיה אתא דליזול לגבי הדיינים ולא ליעבד דינא לנפשיה:","ה""ג ואחד דיני נפשות בעשרים ושלשה ומנין",JTmock Sanhedrin 1:1:3,ומניין לדיני ממונות שהן בשלשה ונקרב בעל הבית אל האלהים ריבה בה דיין אחד עד האלהים הרי שנים אשר ירשיעון אלהים הרי כאן שלשה דברי ר' יאשיה רבי יונתן אמר הראשון תחילה נאמר. ואין דורשין תחילות. אלא עד האלהים הרי אחד אשר ירשיעון אלהים הרי שנים אין בית דין שקול מוסיפין עליהן עוד אחד הרי שלשה.,
