masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem
Shevuot,קרבן העדה,1,1,1a,"@11שתים. @33כתיבי בקרא או נפש כי תשבע לבטא בשפתים להרע או להיטיב אוכל להיטיב לא אוכל להרע שמענה את עצמו וה""ה לכל דבר שהוא הן ולאו להבא דלהרע או להיטיב להבא משמע:",שתים,JTmock Shevuot 1:1:1,שבועות שתים שהן ארבע ידיעות הטומאה שתים שהן ארבע יציאות השבת שתים שהן ארבע מראות נגעים שנים שהן ארבעה: ,
Shevuot,קרבן העדה,1,1,1a,שהן ארבע. יש לרבות עוד שתים אחרים דלא כתיבי והן הן ולאו דלשעבר כמו אכלתי ולא אכלתי לא אכלתי ואכל:,שהן ארבע,JTmock Shevuot 1:1:1,שבועות שתים שהן ארבע ידיעות הטומאה שתים שהן ארבע יציאות השבת שתים שהן ארבע מראות נגעים שנים שהן ארבעה: ,
Shevuot,קרבן העדה,1,1,1a,ידיעות הטומאה. או נפש כי תגע בכל דבר טמא האמור בויקרא אצל טומאת מקדש וקדשיו:,ידיעות הטומאה,JTmock Shevuot 1:1:1,שבועות שתים שהן ארבע ידיעות הטומאה שתים שהן ארבע יציאות השבת שתים שהן ארבע מראות נגעים שנים שהן ארבעה: ,
Shevuot,קרבן העדה,1,1,1a,"שתים. כתיבי בקרא דכתיב ונעלם ממנו והוא טמא משמע שנעלמה ממנו טומאה וע""י אותו העלם אכל בשר קדש הרי אחת או נכנס למקדש הרי שתים:",שתים,JTmock Shevuot 1:1:1,שבועות שתים שהן ארבע ידיעות הטומאה שתים שהן ארבע יציאות השבת שתים שהן ארבע מראות נגעים שנים שהן ארבעה: ,
Shevuot,קרבן העדה,1,1,1a,שהן ארבע. יש לרבות עוד שנים חיובים אחרים העלם קדש והעלם מקדש וזכור הוא את הטומאה:,שהן ארבע,JTmock Shevuot 1:1:1,שבועות שתים שהן ארבע ידיעות הטומאה שתים שהן ארבע יציאות השבת שתים שהן ארבע מראות נגעים שנים שהן ארבעה: ,
Shevuot,קרבן העדה,1,1,1a,"יציאות השבת. הוצאה מרשות היחיד לרה""ר ילפינן מקרא מדכתיב ויצו משה ויעבירו קול במחנה וגו' לא תפיקו מרה""י לרה""ר:",יציאות השבת,JTmock Shevuot 1:1:1,שבועות שתים שהן ארבע ידיעות הטומאה שתים שהן ארבע יציאות השבת שתים שהן ארבע מראות נגעים שנים שהן ארבעה: ,
Shevuot,קרבן העדה,1,1,1a,שתים. אחד לעומד בפנים ונטל החפץ ממקומו והוציאו לחוץ ואחד לעומד בחוץ והושיט ידו לפנים ונטל החפץ והוציאו:,שתים,JTmock Shevuot 1:1:1,שבועות שתים שהן ארבע ידיעות הטומאה שתים שהן ארבע יציאות השבת שתים שהן ארבע מראות נגעים שנים שהן ארבעה: ,
Shevuot,קרבן העדה,1,1,1a,"שהן ארבע. יש להוסיף עוד שתים היינו הכנסה אע""ג דלא כתיבי אמרינן כשם שהקפידה התורה מרשות לרשות בהוצאה כך הקפידה על ההכנסה אחת לעומד בפנים והוציא ידו לחוץ ונטל החפץ והכניס ואחת לעומד בחוץ ונטל החפץ ממקומו והושיטו לפנים והניחו:",שהן ארבע,JTmock Shevuot 1:1:1,שבועות שתים שהן ארבע ידיעות הטומאה שתים שהן ארבע יציאות השבת שתים שהן ארבע מראות נגעים שנים שהן ארבעה: ,
Shevuot,קרבן העדה,1,1,1a,מראות נגעים שתים שהן ארבעה. שנים כתיבי בקרא שאת ובהרת שהם ארבעה תולדה דשאת ותולדה דבהרת דלא כתיבי בקרא:,מראות נגעים שתים שהן ארבעה,JTmock Shevuot 1:1:1,שבועות שתים שהן ארבע ידיעות הטומאה שתים שהן ארבע יציאות השבת שתים שהן ארבע מראות נגעים שנים שהן ארבעה: ,
Shevuot,קרבן העדה,1,1,1a,"@22גמרא @11ה""ג מהו שתים שהן ד' שתים לחיוב ושתים לפטור או ד' לחיוב וד' לפטור @33כ""ה הגירסא ריש שבת. וה""פ במתני' דשבת תנן יציאות השבת שתים שהן ד' בפנים ושתים שהן ד' בחוץ ומבעיא ליה פירושא דמתני' ב' לחיוב לבע""ה העומד בפנים דהיינו הוצאה והכנסה שהוא לבדו עשה עקירה והנחה וחייב על שגגתו חטאת ועל זדונו בלא התראה כרת ובהתראה סקילה שהן ארבע עוד שתיים שאסרו חכמים שלא עשה אלא מקצת מלאכה או ה""ק שתים כתובים בקרא והן שתי הוצאות אחד לבע""ה ואחד לעני שהן ד' הכנסות דאתיין מדרשא א' לבע""ה וא' לעני וכולן בפנים על ד' אלו חייב בקרבן ושתי הוצאות שהן ד' שתי הכנסות שאין בהן קרבן בפנים אלא עונשין בחוץ דעברי אאיסור דרבנן:",גמרא,,,
Shevuot,קרבן העדה,1,1,1a,"ה""נ נישמעינה מן הדא שבועות שתים שהן ארבע א""ר בא תמן כולהון לחיוב ברם הכא חיוב ופטור אתינן מיתני הדא אמרה ד' לחיוב וד' לפטור א""ר יוסי מתני' אמרה כן שבועות שתים שהן ד' לחיוב ודכוותה יציאות השבת שתים שהן ד' לחיוב והתני דלתות כו' וכ""ה בשבת וה""פ נשמעינה מן הדא תא שמע ממת י' דהכא דתנן שבועות שתים שהן ד' יציאות השבת שתים שהן ד' ותו לא וקשיא למה לא תני גם הכא יציאות השבת שתים שהן ד' בפנים ושתים שהן ד' בחוץ כדתנן בשבת:","ה""נ נישמעינה מן הדא שבועות שתים שהן",JTmock Shevuot 1:1:2,"שתים שהן ארבע לחיוב ושתים שהן ארבע לפטור. או ארבע לחיוב וארבע לפטור. נישמעינה מן הדא שבועות שתים שהן ארבע. א""ר יוסי מתני' אמרה כן שבועות שתים שהן ארבע. לא לחיוב. א""ר בא תמן כולהון לחיוב. הכא חיוב ופטור. אתינן מיתני הדא אמרה ארבע לחיוב וארבע לפטור. והתני דלתות היכל שתים שהן ארבע. אית מימר לחיוב ולא לפטור. ניתני שנים עשר פטור. לא אתינן מיתני אלא פטור שהוא כנגד חיוב. א""ר חייה בר אדא מהו אהן פטור דתנינן הכא מותר. א""ר יוסי עני ועשיר אחד הן ומנום חכמים שנים. הכנסה והוצאה שנים הן ומנום חכמים אחד. יציאות השבת אין הכנסה בכלל המוציא מרשות לרשות אין המכניס בכלל. ועוד מהדא דמר ר' יסא בשם ר' יוחנן הכניס חצי גרוגרת והוציא חצי גרוגרת חייב. ומניין שהוצאה קרויה מלאכה ר' שמואל בשם ר' יוחנן ויצו משה ויעבירו קול במחנה וגו' נמנעו העם מלהוציא מבתיהן לתת לגיזברין ומלהוציא מידן להכניס ללישכה. ר' חזקיה בשם ר' אחא שמע לה מן הדא ולא תוציאו משא מבתיכם ביום השבת וכל מלאכה לא תעשו.",
Shevuot,קרבן העדה,1,1,1a,"א""ר בא. כלומר וא""ר בא דלא קשיא התם בשבועות דלאו עיקר שבת הוא ולא נקט אלא איידי דשתים שהן ד' לא קחשיב אלא חיובין אבל הכא דעיקר שבת הוא תני חיובי ופטורי ור' בא אמר מילתיה בשבת לכך קרי שבועות תמן ושבת הכא:","א""ר בא",JTmock Shevuot 1:1:2,"שתים שהן ארבע לחיוב ושתים שהן ארבע לפטור. או ארבע לחיוב וארבע לפטור. נישמעינה מן הדא שבועות שתים שהן ארבע. א""ר יוסי מתני' אמרה כן שבועות שתים שהן ארבע. לא לחיוב. א""ר בא תמן כולהון לחיוב. הכא חיוב ופטור. אתינן מיתני הדא אמרה ארבע לחיוב וארבע לפטור. והתני דלתות היכל שתים שהן ארבע. אית מימר לחיוב ולא לפטור. ניתני שנים עשר פטור. לא אתינן מיתני אלא פטור שהוא כנגד חיוב. א""ר חייה בר אדא מהו אהן פטור דתנינן הכא מותר. א""ר יוסי עני ועשיר אחד הן ומנום חכמים שנים. הכנסה והוצאה שנים הן ומנום חכמים אחד. יציאות השבת אין הכנסה בכלל המוציא מרשות לרשות אין המכניס בכלל. ועוד מהדא דמר ר' יסא בשם ר' יוחנן הכניס חצי גרוגרת והוציא חצי גרוגרת חייב. ומניין שהוצאה קרויה מלאכה ר' שמואל בשם ר' יוחנן ויצו משה ויעבירו קול במחנה וגו' נמנעו העם מלהוציא מבתיהן לתת לגיזברין ומלהוציא מידן להכניס ללישכה. ר' חזקיה בשם ר' אחא שמע לה מן הדא ולא תוציאו משא מבתיכם ביום השבת וכל מלאכה לא תעשו.",
Shevuot,קרבן העדה,1,1,1a,"הדא אמרה. זאת אומרת כלומר מדברי ר' בא שמעינן דארבע לחיוב וד' לפטור קאמר דאי ס""ד שתים לחיוב ושתים לפטור קאמר א""כ אף בשבועות תני פטורין הדרא קושיא לדוכתא ליתני התם נמי ב' שהן ד' בפנים ושתים שהן ד' בחוץ:",הדא אמרה,JTmock Shevuot 1:1:2,"שתים שהן ארבע לחיוב ושתים שהן ארבע לפטור. או ארבע לחיוב וארבע לפטור. נישמעינה מן הדא שבועות שתים שהן ארבע. א""ר יוסי מתני' אמרה כן שבועות שתים שהן ארבע. לא לחיוב. א""ר בא תמן כולהון לחיוב. הכא חיוב ופטור. אתינן מיתני הדא אמרה ארבע לחיוב וארבע לפטור. והתני דלתות היכל שתים שהן ארבע. אית מימר לחיוב ולא לפטור. ניתני שנים עשר פטור. לא אתינן מיתני אלא פטור שהוא כנגד חיוב. א""ר חייה בר אדא מהו אהן פטור דתנינן הכא מותר. א""ר יוסי עני ועשיר אחד הן ומנום חכמים שנים. הכנסה והוצאה שנים הן ומנום חכמים אחד. יציאות השבת אין הכנסה בכלל המוציא מרשות לרשות אין המכניס בכלל. ועוד מהדא דמר ר' יסא בשם ר' יוחנן הכניס חצי גרוגרת והוציא חצי גרוגרת חייב. ומניין שהוצאה קרויה מלאכה ר' שמואל בשם ר' יוחנן ויצו משה ויעבירו קול במחנה וגו' נמנעו העם מלהוציא מבתיהן לתת לגיזברין ומלהוציא מידן להכניס ללישכה. ר' חזקיה בשם ר' אחא שמע לה מן הדא ולא תוציאו משא מבתיכם ביום השבת וכל מלאכה לא תעשו.",
Shevuot,קרבן העדה,1,1,1a,"אר""י מתני' אמרה כן. ממתני' גופא איכא למידק דנקט חיובי ולא פטורי דשביעות שתים שהן ד' ודאי כולהו לחיובא ה""נ יציאות השבת כולהו לחיובא:","אר""י מתני' אמרה כן",JTmock Shevuot 1:1:2,"שתים שהן ארבע לחיוב ושתים שהן ארבע לפטור. או ארבע לחיוב וארבע לפטור. נישמעינה מן הדא שבועות שתים שהן ארבע. א""ר יוסי מתני' אמרה כן שבועות שתים שהן ארבע. לא לחיוב. א""ר בא תמן כולהון לחיוב. הכא חיוב ופטור. אתינן מיתני הדא אמרה ארבע לחיוב וארבע לפטור. והתני דלתות היכל שתים שהן ארבע. אית מימר לחיוב ולא לפטור. ניתני שנים עשר פטור. לא אתינן מיתני אלא פטור שהוא כנגד חיוב. א""ר חייה בר אדא מהו אהן פטור דתנינן הכא מותר. א""ר יוסי עני ועשיר אחד הן ומנום חכמים שנים. הכנסה והוצאה שנים הן ומנום חכמים אחד. יציאות השבת אין הכנסה בכלל המוציא מרשות לרשות אין המכניס בכלל. ועוד מהדא דמר ר' יסא בשם ר' יוחנן הכניס חצי גרוגרת והוציא חצי גרוגרת חייב. ומניין שהוצאה קרויה מלאכה ר' שמואל בשם ר' יוחנן ויצו משה ויעבירו קול במחנה וגו' נמנעו העם מלהוציא מבתיהן לתת לגיזברין ומלהוציא מידן להכניס ללישכה. ר' חזקיה בשם ר' אחא שמע לה מן הדא ולא תוציאו משא מבתיכם ביום השבת וכל מלאכה לא תעשו.",
Shevuot,קרבן העדה,1,1,1a,"והתני דלתות כו'. לר""י פריך ממתני' גופא ליכא למידק דהא בברייתא תני אמתני' דשבועות כל הנהו שתים שהן ארבע וקחשיב נמי דלתות ההיכל שתים שהן ד' שאין בהן לא חיוב ולא פטור על כרחך לומר דלא חש למיתני דוקא דומיא דשבועות א""כ י""ל אף יציאות השבת תני חיובי ופטורי והא דלא קחשיב דלתות ההיכל במתני' דשבועות דדוקא לר' יהודה דאמר פ""ד דמידות ב' דלתות היו בהיכל וכל אחת היתה משתי לוחות ומחוברות בחליות ונכפפות ונכפלות זו על זו ה""ל שתים שהן ד' אבל לרבנן ד' דלתות היו אין כאן שתים שהן ד' ומתניתין דשבועות אתיא כרבנן:",והתני דלתות כו',JTmock Shevuot 1:1:2,"שתים שהן ארבע לחיוב ושתים שהן ארבע לפטור. או ארבע לחיוב וארבע לפטור. נישמעינה מן הדא שבועות שתים שהן ארבע. א""ר יוסי מתני' אמרה כן שבועות שתים שהן ארבע. לא לחיוב. א""ר בא תמן כולהון לחיוב. הכא חיוב ופטור. אתינן מיתני הדא אמרה ארבע לחיוב וארבע לפטור. והתני דלתות היכל שתים שהן ארבע. אית מימר לחיוב ולא לפטור. ניתני שנים עשר פטור. לא אתינן מיתני אלא פטור שהוא כנגד חיוב. א""ר חייה בר אדא מהו אהן פטור דתנינן הכא מותר. א""ר יוסי עני ועשיר אחד הן ומנום חכמים שנים. הכנסה והוצאה שנים הן ומנום חכמים אחד. יציאות השבת אין הכנסה בכלל המוציא מרשות לרשות אין המכניס בכלל. ועוד מהדא דמר ר' יסא בשם ר' יוחנן הכניס חצי גרוגרת והוציא חצי גרוגרת חייב. ומניין שהוצאה קרויה מלאכה ר' שמואל בשם ר' יוחנן ויצו משה ויעבירו קול במחנה וגו' נמנעו העם מלהוציא מבתיהן לתת לגיזברין ומלהוציא מידן להכניס ללישכה. ר' חזקיה בשם ר' אחא שמע לה מן הדא ולא תוציאו משא מבתיכם ביום השבת וכל מלאכה לא תעשו.",
Shevuot,קרבן העדה,1,1,1b,"@11ופריך ניתני. @33בשבת שנים עשר פטורים ב' עקירות לעני בלא הנחות וב' הנחות בלא עקירות וכן לבעה""ב כגון פשט העני ידו מליאה לפנים ונטל בע""ה ממנה הרי עקירה לעני והנחה לבע""ה או שנתן לתוכה והוציא הר' עקירה לבע""ה והנחה לעני וכן פשט בע""ה כו' ועוד ד' פטורים דמתני' גבי חיובא העני חייב ובע""ה פטור וכן בע""ה חייב והעני פטור הרי י""ב פטורים:",ופריך ניתני,JTmock Shevuot 1:1:2,"שתים שהן ארבע לחיוב ושתים שהן ארבע לפטור. או ארבע לחיוב וארבע לפטור. נישמעינה מן הדא שבועות שתים שהן ארבע. א""ר יוסי מתני' אמרה כן שבועות שתים שהן ארבע. לא לחיוב. א""ר בא תמן כולהון לחיוב. הכא חיוב ופטור. אתינן מיתני הדא אמרה ארבע לחיוב וארבע לפטור. והתני דלתות היכל שתים שהן ארבע. אית מימר לחיוב ולא לפטור. ניתני שנים עשר פטור. לא אתינן מיתני אלא פטור שהוא כנגד חיוב. א""ר חייה בר אדא מהו אהן פטור דתנינן הכא מותר. א""ר יוסי עני ועשיר אחד הן ומנום חכמים שנים. הכנסה והוצאה שנים הן ומנום חכמים אחד. יציאות השבת אין הכנסה בכלל המוציא מרשות לרשות אין המכניס בכלל. ועוד מהדא דמר ר' יסא בשם ר' יוחנן הכניס חצי גרוגרת והוציא חצי גרוגרת חייב. ומניין שהוצאה קרויה מלאכה ר' שמואל בשם ר' יוחנן ויצו משה ויעבירו קול במחנה וגו' נמנעו העם מלהוציא מבתיהן לתת לגיזברין ומלהוציא מידן להכניס ללישכה. ר' חזקיה בשם ר' אחא שמע לה מן הדא ולא תוציאו משא מבתיכם ביום השבת וכל מלאכה לא תעשו.",
Shevuot,קרבן העדה,1,1,1b,"ומשני לא אתינן כו'. לא אתי תנא דמתני' לאשמועינן אלא פטור שכנגד החיוב בבבא דרישא תנן פשט השני את ידו לפנים כו' העני חייב קחשיב בבבא דסיפא פשט העני את ידו לפנים פטור דידיה וכן לבע""ה ולא קחשיב אלא אותו שפושט את ידו ומכניס או מוציא דבבבא דרישא חייב חטאת והכא פטור לפי שלא עשה כל המלאכה שחיסר ממנה או עקירה או הנחה אבל שאר פטורי שלא פשטו ידם חוץ מרשותם לא קחשיב:",ומשני לא אתינן כו',JTmock Shevuot 1:1:2,"שתים שהן ארבע לחיוב ושתים שהן ארבע לפטור. או ארבע לחיוב וארבע לפטור. נישמעינה מן הדא שבועות שתים שהן ארבע. א""ר יוסי מתני' אמרה כן שבועות שתים שהן ארבע. לא לחיוב. א""ר בא תמן כולהון לחיוב. הכא חיוב ופטור. אתינן מיתני הדא אמרה ארבע לחיוב וארבע לפטור. והתני דלתות היכל שתים שהן ארבע. אית מימר לחיוב ולא לפטור. ניתני שנים עשר פטור. לא אתינן מיתני אלא פטור שהוא כנגד חיוב. א""ר חייה בר אדא מהו אהן פטור דתנינן הכא מותר. א""ר יוסי עני ועשיר אחד הן ומנום חכמים שנים. הכנסה והוצאה שנים הן ומנום חכמים אחד. יציאות השבת אין הכנסה בכלל המוציא מרשות לרשות אין המכניס בכלל. ועוד מהדא דמר ר' יסא בשם ר' יוחנן הכניס חצי גרוגרת והוציא חצי גרוגרת חייב. ומניין שהוצאה קרויה מלאכה ר' שמואל בשם ר' יוחנן ויצו משה ויעבירו קול במחנה וגו' נמנעו העם מלהוציא מבתיהן לתת לגיזברין ומלהוציא מידן להכניס ללישכה. ר' חזקיה בשם ר' אחא שמע לה מן הדא ולא תוציאו משא מבתיכם ביום השבת וכל מלאכה לא תעשו.",
Shevuot,קרבן העדה,1,1,1b,"אמר רחב""א מהו כו'. בא לתרוצי הא דפריך י""ב פטורים הן דלא קחשיב אלא פטור ומותר והן הנך פטורי דתנן ברישא העני חייב ובע""ה פטור ומותר וכן בע""ה חייב והעני פטור אבל פטורי דבבא דסיפא שהן פטור אבל אסור לא קחשיב:","אמר רחב""א מהו כו'",JTmock Shevuot 1:1:4,פיסק'. מראות נגעים שנים שהן ארבעה אמר ר' יוסי שאל יהושע בן ר' עקיבה את ר' עקיבה אמר לו מפני מה אמרו מראות נגעים שתים שהן ארבעה. אמר לו ואם לאו מה יאמרו. אמר לו יאמרו מקרום ביצה ולמעלה טמא. אמר לו לומר שאם אין בקי בהן ובשמותן אין רואה הנגעים,
Shevuot,קרבן העדה,1,1,1b,עני ועשיר אחד הן. דמה לי עני ומה לי עשיר ומנו אותן חכמים שנים משום דהוצאה מלאכה גרועה:,עני ועשיר אחד הן,,,
Shevuot,קרבן העדה,1,1,1b,הוצאה והכנסה שנים. דהוצאה אב והכנסה תולדה וכללם בלשון אחד דתני יציאות השבת וקאי נמי על ההכנסה:,הוצאה והכנסה שנים,,,
Shevuot,קרבן העדה,1,1,1b,ואין הכנסה בכלל. בתמיה הא לא משכחת יציאות ד' לחיוב בלא הכנסה אלא ודאי מנו חכמים הוצאות והכנסות לאחד:,ואין הכנסה בכלל,,,
Shevuot,קרבן העדה,1,1,1b,המוציא מרשות לרשות. דתנן במתני' פ' כלל גדול:,המוציא מרשות לרשות,,,
Shevuot,קרבן העדה,1,1,1b,"אין המכניס בכלל. בתמיה מי לא עסקינן דמעיילי מרה""ר לרה""י וקרי לי' הוצאה:",אין המכניס בכלל,,,
Shevuot,קרבן העדה,1,1,1b,"הכניס כו'. בהעלם אחד חייב אע""ג דלא הוי אלא חצי שיעור בכל אחד ש""מ הוצאה והכנסה אחת הן ומצטרפין:",הכניס כו',,,
