masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem
Yoma,קרבן העדה,1,1,1a,"@11שבעת ימים קודם יה""כ מפרישין כהן גדול. שכל עבודת יה""כ אינה כשרה אלא בו דכתיב גבי יה""כ וכפר הכהן אשר ימשח אותו:","שבעת ימים קודם יה""כ מפרישין כהן גדול",JTmock Yoma 1:1:1,"שבעת ימים קודם ליום הכיפורים מפרישין כהן גדול מביתו ללישכת פרהדרין ומתקינן לו כהן אחר תחתיו שמא יארע בו פסול ר' יהודה אומר אף אשה אחרת מתקינין לו שמא תמות אשתו שנאמר (ויקרא טז) וכפר בעדו ובעד ביתו ביתו היא אשתו אמרו לו חכמים א""כ אין לדבר סוף:",
Yoma,קרבן העדה,1,1,1a,ללשכת פרהדרין. כך שמה ובגמ' מפרש:,ללשכת פרהדרין,JTmock Yoma 1:1:1,"שבעת ימים קודם ליום הכיפורים מפרישין כהן גדול מביתו ללישכת פרהדרין ומתקינן לו כהן אחר תחתיו שמא יארע בו פסול ר' יהודה אומר אף אשה אחרת מתקינין לו שמא תמות אשתו שנאמר (ויקרא טז) וכפר בעדו ובעד ביתו ביתו היא אשתו אמרו לו חכמים א""כ אין לדבר סוף:",
Yoma,קרבן העדה,1,1,1a,"ומתקינין לו. מזמינין כהן אחר להיות כ""ג תחתיו אם יארע בו פסול קרי או שאר טומאה המעכבין מלבוא למקדש:",ומתקינין לו,JTmock Yoma 1:1:1,"שבעת ימים קודם ליום הכיפורים מפרישין כהן גדול מביתו ללישכת פרהדרין ומתקינן לו כהן אחר תחתיו שמא יארע בו פסול ר' יהודה אומר אף אשה אחרת מתקינין לו שמא תמות אשתו שנאמר (ויקרא טז) וכפר בעדו ובעד ביתו ביתו היא אשתו אמרו לו חכמים א""כ אין לדבר סוף:",
Yoma,קרבן העדה,1,1,1a,"ובעד ביתו. גבי יה""כ כתיב בפ' אחרי מות:",ובעד ביתו,JTmock Yoma 1:1:27,"מניין כשם שמתקינין לו כהן אחר תחתיו שמא יארע בו פסול כך מקדשין לו אשה אחרת על תנאי שמא יארע דבר באשתו שנאמר (שם) וכפר בעדו ובעד ביתו ביתו זו אשתו דברי ר' יהודה אמר לו ר' יוסה אם כן אין לדבר סוף מהו אין לדבר סוף שמא תמות אשה זו ותמות אשה אחרת א""ר מנא עד דאת מקשי לה על דרבי יהודה קשייתה על דרבנן שמא יארע קרי לכהן זה ויארע קרי לכהן אחר קרי מצוי מיתה אינה מצויה גזרו על דבר שהוא מצוי ולא גזרו על דבר שאינו מצוי והא אשכחנן דר' יהודה אמר מיתה מצויה הדא ההוא דתנינן תמן רבי יהודה אומר אף אשה אחרת מתקינין לו שמא תמות אשתו תמן תנינן המביא גט והניחו זקן או חולה נותנו לה בחזקת שהוא קיים תמן את אמר אין מיתה מצויה וכא את אמר מיתה מצויה תמן ביחיד וכאן בציבור חומר הוא בצבור והא אשכחנן דר' יהודה מחמיר ביחיד דתני א""ר יהודה לא היה שופר של קינים בירושלם מפני התערובות שמא תמות אחד מהן ונמצא דמי חטאות מיתות מעורבות בקרבן ויקדש מאתמול וכפר בעדו ובעד ביתו ולא בעד שני בתים רבי גמליאל בר' איניוני בעא קומי רבי מנא לא נמצא כקונה קיניין בשבת א""ל משום שבות שהתירו במקדש אמר רבי מנא הדא אמרה אילין דכנסין ארמלן צריך לכונסן מבעוד יום שלא יהא כקונה קניין בשבת:",
Yoma,קרבן העדה,1,1,1a,אם כן. דחיישת למיתה:,אם כן,JTmock Yoma 1:1:27,"מניין כשם שמתקינין לו כהן אחר תחתיו שמא יארע בו פסול כך מקדשין לו אשה אחרת על תנאי שמא יארע דבר באשתו שנאמר (שם) וכפר בעדו ובעד ביתו ביתו זו אשתו דברי ר' יהודה אמר לו ר' יוסה אם כן אין לדבר סוף מהו אין לדבר סוף שמא תמות אשה זו ותמות אשה אחרת א""ר מנא עד דאת מקשי לה על דרבי יהודה קשייתה על דרבנן שמא יארע קרי לכהן זה ויארע קרי לכהן אחר קרי מצוי מיתה אינה מצויה גזרו על דבר שהוא מצוי ולא גזרו על דבר שאינו מצוי והא אשכחנן דר' יהודה אמר מיתה מצויה הדא ההוא דתנינן תמן רבי יהודה אומר אף אשה אחרת מתקינין לו שמא תמות אשתו תמן תנינן המביא גט והניחו זקן או חולה נותנו לה בחזקת שהוא קיים תמן את אמר אין מיתה מצויה וכא את אמר מיתה מצויה תמן ביחיד וכאן בציבור חומר הוא בצבור והא אשכחנן דר' יהודה מחמיר ביחיד דתני א""ר יהודה לא היה שופר של קינים בירושלם מפני התערובות שמא תמות אחד מהן ונמצא דמי חטאות מיתות מעורבות בקרבן ויקדש מאתמול וכפר בעדו ובעד ביתו ולא בעד שני בתים רבי גמליאל בר' איניוני בעא קומי רבי מנא לא נמצא כקונה קיניין בשבת א""ל משום שבות שהתירו במקדש אמר רבי מנא הדא אמרה אילין דכנסין ארמלן צריך לכונסן מבעוד יום שלא יהא כקונה קניין בשבת:",
Yoma,קרבן העדה,1,1,1a,אין לדבר סוף. שמא גם זו תמות אלא לטומאה דשכיחא חיישינן למיתה שימות מת בפתע פתאום לא חיישינן:,אין לדבר סוף,JTmock Yoma 1:1:27,"מניין כשם שמתקינין לו כהן אחר תחתיו שמא יארע בו פסול כך מקדשין לו אשה אחרת על תנאי שמא יארע דבר באשתו שנאמר (שם) וכפר בעדו ובעד ביתו ביתו זו אשתו דברי ר' יהודה אמר לו ר' יוסה אם כן אין לדבר סוף מהו אין לדבר סוף שמא תמות אשה זו ותמות אשה אחרת א""ר מנא עד דאת מקשי לה על דרבי יהודה קשייתה על דרבנן שמא יארע קרי לכהן זה ויארע קרי לכהן אחר קרי מצוי מיתה אינה מצויה גזרו על דבר שהוא מצוי ולא גזרו על דבר שאינו מצוי והא אשכחנן דר' יהודה אמר מיתה מצויה הדא ההוא דתנינן תמן רבי יהודה אומר אף אשה אחרת מתקינין לו שמא תמות אשתו תמן תנינן המביא גט והניחו זקן או חולה נותנו לה בחזקת שהוא קיים תמן את אמר אין מיתה מצויה וכא את אמר מיתה מצויה תמן ביחיד וכאן בציבור חומר הוא בצבור והא אשכחנן דר' יהודה מחמיר ביחיד דתני א""ר יהודה לא היה שופר של קינים בירושלם מפני התערובות שמא תמות אחד מהן ונמצא דמי חטאות מיתות מעורבות בקרבן ויקדש מאתמול וכפר בעדו ובעד ביתו ולא בעד שני בתים רבי גמליאל בר' איניוני בעא קומי רבי מנא לא נמצא כקונה קיניין בשבת א""ל משום שבות שהתירו במקדש אמר רבי מנא הדא אמרה אילין דכנסין ארמלן צריך לכונסן מבעוד יום שלא יהא כקונה קניין בשבת:",
Yoma,קרבן העדה,1,1,1a,@22גמ' @11שמע לה מן הדא. יליף לפרישת שבעה דכהן גדול מהא:,שמע לה מן הדא,,,mishna not in segment 1
Yoma,קרבן העדה,1,1,1a,כאשר עשה. במילואים שצוה אותם לפרוש מביתם שבעת ימים שנאמ' ופתח אהל מועד תשבו שבעת ימים ובשמיני עבדו שנאמר ויהי ביום השמיני קרא משה וגו' וכתיב קרב אל המזבח כאשר עשה צוה לדורות לפרוש שבע' לפני עבודת יום א':,כאשר עשה,,,
Yoma,קרבן העדה,1,1,1a,"או אינו אלא שעיר של ר""ח. דשמיני למילואים בר""ח ניסן היה:","או אינו אלא שעיר של ר""ח",,,
Yoma,קרבן העדה,1,1,1a,לכפר עליכם. כך כתיב לעשות לכפר עליכם:,לכפר עליכם,,,
