Foreword 1,"<p class=""body-first"">OU Press is proud to join with Maggid Books in co-publishing Erica Brown’s sensitive and searching exploration of the world of teshuva.</p>"
Foreword 2,"<p class=""body"">For many, Maimonides’ classic, <span class=""it-text"">The Laws of Repentance</span>, gives structure to the emotional, psychological, intellectual, and religious components of teshuva, and serves as a wellspring of understanding for teshuva. Dr. Brown includes selections from <span class=""it-text"">The Laws of Repentance</span> in each chapter of this excellent book. In her Preface, she mentions the custom of studying one of the ten chapters of <span class=""it-text"">The</span> <span class=""it-text"">Laws of Repentance</span> on each day of <span class=""it-text"">Asseret Yemei Teshuva</span>. Teshuva is a goal; it comes in stages, intermittently. Our daily study reflects this concept of teshuva as an incremental process. Rabbi Joseph Soloveitchik, the towering rabbinic authority of the twentieth century, notes this custom with approval in his <span class=""it-text"">Al HaTeshuva</span>, and relates that his father, as well as his grandfather, the famed Rav Hayim of Brisk, studied one chapter of <span class=""it-text"">The Laws of Repentance</span><span class=""it-text""> </span>on each day of <span class=""it-text"">Asseret Yemei Teshuva</span>.<span class=""it-text""> </span>Rabbi Soloveitchik speculates that the division of the work into ten chapters may well have been a deliberate allusion by Maimonides to the ten days of <span class=""it-text"">Asseret Yemei Teshuva</span>.</p>"
Foreword 3,"<p class=""body"">Maimonides highlights the unique quality of <span class=""it-text"">Asseret Yemei Teshuva</span>: “Even though any time is appropriate for teshuva and prayer, during the ten days between Rosh HaShana and Yom Kippur teshuva is more appropriate, and it is accepted immediately.” In one of the most lyrical passages in all of halakhic literature, Maimonides describes the power of teshuva: “How wonderful teshuva is, that it brings one close to the Divine Presence. Teshuva brings close those who are far away. Only yesterday he was loathed by the Almighty, repulsive, distant, and despicable; and today he is beloved, pleasing, close, and dear…. How lofty and exalted is the power of teshuva. Only yesterday he was separated from the God of Israel, crying out to no avail, and today he cleaves to the Divine Presence, cries out, and is answered immediately.” It is this magical transformative gift of teshuva which Dr. Brown so effectively helps us grasp.</p>"
Foreword 4,"<p class=""body"">Erica Brown has had an exceptional impact on the Jewish scene. With her rare ability to convey the wisdom of our sages to a contemporary audience, she has raised an awareness of Jewish learning that is striking. We are indebted to her for this book, in which she gives us the tools to navigate the process of teshuva during the time between Rosh HaShana and Yom Kippur, a time suffused with hope and promise.</p>"
Foreword 5,"<p class=""body"">We wish to thank Moshael and Zahava Straus and Daniel and Joyce Straus for their generous sponsorship of this book.</p>"
Foreword 6,"<p class=""body-right"">Menachem Genack<br/>General Editor, OU Press</p>"
Preface 1,"<p class=""chapter-first""><span class=""First-Letter"">W</span><span class=""optical"">e </span>are embarking on a quest into the self during the ten days between Rosh HaShana and Yom Kippur<span class=""no-break""> –</span> the <span class=""it-text"">Asseret Yemei Teshuva</span>. Difficult work lies ahead.</p>"
Preface 2,"<p class=""body"">Believing the words of our prayers during this season<span class=""no-break""> –</span> namely that repentance, prayer, and charity annul the evil decree<span class=""no-break""> –</span> many people have the custom of intensifying their good works and charitable impulses during these ten days. It is customary to increase one’s performance of mitzvot and study during this period. Some people are even more scrupulous in their <span class=""it-text"">kashrut</span> observance. While cynics may think this is just hedging one’s bets, we all recognize the importance of building up spiritual muscle with enhanced use during a period of judgment. Good habits breed better habits and have a spillover effect from one day to the next. Whatever we can do to stimulate greater piety, introspection, and goodness will help us in the coming year to be more loving, more pious, more thoughtful, and more kind.</p>"
Preface 3,"<p class=""body"">The pages ahead contain food for thought (even when we’re fasting) for each of these ten days. Each day offers an essay on a biblical or rabbinic theme related to self-improvement and presents “Life Homework,” a behavioral charge to help us exercise that muscle practically. Each chapter ends with text questions on three passages for study that span almost a thousand years of Jewish learning. The first comes from <span class=""it-text"">The</span> <span class=""it-text"">Laws of</span><span class=""it-text""> Repentance</span> written by Maimonides (1135–1204); the ten chapters in <span class=""it-text"">The</span> <span class=""it-text"">Laws of Repentance</span> inspired many people to study one chapter a day for these ten days. The second passage is from <span class=""it-text"">The Path of the Just </span>by Rabbi Moshe Haim Luzzatto (1707–1746). The third source is <span class=""it-text"">The Lights of</span><span class=""it-text""> Repentance</span>, written by Rabbi Abraham Isaac HaCohen Kook (1865–1935). The texts gathered in the study section and throughout embody thousands of years of thinking and dreaming about what it means to become a better person in Jewish tradition.</p>"
Preface 4,"<p class=""body"">Many works of self-improvement cited in the pages that follow surfaced during the <span class=""it-text"">Musar</span> movement, a nineteenth-century ethical/behavioral crusade that spread throughout Eastern Europe largely in response to the over-intellectualization of Judaism. Teshuva means return. <span class=""it-text"">Musar</span> means turn. Both filter into Jewish writings to reflect a profound desire to fix that which is broken, repair relationships, and strengthen intimacy with God.</p>"
