@11א	@22א	לכאורה פרשה זו - עד "ויקם מלך חדש" - מיותרת היא, שהרי כל מה שנאמר בה, כבר נאמר בספר בראשית: שמות בני ישראל (א, א-ה) נזכרו כבר בבראשית (מו, ח-כז), מות יוסף (שם, ו) נזכר כבר בבראשית (מז, כז) וריבוי בני ישראל (שם, ז) נזכר כבר בבראשית (נ, כו). לשאלה זו נדרשו מפרשים שונים. <b>רש"י:</b> חזר ומנאם... להודיע חבתם. <b>רמב"ן:</b> חזר והתחיל בשמות יורדי מצרים ומספרם אף־על־פי שכבר נכתב זה, בעבור כי ירידתם שם הוא ראשית הגלות, כי מאז הוחל. <b>רשב"ם:</b> מפני שרוצה לפרש ולומר ובני ישראל פרו וישרצו וגו' (פסוק ז), הוצרך לכפול ולומר, בביאתם למצרים לא היו אלא שבעים, ואחר מות הדור ההוא פרו וישרצו. <b>חזקוני:</b> חזר ומנאן לומר שכולם באו מצרים ומתו שם. באשר לאזכור החוזר של מות יוסף ראה מה שכתבתי להלן (פסוק ו). (פ' שמות תשס"ד)
		<b>רש"י ד"ה ואלה שמות בני ישראל, ...להודיע חיבתן שנמשלו לכוכבים וכו'.</b> וצריך להבין מה פירוש חיבתו של הקב"ה לכוכבים המושווית כאן לחיבתו ית' לישראל. אמנם שניהם מעשה ידיו, ואף־על־פי־כן קצת קשה להשוות חיבה לבני־אדם לחיבה לעצמים דוממים. (פ' שמות תשמ"ד, תשנ"ז) לשאלה זו נדרש הגאון רבי לייב בקשט, ראש ישיבת דטרויט, והשיב על דרך המוסר: לימדונו חז"ל כי בעת בריאת העולם היו שני המאורות שווים בגודלם, טענה הלבנה שאין שני מלכים משמשים בכתר אחד וכעונש על כך, נתמעטה. כדי לפייס דעתה של לבנה, הרבה ה' צבאה ונבראו הכוכבים - בריאה כזאת, שכל סיבת קיומה אינה אלא לפייס את הזולת - זוכה לחביבות יתירה אצל הקב"ה. מכאן חיבתו של הקב"ה לכוכבים. וזו כוונת חז"ל, שהקב"ה מונה את ישראל ככוכבים, כי אף הם לא נבראו אלא להוסיף אהבה ואחוה שלום ורעות (כמוצא שלל רב על ספר שמות עמ' כז). וראה ב"ליקוטים" על שמות רבה (א, ג) (וגשל) מה שהביא בשם "אשד הנחלים".
		יתרה מזו. לכאורה היה צריך להוכיח תחילה שאמנם מניית הכוכבים היא ביטוי לחיבתן, ולא ליכולת העל־אנושית לספור אותם. (פ' שמות תשנ"ד)
		ועוד: עתה דומה שהמשל לוקה, כמו משלים רבים, שהרי הכוכבים נמנים רק בהוצאתם, כאמור בנביא (ישעיה מ, כו) שרש"י מצטט, ואילו בני ישראל נמנו הן בצאתם מארץ כנען הן בבואם לארץ מצרים, והוא הדבר שהיה קשה לו לרש"י, ועל כן שאל, למה המניין הכפול. ומה אפוא משל הכוכבים? (פ' שמות תשנ"ו)
		וממילא קשה, מנין לו לרש"י, שה' מונה את הכוכבים גם בשעת הכנסתם, והרי בפסוק נאמר רק "המוציא..." (פ' שמות תשנ"ט) וראה "גור אריה" שלשון הכתוב: "יקרא" מורה על ההכנסה, כיון שלא שייכת קריאה אלא כלפי הבא אל הקורא, וזו ההכנסה. וב"לפשוטו של רש"י" העיר ר' שמואל פ. גלברד שמקור דברי רש"י בתנחומא ישן על אתר, אך במקום הפסוק מתהלים, שבתנחומא, רש"י מביא פסוק מישעיה להוכחת הדרשה כי בפסוק שבתהלים לא מוזכרות הוצאה והכנסה של הכוכבים. ושם בהערה ב כתב: במקומות הרבה רש"י מביא דרשת חז"ל בפרושו, אך משנה את הפסוק המובא במדרש להוכחת הדרשה. ראה בראשית (ו, ט) ד"ה את האלהים התהלך נח ודברים (כ, א) ד"ה סוס ורכב. ובהערה א שם כתב: דוק ותמצא, שרש"י מביא בתחלת כל חומש מחמשת חומשי תורה, מדרש המדבר בשבחם של ישראל. (הראני הרב איתן שנדורפי שי') וראה מש"כ למעלה (בראשית א, א).
	@22ב	בעניין ו"ו־החיבור - מסתבר שהכלל הוא כבפסוק ד, אלא שבפסוק ב לא רצה הכתוב לחבר שמעון לראובן, שהרי הוא צמוד הרבה יותר ללוי "שמעון ולוי אחים...". וראה גם להלן (ג, יז), שם באה ו"ו־החיבור בכל אחד מן השמות שאחר הראשון. (פ' שמות תשס"ד, מלון הוד בים המלח)
	@22ה	רש"י ד"ה ויוסף היה במצרים, ...הוא יוסף הרועה את צאן אביו וכו'. כאמור בבראשית (לז, ב): "יוסף בן שבע עשרה שנה היה רעה את אחיו בצאן". ועם זאת נראה שעסק פחות ברעיית צאן מאחיו. על כן עשה לו יעקב כתונת־פסים ועל כן שלחו לראות שלום אחיו. וראה מה שכתבתי למעלה (בראשית לז, ג). (פ' שמות תשס"ב)
	@22ו	<b>"וימת יוסף".</b> ראה מה שכתבתי למעלה (בראשית נ, כו) באשר לכפילות. (פ' שמות תש"ס)
	@22ז	רש"י ד"ה וישרצו, שהיו יולדות ששה בכרס אחד (שמות רבה א, ח)<b>. ע"כ.</b> וקשה לי, שלא שמענו על חמישה אחים או אחיות למשה רבנו, שבשלמא לגבי אהרן ומרים, הרי הם נולדו לפני הגזירה, כי מסתבר שנס "ששה בכרס אחד" בא כתגובה על עינויי מצרים, ראה להלן (פסוק יב) "וכאשר יענו אתו כן ירבה וכן יפרץ" ודברי רש"י שם (ד"ה כן ירבה), "אתם אומרים פן ירבה, ואני אומר כן ירבה". (פ' שמות תשמ"ד)
		בשעת השלום זכר לרך הנולד של רוני ודינה שי' שערכנו בביתנו, שאלתי כך והשיב הגאון ר' אביגדר נבנצל שליט"א, כי ריבוי זה לא היה כי אם על המשועבדים, ושבט לוי הרי לא שועבד, כידוע (ראה רמב"ן לספר במדבר ג, יד). והוכיח שאמנם שבט לוי היה המועט שבשבטים, אף כי מנו את זכריו מבן חודש ומעלה. עד כאן יפה. ברם, אחר כך שמתי לב שפסוקנו נאמר עוד לפני תחילת השיעבוד, כנראה כדי לקיים את הבטחתו ית' (בראשית יז, ו), ולכן קשה לקבל קשר זה של עינוי ושיעבוד, וממילא אין הבדל בין שבט לוי לבין יתר השבטים. (פ' שמות תשמ"ז)
