Bamidbar:1	וידבר לשון זריזות. כמו וידבר ה׳‬ אל יהושע כצ״ל. ועיין (מכות י״א.) קרא ליה הגמ׳‬ וידבר לשון עז וכפי שמסיק שם. חד אמר מפני ששיהם (היינו שלא הפריש הערי מקלט לאחר שחלקו עד שנאמר לו מפי הקב״ה. פירש״י שם) ויהי כוונת המחבר דהכא לשון זריזות. דהיינו לאחר שחלקו אמר לו הקב״ה בזריזות שיפריש תיכף הערי מקלט ולא ישהה עוד:
Bamidbar:2	הכליל המנין. היינו שכתב המנין בסופו כמו שנאמר כשש מאות אלף:
Bamidbar:3	וכתיב בקע לגולגולת. וסיפא דקרא לשש מאות אלף גו׳‬ כמו המנין דהכא שבס׳‬ במדבר:
Bamidbar:4	וזה היה בשנה ראשונה וכו׳‬ ויפול מן העם וכו׳‬. הביא ג״כ האי קרא כי אחר שנפל מן עון העגל ג׳‬ אלפים נשתיירו במנין שש מאות אלף וג׳‬ אלפים וה׳‬ מאות ונ׳‬ כמו המנין דהכא.
Bamidbar:5	וזה היה באחד לחודש השני בשנה השנית כצ״ל:
Bamidbar:6	שישראל מתיחסים לאבות. (ב״ב קי״ב.) משפחת אב קרויה משפתה ע״ש: [ואיתא בספרים דכשמונה יחוס או״ה מיחסם לאמותם כמו שנים משר נשיאים לאמותם אל תקרא לאמותם אלא לאימותם ובישראל כתיב תמיד למשפחותם לבית אבותם. ה״ר חיים צבי ביארסקי]:
Bamidbar:7	שלא העמידו שופטים ונביאים כצ״ל עיין (סוכה כ״ז:):
Bamidbar:8	מפני בנות צלפחד. כונתו כדכתיב בקרא שם כי בנות מנשה נחלו נחלה בתוך בניו והיינו בנות צלפחד:
Bamidbar:9	שהיו בניהם זכרים. עיין בבעל הטורים על התורה מביא להיפך שבשבט נפתלי היו בנות יותר מזכרים. וכ״ה בס׳‬ פענח רזא. ודעת הפסיקתא הביא המנחת שי:
Bamidbar:10	למדנו כל זמן שהיו ישראל וכו׳‬. עיין פרש״י פ׳‬ תשא שסובר ג״כ כהמחבר דהכא שמנין השקלים הוא כמו המנין דהכא והכל היה בשנה אחת וכ״ה במ״ר פ׳‬ במדבר. והנה הרמב״ן פ׳‬ תשא הרבה לתמוה עליו. וז״ל ואני תמה איך יתכן שיהיה קהל גדול כמוהו ולא ימותו בחצי שנה למאות ולאלפים והנה לפי דברי הרב עמדו כ״ז חדשים ולא מת א׳‬ מהם. ועוד הא כתיב ויהי אנשים אשר היו טמאים לנפש אדם ע״ש ברמב״ן באריכות. וקושיתו השניה מקרא ויהי אנשים עי׳‬ בספרי במקומו. וכ״ה (סוכה כ״ה.) מי היו נושאי ארונו של יוסף היו דברי ר״י ר״ע אומר מישאל ואלצפן היו. אשר באמת לפלא שאלתם מי היו. מה לנו לידע שמות האנשים שמתו באלו הימים. אבל באמת גם אלו תנאים סוברים כדעת רש״י וכדעת המחבר שכל זמן שהיו עסוקין במלאכת המשכן לא חסרו מהם נפש א׳‬ ע״כ שאלו מי היו המתים באלו הימים י ע״כ סובר ר״י נושאי ארונו של יוסף. ולא מת א׳‬ בימים האלו. ור״ע סובר מישאל ואלצפן היו שטמאו א״ע לנדב ואביהוא והם היו מלויים ולא נכללו לא בנתינת השקלים ולא במנין דהכא אשר שבט לוי נמנה אח״כ ועולים דברי רש״י כמין חומר וזכרוני זה רבות בשנים הגדתי דברים אלו לפני א״א הגאון החסיד זלה״ה וקלסוהו:
