Devarim:1	כשם שהדבורה כולה עוקצין. עיין ברבה במקומו. אלה הדברים מה הדבורה הזה דבשה מתוק ועוקצה מר כך הם דברי תורה מי שעובר עליהם נוטל אפופסין (היינו עונש) ומי שמקיים אותה זוכה לחיים ע״ש. ודורש אלה הדברים כמו דבורים. ואולי זה יהיה כוונת המחבר שמביא זה הכא כמו שמסיים לבסוף ומה היתה תוכחה שהוכיח משה לישראל אלה הדברים וידרוש כמו דבורים. וכן הכא גבי קהלת דורש דברי קהלת כמו דבורה:
Devarim:2	שלא היה אדם אחר וכו׳. עיין ברבה מה שכתוב בו לא חמור א׳ מהם נשאתי לזה ראוי להוכיחן:
Devarim:3	הפה שאמר וכו׳. עיין רבה. הרי משה עד שלא זכה לתורה כתיב בו לא איש דברים אנכי כיון שזכה לתורה נתרפא לשונו והתחיל לדבר אלה הדברים:
Devarim:4	מה שעשו בשיטים. וזה בערבה בערבות מואב ששם נחל השטים:
Devarim:5	בחמה ולבנה ובים. הגר״א הגיה בספרי בשמש וארץ וים. כי כן הוא שם בפסוק וזרח השמש הולך אל דרום וסובב אל צפון (זו הארץ) וכל הנחלים הולכים אל הים:
Devarim:6	אמר ר׳ טרפון העבודה וכו׳. (ערכין ט״ז):
Devarim:7	ונתלבנה בצרעת. וזה ולב״ן:
Devarim:8	בכפורת. היינו במעשה המשכן עיין ספרי:
Devarim:9	רב לכם שבת בהר הזה אמר להם וכו׳ כצ״ל כי מילת בהר דריש:
Devarim:10	פנו וסעו לכם זה דרך ערד וחרמה כצ״ל. והכוונה שילכו לא״י קרוב לערד וחרמה. והלשון פנו דריש שיסעו לאחוריהם. והז״א האריך בזה:
Devarim:11	שמימיו פרין והולכין. ע״כ נקרא נהר הגדול. ודע הלשון שמימיו פרין והולכין כוונתו כמו (בכורות נ״ה) הנודר ממי פרת אסור בכל מימות שבעולם כי כל הנהרות נמשכין מאתו ע״ש:
Devarim:12	הוא יריב את ריבם. וסיפא דקרא וקבע את קובעיהם נפש:
Devarim:13	ארשב״י שבע שמחות את פניך אל תקרא שובע אלא שבע שמחות פניהם של צדיקים דומות לע״ל וכו׳ כצ״ל:
Devarim:14	משהגדיל הבן עמד האפטרופוס ונתן לו רק כדי פרנסתו אמר לאפטרפוס וכו׳ כצ״ל וכ״ה בספרי וע״ז שייך הסיום זהו משלי:
Devarim:15	וכצמחי האדמה. כ״ה בספרי והגר״א הגיה וכעפר הארץ:
Devarim:16	לא מעצמי וכו׳. נ״ל דקאי אקרא דלמעלה כאשר דבר לכם כלומר אע״פ שאני מתחיל להוכיח אתכם אין אני עושה מעצמי אלא מפי הקב״ה הוא דיבר לי להוכיח אתכם (חכם הספרדי):
Devarim:17	שהיו מתרעמין וכו׳. בספרי וכן (קידושין ל״ג:) הקדים משה לצאת אמר שמא אינו שפוי בביתו אחר לצאת וכו׳ והיינו שהיו בהם אפקורסת:
Devarim:18	שנאמר הבו לכם סבר ועצה כצ״ל. שכל הבה לשון הכנה והזמנה לדבר הוא פי׳ תנו עצה ועזר לדבר הזה (מזרחי):
Devarim:19	מה בין נבון לחכם. חכם דומה לשולחני עשיר שמביאים לו לראות היינו מטבעות רואה. כשאין מביאין לו יושב ותוהה. נבון דומה לשולחני תגר כשאין מביאין לו לראות מביא משלו רואה כ״ה בספרי וכצ״ל הכא:
Devarim:20	שיהיו ידועים וכו׳. שהם צדיקים שכל שבט מכיר אנשיו וכ״ה בהדיא בספרי:
Devarim:21	בין ברצונכם. כי יחיד מומחה דן בע״כ:
Devarim:22	ואלו נכונים לא מצא. (עירובין ק׳):
Devarim:23	ראשים במו״מ וכו׳. כי ת״ח נקטינן ליה שוקא (ב״ב כ״ב.):
Devarim:24	היה אחד משרי מאות נתפס בעידן שר אלף כצ״ל:
Devarim:25	ת״ר שרי אלפים וכו׳. (סנהדרין יח.):
Devarim:26	ושוטרים הלוים לפניכם כצ״ל:
Devarim:27	והלוים מחשים לכל העם כצ״ל:
Devarim:28	וכה״א שר חמשים וכו׳. יותר ראיה מקרא דאח״כ שם תיקר נא נפשי ונפש עבדיך אלה חמשים בעינך הרי השר חמשים היה חוץ מהחמשים:
Devarim:29	שיסבול את בעלי דינים. קאי על סיפא דקרא שמוע בין אחיכם:
Devarim:30	ברחבעם. אם תהיה עבד לעם הזה ועבדתם וכו׳ כצ״ל:
Devarim:31	אמר ר״ל צדק את הדין. (סנהדרין ז:) ע״ש ברש״א שפירש שמתחלה צדק את הדין לעשות פשרה ובא״ל חתכהו עפ״י ד״ת כי כשאתה יודע האיך הדין נוטה אי אתה רשאי לבצוע:
Devarim:32	בין איש וכו׳. (סנהדרין שם) ודורש בין איש לאחיו לענין ירושה וזה שאמר בין בית לעלייה בין תנור וכרים אלא יעלה אותן בדמים וישוה חלוקתו ע״י מעות (רש״י שם) ד״א לא תכירו ר׳ יהודה אומר לא תכירהו (היינו אם הוא אוהבך) ר״א אומר לא תנכרהו (היינו אם הוא שונאך) כצ״ל וכ״ה בסנהדרין שם וע״ז קאי המעשה אושפזכנאי וכו׳:
Devarim:33	מפיקנא לך. היינו שרצה לשמתו:
Devarim:34	אלו דקדוקי מצות כגון שחיטה וניקור הבשר ככ״ל ועיין רמב״ן על התורה ודורש סיפא דקרא כל הדברים אשר תעשון קאי על תורה שבע״פ שהם הלכה למשה מסיני:
Devarim:35	אלו יו״ד דברים. היינו מה שדיני נפשות חמור מדיני ממונות ע״ש בסנהדרין:
Devarim:36	עלה רש מיד. כי אם לא היו חוטאין היו נכנסין תיכף לארץ:
Devarim:37	לעלות בהר. בכדי שיוכלו לראות כל סביבותיהם:<br>לז. שגופים. כמו סגופים. לענות נפש תרגום לסגפא נפשי׳:
Devarim:38	מעמידין אותם בקלון כצ״ל. ופי׳ בבתי זנות:
Devarim:39	ענקים. המחבר דהכא יפרש בני ענקים שהיו כ״כ גבורים שהיו מתגאין בגבורתם וכמו הקרא לכן ענקתמו גאוה:
Devarim:40	ואומר אליכם לא תעלו ולא תלחמו. כל הפסקא בטעות וכן צ״ל ואומר אליכם לא תערצון ולא תראון מהם מפני מה שה׳ אלהיכם הוא ההולך עמכם וכו׳ (הוא הקרא השני) כצ״ל:
Devarim:41	מי שעשה לכם בראשונים. הוא מצרים.כן יעשה באחרונים היינו בארץ כנען:
Devarim:42	ואנכי תרגלתי לאפרים קחם על זרועותי. כמו הכא נשאך ה׳:
Devarim:43	ת״ל הדור הרע הזה. היינו הגדולים שהיו במנין בני כ׳ שנה. אבל הקטנים יבואו לא״י:
Devarim:44	ותהינו לשון הין וכו׳. עיין ראב״ע שני פירושים או לשון ה״ן היינו שאמרו אח״כ נעלה דוקא. או ותהינו לשון הין במידה. ויהיה הכוונה שמדדו עצמם לעלות בהר:
Devarim:45	שכיבד את אביו. דורש רב לכם סוב את ההר הזה אין הרים אלא אבות וכ״ה בדברים רבה:
Devarim:46	שלא יהיו מתגרים וכו׳. היינו שלא ימרדו במלכיות. וכ״ה בהדיא בתנחומא וברבה מסיים ולא זו בלבד אלא אתה צו לראשי הדורות שינהגו בו כבוד:
Devarim:47	עוברים אתם ולא יושבים. שאסור להם לישב בארץ בני עשו. ומה שמסיים שהפורענות עתידה לבוא אולי כוונתו על הגלות שבא אח״כ שהגלו ונתיישבו בין האומות:
Devarim:48	שהם מלוחין ויבשים. הוא ט״ס. רק מחמת שהם מלוחים נאכלין מחמת מלחם עיין (ע״ז ל״ח:) בתוס׳ ד״ה דגים קטנים וכ״ה לקמן בדברי המחבר:
Devarim:49	ואם עשה בהם ישראל שום מעשה. (ע״ז שם). ואתי ישראל וחתה בה חתויי והיינו שהיפך הגחלים ע״ש:
Devarim:50	אע״פ שהתירו רבינו הקדוש. (ע״ז ל״ה:) רבי ובית דינו התירו השמן. וע״ש בפרש״י דלא גרסינן רבי רק ר׳ יהודה נשיאה והוא נכדו של רבי וע״ש בתוס׳ ד״ה אשר לא יתגאל:
Devarim:51	כך לא התגריתי. ע״כ כתיב הלשון ונעבור שלא עכבו שם:
Devarim:52	הוא שאמר רחב״א וכו׳. (ב״ק ל״ח:):
Devarim:53	מכאן אמרו כשם שעמדה חמה וכו׳. (תענית כ.):
Devarim:54	שהיתה קדומה. ויהיה הפירוש ממדבר קדמות כמו *מדבר קדמות למד משה ממלחמת פרעה:
Devarim:55	מכאן אמרו עוג וכו׳. מסיפא דקרא כי בידך נתתי אותו:
Devarim:56	הם פלטין שלו. וכן הוא בתרגום שתרגם תרכונה. ובתרגום ירושלמי במגילת אסתר קורא לפלטין תרכונה:
Devarim:57	צידונים יקראו לחרמון שריון. והאמורי יקראו לו שני״ר וכתיב שיאון וחרמון הרי ארבעה שמות:
Devarim:58	ארבעה מלכים. וזה ד׳ שמות הם שמות המלכים שרצו כאו״א שיקראו על שמו:
Devarim:59	ואמרו רבותינו. (סוטה מב:) חצי שבחו דורש וחץ לשון חצי:
Vaetchanan:1	והוא שאמרו חז״ל (מ״ק כ״ח:) חיי ובני ומזוני כו׳:
Vaetchanan:2	אתה חונן את שאינו ראוי כו׳. ברבה וכן בפרש״י בחומש. פי׳ להיפך אע״פ שיש לצדיקים לתלות במעשיהם הטובים אעפ״כ אינם מבקשים אלא מתנת חנם:
Vaetchanan:3	תניא ר״א אומר שואל וכו׳. (ע״ז ז:) ע״ש ודורש כי יעטוף עטיפת נפשו ודאגת לבו יתפלל תחלה ואח״כ לפני ה׳ ישפוך שיחו היינו תפלת שמ״ע:
Vaetchanan:4	מעין כל ברכה וברכה. עיין ע״ז שם. אף על פי שאמרו שואל אדם צרכיו בשומע תפלה אם יש לו חולה אומר בברכת חולים. ואם צריך לפרנסה אומר בברכת השנים:
Vaetchanan:5	שבעה שמות לתפלה. ברבה הגי׳ יו״ד שמות לתפלה:
Vaetchanan:6	מקים מעפר דל רופא חולי. כי החולה מכונה בשם דל כמו מדוע ככה אתה דל בן המלך:
Vaetchanan:7	אל תרבו תדברו גבוהה. שאותך לבדך ביראה. יצא עתק מפיכם זו הודאה כצ״ל וכ״ה בילקוט שמואל:
Vaetchanan:8	ראיה לדבר חנה והיא מרת נפש כצ״ל:
Vaetchanan:9	והמתפלל וכו׳. עיניו למטה ולבו למעלה (יבמות קה:):
Vaetchanan:10	שהלכה כרב אסי כצ״ל:
Vaetchanan:11	אבל ישתוק מתפלתו וכו׳. עיין (סוכה לח.).בתוס׳ ד״ה שמע וכו׳ כדברי המחבר:
Vaetchanan:12	אמר חנה ומן. כי דומה שנתבטל השבועה אחרי כי כבש ארץ סיחון ועוג יכבוש כל א״י:
Vaetchanan:13	לאמר השיבני על כך. מלת לאמר דריש:
Vaetchanan:14	חנניה מישאל ועזריה לא קראו עצמם עבדים והקב״ה קראום עבדים. שנאמר (דניאל ג׳) שדרך מישך ועבד נגו עבדוהי דאלהא חייא נביאים הראשונים לא קראו עצמם עבדים והקב״ה קראן עבדים שנאמר כי אם גלה סודו אל עבדיו הנביאים כצ״ל:
Vaetchanan:15	אלו י׳ מכות. דכתיב נטה את ידך כצ״ל:
Vaetchanan:16	אתה החלות וכו׳. דריש החלות מלשון לא יחל דברו:
Vaetchanan:17	אלא כדי לחבב וכו׳. בפני ישראל עיין בספרי הלשון. כך משה היה מחבב דברי המקום ג״כ פירושו כמו הכא שמחבב את א״י לפני ישראל ובזה מחבב הוא דברי השי״ת ומפרשי הספרי דרכו בדרך אחר והנראה לי כתבתי:
Vaetchanan:18	הכל קראו וכו׳. ספרי אברהם אמר בהר ה׳ יראה. דוד אמר מי יעלה בהר ה׳. גוים אמרו לכו ונעלה הר בית ה׳ ובכאן קיצר:
Vaetchanan:19	למענכם בשבילכם. אולי הכוונה כמו שאמר למעלה בפ׳ דברים עתיד משה רבינו להעלות מתי מדבר:
Vaetchanan:20	אפילו עצמותיך. בספרי פנחס כפי גירסת הגר״א כי לא תעבור את הירדן הזה אף עצמותיך אינם עוברים שנאמר כי אנכי מת בארץ הזאת אינני עובר את הירדן וכי היה יכול לעבור אלא אמר משה אף עצמותי אינם עוברים את הירדן:
Vaetchanan:21	וראה מסוף העולם וכו׳. בספרי שם מסיים וכה״א (ישעיה ל״ג) מלך ביפיו תחזינה עיניך תראנה ארץ מרחקים:
Vaetchanan:22	צוהו על דברי קבלה. היינו תורה שבע״פ. ובספרי פנחס ה״ג בפי׳ צוהו על דברי תלמוד:
Vaetchanan:23	כי הוא יעבור לפני העם. מגיד שאין מעמידין פרנסים על הדור אלא אם נותנין עצמן עליהם כצ״ל:
Vaetchanan:24	אמר להם. היינו משה לישראל:
Vaetchanan:25	והשלישי וכו׳. ונשב בגיא וכו׳ וכתיב אחריו ועתה ישראל שמע אל החוקים היינו שיעשו תשובה:
Vaetchanan:26	אין אתם מחרישים. ובספרי ה״ג הרי אתם חדשים כבר מחלו לשעבר כי בעל תשובה כקטן שנולד דמי:
Vaetchanan:27	כגון החג שעשה ירבעם וכו׳ כצ״ל:
Vaetchanan:28	לעין לא נאמר. בילקוט ה״ג נגד העמים לא נאמר אלא לעיני העמים מלמד:
Vaetchanan:29	כי אתם המעט. מכל העמים:
Vaetchanan:30	כל מקום. שפקרו עיין רבה במקומו:
Vaetchanan:31	כל המפנה לבו לבטלה. דריש מסיפא דקרא ופן יסורו מלבבך:
Vaetchanan:32	אשר צוה וכו׳ לזכותכם וכו׳. כוונתו כי הלשון לעשות לא שייך על היו״ד דברות שהרוב מהן אין בהם עשיה רק בדרך שלילה כמו לא תרצח וכו׳ וכו׳ ע״כ אמר לעשות לזכותכם ע״כ הרבה להם מצות:
Vaetchanan:33	זו אזהרת הרהור עבודת גלולים. מסיפא דקרא כי לא ראיתם כל תמונה:
Vaetchanan:34	שאל פילוסופוס. (ע״ז נד:):
Vaetchanan:35	אלו שנים וכו׳. (סנהדרין לח:):<br>לה. ועשיתם הרע בעיני ה׳ אלהיך אשר אמר אנכי ה׳ אלהיך כצ״ל:
Vaetchanan:36	ולא היו עושין אלא להכעיס. דורש תיבת להכעיסו:<br>לו. ועשיתם הרע בעיני ה׳ אלהיך אשר אמר אנכי ה׳ אלהיך כצ״ל:
Vaetchanan:37	העיד בכם נוטה שמים וכו׳. עיין בראב״ע מה שכתב בזה:
Vaetchanan:38	מהר של מרי עלמא תתנ״ב שנה כצ״ל וכ״ה (בסנהדרין שם):
Vaetchanan:39	פירוש עובדי עבודת כוכבים. עיין בתרגום ובפרש״י שהכוונה אחרי כי יהיו משועבדים לעובדי והם עובדי עבודת כוכבים:
Vaetchanan:40	[]
Vaetchanan:41	ימצאו תשועה. כדכתיב ומצאת:
Vaetchanan:42	מצוה שלמה שאין בה דופי. אולי צ״ל אהבה שלמה שאין בה דופי וקאי על האבות:
Vaetchanan:43	לעולם שכולו טוב. עיין רש״י סוף חולין שאין בו לא היזק ולא יסורין אלא כולו טוב:
Vaetchanan:44	המזרח קולט. עיין (מכות י׳) אמר הקב״ה למשה הזרח שמש לרוצחים הכוונה לפי דברי המחבר כי כל הערים היו במזרח א״י. לא כפירש״י:
Vaetchanan:45	קולטין ממלאך המות. (מכות י׳) ע״ש מעשה לזה:
Vaetchanan:46	להיכן גולין למחנה לויה מכילתא משפטים פ״ד. הרי אתה דן נאמר מנוס לשעה ונאמר מנוס לדורות מה מנוס האמור לדורות ערי הלוים קולטות אף מנוס האמור לשעה מחנה לויה קולטת:
Vaetchanan:47	וכל הערבה כצ״ל. והביא פסוקים אלו וחסר הדרשות:
Vaetchanan:48	שמא כדומה להם אמר. ד׳ תיבות הללו אין להם ביאור. וברור כי ט״ס הוא. עיין שמות רבה פמ״ג הלשון כך אמרת בסיני אנכי ה׳ אלהיך אלהיכם לא נאמר לא לי אמרת שמא להם אמרת וכו׳ וכצ״ל הכא:
Vaetchanan:49	אמנון ביטל לא תנאף. בפסיקתא ה״ג זמרי ביטל לא תנאף:
Vaetchanan:50	עשרת הדברים כנגד י׳ מאמרות. בפסיקתא שם גירסות אחרות:
Vaetchanan:51	האב והאם. נמשלו לאדם כמאורות בזה נכון מאד הכתוב (משלי כ) מקלל אביו ואמו ידעך נרו באשון חושך:
Vaetchanan:52	כל שישנו בשמירה וכו׳. (ברכות כ:):
Vaetchanan:53	אלו כתות מלאכי השרת. דורש את כבודו על המלאכים שנקראו כבוד ה׳:
Vaetchanan:54	וכן אמרו חכמים. (עבודת כוכבים ה׳):
Vaetchanan:55	מכאן שהסכים הקב״ה. (שבת פ״ז.):
Vaetchanan:56	מכאן אמרו כל הדר בח״ל. (כתובות ק״י) ולומד שם מקרא לתת לכם את הארץ להיות לכם לאלהים:
Vaetchanan:57	השמיעה מביא לידי שמירה. ושמירה מביא לידי עשיה כנ״ל ה״ג:
Vaetchanan:58	ד׳ דברים היה ר״ע. ספרי ע״ש. ועיין (ר״ה י״ח:) קצת מזה. ובתוספתא סוטה פ״ו הוא בארוכה:
Vaetchanan:59	ואנחנו רבים לנו נתנה הארץ למורשה כצ״ל:
Vaetchanan:60	והארץ תירשו. בכאן חסר וכן חסר בספרי. ועיין בתוספתא מסיים על הדם תאכלו זה אבר מן החי ועיניכם תשאו על גלוליכם זה עבודת כוכבים ודם תשפכו כמשמעו עמדתם על חרבכם זה הדין והגזל. עשיתם תועבה זה משכב זכור ואיש את רעהו טמא זה גילוי עריות ומה מצות שנצטוו בני נח לא עשיתם ואתם אומרים נירש את הארץ:
Vaetchanan:61	והלכה זו. (ר״ה יח:):
Vaetchanan:62	גם אלה ד׳ דברים. כפי הנראה חסר כאן ולא מסיים הד׳ דרשות:
Vaetchanan:63	אמרו לו שמע ישראל. וקאי על יעקב:
Vaetchanan:64	שמו עלינו ביותר. דהוקשה לו הרי כתיב ה׳ אחד. ומה הוא אלהינו שמשמע רק הוא אלהי ישראל דוקא ע״כ אמר שמו עלינו ביותר כי יעקב בחר לו יה ועיין בספרי:
Vaetchanan:65	כענין שנאמר ואת הנפש וכו׳. וכי אם מתכנסים כל באי עולם לבראות יתוש אחד אינם יכולים אלא שהיה מגיירן וכו׳ כצ״ל:
Vaetchanan:66	ר׳ אלעזר אומר יש לך אדם וכו׳ כצ״ל (ברכות סא:):
Vaetchanan:67	ע״י יסורין. כי יסורין ממרקין עון:
Vaetchanan:68	ששמו של הקב״ה בו׳. במדרש תהלים מזמור צ״ד בבאורי (אות י׳) בארתי כי ה׳ הוא רחמים ואין הקב״ה מייחד שמו על הרעה כמו שמצאנו דרשתם גבי גדעון כשביקש שלא יהיה טל על הארץ רק על הגיזה לבדה כתיב ויהי כן סתמא ולא נזכר שם ה׳. אבל יסורין הם לטובה ע״כ כתיב כי ה׳ אלהיך מיסרך. ועיין בספרי הרבה דרשות בקבלת היסורין:
Vaetchanan:69	ואהבת וכו׳. שיהיה שם שמים וכו׳ (יומא פ״ו) ע״ש בארוכה:
Vaetchanan:70	ואהבת ובו׳. בכל לבבך אהבו כאברהם אבינו שנאמר אברהם אוהבו ואומר ומצאת את לבבו נאמן כו׳ כצ״ל כ״ה בספרי לפי גירסת הגר״א:
Vaetchanan:71	ובכל נפשך כיצחק שנעקד וכו׳ כצ״ל:
Vaetchanan:72	מאודך. כיעקב:
Vaetchanan:73	כיצר אני אוהבו ת״ל והיו הדברים האלה על לבבך (היינו שיהיו דברי תורה משוגרים בפיך) תן הדברים האלה על לבבך שמתוך כך אתה מכיר הקב״ה ומדבק בדרכיו כצ״ל:
Vaetchanan:74	ושלא תערב בהם דברים אחרים. בספרי מסיים שלא תאמר למדתי חכמת ישראל אלך ואלמוד חכמת יונית:
Vaetchanan:75	יצאו שבתות ויו״ט. (מנחות לז:):
Vaetchanan:76	על יד שמאל. (שם) ומסיים שם הקרא אף ידי יסדה ארץ וימיני טפחה שמים הרי שיד היא שמאל:
Vaetchanan:77	או שכתב האזכרות זהב. הא דנקט אזכרות דוקא. ע.ין מ״ס פ״א מעשה בתורתו של אלכסנדרא שהיו כל אזכרותיה כתובות בזהב ובא מעשה לפני חכמים ואמרו תגנוז:
Vaetchanan:78	יכול על מזוזה ממש. היינו שיכתוב על עובי הפצימין:
Vaetchanan:79	אינו רשאי ליטלה וכו׳. עיין (ב״מ ק״א) מעשה לזה שנענש מי שהוציאה:
Vaetchanan:80	זו אחד מד׳ בנים כצ״ל:
Vaetchanan:81	האל הנאמן לאברהם. כדכתיב ומצאת את לבבו נאמן לפניך:
Vaetchanan:82	שומר הברית ליצחק. (כראשית י״ז) ואת בריתי אקים את יצחק:
Vaetchanan:83	דבר שאין לו הפסק. עיין פרש״י וכן הוא (סוטה ל״א) עושה מיראה לאלף דור ומאהבה שני אלפים דור והמחבר מראה רק פשוטו של מקרא כדרכו לפעמים:
Eikev:1	זוכים לחיי עוה״ב כצ״ל:
Eikev:2	זהו בריתו של אברהם אבינו. שנאמר וכרות עמו הברית:
Eikev:3	משל לרופא וכו׳. מדרש תהלים מזמור ע״ג ע״ש כל הדרשא:<br>ג. אין מאחר צביונם. דורש חרצובות לשתי תיבות מאחר צביונם ועיין שם במדרש תהלים ובביאורי בס״ד:
Eikev:4	וכשם שאמר משה והיה עקב תשמעון. וסיפא דקרא ושמר לך את הברית והחסד כן אמר אסף אך טוב לישראל אלהים לברי לבב היינו לצדיקים:
Eikev:5	דאמר ר״ל וכו׳ (ע״ז י״ח.):
Eikev:6	עונות שאדם דש בעקביו בעוה״ז כצ״ל:
Eikev:7	על האדמה אשר ה׳ אלהיך נותן לך מכאן וכו׳ כצ״ל:
Eikev:8	כענין ואל בקצפך תוכיחני. ומלת אל מושך ג״כ על ובחמתך תיסרני כמו שהיה כתיב ואל בחמתך תיסרני:
Eikev:9	מדעת התורה. כי הפסוק מדבר לדורות הבאים ג״כ והאיך שייך לומר אשר ידעת כי רק דור שיצאו ממצרים ידעו. ומה גם כעת מדבר עם באי הארץ הדור החדש שלא יצאו ממצרים. ומביא ראיה מקרא הלא ידעת אם לא שמעת אלהי עולם וגו׳ ושם ג״כ הפירוש הלא ידעת מדעת התורה אם לא שמעת היינו משקול הדעת שאלהי עולם ה׳:
Eikev:10	שכך אמרו חז״ל (ב״מ ק״ז):
Eikev:11	תכלה אותם. וע״ז שייך לשון אכילה כמו הסנה איננו אוכל:
Eikev:12	לא תחמוד וכו׳. מכאן אמרו וכו׳ (ע״ז נ״ב.) שמואל רמי כתיב לא תחמוד וכתיב ולקחת לך (סיפא דקרא דהכא) הא כיצד פיסלו לאלוה לא תחמוד פסלו מאלוה היינו שבטלו אז ולקחת לך והם כמו דברי המחבר:
Eikev:13	כל היודע בטיב ע״ז. (ע״ז מג.) והיינו עובד כוכבים קטן אינו יכול לבטל:
Eikev:14	כל שכיוצא בו נעבד (שם מ״א) ע״ש כל הסוגיא:
Eikev:15	כיצד היו קוראין אותה (שם מו):
Eikev:16	ולא היה נעצר להם. פי׳ אף שהיה יורד בכל יום אעפ״כ לא היה מתקיים מיום ליום וזה היה העינוי שלהם כמו שמסיים:
Eikev:17	לא בא לרגלך צוקה. דורש בצקה לשון צוק וצרה. ועיין בתרגום שתרגם ומסנאך לא יחיפו פי׳ כפי הענין ולא כפי המלה:
Eikev:18	מרוב שלמות. היינו מרוב בגדים שהיה להם. ועיין ראב״ע שמביא פי׳ זה והרמב״ן דחה דבריו:
Eikev:19	קמחי דחיטי ר״י אמר בפה״א וכו׳ כצ״ל:
Eikev:20	רב ושמואל וכו׳. (ברכות לו:) כל שיש בו מה׳ מינים:
Eikev:21	והשותה שמן זית לבדו. (ברכות ל״ה) אי דשתי לי׳ אזוקי קא מזיק ע״כ אינו מברך כלל:
Eikev:22	תבשיל של שלק וכו׳. היינו שאין נאכלין כמות שהן חיין ע״כ אם בשלו מברך במ״מ:
Eikev:23	אע״פ שיש בו חלב ודבש וכו׳. כי קמח הוא העיקר:
