Yoreh Deah,Darchei Moshe,11,1
Yoreh Deah,Hagahot,11,0
Yoreh Deah,Beit Yosef,11,8
Yoreh Deah,Bach,11,4
Yoreh Deah,Mystery,11,0
Yoreh Deah,Drisha,12,1
Yoreh Deah,Prisha,12,3
Yoreh Deah,Darchei Moshe,12,0
Yoreh Deah,Hagahot,12,0
Yoreh Deah,Beit Yosef,12,2
Yoreh Deah,Bach,12,3
Yoreh Deah,Mystery,12,0
Yoreh Deah,Drisha,13,6
Yoreh Deah,Prisha,13,17
Yoreh Deah,Darchei Moshe,13,4
Yoreh Deah,Hagahot,13,0
Yoreh Deah,Beit Yosef,13,17
Yoreh Deah,Bach,13,9
Yoreh Deah,Mystery,13,0
Yoreh Deah,Drisha,14,4
Yoreh Deah,Prisha,14,15
Yoreh Deah,Darchei Moshe,14,1
Yoreh Deah,Hagahot,14,0
Yoreh Deah,Beit Yosef,14,11
Yoreh Deah,Bach,14,12
Yoreh Deah,Mystery,14,0
Yoreh Deah,Drisha,15,1
Yoreh Deah,Prisha,15,3
Yoreh Deah,Darchei Moshe,15,1
Yoreh Deah,Hagahot,15,0
Yoreh Deah,Beit Yosef,15,4
Yoreh Deah,Bach,15,2
Yoreh Deah,Mystery,15,0
Yoreh Deah,Drisha,16,4
Yoreh Deah,Prisha,16,17
Yoreh Deah,Darchei Moshe,16,2
Yoreh Deah,Hagahot,16,2
Yoreh Deah,Beit Yosef,16,19
Yoreh Deah,Bach,16,19
Yoreh Deah,Mystery,16,0
Yoreh Deah,Drisha,17,1
Yoreh Deah,Prisha,17,8
Yoreh Deah,Darchei Moshe,17,2
Yoreh Deah,Hagahot,17,0
Yoreh Deah,Beit Yosef,17,11
Yoreh Deah,Bach,17,7
Yoreh Deah,Mystery,17,0
Yoreh Deah,Drisha,18,6
Yoreh Deah,Prisha,18,30
Yoreh Deah,Darchei Moshe,18,6
Yoreh Deah,Hagahot,18,1
Yoreh Deah,Beit Yosef,18,22
Yoreh Deah,Bach,18,21
Yoreh Deah,Mystery,18,0
Yoreh Deah,Drisha,19,2
Yoreh Deah,Prisha,19,13
Yoreh Deah,Darchei Moshe,19,4
Yoreh Deah,Hagahot,19,0
Yoreh Deah,Beit Yosef,19,12
Yoreh Deah,Bach,19,9
Yoreh Deah,Mystery,19,0
Yoreh Deah,Drisha,20,2
Yoreh Deah,Prisha,20,6
Yoreh Deah,Darchei Moshe,20,2
Yoreh Deah,Hagahot,20,0
Yoreh Deah,Beit Yosef,20,6
Yoreh Deah,Bach,20,7
Yoreh Deah,Mystery,20,0
Yoreh Deah,Drisha,21,1
Yoreh Deah,Prisha,21,7
Yoreh Deah,Darchei Moshe,21,0
Yoreh Deah,Hagahot,21,0
Yoreh Deah,Beit Yosef,21,11
Yoreh Deah,Bach,21,6
Yoreh Deah,Mystery,21,0
Yoreh Deah,Drisha,22,3
Yoreh Deah,Prisha,22,11
Yoreh Deah,Darchei Moshe,22,1
Yoreh Deah,Hagahot,22,1
Yoreh Deah,Beit Yosef,22,10
Yoreh Deah,Bach,22,11
Yoreh Deah,Mystery,22,0
Yoreh Deah,Drisha,23,6
Yoreh Deah,Prisha,23,15
Yoreh Deah,Darchei Moshe,23,3
Yoreh Deah,Hagahot,23,2
Yoreh Deah,Beit Yosef,23,14
Yoreh Deah,Bach,23,17
Yoreh Deah,Mystery,23,0
Yoreh Deah,Drisha,24,6
Yoreh Deah,Prisha,24,40
Yoreh Deah,Darchei Moshe,24,5
Yoreh Deah,Hagahot,24,2
Yoreh Deah,Beit Yosef,24,29
Yoreh Deah,Bach,24,29
Yoreh Deah,Mystery,24,0
Yoreh Deah,Drisha,25,2
Yoreh Deah,Prisha,25,2
Yoreh Deah,Darchei Moshe,25,2
Yoreh Deah,Hagahot,25,0
Yoreh Deah,Beit Yosef,25,3
Yoreh Deah,Bach,25,3
Yoreh Deah,Mystery,25,0
Yoreh Deah,Drisha,26,1
Yoreh Deah,Prisha,26,2
Yoreh Deah,Darchei Moshe,26,0
Yoreh Deah,Hagahot,26,0
Yoreh Deah,Beit Yosef,26,2
Yoreh Deah,Bach,26,2
Yoreh Deah,Mystery,26,0
Yoreh Deah,Drisha,27,2
Yoreh Deah,Prisha,27,4
Yoreh Deah,Darchei Moshe,27,0
Yoreh Deah,Hagahot,27,0
Yoreh Deah,Beit Yosef,27,3
Yoreh Deah,Bach,27,2
Yoreh Deah,Mystery,27,0
Yoreh Deah,Drisha,28,12
Yoreh Deah,Prisha,28,44
Yoreh Deah,Darchei Moshe,28,6
Yoreh Deah,Hagahot,28,2
Yoreh Deah,Beit Yosef,28,44
Yoreh Deah,Bach,28,42
Yoreh Deah,Mystery,28,0
