masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text
Eruvin,מראה הפנים,1,0,1a,"@11מבוי שהוא גבוה מעשרים אמה. @33ובנוסחת המשניות והבבלי שהוא גבוה למעלה מעשרים. ונראה שנוסחת הבבלי נוסחא דייקנית היא ודינא קמ""ל וזה בהא דפליגי אמוראי התם בדף ג' במקצת הקורה בתוך עשרים ומקצת הקורה למעלה מעשרים דאיכא למ""ד פסול וכן בסוכה ורבא אמר זה וזה כשר חלל סוכה תנן חלל מבוי תנן וקי""ל כרבא והכי דייקא נוסחת הבבלי למעלה מעשרי' כלומר שהקורה כולה למעלה מעשרים היא ולאפוקי אם מקצתה בתוך עשרים דבכה""ג א""צ תיקון דאלו לנסחא דהכא איכא למטעי ולומר דאפילו מקצת גבוה מעשרים ימעט ומתיבת ולמעלה דיתירא היא שמעי' כסברא דרבא. ואפשר נמי לומר דהאי מ""ד דפוסל היה לפניו הנסחא דהכא ומשום דאיכא לפרושי הכי והכי נקט איהו לפרש לחומרא ואע""ג דגבי סוכה תני למעלה גם לפי נסחא דהכא ס""ל האי מ""ד דילפינן סוכה ממבוי. ומשום דאיכא בכל חד מנייהו צד חומרא כדקאמר התם בהני תרי לישני אליבא דרבה דלחד לישנא קאמר סוכה דאורייתא וכו' ולאידך לישנא איפכא סוכה דאורייתא לא בעיא חיזוק וכו' וכן למר דמפרש טעמיה דרבה סוכה דליחיך היא לא מידכר וכו' ולאידך לישנא איפכא והאי מ""ד דפוסל בשניהן תופס סברא דכל חד וחד לחומרא ומדגלי התנא בלישניה בחדא לחומרא ה""ה לאידך. ובענין שפירשתי בפנים בדין מבוי שיש לו ג' מחיצות היכא שראשו פתוח לר""ה דין כרמלית יש לו לכל מילי וכו' נראה לע""ד שזהו דעת הרמב""ם ז""ל במה שביאר בענין זה בפרק יז מהל' שבת בהלכה ב' ובהל' ט' וע""ש במ""ש הה""מ והביא דעת בעלי התוס' והרשב""א ז""ל שחולקין בעיקר הדין ולפי דעתם ג' מחיצות בכל מקום הוי רה""י גמורה דבר תורה ולחייב להזורק לתוכו מר""ה או מתוכו לר""ה וסיים שם ויש מחלקין בין פתוח לר""ה לפתוח לכרמלית עכ""ל. ולפי הנראה שהרמב""ם תפס לעיקר כדעת המחלקין ובכל מקום שכתב בג' מחיצות הזורק לתוכה פטור היינו בפתוח רוח רביעית לר""ה אבל במפולש לכרמלית דין רה""י גמור לו דבר תורה בין לענין טלטול ובין לחיוב זריקה ובחידושי שיטות שבת ועירובין שלי הארכתי בזה ואין כאן מקומו להאריך כל כך ואפס קצהו אזכיר כאן דמ""ש שם הה""מ כבר ביארתי בראש הפ' שדעת רבי' ז""ל שדין תורה הוא שכל שיש בו ג' מחיצות הוא ככרמלית ואפ' מוכשר בקורה ובמוכשר בלחי דינו כדין רה""י גמורה ד""ת ויצא לו ממה שאמרו בפ""ק דעירובין דף י""ב הכשירו בלחי הזורק לתוכו חייב הכשירו בקורה הזורק לתוכו פטור לחי משום מחיצה קורה משום היכר ומפרש רבינו בג' מחיצות ולמי ואינו גורס בסוגיא דף יא למימרא קסברי ב""ש וכו' מחייב אלא אסור וכך הוא גי' ר""ח ז""ל וכו' עכ""ל דקדק הוא ז""ל להסוגיא בדף י""א והניח מלדקדק להסוגיא במקומה בדף י""ב דקשה היאך מצינו לפרש לסוגיא זו דבג' מחיצות ולחי איירי הא בהדיא אמרינן אלא אי אתמר הכי אתמר אמר רב יהודה מבוי שאינו ראוי לשיתוף הכשירו בלחי וכו' וזהו מפולש דוקא וכדפרש""י ז""ל דאי בג' מחיצות ראוי לשתוף הוא וזה ודאי דוחק לפרש דה""ק שאינו ראוי לשתוף כל זמן שלא תיקנו אותו ולעולם בג' מחיצות איירי ודלא כפרש""י דאי הכי למה ליה לרב יהודה למינקט בלישניה כלל שאינו ראוי לשיתוף ולימא הכי מבוי שהכשירו בלחי הזורק לתוכו חייב הכשירו בקורה וכו' דהא עיקרא דמלתיה לאשמועי' דלחי משום מחיצה וקורה משום היכר והא קשיא לפי פי' הה""מ לדעת הרמב""ם דע""כ א""א לפרש סוגיא זו אלא כפירש""י דבמבוי מפולש איירי הכא וכן פי' הריטב""א ז""ל שאין ראוי לשיתוף פי' שאינו ראוי לשיתוף בלחי וקורה לבד כגון מבוי מפולש דבעי נמי צורת הפתח וזה הכשירו בצד אחד בלבד בלחי או בקורה עכ""ל באופן שסוגיא זו היה קשה לדעת הרמב""ם דמוכרח הוא דרב יהודה ס""ל דג' מחיצות דאורייתא כדפרש""י ז""ל. לכך נראה דהרמב""ם לא סמך עצמו אהך דרב יהודה דהכא ולא למד מכאן אלא דבר אחד דממשמעות סוגיא זו למדנו דמאן דס""ל לחי משום מחיצה הלחי כמחיצה מעלייתא היא ואם עשאו למבוי סתום הרי כאן ד' מחיצות והוי רה""י גמור לחייב להזורק מר""ה לתוכו ועיקר הסברא דלחי משום מחיצה זה למדנו מהא דאביי דלקמן בדף ט""ו גבי לחי העומד מאליו דהלכתא כוותיה לגבי דרבא בהא דהוא א' מסי' יע""ל קג""ם. ועיקר החילוק שבין מבוי המפולש לר""ה דמיחשב ככרמלית ואפי' נתקן בקורה ובין הפתוח לכרמלית דאז יש חילוק שאם נתקן בלחי הוי כרה""י גם לענין חיוב זריקה כסברא דרב יהודה בהא. זה נלמד מההיא דפ' כל גגות גבי חצר שנפרצה וכו' ועוד דאפשר לומר אפי' לרב יהודה דהכא דהא דמשמע דס""ל במבוי מפולש שנתקן בלחי הזורק לתוכו חייב היינו במפולש לכרמלית ואיך שיהיה החילוק הזה נכון הוא וי""ל דדעת הרמב""ם כך הוא. וראיה והכרח לזה ביארתי שם מההיא דסוכה דף ז אמר רבא סיכך ע""ג מבוי שיש לו לחי כשר וכפירש""י ז""ל במבוי מפולש קאמר דאמרינן מיגו דהוי מחיצה לשבת הוי מחיצה לסוכה לאותה השבת שבתוך החג בלבד כדפסק הרמב""ם לזה בפ""ד מהלכות סוכה בהלכה י' וזה ודאי א""א לפרש דדעתו דבמבוי סתום איירי דא""כ תיפוק ליה דיש כאן ג' מחיצות לסוכה ובשתים כהלכתן ושלישית טפח כשירה ומיגו למה לי וכן פי' שם הרא""ש ז""ל דבמבוי מפולש איירי ולא כפי' התוס' שם דלפירושם צריך לדחוק ולומר דלא סיכך אלא לצד הלחי וכו' ע""ש וכ""כ הרמב""ם בפי' המשנה בריש שבת ובריש מכלתין במשנה ב' להדיא כן דבפתוח לר""ה הוי כרמלית ויתבאר עוד מענין ג' מחיצות דאורייתא בפרקים הבאים בס""ד:",מבוי שהוא גבוה מעשרים אמה,JTmock Eruvin 1:1:1,"מבוי שהוא גבוה מעשרים אמה ימעט רבי יהודה אומר אינו צריך והרחב מעשר אמות ימעט אם יש לו צורת פתח אף ע""פ שהוא רחב מעשר אמות אינו צריך למעט:"
Eruvin,מראה הפנים,1,0,1a,"@11אם יש לו צורת הפתח וכו'. @33מחלוקי דינים האמורים בצורת הפתח לפי שיטות המתחלפות והיוצא מבין סוגית הש""ס דהכא ומבין סוגית ש""ס הבבלי יתבאר לקמן בהל' ז' וע""ש בד""ה ר' יונה בעי הדא פיאה מה את אמר:",אם יש לו צורת הפתח וכו',JTmock Eruvin 1:1:1,"מבוי שהוא גבוה מעשרים אמה ימעט רבי יהודה אומר אינו צריך והרחב מעשר אמות ימעט אם יש לו צורת פתח אף ע""פ שהוא רחב מעשר אמות אינו צריך למעט:"
Eruvin,מראה הפנים,1,0,1b,"@11רבי יודה כדעתיה ורבנן כדעתהון. @33ואם כן רבנן נמי לא ילפי לה מפתחו של היכל ואזלא הא דר' אבין דהכא כדמסיק ר""נ בר יצחק התם בדף ג ע""א דלרבנן עיקר טעמא משום דקורה להיכרא בעיא דהכי ס""ל קורה משום היכרא והאי דקתני יותר מפתחו של היכל סימנא בעלמא והלכך מהני נמי צורת הפתח למבוי דלא ילפינן מהיכל דהויא ליה צורת הפתח ואפ""ה עשר אמות הוא דרויח:",רבי יודה כדעתיה ורבנן כדעתהון,JTmock Eruvin 1:1:2,"ר' יוסה אמר לה סתם רבי אחא בשם רב רבנן ילפין לה מפתחו של היכל ורבי יודה יליף לה מפתח האולם אם מפתח האולם דייו ארבעים אמה דתנינן תמן פתח האולם גבוה ארבעים אמה ורוחב עשרים אמר תני רבי חייה אפילו ארבעים חמשים אמה תני בר קפרא אפילו מאה אמה א""ר אבין ר' יודה כדעתיה ורבנן כדעתהון דתנינן תמן וכן גשרים המפולשין מטלטלין תחתיהן בשבת דברי רבי יודה וחכמים אוסרין היך מה דתימר תמן את רואה את המלתירה כולו יורדת וסותמת אוף הכא את רואה את התיקרה כולו יורדת וסותמת הוא דעתיה דר' יודה בסוכה הוא דעתיה במבוי הוא דעתהון דרבנן בסוכה הוא דעתהון במבוי ולא דמייא יש דברים כשירים בסוכה ופסולין במבוי כשירין במבוי ופסולין בסוכה דוקרנין כשירין בסוכה ופסולין במבוי ותני כן הביא ארבעה דוקרנין וסיכך על גביהן סוכה כשירה מבוי פסול הדא דתימר בגבוהין ג' למעלה מכותלי המבוי אבל אם אינן גבוהין ג' מכותלי המבוי כשר בשאין בהן רוחב ארבעה אבל אם יש בהן רוחב ארבעה אפילו גבוהין כמה כשר דפנות כשירות בסוכה ופסולות במבוי ותני כן שתים כהילכתן ושלישית אפי' טפח כשר רבי חייה בשם ר' יוחנן שתים של ארבעה ארבעה טפחים ושלישית אפילו טפח כשר ובמבוי עד שיהא מגופף מארבע רוחותיו רחב מעשר אמות סוכה כשרה ומבוי פסול הדלה עליה את הגפן ואת הדלעת הדא דתימר על בית סאתיים אבל יתיר מבית סאתיים נעשית כמחיצה שהוקפה זרעים שאין מטלטל בה אלא בארבע אמות חמתה מרובה מצילתה בסוכה פסולה ובמבוי כשר סוכה מקורה פסולה מבוי מקורה כשר רבי אמי בשם רב הושעיא לא סוף דבר מקורה אלא נתן מלתרא יש בו רחב ארבעה טפחים מתרת את המבוי"
Eruvin,מראה הפנים,1,0,1b,"@11הדא דתימר בגבוהין שלשה למעלה מכותלי מבוי וכו'. @33ובבבלי דף ח ע""ב גבי בעיא דרמי בר חמא מרב חסדא נעץ שתי יתידות בשני כותלי מבוי מבחוץ והניח קורה על גביהן מהו וכו' רבא אמר לדברי האוסר נמי אסור בעינן קורה ע""ג קורה ע""ג מבוי וליכא. ולקמן בדף ט' אמרינן שם על הא דאיתביה רב אדא לרבא היתה קורתו משוכה או תלויה וכו' רב אשי אמר משוכה והיא תלוי' והיכי דמי כגון שתי יתידות עקומות על שני כותלי מבוי שאין בגובהן שלשה ואין בעקמומיתן שלשה וכו' קמ""ל דאמרינן לבוד וחביט ומשמע דהואיל ורב אשי לשנוי האי תיובתא על רבא קאי א""כ ע""כ דצריך לחלק דהא דקאמר רבא בעינן קורה ע""ג מבוי וליכא והיינו אפי' הקורה מונחת על היתידות תוך שלשה לכותלי המבוי לא אמרינן לבוד כדפירש""י ז""ל שחודה הפנימי דבוק וסמוך לכותל ואפ""ה לא מכשיר רבא משום דהכא מיירי שהן יוצאות מכותלי המבוי לחוץ וההיא דרב אשי שאני דהתם מיירי שהיתידות מלמעלה על גבי שני כותלי המבוי הלכך בפחות משלשה אמרי' לבוד דהוי כהקורה מונחת על גבי מבו. ולפ""ז היינו יכולין לפרש להא דהכא דמיירי כהא דרב אשי שנעץ היתידות מלמעלה והלכך בפחות משלשה שפיר אמרינן לבוד ושאני ההיא דרבא דהתם הקורה מונחת על היתידות היוצאות מבחוץ למבוי ואפי' בקורה סמוכה לא אמריבן לבוד וכ""כ התוס' שם ד""ה שאין בגובהו שלשה וכו' דאם משוכה מבחוץ לעולם לא אמרי' לבוד וכ""כ הרא""ש והטור לפסק הלכה כהאי דרבא וכהאי דרב אשי וכן קבע הב""י בש""ע סי' שס""ג ולפ""ז לא פליג הא דהכא על האי דהתם אלא במה דמחלק הכא בין יש בהן רוחב ארבעה או לא זה לא מצינו דמחלק התם בכך. מיהו מהא דגריס הכא לקמן בסוף הלכה ר' זעירא בשם רב חסדא יתידות היוצאות מכותלי המבוי אדם נותן עליהן את הקורה והן שיהו בתוך שלשה לכותלי המבוי א""כ ההיא ודאי דלא כרבא דהא מכשיר בתוך שלשה אפי' נתונה על היתידות היוצאות מכותלי המבוי והיינו משוכה מבחוץ וצ""ל דהאי אתיא כדפשיט ליה רב חסדא גופיה התם לרמי בר חמא דלדברי האוסר להשתמש תחת הקורה ומשום דאמרינן חודו הפנימי יורד וסותם מותר כאן אם הקורה בתוך שלשה לכותלי המבוי דאמרי' לבוד. ושיטת הש""ס דהכא ס""ל דאסור להשתמש תחת הקורה כדמקשה ר""ז בפשיטות לקמן בסוף הלכה תחת הקורה אסור ומתיר את המבוי. ודע דהרי""ף וכן הרמב""ם ז""ל בפי""ז לא הביאו כ""א האי דינא דרבא בנעץ שתי יתידות בשני כותלי מבוי מבחוץ ופסקו כוותיה וההיא דרב אשי בנעץ ע""ג שני כותלי מבוי לא הביאו ולא זכרו מזה כלום. ואפשר לא היה דעתם ז""ל לחלק בין משוכה מבחוץ ובין נתונה מלמעלה ע""ג יתידות דלעולם בעינן קורה ע""ג מבוי וליכא והאי תיובתיה דרב אדא לרבא מתרצינן כתירוצא קמא דהתם. והב""י לא זכר כלום מדעת הרי""ף והרמב""ם כלל:",הדא דתימר בגבוהין שלשה למעלה מכותלי מבוי,JTmock Eruvin 1:1:2,"ר' יוסה אמר לה סתם רבי אחא בשם רב רבנן ילפין לה מפתחו של היכל ורבי יודה יליף לה מפתח האולם אם מפתח האולם דייו ארבעים אמה דתנינן תמן פתח האולם גבוה ארבעים אמה ורוחב עשרים אמר תני רבי חייה אפילו ארבעים חמשים אמה תני בר קפרא אפילו מאה אמה א""ר אבין ר' יודה כדעתיה ורבנן כדעתהון דתנינן תמן וכן גשרים המפולשין מטלטלין תחתיהן בשבת דברי רבי יודה וחכמים אוסרין היך מה דתימר תמן את רואה את המלתירה כולו יורדת וסותמת אוף הכא את רואה את התיקרה כולו יורדת וסותמת הוא דעתיה דר' יודה בסוכה הוא דעתיה במבוי הוא דעתהון דרבנן בסוכה הוא דעתהון במבוי ולא דמייא יש דברים כשירים בסוכה ופסולין במבוי כשירין במבוי ופסולין בסוכה דוקרנין כשירין בסוכה ופסולין במבוי ותני כן הביא ארבעה דוקרנין וסיכך על גביהן סוכה כשירה מבוי פסול הדא דתימר בגבוהין ג' למעלה מכותלי המבוי אבל אם אינן גבוהין ג' מכותלי המבוי כשר בשאין בהן רוחב ארבעה אבל אם יש בהן רוחב ארבעה אפילו גבוהין כמה כשר דפנות כשירות בסוכה ופסולות במבוי ותני כן שתים כהילכתן ושלישית אפי' טפח כשר רבי חייה בשם ר' יוחנן שתים של ארבעה ארבעה טפחים ושלישית אפילו טפח כשר ובמבוי עד שיהא מגופף מארבע רוחותיו רחב מעשר אמות סוכה כשרה ומבוי פסול הדלה עליה את הגפן ואת הדלעת הדא דתימר על בית סאתיים אבל יתיר מבית סאתיים נעשית כמחיצה שהוקפה זרעים שאין מטלטל בה אלא בארבע אמות חמתה מרובה מצילתה בסוכה פסולה ובמבוי כשר סוכה מקורה פסולה מבוי מקורה כשר רבי אמי בשם רב הושעיא לא סוף דבר מקורה אלא נתן מלתרא יש בו רחב ארבעה טפחים מתרת את המבוי"
Eruvin,מראה הפנים,1,0,2a,"@11שמואל אמר הלכה כדברי המיקל בעירובין וכו' לא עירובין אמרתי אלא מחיצות. @33כדפרישית וה""נ אמר בבבלי פ' כל גגות דצ""ה א""ל רב חנא בגדתאה לרב יהודה אמר שמואל אפי' במבוי שניטל קורתו או לחייו א""ל בעירובין אמרתי לך ולא במחיצות. והמרדכי בפרקין גבי הקורה שאמרו רחבה כו' כתב בשם מהר""ם מרוטנבורג דפסיק הלכתא רחבה אע""פ שאינה בריאה דהלכה כדברי המיקל בין בעירובין בין במחיצות כריב""ל ולא כשמואל דאמר בעירובין ולא במחיצות. ואין כן דעת הרי""ף והרמב""ם ורוב הפוסקים ז""ל אלא דפסקו כשמואל. וע' לקמן בהל' מ' ד""ה קטן מהו שישלים בשיירא:",שמואל אמר הלכה כדברי המיקל בעירובין וכו',JTmock Eruvin 1:1:3,"רבי אחא רבי חיננא בשם כהנא הלכה כרבי יודה דלא כן מה אנן אמרינן רבי יודה וחכמים תהא הלכה כרבי יודה אלא בגין דא""ר יעקב בר אידי בשם ר' יהושע בן לוי הלכה כדברי המיקל בהלכות עירובין ואמר רב נחמן בר יצחק בשם רבי יהושע בן לוי הלכה כרבי יוחנן בן נורי ומקשינן עליה לא כן אמר רבי יעקב בר אידי בשם רבי יהושע בן לוי הלכה כדברי המיקל בהילכות עירובין לא כן א""ר יצחק בר נחמן בשם ריב""ל הלכה כרבי יוחנן בן נורי וקשיינן עלה סברין מימר יחיד אצל יחיד הא יחיד אצל חכמים לא אתא רבי יעקב בר אחא רבי יעקב בר אידי בשם ר' יהושע בן לוי הלכה כרבי יוחנן בן נורי ואפילו חכמים החלוקין עליו וכא תהא הלכה כרבי יודה ואפילו חכמים החלוקים עליו שמואל אמר הלכה כדברי המיקל בעירובין א""ל רב חייה בר אשי כגון ההוא דתנינן תמן וכן גשרים המפולשין מטלטלין תחתיהן בשבת דברי רבי יודה וחכמים אוסרין א""ל לא עירובין אמרתי אלא מחיצות סבר כהנא כהדא דשמואל לפום כן צריך מימר אין הלכה כרבי יודה"
Eruvin,מראה הפנים,1,0,2b,"@11כמה יהא בה וכו'. @33הכי פליגי נמי רב יוסף ואביי בבבלי פרקין דף ד' וה' לענין כמה ממעט בגובה רב יוסף אמר טפח אביי אמר ארבעה. ולענין כמה יחוק דלקמן רב יוסף אמר בארבעה אביי אמר בארבע אמות. ופסקו הרי""ף והרמב""ם ז""ל בקמייתא כרב יוסף דרביה דאביי הוה ואין הלכה כתלמיד לגבי רב ובכמה יחוק פסק הרי""ף כאביי וכתב ואע""ג דפליג עליה רב יוסף דהוא רביה כיון דסוגין כאביי דאמר משך מבוי בר אמות הלכתא כוותיה. וכתב הרא""ש על זה מדכתב רב אלפס ז""ל כן משמע דבגבוה כ' ובא למעטו שפוסק כרב יוסף (ומה שכתוב כאן בהגה""א וא""ז פסק כאביי בתרווייהו וכן מיימוני ט""ס הוא דהרמב""ם פוסק במיעוט כרב יוסף כדכתב בפ""ז מהלכות שבת בהלכה ט""ז וכדאמרן) וכתב עוד הרא""ש ובירושלמי גרס כיצד ממעט וכו' עד כדי קורה. ומסתמא כיון שהזכיר ר' אחא בר הושעיא תחלה היה גדול מדר' יוסי והלכתא כוותיה עכ""ל ואין זו ראיה כ""כ דבכמה וכמה מקומות מזכיר הש""ס הגדול תחלה ואידך דבתרא סותר דבריו וכדאשכחן בהאי הלכה גופיה לקמן אתא ר' אחא בשם ר' הושעיא וכו' אמר ר' יוסי וכו' ע""ש. ומכאן ראיה ג""כ דמאביי ורבא ואילך הוא דקי""ל כבתראי ולא כאביי ורבא כנגד רבן וזהו כמ""ש הרא""ש לקמן בפ' עושין פסין גבי טחו בטיט שהסכים לפסק הרמב""ם דפסק כרבה דהוי מיעוט ולא כרבא דאין הלכה כתלמיד במקום הרב ולא כמ""ש הרא""ש בפ' שנים אוחזין גבי הא דקאמר אביי עדיו בחתומיו זכין לו. וכבר זכרתי מזה בחיבורי בכמה מקומות דדבריו ז""ל סתרי אהדדי. ואחד פלמוני היה אומר דשאני הכא דהלכה כדברי המיקל בעירובין וטעות גמור הוא דלא מטעם זה כתב הרא""ש כן בפרק עושין פסין אלא כדאמרן ועוד מה יענה בשאר מקומות כגון ההיא דפ' המוציא דף פ' גבי הוציא חצי גרוגרת וכו' לשתי רשויות פטור דפסקו הלכה כרבה והוא שיש חיוב חטאת ביניהן ולא כאביי ורבא דהתם וכן בהגוזל עצים ובהרבה מקומות בהש""ס:",כמה יהא בה וכו',JTmock Eruvin 1:1:5,ימעט: כיצד ימעט עושה איסטבא על פתח המבוי ומתיר המבוי כמה יהא בה רבי אחא בשם רבי הושעיה ארבעה טפחים כדי מבוי רבי יוסה אומר טפח כדי קורה חברייא אמרין כל שהוא הרי אין כאן גובה עשרים אמה על רוחב טפח
Eruvin,מראה הפנים,1,0,2b,"@11עושה חריץ על פתח המבוי וכו'. @33האי מ""ד בשם ר' יוחנן ס""ל כהאי דאמר בארבעה טפחים ועמוק עשרה דקאמר כדי להתיר גם מבחוץ כדפרישית. וכבר נתבאר בדבור דלעיל דפסקו הרי""ף והרמב""ם ז""ל כאביי בהא משום דסוגין דהש""ס כוותיה. ומיהת למדנו מכאן דדין חריץ וגדר אחד הוא בין לענין שיהא נקרא רה""י כדתנינן בברייתא דד' רשויות לשבת ובין לתיקון הרשות כדקאמר הכא בהדיא. וראיתי בתשובה אחת שפלפל בענן חריץ עמוק עשרה ורחב ד' הסובב להעיר אם הוי מחיצה או לא ומהכא מוכח להדיא דהוי מחיצה כמו הגדר:",עושה חריץ על פתח המבוי וכו',JTmock Eruvin 1:1:6,לא היה גובה עשרה טפחים צריך לחוק כמה יחוק רבי אחא אמר ד' אמות כדי מבוי רבי יוסה אמר ד' טפחים כדי מקום ר' יעקב בר אחא ר' יוסה בשם ר' יוחנן עושה חריץ על פתח המבוי עמוקר י' ורחב ד' ומתיר המבוי בין מבפנים בין מבחוץ והוא שיהא בתוך ג' לכותלי המבוי ואפילו כמאן דמר תמן ארבעה מודי הכא בג' תמן חוץ למבוי ברם הכא בתוך המבוי.
Eruvin,מראה הפנים,1,0,2b,"@11ואפילו כמ""ד תמן ארבעה מודי הכא בשלשה וכו'. @33כדפרישית וה""ז דומה למאי דאמרי' בבבלי פרקין די""ד ע""ב אמר רבא עשה לחי למבוי והגביהו מן הקרקע שלשה או שהפליגו מהכותל ג' לא עשה ולא כלום אפי' לרשב""ג דאמר אמרי' לבוד ה""מ למעלה אבל למטה כיון דהוי מחיצה שהגדיים בוקעין בה לא קאמר:","ואפילו כמ""ד תמן ארבעה מודי הכא בשלשה",JTmock Eruvin 1:1:6,לא היה גובה עשרה טפחים צריך לחוק כמה יחוק רבי אחא אמר ד' אמות כדי מבוי רבי יוסה אמר ד' טפחים כדי מקום ר' יעקב בר אחא ר' יוסה בשם ר' יוחנן עושה חריץ על פתח המבוי עמוקר י' ורחב ד' ומתיר המבוי בין מבפנים בין מבחוץ והוא שיהא בתוך ג' לכותלי המבוי ואפילו כמאן דמר תמן ארבעה מודי הכא בג' תמן חוץ למבוי ברם הכא בתוך המבוי.
Eruvin,מראה הפנים,1,0,2b,"@11מאן דאמר מתוך ארבע ר' מאיר. @33לא מצאתי במקום אחר דפליגי בהדיא בכה""ג אלא ר""מ דמיקל בענין מדידת תחומין שהבאתי בפנים ומיהו לא הוה בדדמי. לכך נראה דאיפכא גרסי' מ""ד מתוך שלש ר""מ מ""ד מתוך ארבע רבנן וזהו ר""מ ורבנן דפליגי בברייתא הובאה בבלי פרקין די""א ובהזורק דף ק' ובכמה מקומות דר""מ ס""ל חוקקין להשלים בכל המקומות דצריכין שיעור ולרבנן אין חוקקין להשלים:",מאן דאמר מתוך ארבע ר' מאיר,JTmock Eruvin 1:1:7,"עשה גדר בפתח המבוי גבוה עשרה ורחב ארבעה ומתיר המבוי בין מבפנים בין מבחוץ היה שם גדר אם מתלקט הוא עשרה טפחים מתוך ג' צריך קורה ואם לאו אין צריך אית תניי תני מתוך ארבע מאן דמר מתוך שלש רבנן מאן דמר מתוך ארבע ר""מ היה מונדרן באמצע המבוי לעליונים נידון משום חריץ לתחתונים משום גדר:"
Eruvin,מראה הפנים,1,0,3a,"@11היה מונדרין באמצע המבוי וכו'. @33בבבלי פרק הזורק שם הובאה ברייתא מבוי ששוה לתוכו ונעשה מדרון לרשות הרבים או שוה לרשות הרבים ונעשה מדרון לתוכו אותו המבוי אינו צריך לא לחי ולא קורה. ובתוספתא דשבת פי""א גרס בהא אם יש גבוה עשרה טפחים בתוך ד' אמות א""צ לחי וקורה וזהו דעת הראב""ד ז""ל בהשגות פי""ז בהלכה ד'. וכ""כ הרשב""א ז""ל הביאו הה""מ שם דהא תני התם ר' חנינא בן גמליאל אומר תל המתלקט עשרה מתוך ארבע וזרק ונח על גביו חייב וא""כ רישא דברייתא נמי בהכי איירי. אבל הרמב""ם ז""ל לא העתיק שם אלא כגי' הברייתא בדברי הת""ק במבוי וטעמי' דשאני תל בר""ה דאיירי ביה ר""ח בן גמליאל דלשוויה רה""י היא אבל במבוי כל שהוא מובדל מר""ה א""צ יותר וכן משמע מהא דהכא דמונדרין סתמא קאמר. וכבר נתבאר בפ""ו דפיאה גבי העומר שהוא סמוך לגפה דבכל כי האי גוונא לא סמיך הרמב""ם על נוסחא דהתוספתא:",היה מונדרין באמצע המבוי וכו',JTmock Eruvin 1:1:7,"עשה גדר בפתח המבוי גבוה עשרה ורחב ארבעה ומתיר המבוי בין מבפנים בין מבחוץ היה שם גדר אם מתלקט הוא עשרה טפחים מתוך ג' צריך קורה ואם לאו אין צריך אית תניי תני מתוך ארבע מאן דמר מתוך שלש רבנן מאן דמר מתוך ארבע ר""מ היה מונדרן באמצע המבוי לעליונים נידון משום חריץ לתחתונים משום גדר:"
