Score,Ref,Version,Lang,Content,Field
8.439468,Rashi on Genesis 27:27:2,On Your Way,he,"כריח שדה אשר ברכו ה'. שנתן בו ריח טוב, וזה שדה תפוחים, כן דרשו רבותינו <b>זכרונם</b> <b>לברכה</b>:
",hebmorph-exact
13.667005,Pele Yoetz 62:68,Torat Emet,he,"אסור להלעיג על דברי <b>חכמים</b>, <b>זכרונם</b> <b>לברכה</b>, ונדון בצואה רותחת (ערובין כא ב). וכן המלעיג על עושי מצוות חשובים הם כלסטים מזין העומד באמצע הדרך ומקפח שוקיהן של המוליכים מנחה למלך שודאי בן מות הוא, על כי מונע את הרבים מלהוליך מנחה למלך, לכן לא תהא כזאת בישראל: ",hebmorph-exact
8.541879,Sefer HaChinukh 258:6,Sefer HaChinukh -- Torat Emet,he,"ותזכר עם זה כי הכללים שכללו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> בעניני החשבון, כגון מה שאמרו (עירובין נז, א) כל אמתא ברבועא אמתא ותרי חמשי באלכסונא, וכן כל שיש בהקפו שלשה טפחים יש בו רחב טפח, וכן כמה מרבע יתר על",hebmorph-exact
9.835377,Sefer HaChinukh 437:3,Sefer HaChinukh -- Torat Emet,he,"מדיני המצוה. מה שאמרו <b>זכרונם</b> <b>לברכה</b> (שבועות לה א), ששבעה שמות הם באסור לאו זה, ואלו הם שם של יו''ד ה''א וא''ו ה''א, שיקראו אותו <b>חכמים</b> שם המפרש, וכן השם שנכתב אל''ף דל''ת נו''ן יו''ד, ואל, ואלוה, ואלהים, ושדי, וצבאות.",hebmorph-exact
77.63862,Malbim on II Kings 4:8:1,On Your Way,he,"ושם אשה גדולה פי' <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> שהיתה גדולה במע''ט ובחשיבות, ",aggresive-ngram
11.884585,Sefer HaChinukh 380:1,Sefer HaChinukh -- Torat Emet,he," יעשו אתו. ועוד הורונו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> (פסחים עג, א) דלאו דוקא טמאה ורחוק הדרך לבד, אלא כל ששגג, או נאנס, או אפילו הזיד ולא הקריב בראשון מקריב בשני.",hebmorph-exact
10.082161,"Pesach Haggadah, Karpas 3",Haggadah Shaliehsaboo Edition,he, שתקנו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b>. כדי לעשות נחת רוח ליוצרי ולעשות רצון בוראי. לתקן שרש מצוה זו במקום עליון. ויהי רצון מלפניך יהוה אלהינו ואלהי אבותינו שיעלה לפניך כאלו כונתי בכל הכונות הראויות לכון בברכה ובאכילה,hebmorph-exact
10.250254,Sefer HaChinukh 380:4,Sefer HaChinukh -- Torat Emet,he,"ואם תשאל בני ולמה לא ישוו שניהם בכל דבר, שהרי בפרוש נאמר כאן בפסח שני, ככל חקת הפסח יעשו אתו, דע, כי כבר עוררו אותנו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> בזה ובארו בפרק מי שהיה טמא (שם), שבמצות שבגופו של פסח הכתוב",hebmorph-exact
13.5302725,Sefer HaChinukh 265:4,Sefer HaChinukh -- Torat Emet,he,"ונוהגת מצוה זו בכהנים הזכרים בזמן הבית, שהם הזהרו על העבודה ולהזהר מהטמאה, ולא הכהנות. ומי שעבר על זה ושמש טבול יום חיב מיתה בידי שמים. ולא בא על חיוב זה כתוב מבאר בתורה, אלא שלמדו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> הענין שם בסנהדרין (פג, ב) בגזרה שוה דחלול חלול.",hebmorph-exact
77.935715,"Pesach Haggadah, Magid, Second Cup of Wine 2",Haggadah Shaliehsaboo Edition,he,לשם יחוד קדשא בריך הוא ושכינתיה. בדחילו ורחימו. ורחימו ודחילו. ליחדא שם יו”ד ק”א בוא”ו ק”א. ביחודא שלים (יהוה) בשם כל ישראל. הריני מוכן  ומזמן לשתות יין של כוס שני מארבע כוסות שתקנו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> בליל,aggresive-ngram
67.737625,Malbim on II Samuel 12:8:4,On Your Way,he,"ואם מעט ואוסיפה וכמ''ש <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> שהיה יכול להוסיף נשים עד י''ח, ואם כן :
",aggresive-ngram
8.727633,Metzudat David on Judges 16:16:2,On Your Way,he,"ותאלצהו. אמרו רבותינו <b>זכרונם</b> <b>לברכה</b> (סוטה ט ב), שהיתה שומטת עצמה מתחתיו בשעת התשמיש: ",hebmorph-exact
13.667005,Zohar 3:274b:4,Torat Emet Zohar,he,"ודרשו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b>, משה תיקן להם לישראל ברכת הזן, בשעה שירד להם המן. יהושע תיקן להם ברכת הארץ, בשעה שהכניסן לארץ. דוד ושלמה תקנו בונה ירושלים. עוד נמצא בפרשת המן, רמז לברכת מזון במן עצמו, שנאמר (שמות טז) ובבקר תשבעו לחם וידעתם כי אני ה' אלהיכם. 
",hebmorph-exact
8.52908,Sefer HaChinukh 129:5,Sefer HaChinukh -- Torat Emet,he, איל אשם (ויקרא יט כ כא). וזה מן הבאים בין על שוגג בין על מזיד (כריתות ט א). נמצאו בין כלם האשמות ודאות חמשה. וכן מנו אותן <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> במשנה שאמרו (זבחים פ''ה מ''ה) אלו הן אשמות: א. אשם גזלות,hebmorph-exact
