Score,Ref,Version,Lang,Content,Field
29.177883,Exodus 21:25,The Holy Scriptures: A New Translation (JPS 1917),en,"<b>burning</b> <b>for</b> <b>burning</b>, <b>wound</b> <b>for</b> <b>wound</b>, <b>stripe</b> <b>for</b> <b>stripe</b>.",infreq
129.29793,"Chizkuni, Deuteronomy 33:15:3","Chizkuni, translated and annotated by Eliyahu Munk",en,"ורצון שוכני סנה, “and the goodwill of Him that dwells in the bush. May it enjoy the good will of Him (G-d) that dwells in the (<b>burning</b>) <b>bush</b>.”",aggresive-ngram
18.976984,Daat Zkenim on Exodus 3:3:1,Daat Zekenim translated by Rb. Eliyahu Munk,en,"מדוע לא יבער הסנה, “why the <b>bush</b> refused to <b>burn</b> up and <b>turn</b> into ash.” The root בער used here for <b>burning</b> up is used to describe the process of <b>something</b> <b>being</b> utterly destroyed, <b>leaving</b> no trace of",ngram
128.86151,Daat Zkenim on Exodus 3:2:1,Daat Zekenim translated by Rb. Eliyahu Munk,en,”out of the <b>burning</b> <b>bush</b>.” The reason that G–d chose this bush to reveal Himself in was that one could not construct a deity or symbol of a deity out of the bush.,aggresive-ngram
90.34221,"Chizkuni, Exodus 3:1:4","Chizkuni, translated and annotated by Eliyahu Munk",en," for them to be allowed to walk that distance, i.e. three days’ march. The reason why the Mountain is better known as Sinai, is because this is where the miracle of the <b>burning</b> <b>bush</b>, סנה occurred. (Ibn Ezra)",aggresive-ngram
90.50855,Akeidat Yitzchak 53:45,Akeydat Yitzchak by Eliyahu Munk,en,"It is in this context that we must understand the repeated references Moses made to the Jewish people at the <b>burning</b> <b>bush</b>, when he said to G'd that the Jewish people would not believe in him or his",aggresive-ngram
21.358536,Berakhot 9a:11,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"<b>The</b> <b>duty</b> <b>of</b> <b>burning</b> <b>the</b> <b>fat</b>, <b>etc</b>. ",infreq
128.76147,"Chizkuni, Exodus 24:5:2","Chizkuni, translated and annotated by Eliyahu Munk",en,"ויעלו עולות, “they presented burntofferings.” They meant to fulfill what G-d had told Moses at the <b>burning</b> <b>bush</b> that the Israelites would in due course worship him at that Mountain. (Exodus 3,12)",aggresive-ngram
128.86151,Sforno on Exodus 4:27:2,"Eliyahu Munk, HaChut Hameshulash",en,"ויפגשהו בהר האלוקים. while Moses was already on his way back to Midian from his encounter at the <b>burning</b> <b>bush</b>, at the mountain of the Lord, all set to go to Egypt.",aggresive-ngram
23.721672,Shabbat 67a:2,William Davidson Edition - English,en,"Rabbi Yoḥanan said: For <b>healing</b> a <b>burning</b> fever, let one take a knife that is made entirely of iron, <b>including</b> the handle, and let him go to a place where there is a <b>bush</b> and tie a <b>string</b> of hair to it.",ngram
