Score,Ref,Version,Lang,Content,Field
143.01065,Mishnah Yoma 8:8,Sefaria Community Translation,en,"The sin-offering and guilt-offering atone [for sin]. Death and <b>Yom</b> <b>Kippur</b> atone with repentance. Repentance atones for minor transgressions of positive or negative commandments; for grave transgressions, it obtains a respite until <b>Yom</b> <b>Kippur</b> completes the atonement.",aggresive-ngram
141.96324,Mishnah Shabbat 15:3,Eighteen Treatises from the Mishna,en," fold clothes and make the beds on <b>Yom</b> <b>Kippur</b> for Shabbat [following it].  And the fats of Shabbat [sacrifices] may be offered on <b>Yom</b> <b>Kippur</b> (but not on Shabbat for <b>Yom</b> <b>Kippur</b>). Rabbi Akiva says: They may not offer those of Shabbat on <b>Yom</b> <b>Kippur</b>, or those of <b>Yom</b> <b>Kippur</b> on Shabbat. ",aggresive-ngram
105.20742,Rashi on Exodus 35:1:1,Sefaria Community Translation,en,"The day after <b>Yom</b> <b>Kippur</b>, when Moshe came down from the mountain...",aggresive-ngram
118.33633,Shabbat 113a:11,William Davidson Edition - English,en," the conclusion of Shabbat, since one may not perform an action on Shabbat that is preparation for a weekday. Rabbi Yishmael says: One may fold the garments and make the beds from <b>Yom</b> <b>Kippur</b> in",aggresive-ngram
106.274124,Megillah 7b:20,William Davidson Edition - English,en,"Rava said that the Sages of the school of Rav said: We learned: The difference between <b>Yom</b> <b>Kippur</b> and Shabbat is only that in this case, Shabbat, its intentional desecration is punishable at the hand",aggresive-ngram
128.60657,Sukkah 6a:7,Daf Shevui,en,"‘Honey’ alludes to the size of a large date, [which is the minimum size forbidden] on <b>Yom</b> <b>Kippur</b>.",aggresive-ngram
120.62476,Pesachim 109a:2,Sefaria Community Translation,en,"It was taught in a Beraita. They said about Rabbi Akiva In all his days he never said ""It is time to get up from the House of Study"" except for Erev Pesach and Erev <b>Yom</b> <b>Kippur</b>. On Erev Pesach, in",aggresive-ngram
33.576077,Mishnah Megillah 1:5,Sefaria Community Translation,en," <b>Yom</b> <b>Kippur</b> <b>except</b> <b>that</b> <b>the</b> <b>willful</b> <b>violation</b> <b>of</b> [<b>Shabbat</b>] <b>is</b> [<b>punishable</b>] <b>by</b> <b>man</b>, <b>and</b> <b>the</b> <b>willful</b> <b>violation</b> <b>of</b> [<b>Yom</b> <b>Kippur</b>] <b>is</b> [<b>punishable</b>] <b>by</b> <b>karet</b> [<b>Divinely</b> <b>imposed</b> <b>punishment</b> <b>consisting</b> <b>in</b> <b>severance</b> <b>from</b> <b>Heaven</b> <b>and</b>/<b>or</b> <b>the</b> <b>Jewish</b> <b>people</b>].",infreq
110.72101,Mishnah Moed Katan 3:6,Sefaria Community Translation,en,"Rabbi Eliezer says, ""Since the destruction of the Temple, the Shavuot is like Shabbat [in respect to mourning]."" Rabban Gamliel says, ""Rosh Hashanah and <b>Yom</b> <b>Kippur</b> are like festivals."" But the Sages",aggresive-ngram
107.35347,Beitzah 18b:4,William Davidson Edition - English,en,"Rava said: It is impossible to prohibit immersion on <b>Yom</b> <b>Kippur</b> alone, as is there anything that is permitted on Shabbat and the very same act is prohibited as labor on <b>Yom</b> <b>Kippur</b>? In fact, the",aggresive-ngram
