Kisse Rachamim Tosafot on Avot D'Rabbi Natan 1:1	<b>שניהם</b> יושבים ועוסקים בתורה ופירש ר' יאשיה לדרך ארץ וכו'. כתב הרב אהבת חסד ז"ל בתוספותיו מחזה אברהם אפשר דפליגי בסברא דהביא התי"ט משנה ב' פ"ב דאבות יפה תלמוד תורה עם דרך ארץ דד"א קודם לתלמוד טפל לת"ת והר"ש אומר שהוא כמו ראה חיים עם אשה דחיים עיקר וה"נ תורה עיקר אבל דברי הר"ש תמוהים דבקדושין דף ל' ראה חיים אומנות ואשה תורה לא יכול לו' דאומנות עיקר דהא תנן יפה ת"ת עם ד"א זהת"ד. ולק"מ דבדברי הר"ש פ"ז דטהרות מבואר דיש עם עיקר ומצינו עם שהוא טפל ולמאן דדריש אשה זו תורה יתפרש עם עיקר ודו"ק היטב ועמ"ש בפתח עינים שם פ"ב דאבות ע"ש. ואפשר דר' מתיא ן' חרש סבר דיכול לצמצם מזונותיו ולא יעסוק הרבה במשא ומתן ור' יאשיה סבר דמחויב לזון אשתו ובניו בריוח וצריך לעסוק הרבה ומה גם אם יש מסים וארנוניות שהכל נחשב כדי חייו עד"ש התוס' פ' איזהו נשך גבי רבית דגוי:	Avot D'Rabbi Natan 1:1
Kisse Rachamim Tosafot on Avot D'Rabbi Natan 1:2	<b>על ידי משה ניתנה תורה בסיני</b>. כתוב בס' אהבת חסד בגליון משם הרב כלי יקר דמשה רבי' ע"ה לא סירב לקבל התור המסיבה שראה שהקב"ה רוצה בשפל והעד הר סיני עש"ב. ואני הדל כיונתי לדבריו בפתח עינים ושם הבאתי מהמדרש ריש ויקרא רבה דמשה רבי' ע"ה בסיני היה מן הצד עד שהקב"ה אמר לו עלה. ומ"מ יש לקיים דרך הנז' דלא אשכחן דסירב כלל כאשר עשה בשליחות להוציא ישראל ממצרים דסירב הרבה והכא לא סירב והטעם שראה שהקב"ה חפץ בשפלים והוא היה מחשיב בעצמו לשפל מכל ומיהו מתורת דרך ארץ המתין עד שא"ל הקב"ה עלה:	Avot D'Rabbi Natan 1:2
Kisse Rachamim Tosafot on Avot D'Rabbi Natan 1:3	<b>הן</b> אמת דבפרקי ר"א פ' מ"א אמרו דישראל אמרו למשה דבר אתה עמנו וכו' ושלח הקב"ה למיכאל וגבריאל ואחזו בידיו של משה שלא כרצונו והגישוהו אל הערפל שנאמר ומשה נגש וכו' ע"ש ומיהו זה היה אחר שא"ל דבר אתה עמנו ודוק:	Avot D'Rabbi Natan 1:2
Kisse Rachamim Tosafot on Avot D'Rabbi Natan 1:4	<b>ואלעזר שרף פרת חטאת שממנו טמאים מטהרים לדורות</b>. מכאן משמע כמ"ש המפרשים שמפרה שעשה משה מערבין קצת עם אפר פרות אחרות. והטעם דמשה רבינו ידע סוד פרה אדומה מה שלא נתגלה לשום אדם ולכן לוקחים מפרה דעשה הוא בכונה ונותנין לתוך אפר פרות אחרות והבאתיו בפני דוד פ' חקת וכתבתי שם ומיהו כעת לא נתברר לי וכו' ע"ש. איכו השתא אני רואה דמהכא משמע כן וכתב רש"י בפסחים דף ע"ח ע"א ויומא דף ד' ע"א דפרת משה לא כלתה והכי אתמר בפסיקתא רבתי דף כ"ה אמר ר' יוסי בר חנינא כל הפרות כלות ושלך קיימת והביאו בילקוט ריש חקת ע"ש וכן הוא בתנחומא פרשת חקת:	Avot D'Rabbi Natan 1:2
Kisse Rachamim Tosafot on Avot D'Rabbi Natan 1:5	<b>זקנים קבלו מיהושע</b>. והעיקר כלב כדמוכח מהש"ס נזיר דף נ"ו סוף ע"ב דאמרו ואלו יהושע וכלב לא קחשיב. והרמב"ם בהקדמת חיבורו כתב דפנחס קבל ממשה רבינו ע"ה. ובתמורה דף י"ז אמרו דשאלו לפנחס על חטאת שמתו בעליה שנשתכח בימי אבלו של משה ע"ש. וכתב הרמ"ע ז"ל מח"ד ח"ד פי"ט שפנחס ברח מההוראה ולא קבל להיות אחר יהושע ראש לתקן מה שנדב ואביהוא הורו הלכה לפני רבם והביאו בתוס' מחזה אברהם. ודע דבדברי הש"ס דנזיר דאמרו ואלו יהושע וכלב לא קחשיב. אפשר לפרש דהכי קאמר. יהושע שקבל ממשה וכלב שקבל מיהושע שהוא ראש לזקנים לא קחשיב. או אפשר דהכונה יהושע וכלב שקבלו ממשה רבינו ע"ה לא קחשיב ויותר נראה כפירוש ראשון:	Avot D'Rabbi Natan 1:3
Kisse Rachamim Tosafot on Avot D'Rabbi Natan 1:6	<b>שופטים קבלו מזקנים שנאמר ויהי בימי שפוט השופטים</b>. נראה דלא סבר כדאמר ר' יוחנן בבתרא דף ט"ו דור ששפטו את שופטיו. והנה התוספות שם בבתרא כתבו וז"ל דור ששפטו את שופטיו תימא לר"י דאמ' רפ"ק דתמורה דף ט"ו כל האשכולות שעמדו לישראל מימות משה עד שמת יוסף בן יועזר לא היה בהם שום דופי עכ"ל. וראיתי בתוספות מחזה אברהם שכתב על דבריהם וז"ל ולא זכיתי להבין קושיא זו דזה אינו אלא להוה אמינא שם במס' תמורה אבל אחר קושית המקשן שם ותניא מעשה בחסיד וכו' ע"כ צ"ל כתירוץ רב יוסף שם דופי של סמיכה קתני וא"כ יכולים לומר דשאר דופי הוי בהם (ובתורת חיים הרגיש בזה) ואין לומר דתוס' הקשו זאת במקשן דליקשי ליה ממקרא שפוט השופטים משום זה לא איירי די"ל דהמקשן סבר הפירוש של שפוט השופטים כפירש"י בתורה או התרגום ורלב"ג אבל ר"י מפרש למסקנא דשמעתין דפירושו הוא דופי של סמיכה עכ"ל. ומה שסיים דר' יוחנן מפרש למסקנא דשמעתין וכו' יש לומר דהיינו תמיהת ר"י על המקשן דאמאי לא הקשה מהך תוספתא על ר' יוחנן דאמר דור ששפטו את שופטיו דהרי אמרו בתוספתא דעד יוסף בן יועזר לא נמצא דופי ועל זה היה מתרץ הש"ס אמר רב יוסף דופי של סמיכה וזהו למה שצדד דאין לומר דהתוס' הקשו זה במקשן:	Avot D'Rabbi Natan 1:3
Kisse Rachamim Tosafot on Avot D'Rabbi Natan 1:7	<b>אמנם</b> אין אנו צריכים לזה דכונת התוספות פשוטה דהרי התוספתא קתני כל האשכולות שעמדו לישראל מימות משה עד שמת יוסף בן יועזר לא היה בהם שום דופי ובזה אין לפרש דופי של סמיכה דהא קתני שום דופי וזה פשוט שלא היה בהם חטא ושום דופי משום צד ובזה מודה רב יוסף. והשקלא וטריא דמקשה ומתרץ היה בחלוקה שנית דקתני מכאן ואילך היה בהם שום דופי וקס"ד דהיה דופי מחטא וע"ז הקשה מריב"ב ור"י בר אלעאי דלא היה בהם חטא ותירץ רב יוסף דמ"ש היה בהם שום דופי היה מסמיכה. וא"כ לכל הדברות מאי דקתני לא היה בהם שום דופי היינו בין מחטא בין מסמיכה ולכן מקשה ר"י מדור ששפטו שופטיהם לחלוקה ראשונה:	Avot D'Rabbi Natan 1:3
Kisse Rachamim Tosafot on Avot D'Rabbi Natan 1:8	<b>ומ"ש</b> רש"י ז"ל דופי קס"ד דופי של חטא לא היה באשכלות שעמדו פרנסים על ישראל עכ"ל כונתו דהקס"ד היה דמיירי בחטא וכפ"ז מאי דקתני מכאן ואילך היה בהם שום דופי היינו מחט אואהא פריך מחסיד אחד דהיה גונח וכו' ומשני דמ"ש ברישא לאו בחטא לבד מיירי אלא בכל דופי ובכלל סמיכה ומכאן ואילך היה דופי של סמיכה:	Avot D'Rabbi Natan 1:3
Kisse Rachamim Tosafot on Avot D'Rabbi Natan 1:9	<b>ועל</b> פי האמור ניחא מה שיש להרגיש דפריך עליה דרב יוסף דאמר דופי של סמיכה קתני והא יוסף בן יועזר גופיה מפלג פליג בסמיכה ומשני כי איפליג בה בסוף שניה דבצר לבא ויש להרגיש דהתוספתא קתני מימות משה עד שמת כיון דבסוף שניה איפליג והול"ל מימות משה ועד יוסף בן יועזר. אמנם לפי מ"ש דגם לתירוץ רב יוסף מאי דקאמר לא היה בהם שום דופי היינו כל מין דופי מחטא ומענין אחר ובכלל מחלקת וכמשמעות שום דופי. להכי לא חש למנקט עד שמת יוסף בן יועזר כיון דבכל חלקי הדופי לא היו עד שמת ושיורי א' מחלקי הדופי שהוא סמיכה נמי לא היה עד סוף שניה להכי נקט עד שמת כיון דבכל הענינים לא היה דופי עד שמת אפס קצהו בענין סמיכה בסוף ימיו לא חשיב לגבי כל השלמיות:	Avot D'Rabbi Natan 1:3
Kisse Rachamim Tosafot on Avot D'Rabbi Natan 1:10	<b>ואולם</b> עדיין צריכין אנו למודעי' אעיקרא מאי פריך ממעשה בחסיד כיון דאיכא כמה שני בין יוסף בן יועזר לחסיד וכדקאמר מר ניהו ורבנן בתר יוסף בן יועזר דרי דרי הוו וא"כ מאי פריך. הא מאי דתנא הוא דעד יוסף בן יועזר לא היה שום דופי ואחרי כן היה דופי בכמה דורות ואה"נ דבחסיד לא היה דופי:	Avot D'Rabbi Natan 1:3
