masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text
Ketubot,"חת""ם סופר",1,0,1a,"@11בר קפרא אמר מפני שכתוב בם ברכה וכו' אין כתיב ברכה בבריות אלא ביום. @33נ""ל דזה תליה בפלוגתא דס""פ הבע""י יליף דאשה אינה מצווה על פ""ו ראב""ש יליף ליה מדכתיב וכבשה מי שדרכו לכבש ורב יוסף יליף ליה מדכתיב גבי יעקב פרה ורבה ולא פרו ורבו וכ' תוס' שם אע""ג דגבי אדם כתיב פרו ורבו לשון רבם ההוא לברכה ולא למצוה. וצ""ל ראב""ש ס""ל דההוא דלאדם נמי למצוה נאמר ומשו""ה הוצרך למכתב תברא בצדה וכבשה. ולפ""ז הא דכתיב ויברך אותם אלקים ויאמר להם פרו ורבו תרי מילי נינהו ויברך אותם ברכה בעלמא ולא מענין פ""ו דוקא. ועוד אמר להם פ""ו למצוה. ולזה המ""ד כיון דברכה דאדם לאו לענין זיווג נאמר ודאי ברכת יום השבת עדיף מיניה או לכל הפחות שוה לו ודלא כירושלמי משא""כ לאידך מ""ד:",בר קפרא אמר מפני שכתוב בם ברכה,JTmock Ketubot 1:1:2,בר קפרא אמר מפני שכתוב בם ברכה והלא אין כתיב ברכה אלא בחמישי ובששי בלבד בחמישי בעופות ובדגים בששי באדם וחוה אמר רבי יוסי טעמא דבר קפרא רביעי אור חמשיי חמישי אור ששי והלא כתיב ברכה בשביעי אין כתיב ברכה בבריות אלא ביום
Ketubot,"חת""ם סופר",1,0,1a,"@11מהו מפני האונס מפני הכשפים @33ונלע""ד באתרי דשכיחי בכשפים דמחבלי רחיים ורכב והם שכיחי טפי בליל רביעי דהיינו איר ליום ד' שהוא זמן מזיקים דנפקי אגרת בת מחלת וזמן שליטת מאדים ועיין יפה תואר פ' בחקתי ועיין רא""ס שם ומש""ה כיון דמשום סכנה לא מצי לישא בד' ולבעול בליל ה' וגם לישא בג' אינו יכול משום כשפים ע""כ נושאים בשני ודברי פני משה דחוקים ורחוקים וזה ברור לפע""ד:","מהו מפני האונס מפני הכשפים ונלע""ד באתרי",JTmock Ketubot 1:1:4,רבי לעזר מייתי לה טעם דמתני' שאם היה לו טענת בתולים היה משכים לבית דין מתניתא מסייעא לרבי לעזר מן הסכנה והילך נהגו לשאת בשלישי ולא מיחו בידן חכמים בשני אין שומעין לו ואם מפני האונס מותר מהו מפני האונס מפני הכשפים מה בין שני לשלישי לא דומה משתהא יום אחד למשתהא שני ימים וישתהא שני ימים שלא יערב עליו המקח ויערב עליו המקח לית יכול דאמר רבי אילא בשם ר' אלעזר מצא הפתח פתוח אסור לקיימה משום ספק סוטה וחש לומר שמא אנוסה היא קול יוצא לאנוסה ואפי' תחוש לה משום אנוסה לא ספק אחד ספק אנוסה ספק פתוחה מדבר תורה להחמיר אמר רבי יוסי ואפילו תחוש לה משום אנוסה שתי ספיקות ספק אנוסה ספק פתוחה ספק משנתארסה ספק עד שלא תארס שתי ספיקות מדבר תורה להקל
Ketubot,"חת""ם סופר",1,0,1b,"@11על דעתיה דר' לעזר מקום שב""ד יושבים בכל יום וכו' לית יכול שלא לעבור זמנו של רביעי. @33נ""ל שהוא ט""ס וכך צ""ל לר' לעזר במקום שב""ד יושבים בכל יום ובמקום שאין ב""ד כל עיקר תינשא בכל יום ומשני לית יכול שלא לעקור זמנו של רביעי וכדמסיק דר' אלעזר ס""ל נמי היכי דליכא משום ט""ב איכא עכ""פ משום ברכה ושקדו עיין בפנים ותראה כי כן הוא:","על דעתיה דר' לעזר מקום שב""ד יושבים",JTmock Ketubot 1:1:5,קידשה בחופה לית ליה באילין קנסייא אמרין רבי מתניה עבד לברתיה כן על דעתיה דר' לעזר במקום שבתי דינין יושבין בכל יום תינשא בכל יום ובמקום שאין בתי דינין יושבין בכל יום לא תינשא כל עיקר שלא לעקור זמנו של רביעי ויעקור זמנו של רביעי אף הוא אית לה כהדא דתני בר קפרא בר קפרא אמר מפני שכתוב בהן ברכה ותינשא בראשון וישכים לבית דין בשני אית דבעי מימר שלא לעקור זמנו של רביעי ואית דבעי מימר כהדא דתני בר קפרא דבר קפרא אמר מפני שכתוב בהן ברכה
Ketubot,"חת""ם סופר",1,0,1b,"@11בר קפרא אמר מפני שכ' בהן ברכה וכו' @33ס""ל לבר קפרא דטעמא דמתני' משום ברכה וה""פ דהמנהג לישא בתולה ביום ד' משום ברכה והא דלא נהגו לישא ביום ה' היינו טעמא משום דרוצה להשכים לב""ד בעוד כעסו עליו והכל ממנהג ולא מתקנת חכמים. ולדבריו צ""ל דאע""ג דמנהגא בעלמא הוא מ""מ אם הגיע זמן ביום א' אינו מעלה לה מזונות משום דכל הנשאת ע""ד המנהג נשאת וסברת וקבילת להנשא בד' כן נראה סברת בר קפרא ופני משה נדחק בזה:",בר קפרא אמר מפני שכ' בהן ברכה,JTmock Ketubot 1:1:5,קידשה בחופה לית ליה באילין קנסייא אמרין רבי מתניה עבד לברתיה כן על דעתיה דר' לעזר במקום שבתי דינין יושבין בכל יום תינשא בכל יום ובמקום שאין בתי דינין יושבין בכל יום לא תינשא כל עיקר שלא לעקור זמנו של רביעי ויעקור זמנו של רביעי אף הוא אית לה כהדא דתני בר קפרא בר קפרא אמר מפני שכתוב בהן ברכה ותינשא בראשון וישכים לבית דין בשני אית דבעי מימר שלא לעקור זמנו של רביעי ואית דבעי מימר כהדא דתני בר קפרא דבר קפרא אמר מפני שכתוב בהן ברכה
Ketubot,"חת""ם סופר",1,0,1b,"@11בר קפרא מפרש טעמא דמתני' משום ברכה ור' לעזר וכו' @33ופי' בפני משה דבר קפרא פליג אמתני' וכו' ור' לעזר ס""ל כמתני' ודבריו צ""ע איך מייתי סייעתא לר' לעזר מברייתא הא משנה ומפורשת כדבריו אלא שבר קפרא פליג ועוד מ""ט שקיל וטרי אר' לעזר ולא אמתני' דמפרש בהדיא שאם היה לו ט""ב היה משכים לב""ד ע""כ נ""ל פי' הירושלמי כך דהא במתני' לא מפורש טעמא דאלמנה וגם קשה אטעמא דט""ב הא הוה ס""ס ע""כ ס""ל לבר קפרא דשאם היה לו טענת בתולים אינו טעם לנשואין ואותו טעם אינו מפורש במשנתינו כלל אלא סברה חיצונה היא משום ברכה אלא דיהיב טעמא שנושאים הבתולה ביום ד' ולא ביום ברכה דאדם דעדיף ואמרו נהגו כן החתנים כדי שאם יהיה לו ט""ב ממנה ומאתים ומקח טעות וכה""ג ישכים עמה לב""ד ולא ידור עם נחש בכפיפה א' עד עמדו לפני העדה למשפט ויתברר הדבר. אמנם ר' לעזר מפרש למתני' כפשטי' ומש""ה מייתי סייעתא מברייתא דמפני הסכנה התירו לכנוס בשלישי ולא בשני אי אמרת בשלמא משום אקרורי דעתיה אינו דומה מתקרר יום למתקרר יומים כמפורש שם משא""כ לבר קפרא מה בין שלישי לשני ומשום הכי שקיל וטרי אדרבי לעזר הא הוה ליה ס""ס ואתי שפיר הכל:",בר קפרא מפרש טעמא דמתני' משום ברכה,,
Ketubot,"חת""ם סופר",1,0,4b,"@11קטן ביאתו ביאה וכו'. @33מעשה שעיברה ובתוליה קיימין לפענ""ד פירושו דאין מוכת עץ בבשר דכל שאין מכניס מכח גדול ע""י מתיחת השרביט להוציא זרע ולהטיח כחץ וכל גופו מסייעו כחצים ביד גבור כל שאין הכח כל כך הם כניסת ונגיעת בשר בבשר הוא בנחת ואינו מחכך בצדדים להוציא הבתולים אם לא שמכוונה למעך באצבעה כתמר אבל אין לו כוונה לכך לא מש""ה אין מוכת עץ בבשר אפילו ע""י אצבע (כפירש""י נדה י' ע""ב) ד""ה שמעוותות אותה מסרטת ולא שפירש עושים אותה מוכת עץ אע""כ דאפילו ע""י אצבע אינה נעשית מוכת עץ וה""ה ע""י אברו של קטן שאין בו חיכוך ומתיחת השרביט כחץ למטרה ומ""ש שאינו נוגע בסימנים אינו רוצה לומר אין כאן מגיע לחיכוך המוציא סמנים כיון שאין מזריע. ולהיות הדבר מתמיה איך לא תפתח הפתח עי""ז עכ""פ שהרי בתולה פתחה סתום. עד שאפילו רית היין אינו נודף משם ואינו יכול לעבור בין בתריה. ואיך יעבור האבר שם. ומייתי ראיה שהרי עוברה ועדיין היא בתולה ואפילו תימא באמבטי נתעברה עכ""פ טיפים שהקליטה מאמבטי עברו דרך שם ויעלו עד לפתח הרחם ונכנסו לשם וע""כ אפשר הוא. והמל""מ לא הבין כן והאמת יורה דרכו:",קטן ביאתו ביאה וכו',JTmock Ketubot 1:3:2,אי זהו קטן ואי זו היא קטנה משום רבי יהודה בן חגרא אמרו קטן פחות מבן תשע שנים ויום אחד וקטנה פחותה מבת שלשה שנים ויום אחד ניחא גדול שבא על הקטנה הבתולין חוזרין קטן שבא על הגדולה אין הבתולין חוזרין אמר רבי אבין תיפתר שבא עליה שלא כדרכה אמר רבי יוסי ברבי אבין ואפילו תימא בכדרכה קטן ביאתו ביאה אבל אין בו כח ליגע בסימנין ותני כן מעשה שעיברה ובתוליה קיימין
Ketubot,"חת""ם סופר",1,0,7a,"@11ר' יעקב בר אחא בשם ר' יאשיה הלכה כר""ג וכו'. @33פי' שהקשה מה הוצרך לומר טעם ההלכה משום שנים שרבו על האחד היינו ר""ג ור""א נגד ר""י לימא סתם הלכה כר""ג ור""א ומתרץ ר' יוסי דא יסבור ר' יוחנן כר' יהושע תו אין הלכה כר""ג ור""א דה""ל תרי במקום תרי ור' יוחנן רוצה לומר ר' יוחנן בן ברוקה דתינוקת ומספקא ליה אי אתיא כר' יהושע או אפילו כר""ג וכפלוגת רש""י ותוס' בכתובות י""ד ע""ב. ובפני משה פי' פירוש רחוק ודחוק:",ר' יעקב בר אחא בשם ר' יאשיה,JTmock Ketubot 1:8:3,רבי יעקב בר אחא בשם ר' יאשיה הלכה כרבן גמליאל וכרבי אליעזר משום שנים שרבו על אחד רבי יוסי בעי אם הלכה למה שנים ואם שנים למה הלכה מעתה אין יסבור רבי יוחנן כרבי יהושע אין הלכה כרבן גמליאל וכר' אליעזר אלא כרבי יהושע מאי כדון משום עדות שהאשה כשירה לה הוון בעיי מימר מה פליגין רבי יהושע ואילין רבנין במקום שרוב פסולין אבל במקום שרוב כשירין אף רבי יהושע מודי אתא רבי יעקב בר אחא בשם רבי יוחנן ור' אילא בשם רבי לעזר אפילו במקום שרוב כשירין היא המחלוקת סבר רבי יהושע הזנות רצה אחר הפסולים אמר רבי זעירא מתניתא אמרה אפילו כשירין מזנין דתני אפילו חסיד שבחסידים אין ממנין אותו אפיטרופוס על עריות:
Ketubot,"חת""ם סופר",1,4,11b,"@11עד סוף ההלכה הוכיח מסיפא דמתני' דאל""כ להימני במגו דאין זה כתב ידי. @33מיירי כשכל א' אומר אין זה כ""י עצמי דאינו מעיד על של חבירו דהו""ל חד במקום תרי דהא איכא תרי על כל כת""י שהוא כ""י מש""ה לא מהימני אבל כשכל אחד אומר אין זה כ""י ולא של חבירי וכן אידך אז מודה הירושלמי דה""ל תרי ותרי ומ""מ לא קשה מהמשנה דניהמני במגו דאין זה לא כ""י ולא כ""י של חבירו דז""א דכיון דכל א' צריך לחבירו הו""ל מגו דבי תרי ומכל מקום הזמה לא שייך בהו מטעם זה דיעידו שניהם זע""ז שאינו כ""י כלל:","עד סוף ההלכה הוכיח מסיפא דמתני' דאל""כ",,
Ketubot,"חת""ם סופר",1,4,13a,"@11אלא מן חטאת דחנניה ב""א ר""י וכו'. @33הך מעשה דחנניה בן אחי ר""י עיין בברכות כ""ג סוף ע""א ועמ""ש בפ""י כתובות בפי' הירושלמי ולדבריו צ""ל דר' שמן בר אבא אחר שנשאה ירד עמה לח""ל עיין:","אלא מן חטאת דחנניה ב""א ר""י וכו'",JTmock Ketubot 2:6:3,נשים נשבו לשם אתא עובדא קומי אבא בר בא ולוי ושמואל אמרו מסרו להן עדים ניסקון לארעא דישראל אמר ליה ומה נעשה לימים הראשונים שנתייחדו אמר ליה אבא בר בא אילו הוינן בנתך כן הייתה אומר ואישתביין בנתיה דשמואל כשגגה שיוצא מלפני השליט כד סלקון להכא סלקון שביין עמהון עלין קומי רבי חנינה אוקימן שביין מלבר אמרו ליה נשבינו וטהורות אנו והתירן מן דנפקן שלחון שביין עלין אמר ניכרות אילו שבנות חכם הן מן דאיתודעין מאן הויין אמרין לשמעון בר בא איטפל בקריבתך נסב לקדמיתא ומיתת לתניינא ומיתת למה בגין דשקרון חס ושלום לא שקרון אלא מן חטאת דחנניה בן אחי רבי יהושע שעיבר את השנה בחוצה לארץ:
Ketubot,"חת""ם סופר",1,4,13a,"@11ובשם @33הגאון מו""ה אליהו מווילנא זצ""ל שמעתי אומרים שהאמת שנבעלה לשבאי בקטנותה ולפי עיבור שנים של חנניה שנגררו אחריו בח""ל לא היתה עדיין בת ג' שנים ויום אחד ומש""ה אמרה טהורה אני ובאמת שעיבור שלו אינו כלום. ולפי העיבור האמת כבר היתה ג' שנים ונשאת באיסור מש""ה מתה ודפח""ח:","ובשם הגאון מו""ה אליהו מווילנא זצ""ל שמעתי",,
