<b>אחד עשר יום מחורב.</b> אלו זכו ישראל היו נכנסין בי״א יום לארץ אלא מתוך שקלקלו מעשיהן גלגל הקב״ה מ' יום למ' שנה:	Deuteronomy 1:2
<b> ויהי בארבעים שנה.</b> מלמד שלא הוכיחן אלא סמוך למיתה וכן אתה מוצא ביעקב אבינו שלא הוכיח לבניו אלא סמוך למיתה. תנו רבנן מפני ארבעה דברים אין מוכיחין את האדם אלא סמוך למיתה כדי שלא יהא מוכיחו וחוזר ומוכיחו וכדי שלא יהא רואהו חבירו ומתבייש ממנו ושלא יהא בלבו עליו כלום. וכדי שיפרש ממנו בשלום שהתוכחת מביאה לידי שלום שנאמר (בראשית כא) והוכיח אברהם את אבימלך [וגו'] ויכרתו שניהם ברית. כן יהושע לא הוכיח את ישראל אלא סמוך למיתתו שנאמר (יהושע כד) ויאמר יהושע אל כל העם עדים אתם בכם. וכן שמואל אומר (ש״א יב) הנני ענו בי נגד ה' ונגד משיחו. דבר משה אל (כל) ישראל. מלמד שכל הדברות שבתורה הקלות והחמורות הזדונות והשגגות הכללות והפרטות הגופין והדקדוקין. דבר להם משה לישראל לפני הקב״ה:	Deuteronomy 1:3
<b>אחרי הכותו את סיחון מלך האמורי אשר יושב בחשבון.</b> אחר שהעשירם מביזת סיחון ועוג אחר כך הוכיחן כדי שלא יאמרו ישראל אין בידו להכניסנו לארץ ולהפיל סיחון ועוג לפנינו לפיכך הוא בא עמנו בתוכחות. סיחון קשה ועירו קשה זהו מלך האמורי אשר יושב בחשבון. עוג קשה ועירו קשה זהו אשר יושב בעשתרות וזה מקום המלכות:	Deuteronomy 1:4
<b>בעבר הירדן [בארץ מואב] הואיל.</b> ואין הואיל אלא התחלה כענין (שופטים יט) הואל [נא] ולין ויטב לבך ואומר (דה״א יז) ועתה הואלת (לשבת בארץ). באר. אין באר אלא שפירשה להם בשבעים לשון. ד״א באר אמר להם כל מי ששוכח דבר אחד מן התורה יבוא וישמענה:	Deuteronomy 1:5
<b>ה' אלהינו דבר.</b> אמר להן לא מעצמי אני אומר לכם אלא מפי הקב״ה אני אומר לכם <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="9"></i> רב לכם שבת אמר להן רב שכר אתם עתידים לקבל בישיבתכם. בהר הזה. קיבלתם עליכם התורה מניתם עליכם שבעים זקנים שרי אלפים ושרי מאות שרי חמשים ושרי עשרות. עשיתם לכם משכן ושלחן ומנורה וכל כלי המשכן:	Deuteronomy 1:6
<b><i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="10"></i> פנו וסעו לכם, זה ערד וחרמה.</b> ואל כל שכניו, זה עמון ומואב והר שעיר. בערבה, זה מישור. בהר, זה הר המלך. ובשפלה. זו שפלת לוד ושפלת דרום. ובנגב ובחוף הים. זו אשקלון ועזה וקסרון. ארץ הכנעני. זה גבול הכנעני וכן הוא אומר (בראשית י) ויהי גבול הכנעני מצידון. והלבנון, זה בית המקדש. מלמד שצוה אותם לבנות להם בית המקדש. שנאמר (ירמיה כב) גלעד אתה לי ראש הלבנון. ד״א והלבנון. זה מלך, כדכתיב (יחזקאל יז) בא אל הלבנון ויקח את צמרת הארז. ואומר (מ״ב יד) החוח אשר בלבנון. מלמד שנצטוו להעמיד להם מלך. עד הנהר הגדול נהר פרת. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="11"></i> שמימיו פרין והולכין. אמרו כל הנהרות אומרין לפרת מפני מה אין קולך נשמע כדרך שקולן של כל הנהרות נשמעין אמר להן מעשי מוכיחין עלי אדם זורע בי זריעה עולה לג' ימים, נוטע בי נטיעה עולה לשלשים יום מעשי מוכיחין עלי וכן התורה משבחת לי עד הנהר הגדול נהר פרת:	
<b>ראה נתתי לפניכם את הארץ.</b> אמר להם איני אומר לכם לא מאומד ולא משמועה אלא מה שאתם רואין בעיניכם. בואו ורשו את הארץ. אין אתם צריכין לכלי זיין. אשר נשבע ה' לאבותיכם לאברהם ליצחק וליעקב. כדי כל אחד ואחד בפני עצמו. לתת להם. אלו באי הארץ, ולזרעם. אלו בניהם אחריהם. מה שכיבש דוד, ר' אומר לתת להם אלו עולי המדבר. ולזרעם. אלו עולי בבל. אהריהם. אלו ימות המשיח:	Deuteronomy 1:8
<b>ואמר אליכם בעת ההיא.</b> לא מעצמי אני אומר לכם אלא מפי הקב״ה. לא אוכל לבדי שאת אתכם. וכי לא היה משה לבדו יכול לדון את ישראל מי שהוציאם ממצרים וקרע להם את הים והוריד להם את המן והגיז להם את השלו ועשה להם כמה נסים לא היה יכול לדונן. אלא כך אמר להם ה' אלהיכם הרבה אתכם על גבי הדיינים שאינו גובה מן הדיינים אלא נפשות וכן הוא אומר בשלמה (מ״א ג) כי מי יוכל לשפוט את עמך הכבד הזה. אמר שמא אם אני נוטל ממנו ממון נוטלין ממנו נפשות שנאמר (משלי כב) אל תגזל דל כי דל הוא ואל תדכא עני בשער. @?![א]@?? כי גאלם חזק <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="12"></i> הוא יריב את ריבם וגו' והנכם היום ככוכבי השמים לרוב. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="13"></i> א״ר שמעון בן יוחאי שובע שמחות פניהם של צדיקים דומות לעתיד לבוא לחמה שנאמר (שופטים ה) ואוהביו כצאת השמש. ללבנה שנאמר (שה״ש ו) יפה כלבנה. לרקיע שנא' (דניאל יב) והמשכילים יזהירו כזוהר הרקיע. לכוכבים שנאמר (שם) ומצדיקי הרבים ככוכבים לעולם ועד. לברקים שנאמר (נחום ב) כברקים ירוצצו. לשושנים שנאמר (תהלים מה) למנצח על שושנים. למנורת בית המקדש דכתיב (זכריה ד) ושני זתים עליה. ושבע כתות הן של צדיקים זו למעלה מזו (תהלים קמ) אך צדיקים יודו לשמך ישבו ישרים את פניך. (שם סה) אשרי תבחר ותקרב. (שם סד) אשרי יושבי ביתך. שם טו) ה' מי יגור באהליך מי ישכון בהר קדשך. (שם כד) מי יעלה בהר ה' ומי יקום במקום קדשו:	Deuteronomy 1:9
<b>ה' אלהי אבותיכם יוסף.</b> כיון שהתחיל משה לברך את ישראל אמר להם והנכם היום ככוכבי השמים לרוב. א״ל משה רבינו אי אפשנו בברכתך שהרי אבותינו ברכונו ולא נתנו קצבה ואתה נותן קצבה. שנאמר ה' אלהי אבותיכם יוסף עליכם ככם אלף פעמים. משל למה הדבר דומה למלך שהיה ל בן קטן והניח לו נכסים מרובין ובשביל שהיה קטן מסרם לאפטרופוס <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="14"></i> משהגדיל הבן ההוא אמר לאפטרופוס תן לי הכסף והזהב שהניח לי אבא בידך הרבה ואתה נותן לי זה בלבד א״ל אלו אני נותן לך משלי אבל מה שהניח לך אביך הרי הן שמורין. כך אומר להם משה לישראל ה' אלהי אבותיכם יוסף עליכם ככם אלף פעמים זה משלי אבל שלכם שברכו אתכם אבותיכם. ויברך אתכם כאשר דבר לכם. כחול הים <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="15"></i> ובצמחי האדמה וכדגי הים וכוכבי השמים לרוב:	Deuteronomy 1:11
<b>איכה אשא.</b> <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="16"></i> לא מעצמי אני אומר לכם אלא מפי הקב״ה. טרחכם. מלמד שהיו טרחנין. היה כל אחד מהן רואה שלא נצח בדין היה אומר יש לי עדים יש לי ראיות להביא למחר אני דן. ומוסיף אני עליכם דיינים לכך נאמר טרחכם. משאכם. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="17"></i> שהיו מתרעמין עליו כל אחד ואחד בביתו. וריבכם שהיו בעלי מריבה:	Deuteronomy 1:12
<b>הבו לכם אין הבו אלא עצה <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="18"></i> שנאמר (שופטים כ) הבו לכם עצה.</b> אנשים. ותיקי'. חכמים ונבונים. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="19"></i> מה בין חכם לנבון חכם דומה לשלחני עשיר אם אין מביאין לו לראות מוציא משלו ורואה. וידועים לשבטיכם. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="20"></i> שיהו ידועים לכם שכל שבט ושבט מכיר את אנשי השבט שלו, ואשימם בראשיכם <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="21"></i> בין ברצונכם בין שלא ברצונכם:	
<b>ותענו אותי ותאמרו טוב הדבר.</b> היה לכם לומר מוטב רבינו נלמוד התורה ממך ולא מתלמידי תלמידיך ולא עשיתם כן אלא אמרתם אולי יעמדו לנו דיינין מקבלין דורון:	Deuteronomy 1:14
<b>ואקח את ראשי שבטיכם.</b> משכתים בדברים אמרתי להם אשריכם על מי אתם באים להימנות על בני אברהם יצחק ויעקב בני אדם שנקראו אחים ורעים כרם חמד נחלת צבי צאן מרעית וכל לשון חיבה. אנשים חכמים וידועים. זו אחת מז' מדות שאמר לו יתרו למשה שנאמר (שמות יח) ואתה תחזה מכל העם אנשי חיל יראי אלהים אנשי אמת שונאי בצע הרי ד' בפרשת וישמע יתרו וג' בפרשה זו ולא מצא אלא שלשה <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="22"></i> ואלו נבונים לא מצא. ואתן אותם ראשים עליכם, שיהו מכובדים עליכם <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="23"></i> ראשים במשא ובמתן, ראשים במקח ובממכר. ראשים בכניסה וביציאה. שרי אלפים. שאם היו תתקצ״ט <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="24"></i> היה אחד נתפש בעדן שר אלף וכן כלם. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="25"></i> ת״ר שרי אלפים שש מאות שרי מאות ששת אלפים שרי חמשים י״ב אלף שרי עשרות ששת רבוא. ושוטרים לשבטיכם אלו הלוים המכים ברצועה. כענין שנאמר (דה״ב יט) <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="26"></i> ושטרים הלוים (לשבטיכם). ואומר <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="27"></i> (נחמיה ח) והלוים מחשים (את) העם. ד״א ושטרים לשבטיכם. לפי שהיו השופטין במנין שרי מאות שרי חמשים ושרי עשרות אבל השוטרים היו כפי צורך בלא מספר. שרי אלפים חוץ מן האלפים היה השר וכן כלם. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="28"></i> וכה״א (מלכים ב' א) שר חמשים ואת חמשיו:	Deuteronomy 1:15
