<b>דבר אל בני ישראל.</b> על כל מצוה ומצוה מזכיר את בני ישראל לפי שהם יקרים לפני הקב"ה. כענין שנאמר (ירמיה לא) הבן יקיר לי אפרים אם ילד שעשועים כי מדי דברי בו זכור אזכרנו עוד. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="36"></i> עשרה נקראו יקרים. התורה. והנבואה. והתבונה. והדעת. והסכלות. והצדיקים. ומיתתן של צדיקים. והעושר. והחסד. וישראל. תורה. דכתיב (משלי ג) יקרה היא מפנינים וכל חפציך לא ישוו בה. נבואה. דכתיב (ש"א ג) ודבר ה' היה יקר בימים ההם. הבינה. דכתיב (משלי יז) יקר רוח איש תבונה. דעת. דכתיב (שם כ) וכלי יקר שפתי דעת. סכלות. [דכתיב] (קהלת י) יקר מחכמה מכבוד סכלות מעט. עושר. דכתיב (משלי יב) הון אדם יקר חרוץ. חסד. דכתיב (תהלים לו) מה יקר חסדך אלהים. הצדיקים נקראו יקרים. דכתיב (שם קלט) ולי מה יקרו רעיך אל. ומיתתן של צדיקים. דכתיב (שם קטו) יקר בעיני ה' המותה לחסידיו. ישראל דכתיב (ירמיה לא) הבן יקיר לי אפרים. אמר משה לפני הקב"ה רבש"ע מכל האומות אין אתה מצוינו אלא על ישראל בלבד אמר לו לפי שהן המליכוני עליהם על הים שנאמר (שמות טו) ה' ימלוך לעולם ועד. משל לאדם שהיה מזהיר עבדו על חלוקו יותר מכל בגדיו. אמר לו אדוני למה תזהירני על חלוקך יותר מבגדיך אמר לו <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="37"></i> לפי שהוא קרוב לבשרי לכך מצוה הקב"ה למשה על ישראל בלבד. ד"א דבר אל בני ישראל. בני ישראל סומכין ואין בנות ישראל סומכות. ואמרת אליהם. לרבות כל האמור בענין כשם שאין סומכות על העולות כך אין סומכות על השלמים:	
<b>אדם.</b> אמר להם כשם שאדם הראשון לא הקריב מן הגזל ומן החמס לפי שהיה יחיד כעולם כך אתם לא תקריבו מן הגזל ומן החמס <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="38"></i> לפי שאני שונא גזל בעולה. דבר אחר אדם כי יקריב מכם קרבן. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="39"></i> ולהלן הוא אומר (ויקרא יג) אדם כי יהיה בעור בשרו ולא אמר מכם. מיכן שהכתוב חלק כבוד לישראל. דבר אחר אדם כי יקריב רשות. קרבן לה'. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="40"></i> שיקדים הקדישו להקרבתו דברי רבי יהודה ר' שמעון אומר <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="41"></i> מיכן שלא להזכיר שם שמים לבטלה. ומה אם על הקדש אמר הכתוב קרבן לה' לדבר הרשות על אחת כמה וכמה. רבי יוסי אומר כל מקום שנאמר קרבן <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="42"></i> אמור ביו"ד שלא ליתן מקום למינים לרדות. מן הבהמה. להוציא את הרובע ואת הנרבע. מן הבקר. להוציא את הנוגח. תקריבו את קרבנכם. מלמד שהיא באה נדבת שנים, דבר אחר את קרבנכם <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="43"></i> ממקום שהיחיד מביא משם הצבור מביא. (מג) ואם תאמר מאחר שאמר מן הבהמה למה לי מן הבקר ומן הצאן אלא לפי שהחיה קרויה בהמה שנאמר (ויקרא יא) זאת החיה אשר תאכלו מבל הבהמה אשר על הארץ. שור שה כשבים. חזר ושנה עליו תקריבו את קרבנכם לעכב שלא יביא אלא בקר וצאן למה זה דומה למי שאמר לו רבו אל תביא אלא מן חטים (הלך והביא גם שעורים הרי זה מוסיף על דבריו):	Leviticus 1:2
<b>אם עולה קרבנו.</b> <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="44"></i> להביא עולת חובה שתהא כדין עולת נדבה. זכר. להוציא טומטום ואנדרוגינוס. תמים. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="45"></i> כשם שהקרבן שאם אינו תמים אינו לרצון כך האיש אם אינו כענין הזה אינו לרצון. תמים יקריבנו. תמים יקדישנו, רבי יוסי אומר תמים יקריבנו יבקרנו ויקריבנו. א"ר יוסי שמעתי בשוחט תמיד בשבת שאינו מבוקר חייב חטאת. ויביא תמיד אחר. ותנן נמי במסכת תמיד (פרק ג) נכנסו ללשכת הכלים הוציאו משם תשעים (ותשעה) [ושלשה] כלים כלי כסף וכלי זהב והשקו את התמיד בכוס של זהב אע"פ שהיה מבוקר מבערב היו בודקין אותו לאור האבוקות. אל פתח אהל מועד. מטפל בו ומביאו אל אהל מועד. יקריב אותו. שאם נתערבה עולה בעולה עולה בתמורה עולה בחולין. יקריב אותו. יכול אפילו נתערבה בפסולין תלמוד לומר יקריבנו. אוציא את שנתערב בפסולין שאינן כשרין ליקרב. ד"א יקריב אותו. מלמד שכופין אותו עד שיאמר רוצה אני שנאמר לרצונו לפני ה'. וכן אתה אומר בגיטי נשים כופין אותו עד שיאמר רוצה אני. לפני ה'. אע"פ שסמך מבחוץ יחזור ויסמוך מבפנים. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="46"></i> ותנן גבי תמיד כך היתה עקידתו ראשו לדרום ופניו למערב השוחט עומד במזרח ופניו למערב:	
<b>וסמך ידו.</b> ולא יד בנו ולא יד עבדו ולא יד שלוחו. על ראש העולה. ולא על הצואר ולא על הגב. עולה. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="47"></i> אחד עולת נדבה ואחד עולת חובה. ד"א העולה פרט לעולת העוף (שהרי בבקר וצאן שוה לבקר לשחיטה ולקבלה ולזריקה ולחלבים <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="48"></i> ונרצה לו. מלמד שהקב"ה רוצה לו שמכפרת העולה על עשה ועל לא תעשה שיש בו קום עשה. ד"א ונרצה לו לכפר. אי זהו מכפר זה הדם. אין לי אלא טהור. טמא מנין ת"ל (שמות כט) ונשא אהרן את עון הקדשים. אי זה הוא עון הוא נושא עון טומאה שהותר מכללה בצבור (שנאמר (במדבר ט) איש איש כי יהיה טמא לנפש או בדרך רחוקה לכם או לדורותיכם ועשה פסח לה'. איש נדחה לפסח שני ואין צבור נדחין). (שם) לכל מתנות קדשיהם. לרבות הקומץ והלבונה ומנחת כהנים ומנחת כהן משוה ומנחת נסכים שהציץ מרצה. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="49"></i> דבר אחר ונרצה לו לכפר. לימד שאם עשה לסמיכה שירי מצוה מעלה עליו הכתוב <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="51"></i> כאלו לא כיפר וכיפר כיפר גברא ולא כיפר קמי שמיא. והכי מפורש במסכת זבחים בפרקא קמא. לכפר עליו. ר' שמעון אומר <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="52"></i> את שעליו כמשא חייב באחריותו. כגון נדר. דאמר הרי עלי נדר. ואת שאינו עליו משא אינו חייב באחריותו. כגון דאמר הרי זו דהיינו נדבה:	Leviticus 1:4
<b>ושחט את בן הבקר.</b> כתיב וסמך וכתיב בתריה ושחט <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="53"></i> מכאן אמרו תכף לסמיכה שחיטה. וכן תכף לנטילת ידים ברכה שנאמר (תהלים קלד) שאו ידיכם קדש וברכו את ה'. ותכף לגאולה תפלה (שם יט) ה' צורי וגואלי וסמיך ליה (שם כ) יענך ה' ביום צרה. ושחט. לימד ששחיטה בכל כשרה בזרים בנשים ובעבדים <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="54"></i> ואפילו קדשים. את בן הבקר. בן הבקר לפני ה' ואין השוחט לפני ה'. והקריבו. זו קבלת הדם <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="55"></i> לימד שתהא כשרה אלא בכהן כשר. ובכלי שרת שנאמר בני אהרן הכהנים. מה אהרן כשר אף בניו כשרים יצאו חללים ובעלי מומין. את הדם וזרקו את הדם מה תלמוד לומר הדם הדם שני פעמים להביא דם עולה שנתערב בשאר דמים <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="56"></i> כגון דם בכור ומעשר ופסח. וזרק, יכול זריקה אחת ת"ל סביב. אי סביב יכול יקיפנו ת"ל וזרקו הא כיצד הפסק ד' מתנות. ד"א והקריבו בני אהרן את הדם שני פעמים שאם נשפך מן הכלי על הרצפה כשר אבל מן הצואר על הרצפה פסול. שנאמר ושחט. והקריבו זו קבלה שאם נתקבל ונשפך כשר. על המזבח סביב בזמן שהמזבח שלם שאם נפגמה קרנו של מזבח עבודתו פסולה. אשר פתח אהל מועד, מלמד שהמזבח לפני אהל מועד ומה אני מקיים ונתת את הכיור בין אהל מועד ובין המזבח <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="57"></i> בבנין המזבח משוך כלפי דרום:	
<b>והפשיט את העולה.</b> יכול יהא מפשיט אבר אבר ומנתח ת"ל את העולה כולה מפשיטה ואחר כך מנתחה. ונתח. יכול יהא מנתח נתחיה לנתחים ת"ל אותה לנתחיה ואין נתחיה לנתחים כדמפורש במסכת תמיד(פ"ד מ"ב) חתך את הראש ונתנו למי שזכה בו ובית שחיטתו מלמעלה וכו'. (נז) אותה לנתחיה הכשרה ולא הפסולה:	
<b>ונתנו בני אהרן הכהן אש על המזבח.</b>  <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="58"></i> אמר רבי יודן מנין להצאת האליתא שלא תהא אלא בכהן כשר ובכלי שרת ת"ל ונתנו בני אהרן הכהן אש על המזבח. ד"א על המזבח <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="59"></i> אמר רבי ישמעאל לימד על הצתת האש שלא תהא אלא בראשו של מזבח. הכהן בכיהונו לימד על כהן גדול שעבד בבגדי כהן הדיוט עבודתו פסולה. ד"א ונתנו בני אהרן הכהן אש על המזבח אע"פ שהאש יורדת מן השמים מצוה להביא אש מן ההדיוט. אש שירדה בימי משה לא נסתלקה ממזבח הנחשת עד שבאו לבית עולמים. אש שירדה בימי שלמה לא נסתלקה ממזבח הנחשת עד ימי מנשה בן חזקיהו. וערכו עצים על האש. לא האש על גבי עצים. אמר ר' שמעון מנין לרבות שני גזרי עצים (נט) למערכה ת"ל וערבו עצים על האש:	Leviticus 1:7
<b>וערכו בני אהרן הבהנים את הנתחים.</b>  <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="60"></i> וערכו הכהנים בני אהרן שנים הכהנים שנים מלמד שהטלה היה קרב בששה כהנים. ה"א של הכהנים לרבות את הקרביים. את הנתחים מה תלמוד לומר את הראש ואת הפדר. פדר זה חלב שעל הקרב מלמד שהיה פורס את הפדר על בית שחיטת הראש מלמעלה וזהו כבודו כמפורש במסכת תמיד נטל את החלב ונתנו על בית שחיטת הראש מלמעלה. רבי חייא אומר מנין לשחיטה שהיא מן הצואר שנאמר וערכו בני אהרן הכהנים את הנתחים מה ת"ל את הראש אלא (ס) ללמד שכבר הותז. על העצים אשר על האש <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="61"></i> עצים הנתונים להיות אש. תנן התם (תמיד פ"ב) כל העצים כשרים למערכה חוץ משל זית ושל גפן מפני שהיין והשמן קרבין על גבי המזבח. הצילו הפירות את האילנות מיכן שהבן הטוב מציל את אביו מדינה של גיהנם. וכן מצאנו באברהם אבינו שהציל את תרח שנאמר (בראשית טו) ואתה תבוא אל אבתיך בשלום. מלמד שבישרו שיש לאביו חלק לעולם הבא. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="62"></i> ויש אומרים מפני ישוב ארץ ישראל לא היו מביאין עץ פרי. וכן היה רבי אלעזר מוסיף אף של חרוב ושל דקל. אבל באילו היו רגילין מורביות של תאנה ושל אגוז ושל עין שמן. ד"א <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="63"></i> על העצים לימד (בה) [מה] מזבח משל צבור אף עצים ואש משל צבור שלא יהא נודר עולה ומביא אש ועצים עמה. ד"א על העצים אשר על האש שלא יהו גזרין יוצאין <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="64"></i> חוץ למערכה:	Leviticus 1:8
<b>וקרבו וכרעיו.</b> אלו הדקין. ירחץ במים. כל שהן. שאין צריכין מ' סאה. במים. להכשיר כל מים. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="65"></i> והקטיר יכול אע"פ פסול אע"פ פגול אע"פ נותר אע"פ יוצא. ת"ל המזבחה לא אמרתי שהציץ מרצה אלא כשהן בראש המזבח אבל כשהן למטה לא. את הכל לרבות את העצמות ואת הגידים והקרנים והטלפים והצמר שבראשי כבשים והשער שבזקן תישים ובלבד שלא פירשו אבל אם פירשו אע"פ שהן בראש המזבח ירדו. עולה לשם עולה. אשה לשם אשים. ניחוח לשם נחת רוח. לה' לשם מי שאמר והיה העולם:	Leviticus 1:9
<b>ואם מן הצאן.</b> וא"ו מוסיף על ענין ראשון ולמה הופסק ליתן רוח למשה להתבונן בין פרשה לפרשה ובין ענין לענין. הדיוט מהדיוט על אחת כמה וכמה. מן הצאן קרבנו מן הכשבים או מן העזים פרט לזקן ולחולה <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="66"></i> ולמזוהם. קרבנו להוציא את הגזל. כשבים ועזים להוציא את הכלאים. <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="67"></i> לעולה לרבות תמורתה. זכר להוציא טומטום ואנדרוגינוס. תמים יקריבנו. תמים יקדישנו:	
