<b>שאו.</b> פתח במשה לבדו וחזר ואמר שאו. אלא מתוך שאמר אלה הפקודים אשר פקד משה ואהרן ידענו שאהרן היה עמו אבל הדבור לא היה אלא למשה וזה מנין רביעי. והחמישי ע״י משה ואלעזר הכהן אחרי המגפה. משל לרועה שהיה רועה את עדרו ובא זאב וטרף מהם ורצה בעל הצאן למנות את עדרו. והוא נקרא חומש הפקודים. שאו. בלשון גדולה וכן הוא אומר (מ״ב כה ירמיה נב) נשא אויל מרודך את ראש יהויכין מלך יהודה ויוצא אותו מלך בבל [בשנת מלכו] (בשתים מלכותו) מבית הכלא. שאו את ראש. עשו להם הרמת ראש להודיע לכל באי העולם שהם מתיחסים מכל אומה ולשון. וכן הוא אומר (שה״ש ד) גן נעול אחותי כלה וגו'. כל עדת. מלמד שכלם נתיחסו ולא נמצא בהן פסול חוץ מבן הישראלית שנתפרסם. למשפחותם לבית אבותם. מלמד שמשפחת אב קרויה משפחה <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="6"></i> שישראל מתיחסים לאבות בכל מקום ואומות העולם מתיחסים לאמותם כענין שנאמר (ש״ב כא) את ארבעת אלה ילדו להרפה בגת. היא ערפה היא הרפה שהיו דשים פלשתים בתשמישתה כריפות לכך לא נזכרו שמות אבותיהן של עובדי כוכבים כי אם במקומות ידועים והם כענין פר בן בקר אע״פ שאין לבהמות יחס אמר פר בן בקר. במספר שמות שהיו קוראין להם בשמותן. כל זכר לגולגלותם. שהיה מעביר אחד אחד:	Numbers 1:2
<b>מבן עשרים שנה ומעלה.</b> שאין שנת עשרים מן המנין. תפקדו אותם לצבאותם אתה ואהרן. הוא שאמר שאו את ראש:	Numbers 1:3
<b>ואתכם יהיו איש איש למטה.</b> כדי ליתן גדולה לכל שבט ושבט. וכן מצאנו שאין לך מן השבטים <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="7"></i> שלא העמידו (מלכים) ונביאים. איש ראש לבית (אבותם) [אבותיו] הוא. שלא יתגדל נשיא שבט זה על נשיא שבט זה;	Numbers 1:4
<b>ואלה שמות האנשים אשר יעמדו אתכם.</b> אתם עיקר להם. לראובן אליצור בן שדיאור וגו' עד לנפתלי אחירע בן עינן. אין אתה מוצא השבטים נמנין בכל מקום שוין אלא פעם מקדים זה ופעם מקדים זה ללמדך שכלם שוין לפני הקב״ה וכן הוא אומר (בראשית מט) כל אלה שבטי ישראל שנים עשר. שבטו של לוי לא נפקד עם שאר השבטים לפיכך לא היה ללוי נשיא שבט בפקוד בני ישראל. לבני יוסף לאפרים אלישמע בן עמיהוד. במרגלים ובנשיאים ייחס את יוסף על אפרים. ובמרגלים ובחלוק הארץ ייחס את יוסף על מנשה. זהו שאמר יעקב (שם מח) גם הוא יהיה לעם וגם הוא יגדל ואולם וגו'. שפקודי בני אפרים ארבעים אלף וחמש מאות ופקודי בני מנשה שנים ושלשים אלף ומאתים. ובגדולה מתחילין מן הגדול. ובחלוק הארץ נתיחס יוסף על בני מנשה לפי שנתרבתה נחלתם. וכן הוא אומר (יהושע יז) ויפלו חבלי בני מנשה עשרה <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="8"></i> מפני בנות צלפחד בן חפר בן גלעד בן מכיר בן מנשה לכך נתיחס יוסף על בני מנשה בנחלות:	Numbers 1:5
<b>אלה קריאי העדה, ביו״ד כתיב מלמד שכלם היו צדיקים והם היו בנתינת עשרת הדברות.</b> שהרי בויקח קרח (במדבר טז) קריאי מועד חסר יו״ד על שהיו רשעים:	
<b>ויקח משה ואהרן.</b> מלמד שמשכן בדברים להודיע גדולתו של משה שביום שאמר לו הקב״ה למשה בו ביום כנסן אף הם לא נתעכבו. אשר נקבו בשמת. כתיב חסר וא״ו מלמד שכל הצדיקים כל זמן שגדולה מתוספת עליהן הם משפילין את עצמם:	Numbers 1:17
<b>ואת כל העדה הקהילו כלם שוין ברציון אחד.</b> באחד לחדש השני. היה הדבור למשה רבינו. באחד לחדש השני. היה המעשה להודיעך זריזותם. ויתילדו על משפחותם לבית אבותם. ויתיחסו וכן הוא אומר (בראשית ב) אלה תולדות השמים והארץ:	
<b>כאשר צוה ה' את משה ויפקדם במדבר סיני.</b> לא שהיה שואל לו אמור כמה במשפחתך אלא היו עוברין בכבוד כחיילות של בית דוד:	Numbers 1:19
<b>ויהיו בני ראובן בכור ישראל.</b> במספר שמות. ד' במספר שמות מלאין. ראובן שמעון גד ומנשה לפי שנתחלקו מנחלת ארץ ישראל ונטלו נחלתם בעבר הירדן ונתגאו בעשרם. ובשמעון ולוי כתיב (שם מט) אחלקם ביעקב ואפיצם בישראל צא מכאן לוי נשאר שמעון כדרך ראובן גד ומנשה:	Numbers 1:20
<b>בני נפתלי תולדותם.</b> כלם כתוב בהן לבני וכאן בני. מלמד <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="9"></i> שהיו [כל בניהם זכרים ולא היו להם נקבות:	Numbers 1:42
<b>אלה הפקודים אשר פקד משה ואהרן ונשיאי ישראל שנים עשר איש.</b> כדי לזכור להם זכות יעקב אבינו שנאמר בברכתו (שם) כל אלה שבטי ישראל שנים עשר איש, לבני שמעון תולדותם למשפחותם [וגו'] פקודיו. מה נשתנה שמעון שנאמר בו פקודיו, מלמד שהיו עתידין להפקד משבטו שהרי חסרו בחומש הפקודים שלשים ושבעה אלף ומאה:	Numbers 1:44
<b>ויהיו כל הפקודים שש מאות אלף ושלשת אלפים וחמש מאות וחמשים.</b> ולהלן הוא אומר (שמות לח) בקע לגולגולת מחצית השקל בשקל הקדש לשש מאות אלף ושלשת אלפים וחמש מאות וחמשים למדנו <i data-commentator="Beur HaRe'em on Midrash Lekach Tov" data-order="10"></i> שכל זמן שהיו ישראל עסוקין במלאכת המשכן לא חסרו מהם נפש אחת. שבמלאכת המשכן נמצאו שש מאות אלף ושלשת אלפים וחמש מאות וחמשים ובשנה השנית נמצאו החשבונות שוות:	
