Gittin 2a:1-3,"<big><strong>המביא</strong></big> גט ממדינת הים צריך שיאמר בפני נכתב ובפני נחתם רבן גמליאל אומר אף המביא מן הרקם ומן החגר ר' אליעזר אומר אפילו מכפר לודים ללוד וחכ""א אינו צריך שיאמר בפני נכתב ובפני נחתם אלא המביא ממדינת הים והמוליך והמביא ממדינה למדינה במדינת הים צריך שיאמר בפני נכתב ובפני נחתם רשב""ג אומר",Meiri on Gittin 2a:1,"המביא גט ממדינת הים צריך שיאמר בפני נכתב ובפני נחתם רבן גמליאל אומר אף המביא מרקם ומן החגר רבי אלעזר אומר אפי' מכפר לודים ללוד וחכמים אומרים אינו צריך שיאמר בפני נכתב ובפני נתחתם אלא המביא ממדינת הים והמוליך והמביא ממדינה למדינה במדינת הים צריך שיאמר בפני נכתב ובפני נתחתם רשב""ג אומר"
Gittin 2a:3-4,"להגמוניא ר' יהודה אומר מרקם למזרח ורקם כמזרח מאשקלון לדרום ואשקלון כדרום מעכו לצפון ועכו כצפון ר""מ אומר עכו",Meiri on Gittin 2a:9,דליכא למיחש לקיום כגון שנתקיים חותמיו ומכל מקום איכא למיחש לטעם לשמה דלרבה צריך ולרבא אינו צריך: <b>משנה</b> ר'
Gittin 2a:3-4,"להגמוניא ר' יהודה אומר מרקם למזרח ורקם כמזרח מאשקלון לדרום ואשקלון כדרום מעכו לצפון ועכו כצפון ר""מ אומר עכו",Meiri on Gittin 2a:10,דליכא למיחש לקיום כגון שנתקיים חותמיו ומכל מקום איכא למיחש לטעם לשמה דלרבה צריך ולרבא אינו צריך: <b>משנה</b> ר'
Gittin 7b:4,"ויהיב תנא סימנא הכי אין קרא נמי יהיב סימנא דכתיב (שופטים כא, יט) ויאמרו הנה חג ה' בשילו",Meiri on Gittin 7b:1,עביד דכתיב הנה חג ה' בשילה מימים ימימה אשר מצפונה לבית אל מזרחה שמש למסלה העולה מבית
Gittin 14a:12-14,"אם בא לחזור חוזר לימא בהא קמיפלגי דמר סבר הולך כזכי דמי ומר סבר הולך לאו כזכי דמי לא דכ""ע הולך כזכי דמי והכא בהא קמיפלגי מ""ס לא אמרינן מיגו ומ""ס אמרינן",Meiri on Gittin 14a:4,"עד שיגיע ליד הבעלים הואיל ולא ברשות המלוה מסרם לו ואע""פ ששמואל חלק בזו עם רב לומר מתוך שחייב באחריותו חוזר ורב ושמואל הלכה כשמואל בדיני בזו הלכה כרב משום דתניא כותיה"
Gittin 17a:7-9,ידי שניהם הא גט יוצא מתחת ידי שניהם מכשרי רבנן אמר ליה אין והא זמנין לא אמרת לן הכי אמר ליה יתד היא שלא תמוט: <big><strong>מתני׳</strong></big> נכתב ביום ונחתם,Meiri on Gittin 17a:1,נכתב ביום ונחתם ביום בלילה ונחתם בלילה בלילה ונחתם ביום כשר ביום ונחתם בלילה פסול ר' שמעון מכשיר כל גיטין שנכתבו ביום ונחתמו בלילה פסולין חוץ
Gittin 22b:5-6,"בשטרות והכתיב למען יעמדו ימים רבים התם עצה טובה קמ""ל: <big><strong>מתני׳</strong></big> הכל כשרין לכתוב את הגט אפי' חרש שוטה וקטן האשה",Meiri on Gittin 22b:3,אף לאחר כמה והדברים זרים: <b>המשנה</b> החמישית והכונה בה בענין החלק השני גם כן והוא שאמר הכל כשרין לכתוב את הגט
Gittin 22b:5-6,"בשטרות והכתיב למען יעמדו ימים רבים התם עצה טובה קמ""ל: <big><strong>מתני׳</strong></big> הכל כשרין לכתוב את הגט אפי' חרש שוטה וקטן האשה",Meiri on Gittin 22b:4,אף לאחר כמה והדברים זרים: <b>המשנה</b> החמישית והכונה בה בענין החלק השני גם כן והוא שאמר הכל כשרין לכתוב את הגט
Gittin 23b:8-9,רב יצחק חד אמר הא מני רבי היא דאמר המשחרר חצי עבדו קנה וחד אמר מאי טעמא דרבי בהא קסבר עובר ירך אמו,Meiri on Gittin 23b:3,המגיהים: <b>המשנה</b> השביעית והכונה כשלפניה והוא שאמר אף הנשים שאינן נאמנות לומר מת בעלה נאמנות להביא את גיטה חמותה ובן חמותה וצרתה ויבמתה
Gittin 23b:8-9,רב יצחק חד אמר הא מני רבי היא דאמר המשחרר חצי עבדו קנה וחד אמר מאי טעמא דרבי בהא קסבר עובר ירך אמו,Meiri on Gittin 23b:4,המגיהים: <b>המשנה</b> השביעית והכונה כשלפניה והוא שאמר אף הנשים שאינן נאמנות לומר מת בעלה נאמנות להביא את גיטה חמותה ובן חמותה וצרתה ויבמתה
