Bava Kamma 2a:1-4,<big><strong>ארבעה</strong></big> אבות נזיקין השור והבור והמבעה וההבער לא הרי השור כהרי המבעה ולא הרי המבעה כהרי השור ולא זה וזה שיש בהן רוח חיים כהרי האש שאין בו רוח חיים ולא זה וזה שדרכן לילך ולהזיק כהרי הבור שאין דרכו לילך ולהזיק הצד השוה שבהן שדרכן להזיק ושמירתן עליך וכשהזיק חב המזיק לשלם תשלומי נזק במיטב,Meiri on Bava Kamma 2a:1,ארבעה אבות נזיקין הן השור והבור והמבעה וההבער לא הרי שור כהרי המבעה ולא הרי המבעה כהרי השור לא זה וזה שיש בהם רוח חיים כהרי האש שאין בו רוח חיים לא זה וזה שדרכן לילך ולהזיק כהרי הבור שאין דרכו לילך ולהזיק הצד השוה שבהן שדרכן להזיק וממונך ושמירתן עליך וכשהזיק חב המזיק לשלם תשלומי נזק במיטב
Bava Kamma 2a:2-3,ולא זה וזה שיש בהן רוח חיים כהרי האש שאין בו רוח חיים ולא זה וזה שדרכן לילך ולהזיק כהרי הבור שאין דרכו לילך,Meiri on Bava Kamma 2a:1,להזיק ולא ראי זה וזה שיש בהם רוח חיים כהרי האש שאין בו רוח חיים ולא זה וזה שדרכן לילך ולהזיק כראי הבור שאין דרכו
Bava Kamma 14b:2,"שום כסף שוה כסף בפני ב""ד ועל פי עדים בני חורין בני ברית והנשים בכלל הנזק והניזק והמזיק",Meiri on Bava Kamma 14b:1,זה שום כסף ושוה כסף בפני בית דין על פי עדים בני חורין ובני ברית והנשים בכלל הנזק והניזק
Bava Kamma 15b:18-22,"בתוך ביתו ת""ל (דברים כב, ח) לא תשים דמים בביתך <big><strong>מתני׳</strong></big> חמשה תמין וחמשה מועדין הבהמה אינה מועדת לא ליגח ולא ליגוף ולא לשוך ולא לרבוץ ולא לבעוט השן מועדת לאכול את הראוי לה הרגל מועדת לשבור בדרך הילוכה ושור המועד ושור המזיק ברשות הניזק והאדם הזאב והארי והדוב והנמר והברדלס והנחש הרי אלו",Meiri on Bava Kamma 15b:7,חמשה תמין וחמשה מועדין הבהמה אינה מועדת לא ליגח ולא ליגוף ולא לשוך ולא לרבוץ ולא לבעוט השן מועדת לאכול את הראוי לה הרגל מועדת לשבר דרך הלוכה שור המועד ושור המזיק ברשות הנזק והאדם הזאב והארי והדוב והנמר והברדליס והנחש הרי אלו מועדין ר' אליעזר אומר בזמן שהם בני תרבות אינן מועדין והנחש
Bava Kamma 17a:11-13,"נופלין לפניו כיוסף דכתיב (דברים לג, יז) בהם עמים ינגח יחדו אפסי ארץ וזוכה לבינה כיששכר דכתיב (דברי הימים א יב, לג) ומבני יששכר יודעי בינה לעתים לדעת מה יעשה ישראל <br><br><big><strong>הדרן עלך ארבע אבות</strong></big><br><br> מתני׳ <big><strong>כיצד</strong></big> הרגל מועדת לשבר בדרך הלוכה",Meiri on Bava Kamma 17a:6,נזקי הרגל והוא ששאל כיצד הרגל מועדת לשבר דרך הלוכה והבהמה מועדת להלך כדרכה ולשבר היתה מבעטת או שהיו צרורות מנתזות מתחת רגליה ושברה את הכלים משלם חצי נזק דרסה על הכלי ושברתו ונפל על כלי אחר ושברו על הראשון משלם נזק שלם
Bava Kamma 17a:13-14,מועדת להלך כדרכה ולשבר היתה מבעטת או שהיו צרורות מנתזין מתחת רגליה ושברה את הכלים משלם חצי,Meiri on Bava Kamma 17a:10,והיא מענין מה שלפניה ואמר על זה התרנגולים מועדין להלך כדרכן ולשבר היה דליל קשור ברגלו או
Bava Kamma 19b:10-14,הונא נקשר מאליו פטור קשרו אדם חייב משום מאי חייב אמר רב הונא בר מנוח משום בורו המתגלגל ברגלי אדם וברגלי בהמה <big><strong>מתני׳</strong></big> כיצד השן מועדת לאכול את הראוי לה הבהמה מועדת לאכול פירות וירקות אכלה כסות או כלים משלם חצי נזק במה דברים אמורים ברשות הניזק אבל ברשות הרבים פטור ואם נהנית משלמת מה שנהנית כיצד,Meiri on Bava Kamma 19b:2,זה כיצד השן מועדת לאכול את הראוי לה הבהמה מועדת לאכול פירות או ירקות אכלה כסות או כלים משלם חצי נזק במה דברים אמורים ברשות הנזק אבל ברשות הרבים פטור ואם נהנית משלם מה שנהנית כיצד משלם מה שנהנית אכלה מתוך הרחבה משלם מה שנהנית מצדי הרחבה משלם מה שהזיקה מפתח החנות משלמת מה שנהנית מתוך החנות משלמת
Bava Kamma 23b:15-16,לעילא ודנחתין לתחתאה הני עיזי דשוקא דמפסדי מתרינן במרייהו תרי ותלתא זמנין אי ציית ציית ואי לא אמרין ליה תיב אמסחתא וקבל זוזך: <big><strong>מתני׳</strong></big> איזהו תם ואיזו מועד מועד כל שהעידו,Meiri on Bava Kamma 23b:6,על זה איזהו תם ואיזהו מועד מועד שהעידו בו שלשה ימים ותם משיחזור בו שלשה ימים דברי ר' יהודה ר' מאיר אומר מועד שהעידו בו שלשה פעמים ותם שיהיו
Bava Kamma 24b:10-13,"פטורה רבוצה במהלכת חייבת א""ל אנא בההיא חיובי מחייבנא דאמרינן ליה כי אית לך רשותא לסגויי עלי לבעוטי בי לית לך רשותא: <big><strong>מתני׳</strong></big> שור המזיק ברשות הניזק כיצד נגח נגף נשך רבץ בעט ברשות הרבים משלם חצי נזק ברשות הניזק רבי טרפון אומר נזק שלם וחכמים אומרים חצי נזק אמר להם רבי טרפון ומה במקום שהקל על השן ועל הרגל ברשות הרבים שהוא פטור החמיר עליהן ברשות הניזק לשלם נזק שלם מקום שהחמיר על הקרן ברה""ר לשלם חצי נזק אינו",Meiri on Bava Kamma 24b:5,על זה שור המזיק ברשות הניזק כיצד נגח נגף רבץ נשך בעט ברשות הרבים משלם חצי נזק ברשות הניזק ר' טרפון אומר נזק שלם וחכמים אומרים חצי נזק אמר להם ר' טרפון מה במקום שהקל על השן ועל הרגל ברשות הרבים שהוא פטור החמיר עליהם ברשות הניזק לשלם נזק שלם מקום שהחמיר ברשות הרבים לשלם חצי נזק אינו דין שנחמיר עליה ברשות הניזק לשלם נזק שלם אמרו דיו לבא מן הדין להיות כנדון מה ברשות הרבים חצי נזק אף
Bava Kamma 24b:11-13,ליה כי אית לך רשותא לסגויי עלי לבעוטי בי לית לך רשותא: <big><strong>מתני׳</strong></big> שור המזיק ברשות הניזק כיצד נגח נגף נשך רבץ בעט ברשות הרבים משלם חצי נזק ברשות הניזק רבי טרפון אומר נזק שלם וחכמים אומרים חצי נזק אמר להם רבי טרפון ומה במקום שהקל על השן ועל הרגל ברשות הרבים שהוא פטור החמיר עליהן ברשות הניזק לשלם,Meiri on Bava Kamma 24b:6,בעט שכל אלו קרן ותולדותיו וכן הדין בכל היזק שהוא משונה ברשות הרבים חצי נזק אבל ברשות הניזק ר' טרפון אומר נזק שלם וחכמים אומרים חצי נזק אמר להם ר' טרפון ומה מקום שהקל על השן ועל הרגל ברשות הרבים שהוא פטור החמיר עליהם ברשות הניזק לשלם נזק שלם מקום שהחמיר על הקרן ברשות הרבים לשלם חצי
