Bava Batra 2a:1-5,<big><strong>השותפין</strong></big> שרצו לעשות מחיצה בחצר בונין את הכותל באמצע מקום שנהגו לבנות גויל גזית כפיסין לבינין בונין הכל כמנהג המדינה גויל זה נותן ג' טפחים וזה נותן ג' טפחים בגזית זה נותן טפחיים ומחצה וזה נותן טפחיים ומחצה בכפיסין זה נותן טפחיים וזה נותן טפחיים בלבינין זה נותן טפח ומחצה וזה נותן טפח ומחצה לפיכך אם נפל הכותל המקום והאבנים של שניהם וכן בגינה מקום שנהגו לגדור מחייבין אותו אבל בבקעה מקום שנהגו שלא לגדור אין מחייבין אותו אלא אם רצה כונס לתוך שלו ובונה ועושה חזית מבחוץ לפיכך אם נפל הכותל המקום והאבנים שלו אם עשו מדעת שניהם בונין את הכותל באמצע ועושין חזית מכאן ומכאן לפיכך אם נפל הכותל המקום והאבנים של,Meiri on Bava Batra 2a:1,השותפין שרצו לעשות מחיצה בחצר בונין את הכותל באמצע מקום שנהגו לבנות גויל גזית כפסים לבנים בונין הכל כמנהג המדינה בגויל זה נותן שלשה טפחים וזה נותן שלשה טפחים בגזית זה נותן טפחיים ומחצה וזה נותן טפחיים ומחצה בכפיסין זה נותן טפחיים וזה נותן טפחיים בלבנים זה נותן טפח ומחצה וזה נותן טפח ומחצה לפיכך אם נפל הכותל המקום והאבנים של שניהם וכן בגנה מקום שנהגו לגדור מחייבין אותו אבל בבקעה שנהגו שלא לגדור אין מחייבין אותו אלא אם רצה כונס לתוך שלו ובונה ועושה חזות מבחוץ לפיכך אם נפל הכותל המקום והאבנים שלו ואם עשו מדעת שניהם בונים את הכותל באמצע ועושין חזות מכאן ומכאן לפיכך אם נפל הכותל המקום והאבנים של
Bava Batra 4b:6-7,"תנא תקנתא אלא סיפא דינא קתני דקתני תקנתא אמר רבינא הכא בהוצי עסקינן לאפוקי מדאביי דאמר הוצא לית ליה תקנתא אלא בשטרא קמ""ל דבחזית סגיא: <big><strong>מתני׳</strong></big> המקיף את חבירו משלש רוחותיו וגדר את הראשונה ואת",Meiri on Bava Batra 4b:1,"זה המקיף את חברו משלש רוחותיו וגדר את הראשונה ואת השניה ואת השלישית אין מחייבין אותו ר' יוסי אומר אם עמד וגדר את הרביעית מגלגלין עליו את הכל אמר הר""ם מה שאמר ר' יוסי"
Bava Batra 4b:6,"תנא תקנתא אלא סיפא דינא קתני דקתני תקנתא אמר רבינא הכא בהוצי עסקינן לאפוקי מדאביי דאמר הוצא לית ליה תקנתא אלא בשטרא קמ""ל דבחזית סגיא:",Meiri on Bava Batra 4b:1,כמו שהיה והלכה כר' יוסי: <b>אמר</b> המאירי המקיף את חברו משלש רוחותיו וגדר את הראשונה ואת השניה ואת השלישית אין מחייבין אותו ר' יוסי אומר
Bava Batra 4b:6,"תנא תקנתא אלא סיפא דינא קתני דקתני תקנתא אמר רבינא הכא בהוצי עסקינן לאפוקי מדאביי דאמר הוצא לית ליה תקנתא אלא בשטרא קמ""ל דבחזית סגיא:",Meiri on Bava Batra 4b:2,כמו שהיה והלכה כר' יוסי: <b>אמר</b> המאירי המקיף את חברו משלש רוחותיו וגדר את הראשונה ואת השניה ואת השלישית אין מחייבין אותו ר' יוסי אומר
Bava Batra 5a:4-6,"משום דינא דבר מצרא א""ל רב ספרא בריה דרב ייבא לרבינא אמרי אינשי ארבעה לצלא ארבעה לצללא: <big><strong>מתני׳</strong></big> כותל חצר שנפל מחייבין אותו לבנותו עד ארבע אמות בחזקת שנתן עד שיביא ראיה שלא נתן מד' אמות ולמעלן אין מחייבין אותו סמך לו",Meiri on Bava Batra 5a:3,"ואמר על זה כותל חצר שנפל מחייבין אותו לבנותו עד ארבע אמות בחזקת שנתן עד שיביא ראיה שלא נתן מארבע אמות ולמעלה אין מחייבין אותו סמך לו כותל אחר אע""פ שלא נתן עליו את התקרה מגלגלין עליו את הכל בחזקת שלא נתן"
Bava Batra 7b:5-6,בריה דרב מרי אמר בהא נמי הלכתא כרב חמא דאם איתא דתברא מעליא הוא איבעי ליה לאפוקי בחיי אבוהון ומדלא אפקיה שמע מינה זיופי זייפיה: <big><strong>מתני׳</strong></big> כופין אותו לבנות בית שער ודלת לחצר רבן שמעון בן גמליאל אומר לא כל החצרות ראויות לבית שער כופין אותו לבנות,Meiri on Bava Batra 7b:4,"החלק הרביעי ומה שנתגלגל עליו והוא שאמר כופין אותו לבנות בית שער ודלת לחצר רשב""ג אומר לא כל החצרות ראויות לבית שער כופין אותו לבנות לעיר חומה ודלתים ובריח רשב""ג אומר לא כל העיירות ראויות לחומה ודלתים ובריח כמה יהא בעיר ויהא כאנשי העיר שנים עשר חדש ואם קנה"
Bava Batra 7b:9,הא והא דאית ליה דלת ולא קשיא הא דאית ליה פותחת הא דלית ליה פותחת אי בעית אימא הא והא דאית ליה,Meiri on Bava Batra 7b:5,"אותו ואף אחד מהם כופה את חבריו בכך רשב""ג אומר לא כל החצרות ראויות לבית שער ופירשו בגמרא שהסמוכה לרשות הרבים ראויה"
Bava Batra 8a:7-8,אמר רב יהודה הכל לאגלי גפא אפילו מיתמי אבל רבנן לא צריכי נטירותא הכל לכריא פתיא אפילו מרבנן ולא אמרן אלא דלא נפקי באכלוזא אבל נפקי באכלוזא רבנן לאו בני מיפק באכלוזא נינהו: רבי פתח אוצרות בשני בצורת אמר יכנסו בעלי,Meiri on Bava Batra 8a:4,ברבינו הקדוש שפתח אוצרו בשני בצרות אמר כנסו בעלי מקרא ובעלי משנה ובעלי תלמוד אבל עמי הארץ לא יכנסו דחק ר' יונתן בן עמרם ונכנס אמר לו ר' פרנסני אמר לו קרית אמר לו לאו שנית
Bava Batra 8a:8,הלכה בעלי הגדה אבל עמי הארץ אל יכנסו דחק רבי יונתן בן עמרם ונכנס אמר לו רבי פרנסני אמר,Meiri on Bava Batra 8a:4,לו במה אפרנסך אמר לו פרנסני ככלב פרנסני כעורב פרנסו לאחר שיצא אמר אוי לי שנתתי פתי לעם
Bava Batra 8b:4-5,"ד, ט) טובים היו חללי חרב מחללי רעב שבי [קשה מכולם] דכולהו איתנהו ביה: תנו רבנן קופה של צדקה נגבית בשנים ומתחלקת בשלשה",Meiri on Bava Batra 8b:1,נגבית בשנים ומתחלקת בשלשה נגבית בשנים שאין עושין שררה על הצבור בפחות משנים ומתחלקת בשלשה מפני שהיא כדיני ממונות תמחוי נגבה בשלשה ומתחלק בשלשה מפני
