Nazir 4a:9-10,"דתניא ר""ש אומר כל שהו למכות לא אמרו כזית אלא לענין קרבן: <big><strong>מתני׳</strong></big> הריני כשמשון כבן מנוח",Meiri on Nazir 4a:5,<b>המשנה</b> השניה והכונה בה בביאור ענין החלק השני והוא שאמר הרי אני כשמשון כבן מנוח כבעל דלילה
Nazir 4a:11-13,"אחרינא קמ""ל כבן מנוח ואי תנא כבן מנוח הוה אמינא איכא דמיתקרי הכי קמ""ל כבעל דלילה וכמי שנקרו פלשתים את עיניו: <big><strong>מתני׳</strong></big> מה בין נזיר עולם לנזיר שמשון נזיר עולם הכביד שערו מיקל בתער ומביא שלש בהמות",Meiri on Nazir 4a:5,שאמר הרי אני כשמשון כבן מנוח כבעל דלילה כמי שעקר דלתות עזה כמי שנקרו פלשתים את עיניו הרי זה נזיר שמשון מה בין נזיר עולם לנזיר שמשון נזיר עולם מכביד שערו ומקל בתער ומביא שלש בהמות ואם נטמא מביא קרבן
Nazir 4a:14-15,קרבן טומאה: <big><strong>גמ׳</strong></big> נזיר עולם מאן דכר שמיה חסורי מיחסרא והכי קתני האומר הריני נזיר עולם הרי זה נזיר מה בין נזיר עולם לנזיר שמשון נזיר עולם הכביד,Meiri on Nazir 4a:5,מנוח כבעל דלילה כמי שעקר דלתות עזה כמי שנקרו פלשתים את עיניו הרי זה נזיר שמשון מה בין נזיר עולם לנזיר שמשון נזיר עולם מכביד שערו ומקל בתער ומביא
Nazir 11a:1,"ה""ז נזיר מעשה באשה אחת שהיתה שיכורה ומזגו לה את הכוס ואמרה הריני נזירה ממנו אמרו חכמים לא נתכוונה זו אלא לומר הרי הוא",Meiri on Nazir 11a:1,זה נזיר מעשה באשה אחת שהיתת שכורה ומזגו לה את הכוס ואמרה הרי אני נזירה ממנו אמרו חכמים לא נתכוונה זו אלא כלומר הרי הוא
Nazir 11a:3-5,ומעשה נמי באשה אחת: <big><strong>מתני׳</strong></big> הריני נזיר על מנת שאהא שותה יין ומיטמא למתים הרי זה נזיר ואסור בכולן יודע אני שיש נזירות אבל איני יודע שהנזיר אסור ביין הרי זה אסור ור' שמעון מתיר יודע אני שהנזיר אסור ביין אבל סבור הייתי שחכמים מתירין לי מפני שאין אני יכול לחיות אלא ביין או מפני שאני,Meiri on Nazir 11a:4,"השני ג""כ והוא שאמר הרי אני נזיר על מנת שאהא שותה ביין ומטמא למתים הרי זה נזיר ואסור בכלם יודע אני שיש נזירים אבל איני יודע שהנזיר אסור ביין הרי זה אסור ור' שמעון מתיר יודע אני שהנזיר אסור ביין אבל סבור הייתי שחכמים מתירין לי מפני שאיני יכול לחיות אלא ביין או מפני שאני"
Nazir 11b:5-7,"ואת אמרת צריכין שאלה לחכמים רבנן סברי כשמואל ור""ש כרב אסי: <big><strong>מתני׳</strong></big> הריני נזיר ועלי לגלח נזיר ושמע חבירו ואמר ואני",Meiri on Nazir 11b:1,נזיר ועלי לגלח נזיר ושמע חברו ואמר ואני ועלי לגלח נזיר אם היו פקחים מגלחין זה את זה ואם לאו מגלחין
Nazir 16a:3-6,הריני נזיר</strong></big><br><br> מתני׳ <big><strong>מי</strong></big> שאמר הריני נזיר מגלח יום שלשים ואחד ואם גילח ליום שלשים יצא הריני נזיר שלשים יום אם גילח ליום שלשים לא יצא מי שנזר שתי נזירות מגלח את הראשונה יום שלשים ואחד ואת השניה יום ששים ואחד ואם גילח את הראשונה יום שלשים מגלח את השניה יום ששים ואם גילח יום ששים חסר אחד יצא וזו עדות העיד רבי פפייס על מי שנזר שתי נזירות שאם גילח את הראשונה יום שלשים מגלח את השניה ליום ששים ואם גילח ליום ששים חסר אחד,Meiri on Nazir 16a:4,אני נזיר מגלח יום שלשים ואחד אם גלח יום שלשים יצא הרי אני נזיר שלשים יום אם גלח יום שלשים לא יצא מי שנזר שתי נזיריות מגלח את הראשונה יום שלשים ואחד והשניה יום ששים ואחד אם גלח את הראשונה יום שלשים מגלח את השניה יום ששים אם גלח יום ששים חסר יום אחד יצא זו עדות העיד ר' פופיס על מי שנזר שתי נזיריות שאם גלח את הראשונה יום שלשים מגלח את השניה יום ששים אם גלח יום ששים חסר אחד יצא שיום שלשים עולה
Nazir 16a:6-7,"שיום של שלשים עולה לו מן המנין מי שאמר הריני נזיר נטמא יום שלשים סותר את הכל רבי אליעזר אומר אינו סותר אלא שבעה הריני נזיר שלשים יום נטמא יום שלשים סותר את הכל הריני נזיר מאה יום נטמא יום מאה סותר את הכל ר""א אומר אינו סותר אלא שלשים נטמא יום מאה",Meiri on Nazir 16a:8,השניה והכונה בה בביאור ענין החלק השני והוא שאמר מי שאמר הריני נזיר ונטמא יום שלשים סתר את הכל ר' אליעזר אומר לא סתר אלא שבעה הרי אני נזיר שלשים יום ונטמא יום שלשים סתר את הכל הרי אני נזיר מאה יום ונטמא יום מאה סתר את הכל ר' אליעזר אומר לא סתר אלא
Nazir 16b:2-4,"מתנא: <big><strong>מתני׳</strong></big> מי שנזר והוא בבית הקברות אפי' היה שם ל' יום אין עולין לו מן המנין ואינו מביא קרבן טומאה יצא ונכנס עולין לו מן המנין ומביא קרבן טומאה ר""א אומר לא בו ביום שנאמר (במדבר ו, יב) והימים",Meiri on Nazir 16b:1,מי שנזר והוא בבית הקברות אפי' הוא שם שלשים יום אינו עולה לו מן המנין ואינו מביא קרבן טומאה יצא ונכנס עולה לו מן המנין ומביא קרבן טומאה ר' אליעזר לא בו ביום שנאמר והימים הראשונים יפלו עד שיהוא
Nazir 20a:4-5,"כי נטמא ביום מלאת תן לו תורת נזיר: <big><strong>מתני׳</strong></big> מי שהיו שתי כיתי עדים מעידות אותו אלו מעידים שנזר שתים ואלו מעידים שנזר חמש ב""ש אומרים נחלקה העדות ואין כאן",Meiri on Nazir 20a:1,"מי שהיו שתי כתי עדים מעידות אותו אלו מעידות שנזר שתים ואלו מעידים שנזר חמש בית שמאי אומרים נחלקה העדות אין כן נזירות וב""ה אומרים יש בכלל חמש שתים שיהא"
Nazir 20b:3-4,"ואמר פי כפיו ושערי כשערו ה""ז נזיר הריני נזיר ושמעה אשתו ואמרה ואני מיפר את שלה ושלו קיים הריני נזירה ושמע בעלה ואמר ואני אינו יכול להפר הריני נזיר ואת ואמרה אמן מיפר את שלה",Meiri on Nazir 20b:5,בשפירש כן בהדיא אלא שנראין דבריהם מדברינו: <b>זהו ביאור המשנה ופסק שלה ולא נתחדש עליה בגמרא דבר שלא ביארנוהו:</b> <b>המשנה</b> השלישית והכונה בה בענין החלק השני והוא שאמר הריני נזיר ושמעה אשתו ואמרה ואני מיפר את שלה ואת שלו
Nazir 20b:3-4,"ואמר פי כפיו ושערי כשערו ה""ז נזיר הריני נזיר ושמעה אשתו ואמרה ואני מיפר את שלה ושלו קיים הריני נזירה ושמע בעלה ואמר ואני אינו יכול להפר הריני נזיר ואת ואמרה אמן מיפר את שלה",Meiri on Nazir 20b:6,בשפירש כן בהדיא אלא שנראין דבריהם מדברינו: <b>זהו ביאור המשנה ופסק שלה ולא נתחדש עליה בגמרא דבר שלא ביארנוהו:</b> <b>המשנה</b> השלישית והכונה בה בענין החלק השני והוא שאמר הריני נזיר ושמעה אשתו ואמרה ואני מיפר את שלה ואת שלו
Nazir 20b:3-4,"ואמר פי כפיו ושערי כשערו ה""ז נזיר הריני נזיר ושמעה אשתו ואמרה ואני מיפר את שלה ושלו קיים הריני נזירה ושמע בעלה ואמר ואני אינו יכול להפר הריני נזיר ואת ואמרה אמן מיפר את שלה",Meiri on Nazir 20b:7,בשפירש כן בהדיא אלא שנראין דבריהם מדברינו: <b>זהו ביאור המשנה ופסק שלה ולא נתחדש עליה בגמרא דבר שלא ביארנוהו:</b> <b>המשנה</b> השלישית והכונה בה בענין החלק השני והוא שאמר הריני נזיר ושמעה אשתו ואמרה ואני מיפר את שלה ואת שלו
Nazir 23a:2,"מתני' האשה שנדרה בנזיר והיתה שותה ביין ומטמאה למתים ה""ז סופגת את הארבעים הפר לה בעלה והיא לא ידעה שהפר לה בעלה והיתה שותה ביין ומטמאה למתים אינה סופגת את הארבעים רבי יהודה אומר אם אינה סופגת את הארבעים",Meiri on Nazir 23a:1,האשה שנדרה בנזיר והיתה שותה ביין ומטמאה למתים הרי זו סופגת את הארבעים הפר לה בעלה והיא לא ידעה שהפר לה בעלה והיתה שותה ביין ומטמאה למתים אינה סופגת את הארבעים ר' יהודה אומר אם אינה סופגת את הארבעים תספוג
Nazir 24a:2-5,"האשה שנדרה בנזיר והפרישה את בהמתה ואח""כ היפר לה בעלה אם שלו היתה הבהמה תצא ותרעה בעדר ואם שלה היתה הבהמה החטאת תמות ועולה תקרב עולה שלמים תקרב שלמים ונאכלין ליום אחד ואינן טעונין לחם היו לה מעות סתומין יפלו לנדבה מעות מפורשין דמי חטאת ילכו לים המלח לא נהנין ולא מועלין בהן דמי עולה יביאו עולה ומועלין בהן דמי שלמים יביאו שלמים ונאכלין ליום אחד ואין",Meiri on Nazir 24a:1,"האשה שנדרה בנזיר והפרישה את בהמתה ואח""כ הפר לה בעלה אם משלו היתה הבהמה תצא ותרעה בעדר ואם משלה היתה הבהמה החטאת תמות והעולה תקרב עולה והשלמים תקרב שלמים ונאכלים ליום אחד ואינם טעונים לחם היו לה מעות סתומים יפלו לנדבה מעות מפורשים דמי חטאת ילכו לים המלח לא נהנים ולא מועלים דמי עולה יביא עולה ומועלים בהם ודמי שלמים יבאו שלמים ונאכלים ליום אחד ואינם"
