Moed Katan 2a:1-2,<big><strong>משקין</strong></big> בית השלחין במועד ובשביעית בין ממעיין שיצא בתחילה בין ממעיין שלא יצא בתחילה אבל אין משקין לא ממי הגשמים ולא ממי הקילון ואין עושין עוגיות,Meiri on Moed Katan 2a:2,והוא שאמר משקין בית השלחין במועד ובשביעית בין ממעין שיצא בתחלה בין ממעין שלא יצא בתחלה אבל אין משקין לא ממי הגשמים ולא ממי הקילון ואין
Moed Katan 2a:2-3,עוגיות לגפנים ר' אלעזר בן עזריה אומר אין עושין את האמה בתחילה במועד ובשביעית וחכמים אומרים עושין את האמה בתחילה בשביעית ומתקנין את המקולקלות במועד ומתקנין את קלקולי המים שברשות הרבים וחוטטין אותן ומתקנין את הדרכים ואת הרחובות ואת מקוות המים ועושין כל צורכי הרבים ומציינין את הקברות ויוצאין,Meiri on Moed Katan 2a:2,קדם לך בתענית עג עוגה ר' אלעזר בן עזריה אומר אין עושין את האמה בתחלה במועד ובשביעית וחכמים אומרים עושין את האמה בתחלה בשביעית ומתקנין את המקולקלת במועד ומתקנין את כל כלי המים שברשות הרבים וחוטטין אותן ומתקנין את הדרכים ואת הרחובות ואת מקוות המים ונעשין כל צרכי הרבים ומציינין
Moed Katan 6b:3-4,שמשליכין לפני בהמתם התקינו שיהו עוקרין ומשליכין על הדרכים ועדיין היו שמחין שמחה גדולה שמנכשין שדותיהן התקינו שיהו מפקירין כל השדה,Meiri on Moed Katan 6b:1,ומשליכין לפני בהמתם התקינו שיהיו עוקרין ומשליכין על הדרכים ועדין היו שמחים שמנכשין להם שדותיהם חזרו והתקינו שיהיו מפקירין כל השדה
Moed Katan 6b:11-12,"שדה לבן בשביעית כדי שיצאו ירקות למוצאי שביעית: <big><strong>מתני׳</strong></big> צדין את האישות ואת העכברים משדה האילן ומשדה הלבן כדרכו במועד ובשביעית וחכ""א משדה האילן כדרכו ומשדה",Meiri on Moed Katan 6b:5,<b>המשנה</b> השניה צדין את האישות ואת העכברים בשדה האילן ובשדה הלבן כדרכו במועד ובשביעית ר' יהודה אומר בשדה האילן כדרכו ובשדה הלבן שלא כדרכו ומקרין את הפירצה
Moed Katan 11a:3-4,החמה כאן בימות הגשמים: <big><strong>מתני׳</strong></big> עושין מעקה לגג ולמרפסת מעשה הדיוט אבל לא מעשה אומן שפין את הסדקין ומעגילין אותן,Meiri on Moed Katan 11a:4,ועושין מעקה לגג ולמרפסת מעשה הדיוט אבל לא מעשה אומן שפין את הסדקים ומעגלין אותן במעגלה ביד וברגל אבל לא
Moed Katan 11b:1-2,<big><strong>מי</strong></big> שהפך את זיתיו ואירעו אבל או אונס או שהטעוהו פועלים טוען קורה ראשונה ומניחה לאחר המועד דברי ר' יהודה רבי יוסי אומר,Meiri on Moed Katan 11b:2,מי שהפך את זיתיו וארעו אבל או אונס או שהטעוהו פועלים טוען קורה ראשונה ומניחה לאחר המועד דברי ר' יהודה ר' יוסי אומר
Moed Katan 12b:15-16,והדר אתא רב יהודה שרא למיעקר כיתנא ולמיקטל כשותא ולמיעקר שומשמי אמר ליה אביי לרב יוסף בשלמא כיתנא חזי לחפיפה כשותא חזי לשיכרא,Meiri on Moed Katan 12b:10,והדבר קרוב לבא לידי כך מכניס אדם את פירותיו מפני הגנבים ושורה פשתנו מן המשרה בשביל שלא יאבד ובשביל שלא יכוין מלאכתו במועד
Moed Katan 13b:12-15,"האחרון מפני כבוד י""ט האחרון אין שלא מפני כבוד י""ט לא לא קשיא הא בפירי הא בתבלין: <br><br><big><strong>הדרן עלך מי שהפך:</strong></big><br><br> מתני׳ <big><strong>ואלו</strong></big>",Meiri on Moed Katan 13b:11,כלם על השלמות: <b>והמשנה</b> הראשונה ממנו תכוין לבאר אלו הן שהותר להם לכבס ולגלח במועד והוא שאמר אלו מגלחין במועד הבא ממדינת הים
Moed Katan 13b:12-15,"האחרון מפני כבוד י""ט האחרון אין שלא מפני כבוד י""ט לא לא קשיא הא בפירי הא בתבלין: <br><br><big><strong>הדרן עלך מי שהפך:</strong></big><br><br> מתני׳ <big><strong>ואלו</strong></big>",Meiri on Moed Katan 13b:12,כלם על השלמות: <b>והמשנה</b> הראשונה ממנו תכוין לבאר אלו הן שהותר להם לכבס ולגלח במועד והוא שאמר אלו מגלחין במועד הבא ממדינת הים
Moed Katan 13b:12-14,"כבוד י""ט האחרון אין שלא מפני כבוד י""ט לא לא קשיא הא בפירי הא בתבלין: <br><br><big><strong>הדרן עלך",Meiri on Moed Katan 13b:12,טוב ולא שלמו ימי טהרתו אלא בתוך המועד כמו טמא מת או בועל נדה וכיוצא בו ואלו
