Sotah 2a:1,"<big><strong>המקנא</strong></big> לאשתו רבי אליעזר אומר מקנא לה על פי שנים ומשקה על פי עד אחד או ע""פ עצמו רבי יהושע אומר מקנא לה על",Meiri on Sotah 2a:1,המקנא לאשתו ר' אליעזר אומר מקנא על פי שנים ומשקה על פי עד אחד או על פי עצמו ר' יהושע אומר מקנא על
Sotah 2a:1,אליעזר אומר מקנא לה על פי שנים ומשקה,Meiri on Sotah 2a:1,ר' יהושע אומר מקנא על פי שנים
Sotah 2a:1-3,"ומשקה ע""פ שנים כיצד מקנא לה אומר לה בפני שנים אל תדברי עם איש פלוני ודברה עמו עדיין היא מותרת לביתה ומותרת לאכול בתרומה נכנסה עמו לבית הסתר ושהתה עמו כדי טומאה אסורה לביתה ואסורה לאכול בתרומה ואם מת",Meiri on Sotah 2a:2,אלא שיש חולקין בזו כמו שנבאר בפרק ששי במשנה ראשונה שבו: <b>משנה</b> כיצד הוא מקנא לה אומר לה בפני שנים אל תדברי עם איש פלוני ודברה עמו עדין היא מותרת לביתה ומותרת לאכול בתרומה נכנסה עמו לבית הסתר ושהת עמו
Sotah 2a:1-3,"ומשקה ע""פ שנים כיצד מקנא לה אומר לה בפני שנים אל תדברי עם איש פלוני ודברה עמו עדיין היא מותרת לביתה ומותרת לאכול בתרומה נכנסה עמו לבית הסתר ושהתה עמו כדי טומאה אסורה לביתה ואסורה לאכול בתרומה ואם מת",Meiri on Sotah 2a:3,אלא שיש חולקין בזו כמו שנבאר בפרק ששי במשנה ראשונה שבו: <b>משנה</b> כיצד הוא מקנא לה אומר לה בפני שנים אל תדברי עם איש פלוני ודברה עמו עדין היא מותרת לביתה ומותרת לאכול בתרומה נכנסה עמו לבית הסתר ושהת עמו
Sotah 2a:4-5,פרשת נזיר לפרשת סוטה לומר לך שכל הרואה סוטה,Meiri on Sotah 2a:7,כן ביאור הענין הוא שגיטין וסוטה לענין זה
Sotah 3b:6,"הגרים בארצכם ור""ע ממהם תקנו נפקא לעולם בהם",Meiri on Sotah 3b:2,בדברים בזויים שנאמר ובאחיכם בני ישראל איש באחיו
Sotah 3b:10,"דבר שנתחדש בה א""ר חסדא זנותא בביתא כי קריא לשומשמא וא""ר חסדא תוקפא בביתא כי קריא לשומשמא אידי ואידי באיתתא אבל בגברא לית לן",Meiri on Sotah 3b:4,"דרך הערה יום שחטאו ישראל היתה שכינה שרויה עם כל אחד ואחד ר""ל השגחה פרטית שנאמר כי ה' אלהיך מתהלך בקרב מחניך כיון שחטאו נסתלקה שכינה מהם"
Sotah 3b:12,"בר נחמני א""ר יונתן כל העושה מצוה אחת בעוה""ז ממקדמתו והולכת לפניו לעוה""ב שנאמר (ישעיהו",Meiri on Sotah 3b:4,קשורה בו אף לעולם הבא שנאמר ולא שמע אליה לשכב אצלה להיות עמה לשכב אצלה
Sotah 3b:11-12,"אלהיך מתהלך בקרב מחניך כיון שחטאו נסתלקה שכינה מהם שנאמר (דברים כג, טו)",Meiri on Sotah 3b:4,עמה לעולם הבא וכן אמרו כל העובר עבירה אחת בעולם הזה מלפפתו והולכת לפניו
Sotah 4b:3,ליראיו דרש רב עוירא זמנין אמר לה משמיה דרבי אמי,Meiri on Sotah 4b:1,כל האוכל לחם בלא נטילת ידים כאלו בא על אשה
Sotah 4b:5,"רבא כל הבא על אשה זונה לסוף מבקש ככר לחם א""ר",Meiri on Sotah 4b:3,מים ראשונים צריך שיגביה ידיו למעלה מים אחרונים צריך שישפיל ידיו
Sotah 6a:7,שכן אונס בישראל מישרא שרי וגבי דהאי (מיהא) ליכא איסורא <big><strong>מתני׳</strong></big> ואלו אסורות מלאכול בתרומה האומרת טמאה אני לך,Meiri on Sotah 6a:1,אלו אסורות מלאכול בתרומה האומרת טמאה אני לך ושבאו עדים שהיא טמאה והאומרת איני שותה ושבעלה אינו רוצה להשקותה
Sotah 7a:12-18,האיש מביא את אשתו אל הכהן שנא' והביא האיש את אשתו אמר להו קל וחומר ברישא ופרכוה והדר אמר להו קרא רבי יהודה היינו תנא קמא איכא בינייהו אבל אמרו <big><strong>מתני׳</strong></big> היו מעלין אותה לבית דין הגדול שבירושלים ומאיימין עליה כדרך שמאיימין על עדי נפשות ואומר לה בתי הרבה יין עושה הרבה שחוק עושה הרבה ילדות עושה הרבה שכנים הרעים עושין עשי לשמו הגדול שנכתב בקדושה שלא ימחה על המים ואומר לפניה דברים שאינם כדי לשומען היא וכל משפחת בית אביה אם אמרה טמאה אני שוברת כתובתה ויוצאת ואם אמרה טהורה אני מעלין אותה לשער המזרח שעל פתח שער נקנור ששם משקין את הסוטות ומטהרין את היולדות ומטהרין את המצורעין וכהן,Meiri on Sotah 7a:2,והרביעי והוא שאמר היו מוליכים אותה לבית דין הגדול שבירושלים ומאיימין עליה כדרך שמאיימין על עידי נפשות ואומרים לה בתי הרבה היין עושה הרבה השחוק עושה הרבה הילדות עושה הרבה שכנים הרעים עושין אל תעשי לשמו הגדול שנכתב בקדושה שימחה על המים ואומרין לפניה דברים שאינה כדי לשמען היא וכל משפחת בית אביה אם אמרה טמאה אני שוברת את כתובתה ויוצאה אם אמרה טהורה אני מעלים אותה לשערי המזרח ולשערי ניקנור ששם משקים את הסוטות ומטהרים את היולדות ומטהרים את המצורעים וכהן אוחז בבגדיה אם נקרעו נקרעו ואם נפרמו נפרמו עד שהוא מגלה את לבה וסותר את שערה ר' יהודה אומר אם היה לבה נאה לא היה מגלהו אם היה
Sotah 7b:4,אם ברור לך הדבר שטהורה את עמדי על בורייך ושתי לפי שאין מים המרים דומין אלא לסם יבש שמונח על בשר,Meiri on Sotah 7b:2,ולהוציא לעז על בניך ועל עצמך שאין מים המרים דומין אלא לסם יבש שמונח על בשר חי שאם יש שם מכה מחלחל
Sotah 7b:7,מה היה סופו נחל חיי העולם הבא ומה שכרן מה שכרן,Meiri on Sotah 7b:3,מה היה בסופן נחלו העולם הבא ומה היה שכרן בעולם הזה להם
Sotah 8b:11,פלט <big><strong>גמ׳</strong></big> אמר רב יוסף אף על גב דמדה בטילה במדה לא בטיל דאמר רב יוסף,Meiri on Sotah 8b:1,בטלו דין ארבע מיתות לא בטלו מי שנתחייב סקילה או נופל מן הגג או חיה
Sotah 9a:8,ואחת שעתידה לשתות עם חברותיה וכי תימא הנך אזדו והני אחריני נינהו והתניא אמר רבי יהודה מנימין,Meiri on Sotah 9a:2,והוא שאמר מנימן המצרי אני מצרי ראשון ונשאתי מצרית ראשונה אשיא לבני מצרית שניה כדי שיהא
Sotah 9b:7-9,"שנאמר (שמואל ב יח, טו) ויסבו עשרה אנשים נושאי כלי יואב ולפי שגנב ג' גנבות לב אביו ולב ב""ד ולב ישראל (שנאמר (שמואל ב טו, ו) ויגנב אבשלום את לב אנשי ישראל) לפיכך נתקעו בו ג' שבטים שנאמר (שמואל ב יח, יד) ויקח שלשה שבטים בכפו ויתקעם בלב אבשלום וכן לענין הטובה מרים המתינה למשה שעה אחת שנאמר (שמות ב, ד) ותתצב אחותו מרחוק לפיכך נתעכבו לה ישראל ז' ימים במדבר שנאמר (במדבר יב, טו) והעם לא נסע עד האסף מרים יוסף זכה לקבור את אביו ואין באחיו גדול ממנו שנאמר (בראשית נ, ז) ויעל יוסף לקבור את אביו ויעלו עמו גם רכב גם פרשים מי לנו גדול מיוסף שלא נתעסק בו",Meiri on Sotah 9b:1,"ולב אנשי ישראל לפיכך נתקעו בו שלשה שבטים שנאמר ויקח שלשה שבטים בכפו וכן לענין הטובה מרים המתינה למשה שעה אחת שנאמר ותתצב אחותו מרחוק לפיכך נתעכבו לה ישראל שבעת ימים במדבר שנאמר והעם לא נסע עד האסף מרים יוסף זכה לקבור את אביו ואין באחיו גדול ממנו שנאמר ויעל יוסף לקבור את אביו ויעל עמו גם רכב גם פרשים וגו' מי לנו גדול מיוסף שלא נתעסק בו אלא משה משה זכה בעצמות יוסף ואין בישראל גדול ממנו שנאמר ויקח משה את עצמות יוסף עמו וגו' מי לנו גדול ממנו שלא נתעסק בו אלא הקב""ה שנאמר ויקבור אותו בגיא ולא על משה בלבד אמרו אלא על כל הצדיקים שנאמר והלך"
Sotah 9b:9-10,"(שמות יג, יט) ויקח משה את עצמות יוסף עמו מי גדול ממשה",Meiri on Sotah 9b:2,<b>אמר</b> המאירי שמשון הלך אחר עיניו וכדכתיב אותה קח לי כי היא
Sotah 10a:8,יב) כי שמש ומגן ה' אלהים וגו' אלא מעתה לא ימחה,Meiri on Sotah 10a:1,לקו בהם שמשון בכחו שאול בצוארו אבשלום בשערו צדקיהו בעיניו אסא
Sotah 10a:9-10,"יט) ויסר כחו מעליו שאול בצוארו דכתיב (שמואל א לא, ד) ויקח שאול את החרב ויפל עליה",Meiri on Sotah 10a:2,מפני מה נענש אסא מפני שעשה אינגריא בתלמידי חכמים דכתיב והמלך אסא השמיע את כל יהודה אין
Sotah 10b:2-3,"שמואל בר נחמני א""ר יונתן כל כלה שהיא צנועה בבית",Meiri on Sotah 10b:1,כל כלה שהיא צנועה בבית חמיה זוכה ויוצאין ממנה מלכים
