Kiddushin 2a:1-2,<big><strong>האשה</strong></big> נקנית בשלוש דרכים וקונה את עצמה בשתי דרכים נקנית בכסף בשטר ובביאה בכסף בית שמאי אומרים בדינר ובשווה דינר ובית הלל אומרים בפרוטה ובשווה פרוטה וכמה היא פרוטה אחד משמונה באיסר האיטלקי וקונה את עצמה בגט ובמיתת הבעל היבמה נקנית בביאה וקונה את עצמה,Meiri on Kiddushin 2a:1,האשה נקנית בשלש דרכים וקונה את עצמה בשתי דרכים נקנית בכסף ובשטר ובביאה בכסף בית שמאי אומרים בדינר ובשוה דינר בית הלל אומרים בפרוטה ובשוה פרוטה וכמה היא פרוטה אחד משמנה באיסר האיטלקי וקונה את עצמה בגט ובמיתת הבעל היבמה נקנית בביאה הקונה את עצמה
Kiddushin 14b:2,<big><strong>מתני׳</strong></big> עבד עברי נקנה בכסף ובשטר וקונה עצמו בשנים וביובל ובגרעון כסף יתירה עליו אמה העבריה שקונה את עצמה בסימנין הנרצע נקנה ברציעה וקונה את עצמו ביובל,Meiri on Kiddushin 14b:1,עבד עברי נקנה בכסף ובשטר וקונה את עצמו בשנים וביובל ובגרעון כסף יתירה עליו האמה העבריה שהיא קונה את עצמה בסימנים הנרצע נקנה ברציעה וקונה את עצמו ביובל ובמיתת
Kiddushin 20a:13-15,"עזאי בשוקי טבריא א""ל ההוא מרבנן לאביי מכדי הני קראי איכא למידרשינהו לקולא ואיכא למידרשינהו לחומרא מאי חזית דדרשינהו לקולא נידרשינהו לחומרא לא סלקא דעתך מדאקיל רחמנא לגביה דתניא (דברים טו, טז) כי טוב לו עמך עמך במאכל ועמך במשתה שלא תהא אתה אוכל",Meiri on Kiddushin 20a:3,כי טוב לו עמך עמך במאכל עמך במשתה שלא תהא אתה אוכל פת נקיה והוא אוכל פת קיבר אתה שותה יין ישן והוא שותה יין חדש אתה ישן על גבי מכין והוא ישן על גבי התבן מכאן אמרו כל הקונה עבד עברי כקונה אדון
Kiddushin 20a:15-17,"עברי כקונה אדון לעצמו ואימא הני מילי לענין אכילה ושתיה כי היכי דלא ליצטער ליה הא לענין פדיון נחמיר עליה מדרבי יוסי בר' חנינא דתניא רבי יוסי ברבי חנינא אומר בא וראה כמה קשה אבקה של שביעית אדם נושא ונותן בפירות שביעית לסוף מוכר את מטלטליו שנאמר (ויקרא כה, יג) בשנת היובל",Meiri on Kiddushin 20a:4,והוא מכירת הפירות דרך סחורה אדם נושא ונותן בפירות שביעית לסוף מוכר מטלטליו שנאמר בשנת היובל וסמיך ליה וכי תמכרו ממכר לעמיתיך או קנה דבר הנקנה מיד ליד לא הרגיש לסוף מוכר שדותיו שנאמר כי ימוך אחיך ומכר מאחזתו לא הרגיש לסוף הוא מוכר את
Kiddushin 22a:6,אמר בתחילת שש אינו נרצע שנאמר העבד אטו סוף שש לאו עבד הוא אמר רבא מאי בתחילת שש בתחילת פרוטה אחרונה ומאי בסוף שש,Meiri on Kiddushin 22a:7,לעבד שפחה וילדה לו בנים אבל לרבו אין לו אשה ובנים אינו נרצע שנאמר כי אהבך ואת ביתך לרבו אשה ובנים ולו אין אשה ובנים
Kiddushin 22a:7,"ולרבו אין אשה ובנים אינו נרצע שנאמר (דברים טו, טז) כי אהבך ואת ביתך לרבו אשה ובנים ולו אין אשה ובנים אינו נרצע שנאמר אהבתי את אדוני את אשתי ואת",Meiri on Kiddushin 22a:7,שנאמר אהבתי וכו' הוא אוהב את רבו ורבו אינו אוהבו אינו נרצע שנאמר כי טוב לו עמך רבו אוהבו והוא אינו אוהב את רבו אינו נרצע שנאמר כי אהבך הוא
Kiddushin 22b:5-6,והוצאתים מעבדות לחירות והלך זה וקנה אדון לעצמו ירצע בפניהם: <big><strong>מתני׳</strong></big> עבד כנעני נקנה בכסף ובשטר ובחזקה,Meiri on Kiddushin 22b:7,שאמר עבד כנעני נקנה בכסף ובשטר ובחזקה וקונה את עצמו בכסף על ידי אחרים ובשטר על ידי
Kiddushin 26a:2-3,נכסים שיש להם אחריות נקנין בכסף ובשטר ובחזקה שאין להם אחריות אין נקנין אלא במשיכה נכסים שאין להם אחריות נקנין עם נכסים שיש להם אחריות בכסף ובשטר ובחזקה וזוקקין את הנכסים שיש להם אחריות,Meiri on Kiddushin 26a:3,נכסים שיש להם אחריות נקנים בכסף בשטר ובחזקה ושאין להם אחריות אינן נקנין אלא במשיכה נכסים שאין להם אחריות נקנים עם נכסים שיש להם אחריות בכסף ובשטר ובחזקה ושאין להם אחריות זוקקים את הנכסים שיש להם אחריות
Kiddushin 26a:9-10,"לו ולמה כתב לו לשון מכר כדי ליפות את כוחו: ובחזקה: מנלן אמר חזקיה אמר קרא (ירמיהו מ, י) ושבו בעריכם אשר תפשתם במה תפשתם בישיבה דבי",Meiri on Kiddushin 26a:3,באמרו וירשתם אותה וישבתם בה במה ירשתם בישיבה ושאין להם אחריות אין נקנין אלא במשיכה ראי' על זה אמרו וכי תמכרו ממכר לעמיתך או קנו מיד עמיתך דבר הנקנה
Kiddushin 28a:7-9,"קלא האי אם איתא דזבין קלא אית ליה קמ""ל: <big><strong>מתני׳</strong></big> כל הנעשה דמים באחר כיון שזכה זה נתחייב זה בחליפיו כיצד",Meiri on Kiddushin 28a:5,האחר במשיכת חברו והוא שאמר כל הנעשה דמים באחר כיון שזכה זה נתחייב בחליפיו כיצד החליף שור בפרה או חמור
Kiddushin 29a:4-7,הדיוט לאו במי שפרע קאי: <big><strong>מתני׳</strong></big> כל מצות הבן על האב אנשים חייבין ונשים פטורות וכל מצות האב על הבן אחד אנשים ואחד נשים חייבין וכל מצות עשה שהזמן גרמא אנשים חייבין ונשים פטורות וכל מצות עשה שלא הזמן גרמא אחד האנשים ואחד הנשים חייבין וכל מצות לא תעשה בין שהזמן גרמא בין שלא הזמן גרמא אחד האנשים ואחד הנשים חייבין חוץ מבל תקיף ובל תשחית ובל תטמא למתים:,Meiri on Kiddushin 29a:2,בביאור החלק השלישי והוא שאמר כל מצות הבן על האב האנשים חייבין והנשים פטורות כל מצות האב על הבן אחד אנשים ואחד נשים חייבין כל מצות עשה שהזמן גרמא האנשים חייבין והנשים פטורות וכל מצות עשה שלא הזמן גרמא אחד אנשים ואחד נשים חייבין וכל מצות לא תעשה בין שהזמן גרמא בין שלא הזמן גרמא אחד אנשים ואחד נשים חייבין חוץ בל תקיף ובל תשחית ובל תטמא למתים
Kiddushin 30b:2-3,"שנעשים אוהבים זה את זה שנאמר (במדבר כא, יד) את והב בסופה אל תקרי בסופה אלא בסופה ת""ר (דברים יא, יח) ושמתם סם תם נמשלה",Meiri on Kiddushin 30b:1,משל לאדם שהכה את בנו הכאה גדולה והניח לו רטייה על מכתו ואמר לו כל זמן שרטייה זו על גבי מכתך אכול מה שהנאתך ושתה
Kiddushin 31a:11-12,"דאר""ח גדול מצווה ועושה ממי שאינו מצווה ועושה אמר רב יוסף מריש ה""א מאן דהוה אמר לי הלכה כר""י דאמר סומא פטור מן המצות",Meiri on Kiddushin 31a:3,של אביו שהיה ישן ולא ציערו לעוררו ואף פעם אחת היה לבוש סידקין של זהב ויושב בין גדולי רומי ובאה אמו וקרעתו ממנו
Kiddushin 31a:8-9,אחד באשקלון ודמא בן נתינה שמו פעם אחת בקשו חכמים פרקמטיא בששים ריבוא שכר והיה מפתח מונח תחת מראשותיו של אביו ולא ציערו אמר רב יהודה אמר שמואל שאלו את ר' אליעזר עד היכן כיבוד אב ואם אמר להם צאו וראו מה עשה עובד כוכבים אחד לאביו באשקלון ודמא בן נתינה שמו בקשו ממנו חכמים אבנים לאפוד בששים ריבוא,Meiri on Kiddushin 31a:3,"ראשו וירקה לו בפניו ולא הכלימה ופעם אחרת בקשו ממנו אבנים לאפוד בשמונים רבוא שכר והיה מפתח מונח תחת מראשותיו של אביו ולא ציערו לשנה אחרת נתן לו הקב""ה שכרו בעולם הזה נולדה לו פרה אדומה בעדרו נכנסו חכמי ישראל אצלו אמר להם יודע אני שאם אני מבקש מכם כל ממון שבעולם אתם נותנים"
Kiddushin 31b:2-3,בחיי אביו וכי הוה אתא רבי אבהו קרי אבבא רהיט ואזיל ופתח ליה ואמר אין אין עד דמטאי התם יומא חד אמר ליה אשקיין מיא אדאייתי ליה נמנם,Meiri on Kiddushin 31b:1,כי הוה אתי אבוה וקרי אבבא רהיט ואזיל ואמר אין אין עד דמטי התם ופתח ליה יומא חד אמר ליה אשקיין מיא אדאיתי נמנם גחין וקם עליה עד דאיתער ומה שאמרו על
Kiddushin 31b:9-10,"הוה מברך לך אדהכי והכי שמע לארונא דקאתי אמר אי ידעי לא נפקי ת""ר מכבדו בחייו ומכבדו במותו בחייו כיצד הנשמע בדבר אביו למקום לא יאמר שלחוני בשביל עצמי מהרוני",Meiri on Kiddushin 31b:5,מהרוני בשביל אבא: <b>וכשם</b> שצריך לכבדו בחייו כך צריך לכבדו במותו כיצד היה אומר דבר שמועה מפיו אל יאמר כך אמר אבא אלא כך אמר אבא מרי הריני כפרת משכבו ודוקא תוך
Kiddushin 31b:9-10,"הוה מברך לך אדהכי והכי שמע לארונא דקאתי אמר אי ידעי לא נפקי ת""ר מכבדו בחייו ומכבדו במותו בחייו כיצד הנשמע בדבר אביו למקום לא יאמר שלחוני בשביל עצמי מהרוני",Meiri on Kiddushin 31b:6,מהרוני בשביל אבא: <b>וכשם</b> שצריך לכבדו בחייו כך צריך לכבדו במותו כיצד היה אומר דבר שמועה מפיו אל יאמר כך אמר אבא אלא כך אמר אבא מרי הריני כפרת משכבו ודוקא תוך
Kiddushin 39b:1-2,היא: <big><strong>מתני׳</strong></big> כל העושה מצוה אחת מטיבין לו ומאריכין לו ימיו ונוחל את הארץ וכל שאינו עושה מצוה אחת אין מטיבין לו ואין מאריכין לו ימיו ואינו נוחל את,Meiri on Kiddushin 39b:1,והוא שאמר כל העושה מצוה אחת מטיבים לו ומאריכים את ימיו ונוחל את הארץ וכל שאינו עושה מצוה אחת אין מטיבים לו ואין מאריכים את ימיו ואינו נוחל את
Kiddushin 39b:7-8,"טו) למען יאריכון ימיך ולמען ייטב לך בשילוח הקן כתיב (דברים כב, ז) למען ייטב לך והארכת ימים הרי שאמר לו אביו עלה לבירה והבא לי גוזלות ועלה לבירה",Meiri on Kiddushin 39b:3,זה העידו קצת חכמים ואמרו הרי שאמר לו אביו עלה לבירה והבא לי גוזלות ועלה ושלח את האם ונטל את הבנים ובחזרתו נפל ומת היכן טובתו של
Kiddushin 40b:5-7,"ינתק וכל שאינו לא במקרא ולא במשנה ולא בדרך ארץ אינו מן היישוב <big><strong>גמ׳</strong></big> אמר רבי אלעזר ברבי צדוק למה צדיקים נמשלים בעולם הזה לאילן שכולו עומד במקום טהרה ונופו נוטה למקום טומאה נקצץ נופו כולו עומד במקום טהרה כך הקב""ה מביא יסורים על צדיקים בעולם הזה כדי שיירשו העולם הבא שנאמר (איוב ח, ז) והיה ראשיתך מצער ואחריתך ישגה מאד ולמה רשעים דומים בעולם הזה לאילן",Meiri on Kiddushin 40b:1,"למה צדיקים דומין בעולם הזה לאילן שעומד כלו במקום טהרה ונופו נוטה למקום טומאה נקצץ נופו נמצא כלו במקום טהרה כך הקב""ה מביא ייסורין על הצדיקים בעולם הזה שיהיו יורשים העולם הבא שנאמר והיה ראשיתך מצער ואחריתך ישגא מאוד ולמה רשעים דומין בעולם הזה לאילן שכלו עומד במקום טומאה ונופו נוטה למקום טהרה נקצץ נופו נמצא כלו עומד במקום טומאה כך הקב""ה משפיע טובה לרשעים בעולם הזה"
Kiddushin 46a:4-5,"טו) מהר ימהרנה לו לאשה שצריכה הימנו קידושין ואם פיתה לשום אישות קידושין למה לי א""ל אביי צריכה קידושין לדעת אביה <big><strong>מתני׳</strong></big> האומר לאשה התקדשי לי בתמרה זו התקדשי לי בזו אם יש באחת מהן שוה פרוטה מקודשת ואם לאו אינה מקודשת בזו ובזו",Meiri on Kiddushin 46a:3,האומר לאשה התקדשי לי בתמרה זו התקדשי לי בזו התקדשי לי בזו אם יש באחת מהן שוה פרוטה מקודשת ואם לאו אינה מקודשת בזו ובזו ובזו אם יש בכלן שוה פרוטה מקדשת ואם לאו אינה מקדשת היתה אוכלת ראשונה ראשונה אינה מקודשת עד שיהא באחת מהן שוה
Kiddushin 48b:6-7,ומר סבר דעתיה אפרוטה <big><strong>מתני׳</strong></big> התקדשי לי בכוס זה של יין ונמצא של דבש של דבש ונמצא של יין בדינר זה של כסף ונמצא של זהב של זהב ונמצא,Meiri on Kiddushin 48b:1,התקדשי לי בכוס זה של יין ונמצא של דבש של דבש ונמצא של יין בדינר זה של כסף ונמצא של זהב של זהב ונמצא של כסף על מנת שאני
