Sanhedrin 6b:12-13,"אתה יכול לומר להן איני נזקק לכם שנא' (דברים א, יז) לא תגורו מפני איש ר' יהושע בן קרחה אומר מניין",Meiri on Sanhedrin 6b:5,הקו השוה כלל ויהיו העדים יודעין את מי הם מעידין ולפני מי הם מעידין ומי עתיד ליפרע מהם שנאמר ועמדו שני
Sanhedrin 7a:15,"א ו, ב) והבית אשר בנה המלך שלמה לה' ששים אמה ארכו ועשרים רחבו ושלשים אמה קומתו ולבסוף כתיב (ישעיהו סו, א) כה אמר",Meiri on Sanhedrin 7a:4,"יעשוקו ומלאה הארץ דעה את י""י והוא שנאמר אלהים נצב בעדת אל בקרב אלהים ישפוט וכל דיין שאינו דן דין אמת לאמתו גורם לשכינה"
Sanhedrin 7a:15-16,"איזה בית אשר תבנו לי וגו' מאי משמע דהאי לא תגורו לישנא דכנושי הוא אמר רב נחמן אמר קרא (דברים כח, לט) ויין לא תשתה ולא תאגור רב אחא בר יעקב אמר מהכא (משלי ו, ח) תכין בקיץ לחמה אגרה בקציר מאכלה רב אחא בריה דרב",Meiri on Sanhedrin 7a:4,"משוד עניים מאנקת אביונים עתה אקוב יאמר י""י: <b>כל</b> דיין שנוטל מזה ונותן לזה שלא כדין הקב""ה גובה ממנו שנאמר אל תגזל דל כי דל הוא ואל תדכא עני בשער כי י""י יריב ריבם וקבע את קובעיהם נפש: <b>לעולם</b> יראה"
Sanhedrin 7a:15-16,"איזה בית אשר תבנו לי וגו' מאי משמע דהאי לא תגורו לישנא דכנושי הוא אמר רב נחמן אמר קרא (דברים כח, לט) ויין לא תשתה ולא תאגור רב אחא בר יעקב אמר מהכא (משלי ו, ח) תכין בקיץ לחמה אגרה בקציר מאכלה רב אחא בריה דרב",Meiri on Sanhedrin 7a:5,"משוד עניים מאנקת אביונים עתה אקוב יאמר י""י: <b>כל</b> דיין שנוטל מזה ונותן לזה שלא כדין הקב""ה גובה ממנו שנאמר אל תגזל דל כי דל הוא ואל תדכא עני בשער כי י""י יריב ריבם וקבע את קובעיהם נפש: <b>לעולם</b> יראה"
Sanhedrin 7a:15-16,"איזה בית אשר תבנו לי וגו' מאי משמע דהאי לא תגורו לישנא דכנושי הוא אמר רב נחמן אמר קרא (דברים כח, לט) ויין לא תשתה ולא תאגור רב אחא בר יעקב אמר מהכא (משלי ו, ח) תכין בקיץ לחמה אגרה בקציר מאכלה רב אחא בריה דרב",Meiri on Sanhedrin 7a:6,"משוד עניים מאנקת אביונים עתה אקוב יאמר י""י: <b>כל</b> דיין שנוטל מזה ונותן לזה שלא כדין הקב""ה גובה ממנו שנאמר אל תגזל דל כי דל הוא ואל תדכא עני בשער כי י""י יריב ריבם וקבע את קובעיהם נפש: <b>לעולם</b> יראה"
Sanhedrin 7b:6-7,"ולא מידי פתח ואמר (חבקוק ב, יט) הוי אומר לעץ הקיצה עורי לאבן דומם הוא יורה הנה הוא תפוש זהב וכסף וכל רוח אין בקרבו ועתיד הקב""ה ליפרע ממעמידין שנאמר (חבקוק ב, כ) וה' בהיכל קדשו הס מפניו כל הארץ",Meiri on Sanhedrin 7b:5,דרך צחות אמרו הוי אומר לעץ הקיצה וכו' וכל המעמיד דיין שאינו הגון כאלו נוטע אשירה שנאמר שופטים ושוטרים וכו' וסמיך ליה לא תטע לך אשירה וכו' ובמקום תלמיד חכם כאלו נטעו אצל מזבח
Sanhedrin 7b:11-12,"חוסן ואם נזר לדור ודור דרש בר קפרא מנא הא מילתא דאמרו רבנן הוו מתונין בדין דכתיב (שמות כ, כו) לא תעלה במעלות וסמיך",Meiri on Sanhedrin 7b:6,שופר לשמתא ונדוי סנדל לחליצה: <b>כתוב</b> בתורה שמוע בין אחיכם זו אזהרה לדיין שלא ישמע דברי בעל דין קודם שיבוא בעל דין חבירו וכן
Sanhedrin 7b:11-12,"חוסן ואם נזר לדור ודור דרש בר קפרא מנא הא מילתא דאמרו רבנן הוו מתונין בדין דכתיב (שמות כ, כו) לא תעלה במעלות וסמיך",Meiri on Sanhedrin 7b:7,שופר לשמתא ונדוי סנדל לחליצה: <b>כתוב</b> בתורה שמוע בין אחיכם זו אזהרה לדיין שלא ישמע דברי בעל דין קודם שיבוא בעל דין חבירו וכן
Sanhedrin 11a:1-2,מעשה ברבן גמליאל שאמר השכימו לי שבעה לעלייה השכים ומצא שמונה אמר מי הוא שעלה שלא ברשות ירד עמד שמואל הקטן ואמר אני הוא שעליתי שלא ברשות ולא לעבר השנה עליתי אלא ללמוד הלכה למעשה הוצרכתי אמר לו שב בני שב ראויות כל השנים כולן להתעבר על ידך אלא אמרו חכמים אין מעברין את השנה אלא במזומנין לה ולא,Meiri on Sanhedrin 11a:2,מעשה היה ברבן גמליאל שאמר השכימו לי שבעה לעליה השכים ומצאה שמונה ואמר מי הוא זה שעלה שלא ברשות ירד וילך עמד שמואל הקטן על רגליו ואמר אני הוא שעליתי שלא ברשות ולא לעבר שנה עליתי אלא ללמוד הלכה הוצרכתי כלומר לראות האיך אתם עושים אמר לו שב בני שב ראויות כל השנים לעבר על ידך אלא שאמרו חכמים אין מעברין את השנה אלא במזומנין לה ולא
Sanhedrin 11a:3,הא דיתיב רבי וקא דריש והריח ריח שום אמר מי שאכל שום יצא עמד רבי חייא ויצא עמדו כולן ויצאו בשחר מצאו רבי שמעון בר',Meiri on Sanhedrin 11a:2,יושב ותלמידיו לפניו והריח ריח שום אמר מי שאכל שום יצא עמד ר' חייא על רגליו ויצא עמדו כלן ויצאו למחר מצאו שמעון ברבי לרבי חייא אמר אתה הוא שצערת
