Chagigah 2a:1-2,<big><strong>הכל</strong></big> חייבין בראייה חוץ מחרש שוטה וקטן וטומטום ואנדרוגינוס ונשים ועבדים שאינם משוחררים החיגר והסומא והחולה והזקן ומי שאינו יכול לעלות ברגליו איזהו קטן כל שאינו יכול לרכוב על כתפיו של אביו ולעלות מירושלים להר הבית דברי בית שמאי ובית הלל אומרים כל שאינו יכול לאחוז בידו של אביו ולעלות מירושלים להר הבית,Meiri on Chagigah 2a:1,"הכל חייבין בראיה חוץ מחרש שוטה וקטן וטומטום ואנדרוגינוס נשים ועבדים שאינן משוחררים החגר והסומא החולה והזקן ושאינו יכול לעלות ברגליו איזהו קטן כל שאינו יכול לרכוב על כתפו של אביו ולעלות מירושלם להר הבית כדברי ב""ש ובה""א כל שאינו יכול לאחוז בידו של אביו ולעלות מירושלם להר הבית שנ' שלש"
Chagigah 2a:6-7,ליראות בשתי עיניו ואיבעית אימא לעולם כדאמרי מעיקרא ודקא קשיא לך הא דרבינא לא קשיא כאן כמשנה ראשונה כאן כמשנה אחרונה,Meiri on Chagigah 2a:10,"עבד וחציו בן חורין ר""ל שהוא חייב וחזר והקשה ולרבינא דאמר פטור מאי ותירץ כאן במשנה ראשונה כאן במשנה אחרונה"
Chagigah 7b:3-4,החולין ובית הלל אומרים מן המעשר ישראל יוצאין ידי חובתן בנדרים ונדבות ובמעשר בהמה והכהנים בחטאות ואשמות ובבכור ובחזה ושוק,Meiri on Chagigah 7b:1,מן המעשר ישראל יוצאין ידי חובתן בנדרי' ונדבות ובמעשר בהמה והכהני' בחטאת ובאשם ובבכור ובחזה ובשוק אבל לא בעופות ולא
Chagigah 8b:3-5,"שאין נושאין נשים במועד שנאמר (דברים טז, יד) ושמחת בחגך ולא באשתך: <big><strong>מתני׳</strong></big> מי שיש לו אוכלים מרובים ונכסים מועטים מביא שלמים מרובים ועולות מועטות נכסים מרובים ואוכלין מועטין מביא עולות מרובות ושלמים מועטין זה וזה מועט על",Meiri on Chagigah 8b:1,מי שיש לו אוכלי' מרובי' ונכסי מועטי' מביא שלמי' מרובי' ועולות מועטות אוכלי' מועטי' ונכסי' מרובים מביא עולות מרובות ושלמים מועטי' זה וזה מועט על זה אמרו מעה כסף ושתי כסף זה וזה מרובה על זה נאמ' איש
Chagigah 9a:3-6,"מי שלא חג ביו""ט הראשון של חג חוגג את כל הרגל ויו""ט האחרון של חג עבר הרגל ולא חג אינו חייב באחריותו על זה נאמר (קהלת א, טו) מעוות לא יוכל לתקון וחסרון לא יוכל להמנות ר' שמעון בן מנסייא אומר איזהו מעוות שאינו יכול להתקן זה הבא על הערוה והוליד ממנה ממזר א""ת בגונב וגוזל יכול הוא להחזירו ויתקן ר""ש בן יוחי אומר אין קורין מעוות אלא למי שהיה מתוקן בתחילה",Meiri on Chagigah 9a:1,"מי שלא חג בי""ט הראשון של חג חוגג את כל הרגל וי""ט האחרון עבר הרגל ולא חג אינו חייב באחריותו ועל זה נאמ' מעוות לא יוכל לתקון וחסרון לא יוכל להמנות רשב""מ אומר איזהו מעוות שאינו יכול להתקן זה שבא על הערוה והוליד ממזר אם תאמ' בגונב ובגוזל יכול הוא שיחזור ויתקן רשב""י אומר אין קורי' מעוות אלא למי שהיה מתוקן בתחלה ונתעוות ואי זה זה תלמיד חכם שפורש"
Chagigah 10a:5,שבת חגיגות והמעילות הרי הם כהררים התלוין בשערה שהן מקרא מועט והלכות מרובות הדינין והעבודות הטהרות והטמאות,Meiri on Chagigah 10a:1,מקרא מועט והלכות מרובות הדינין ועבודות הטהרות והטמאות והעריות יש להן על מה שיסמכו והן הן גופי
Chagigah 11b:5-7,עלך הכל חייבין:</strong></big><br><br> מתני׳ <big><strong>אין</strong></big> דורשין בעריות בשלשה ולא במעשה בראשית בשנים ולא במרכבה ביחיד אלא אם כן היה חכם ומבין מדעתו כל המסתכל בארבעה דברים ראוי לו כאילו לא בא לעולם מה למעלה מה למטה מה לפנים ומה לאחור וכל שלא חס על כבוד קונו,Meiri on Chagigah 11b:2,"זה אין דורשין בעריות בשלשה ולא במעשה בראשית בשנים ולא במרכבה ביחיד אא""כ היה חכם מבין מדעתו כל המסתכל בארבעה דברי' ראוי לו שלא בא לעולם מה למעלה ומה למטה מה לפנים מה לאחור וכל שלא חס על כבוד קונו ראוי לו שלא"
Chagigah 13a:2,מכאן ואילך אין לך רשות לדבר שכן כתוב בספר בן סירא במופלא ממך אל תדרוש ובמכוסה ממך,Meiri on Chagigah 13a:1,<b>כתוב</b> בספר בן סירא במופלא ממך אל תדרוש ובמכוסה אל תחקור במה שהורשית התבונן אין לך
Chagigah 13a:7-8,גמירתא מר' יוחנן רבך רב יוסף הוה גמיר מעשה המרכבה סבי דפומבדיתא הוו תנו במעשה בראשית אמרו ליה ליגמור לן מר מעשה,Meiri on Chagigah 13a:5,סמך דבש וחלב תחת לשונך דברים המתוקים מדבש וחלב יהיו תחת לשונך וכן כבשים ללבושיך דברים שהם כבשונו של עולם יהיו
Chagigah 16a:16-17,"מי מעיד בי אבני ביתו וקורות ביתו של אדם הם מעידין בו שנאמר (חבקוק ב, יא) כי אבן מקיר תזעק וכפיס מעץ יעננה וחכ""א נשמתו של אדם מעידה בו שנאמר (מיכה ז, ה)",Meiri on Chagigah 16a:1,יוסי בן יוחנן אומ' לסמוך יהושע בן פרחיה אומ' שלא לסמוך נתאי הארבלי אומ' לסמוך יהודה בן טבאי אומ' שלא לסמוך שמעון בן שטח אומ' לסמוך שמעיה אומ' לסמוך אבטליון אומ' שלא לסמוך
