Joshua 18:1,"The entire congregation of the children of Israel assembled at Shilo. The central camp of Israel moved from Gilgal to Shilo, and they erected the Tent of Meeting there. Apparently, the tent in Shilo was surrounded by a walled structure of stone, and covered by the Tabernacle curtains. The Tabernacle remained there until the end of the period of the Judges. And the land was conquered before them. Although not all the land had actually been conquered, and there was a lengthy truce between Israel and some of the remaining Canaanites who lived alongside them, the conquest had effectively ended, as there was no one left who could confront the Israelites.","The whole community of Israelites<sup class=""footnote-marker"">a</sup><i class=""footnote""><b>whole community of Israelites </b>Presumably the leaders, on the community’s behalf.</i> assembled at Shiloh, and set up the Tent of Meeting there. The land was now under their control; "
Joshua 21:36,"<b>וּמִמַּטֵּה גָד: אֶת עִיר מִקְלַט הָרֹצֵחַ</b> – <b>אֶת רָמֹת בַּגִּלְעָד וְאֶת מִגְרָשֶׁהָ, וְאֶת מַחֲנַיִם וְאֶת מִגְרָשֶׁהָ, </b>",—
Joshua 21:36,"<b>From the tribe of Gad: the city of refuge for the murderer, Ramot in Gilad and its perimeter fields, and Mahanayim and its perimeter fields,  </b>",--
Joshua 21:37,"<b>אֶת חֶשְׁבּוֹן וְאֶת מִגְרָשֶׁהָ, אֶת יַעְזֵר וְאֶת מִגְרָשֶׁהָ</b> – <b>כָּל </b>ה<b>עָרִים </b>היו <b>אַרְבַּע.</b>",—
Joshua 21:37,"<b>Heshbon and its perimeter fields, Yazer and its perimeter fields; all the cities </b>were<b> four.  </b>",--
Joshua 21:42,"<b>The Lord granted them respite all around, in accordance with everything about which He took an oath to their forefathers; there was no man from all their enemies who stood against them. </b>None of them were able to withstand Israel, as<b> the Lord delivered all their enemies into their hand, </b>although there were places that the tribes themselves neglected to conquer.<b>  </b>","<sup class=""footnote-marker"">e</sup><i class=""footnote"">Meaning of verse uncertain.</i> Thus those towns were assigned, every town with its surrounding pasture; and so it was with all those towns."
Judges 2:1,"<b>The messenger of the Lord, </b>who was likely a prophet,<b> went up from Gilgal to Bokhim. </b>The place is named Bokhim, weeping, due to the incident described here (see verses 4–5). <b>He said </b>to a large gathering of Israelites:<b> </b>I took you up from Egypt, and I brought you to the land with regard to which I took an oath to your forefathers, and I said: I will never breach My covenant with you,","An angel<sup class=""footnote-marker"">a</sup><i class=""footnote""><b>An angel </b>Lit. “a messenger.”</i> of G<small>OD</small> came up from Gilgal to Bochim and said, “I brought you up from Egypt and I took you into the land that I had promised on oath to your fathers.<sup class=""footnote-marker"">b</sup><i class=""footnote""><b>fathers </b>See note at Josh. 1.6.</i> And I said, ‘I will never break My covenant with you. "
Judges 20:36,<b>וַיִּרְאוּ בְנֵי בִנְיָמִן כִּי נִגָּפוּ. </b>,וַיִּרְא֥וּ בְנֵֽי־בִנְיָמִ֖ן כִּ֣י נִגָּ֑פוּ וַיִּתְּנ֨וּ אִֽישׁ־יִשְׂרָאֵ֤ל מָקוֹם֙ לְבִנְיָמִ֔ן כִּ֤י בָטְחוּ֙ אֶל־הָ֣אֹרֵ֔ב אֲשֶׁר־שָׂ֖מוּ אֶל־הַגִּבְעָֽה׃
I Samuel 2:24,"<b>Do not, my sons; </b>do not act in this manner;<b> as the report that I hear that the people of the Lord are disseminating </b>about you<b> is not good. </b>","Don’t, my sons! It is no favorable report I hear the people of the L<small>ORD</small> spreading about."
I Samuel 6:6,"<b>Why should you harden your hearts, like Egypt and Pharaoh hardened</b><b> their hearts? Was it not that when He harried them, they </b>perforce <b>sent them and </b>indeed <b>they went? </b>Since a similar event occurred to a greater king than you, why would you repeat the mistakes of the past?<b> </b>","Don’t harden your hearts as the Egyptians and Pharaoh hardened their hearts. As you know, when He made a mockery of them, they had to let Israel<sup class=""footnote-marker"">c</sup><i class=""footnote"">Heb. “them.”</i> go, and they departed."
