Joshua 15:25,"Hazor-hadattah, Kerioth-hezron—that is, Hazor— ","<b>and Hatzor, Hadata; </b>perhaps Hadata means new, which is the meaning of the word in Aramaic, and if so, the verse can be read as referring to Hatzor Hadata, New Hatzor, as opposed to Old Hatzor.<b> And</b> <b>Keriyot, and Hetzron, </b>mentioned above in the description of the borders of Judah (verse 3), <b>which is Hatzor;  </b>"
Joshua 15:40,"Cabbon, Lahmas, Chithlish, ","<b>and Kabon, Lahmas, and Kitlish. </b>It is possible that these names are not of Semitic, Hurrian, or Philistine origin. However, some maintain that Kabon is named after Makhbena, a man from the family of Caleb. Alternatively, that it may stem from the root <i>kaf</i>-<i>beit</i>-<i>beit</i>, which means roasting in Semitic languages. With regard to Lahmas, some maintain that it is a corruption of Lahmam, “their bread.” The suffix “ish” in Kitlish is from the Hurrian term for king, although it is possible that this form of name was adopted by the Philistines, as in the names Akhish, who was the king of Gat, and Lakhish."
Joshua 19:37,"Kedesh, Edrei, En-hazor, ","<b>and Kedesh, </b>also known as Kedesh Naftali, an important city on a national level. It is not the Kedesh in Judah or the Kedesh in the inheritance of Issachar;<b> </b>and<b> Edre’i, and Ein Hatzor;  </b>"
Joshua 19:45,"Jehud, Bene-berak, Gath-rimmon, ","<b>and Yehud, </b>perhaps not far from modern-day Yehud; <b>Benei Berak, </b>which was not located in the exact spot of the modern-day city of that name, but was also in the region of the hills and valleys in the inheritance of Dan, northwest of the portion of Judah;<b> and Gat Rimon;  </b>"
Joshua 19:45,וִיהֻ֥ד וּבְנֵֽי־בְרַ֖ק וְגַת־רִמּֽוֹן׃,"<b>וִיהֻד</b>, שאולי שכנה לא רחוק מיהוד של היום, <b>וּבְנֵי בְרַק</b>, שאיננה נמצאת בדיוק במקום שבו שוכנת העיר המכונה כך היום, אך גם היא באזור הגבעות והשפלה שבנחלת דן, מצפון-מערב לנחלת יהודה,<b> וְגַת רִמּוֹן. </b>"
Joshua 21:36,--,"<b>From the tribe of Gad: the city of refuge for the murderer, Ramot in Gilad and its perimeter fields, and Mahanayim and its perimeter fields,  </b>"
Joshua 21:36,—,"<b>וּמִמַּטֵּה גָד: אֶת עִיר מִקְלַט הָרֹצֵחַ</b> – <b>אֶת רָמֹת בַּגִּלְעָד וְאֶת מִגְרָשֶׁהָ, וְאֶת מַחֲנַיִם וְאֶת מִגְרָשֶׁהָ, </b>"
Joshua 21:37,--,"<b>Heshbon and its perimeter fields, Yazer and its perimeter fields; all the cities </b>were<b> four.  </b>"
Joshua 21:37,—,"<b>אֶת חֶשְׁבּוֹן וְאֶת מִגְרָשֶׁהָ, אֶת יַעְזֵר וְאֶת מִגְרָשֶׁהָ</b> – <b>כָּל </b>ה<b>עָרִים </b>היו <b>אַרְבַּע.</b>"
I Samuel 23:29,,<b>David went up from there and resided in the citadels of Ein Gedi.  </b>
I Samuel 23:29,,"<b>וַיַּעַל דָּוִד מִשָּׁם, וַיֵּשֶׁב בִּמְצָדוֹת </b>שליד <b>עֵין גֶּדִי. </b>"
