Joshua 1:8,"<b>לֹא יָמוּשׁ</b>, יסור <b>סֵפֶר הַתּוֹרָה הַזֶּה</b> שכתב משה, <b>מִפִּיךָ, וְהָגִיתָ</b>, חשוֹב, או: דבֵּר <b>בּוֹ יוֹמָם וָלַיְלָה.</b> ראוי שתדבק בספר התורה תמיד. יש הרואים בפסוק זה ברכה: למרות שתהיה עסוק בכל הדברים האחרים, תצליח שלא לעזוב את ספר התורה ולהתבונן בו יום ולילה. <b>לְמַעַן תִּשְׁמֹר לַעֲשׂוֹת כְּכָל הַכָּתוּב בּוֹ, כִּי אָז תַּצְלִיחַ אֶת דְּרָכֶךָ,</b> דרכיך יהיו מוצלחות, <b>וְאָז תַּשְׂכִּיל</b>, תחכים ותדע מה עליך לעשות.",לֹֽא־יָמ֡וּשׁ סֵ֩פֶר֩ הַתּוֹרָ֨ה הַזֶּ֜ה מִפִּ֗יךָ וְהָגִ֤יתָ בּוֹ֙ יוֹמָ֣ם וָלַ֔יְלָה לְמַ֙עַן֙ תִּשְׁמֹ֣ר לַעֲשׂ֔וֹת כְּכׇל־הַכָּת֖וּב בּ֑וֹ כִּי־אָ֛ז תַּצְלִ֥יחַ אֶת־דְּרָכֶ֖ךָ וְאָ֥ז תַּשְׂכִּֽיל׃
Joshua 4:10,"<b>וְהַכֹּהֲנִים נֹשְׂאֵי הָאָרוֹן עֹמְדִים בְּתוֹךְ הַיַּרְדֵּן,</b> והארון נישא על כתפיהם, <b>עַד תֹּם כָּל הַדָּבָר</b> – מעשה לקיחת האבנים, <b>אֲשֶׁר צִוָּה ה' אֶת יְהוֹשֻׁעַ לְדַבֵּר אֶל הָעָם, כְּכֹל אֲשֶׁר צִוָּה מֹשֶׁה אֶת יְהוֹשֻׁעַ</b>: וְהָיָה בַּיּוֹם אֲשֶׁר תַּעַבְרוּ אֶת הַיַּרְדֵּן... וַהֲקֵמֹתָ לְךָ אֲבָנִים גְּדֹלוֹת וגו'. ובתוך כך – <b>וַיְמַהֲרוּ הָעָם וַיַּעֲבֹרוּ,</b> אולי קינן בלבם חשש, שמא בכל זאת ישיגו אותם המים, ואולי מחמת חיבת המצווה, חיבת הכניסה לארץ, או מפני כבודו של הארון, שלא יצטרך להמתין להם.",וְהַכֹּהֲנִ֞ים נֹשְׂאֵ֣י הָֽאָר֗וֹן עֹמְדִים֮ בְּת֣וֹךְ הַיַּרְדֵּן֒ עַ֣ד תֹּ֣ם כׇּֽל־הַ֠דָּבָ֠ר אֲשֶׁר־צִוָּ֨ה יְהֹוָ֤ה אֶת־יְהוֹשֻׁ֙עַ֙ לְדַבֵּ֣ר אֶל־הָעָ֔ם כְּכֹ֛ל אֲשֶׁר־צִוָּ֥ה מֹשֶׁ֖ה אֶת־יְהוֹשֻׁ֑עַ וַיְמַהֲר֥וּ הָעָ֖ם וַיַּעֲבֹֽרוּ׃
Joshua 7:21,"<b>וָאֵרֶא</b>, ראיתי <b>בַשָּׁלָל אַדֶּרֶת שִׁנְעָר אַחַת טוֹבָה</b>, מעיל שיובא מבבל, שבעיני הנמצאים בארץ נחשב כיקר ערך. <b>ו</b>ּ<b>מָאתַיִם שְׁקָלִים</b>, יחידות משקל מ<b>כֶּסֶף, וּלְשׁוֹן זָהָב</b>, גוש זהב בתבנית לשון, <b>אֶחָד, חֲמִשִּׁים שְׁקָלִים מִשְׁקָלוֹ</b>, <b>וָאֶחְמְדֵם</b> את הפריטים הללו, <b>וָאֶקָּחֵם וְהִנָּם טְמוּנִים בָּאָרֶץ בְּתוֹךְ הָאָהֳלִי,</b> האוהל שלי,קָּחֵם וְהִנָּם טְמוּנִים בָּאָרֶץ בְּתוֹךְ הָאָהֳלִי, <b>וְהַכֶּסֶף</b> נמצא <b>תַּחְתֶּיהָ</b> – מתחת לאדרת.","<span class=""mam-kq""><span class=""mam-kq-k"">(ואראה)</span> <span class=""mam-kq-q"">[וָאֵ֣רֶא]</span></span> בַשָּׁלָ֡ל אַדֶּ֣רֶת שִׁנְעָר֩ אַחַ֨ת טוֹבָ֜ה וּמָאתַ֧יִם שְׁקָלִ֣ים כֶּ֗סֶף וּלְשׁ֨וֹן זָהָ֤ב אֶחָד֙ חֲמִשִּׁ֤ים שְׁקָלִים֙ מִשְׁקָל֔וֹ וָאֶחְמְדֵ֖ם וָאֶקָּחֵ֑ם וְהִנָּ֨ם טְמוּנִ֥ים בָּאָ֛רֶץ בְּת֥וֹךְ הָאׇהֳלִ֖י וְהַכֶּ֥סֶף תַּחְתֶּֽיהָ׃"
Joshua 13:9,"<b>מֵעֲרוֹעֵר אֲשֶׁר עַל שְׂפַת נַחַל אַרְנוֹן ו</b>בכלל זה גם <b>הָעִיר אֲשֶׁר</b> עמדה כנראה במקום מוגבה <b>בְּתוֹךְ הַנַּחַל,</b> שמימיו לא היו שוטפים, <b>וְכָל הַמִּישֹׁר</b> הַמִּישֹׁר<b>מֵידְבָא עַד דִּיבוֹן</b>,",מֵעֲרוֹעֵ֡ר אֲשֶׁר֩ עַל־שְׂפַת־נַ֨חַל אַרְנ֜וֹן וְהָעִ֨יר אֲשֶׁ֧ר בְּתוֹךְ־הַנַּ֛חַל וְכׇל־הַמִּישֹׁ֥ר מֵידְבָ֖א עַד־דִּיבֽוֹן׃
Joshua 15:13,"לאחר תיאור הגבולות המקיפים את נחלת יהודה בא פירוט עריה, הנפתח במה שמסופר לעיל: <b>וּלְכָלֵב בֶּן יְפֻנֶּה נָתַן חֵלֶק בְּתוֹךְ בְּנֵי יְהוּדָה אֶל</b>, על <b>פִּי ה' לִיהוֹשֻׁעַ אֶת קִרְיַת אַרְבַּע אֲבִי הָעֲנָק</b>, הגדול שבענקים. ואולי היה אב לשלושת הענקים שיוזכרו בסמוך, או אב לאביהם – הָעֲנָק. ושמא על שם ארבעת הענקים הללו נקרא כך ונקראה הקריה 'קרית ארבע', <b>הִיא חֶבְרוֹן.</b>",וּלְכָלֵ֣ב בֶּן־יְפֻנֶּ֗ה נָ֤תַן חֵ֙לֶק֙ בְּת֣וֹךְ בְּנֵֽי־יְהוּדָ֔ה אֶל־פִּ֥י יְהֹוָ֖ה לִיהוֹשֻׁ֑עַ אֶת־קִרְיַ֥ת אַרְבַּ֛ע אֲבִ֥י הָעֲנָ֖ק הִ֥יא חֶבְרֽוֹן׃
Joshua 15:54,"<b>וְחֻמְטָה וְקִרְיַת אַרְבַּע הִיא חֶבְרוֹן, וְצִיעֹר</b> – וֹן, וְצִיעֹר<b>עָרִים תֵּשַׁע וְחַצְרֵיהֶן.</b>","וְחֻמְטָ֗ה וְקִרְיַ֥ת אַרְבַּ֛ע הִ֥יא חֶבְר֖וֹן וְצִיעֹ֑ר עָרִ֥ים תֵּ֖שַׁע וְחַצְרֵיהֶֽן׃ <span class=""mam-spi-samekh"">{ס}</span>        "
Joshua 16:6,"<b>וְיָצָא</b> משם <b>הַגְּבוּל הַיָּמָּה,</b> למערב <b>הַמִּכְמְתָת מִצָּפוֹן, וְנָסַב</b>, פנה, או: הקיף <b>הַגְּבוּל מִזְרָחָה תַּאֲנַת שִׁלֹה, וְעָבַר אוֹתוֹ</b> – את תאנת שִׁלֹה <b>מִמִּזְרַח</b> ל<b>יָנוֹחָה.</b>",וְיָצָ֨א הַגְּב֜וּל הַיָּ֗מָּה הַֽמִּכְמְתָת֙ מִצָּפ֔וֹן וְנָסַ֧ב הַגְּב֛וּל מִזְרָ֖חָה תַּאֲנַ֣ת שִׁלֹ֑ה וְעָבַ֣ר אוֹת֔וֹ מִמִּזְרַ֖ח יָנֽוֹחָה׃
Joshua 19:8,"<b>וְכָל הַחֲצֵרִים</b>, יישובי פרזות קטנים <b>אֲשֶׁר סְבִיבוֹת הֶעָרִים הָאֵלֶּה,</b> שהיו בעיקרן בצורות, ֶעָרִים הָאֵלֶּה, <b>עַד בַּעֲלַת בְּאֵר</b> ו<b>רָאמַת נֶגֶב. זֹאת נַחֲלַת מַטֵּה בְנֵי שִׁמְעוֹן לְמִשְׁפְּחֹתָם.</b>",וְכׇל־הַחֲצֵרִ֗ים אֲשֶׁ֤ר סְבִיבוֹת֙ הֶעָרִ֣ים הָאֵ֔לֶּה עַד־בַּ֥עֲלַת בְּאֵ֖ר רָ֣אמַת נֶ֑גֶב זֹ֗את נַחֲלַ֛ת מַטֵּ֥ה בְנֵֽי־שִׁמְע֖וֹן לְמִשְׁפְּחֹתָֽם׃
Joshua 19:37,"<b>וְקֶדֶשׁ</b>, שנקראה גם 'קֶדש נפתלי', להבדיל מ'קֶדש' שביהודה ומ'קֶדש' שביששכר, <b>וְאֶדְרֶעִי וְעֵין חָצוֹר</b>",וְקֶ֥דֶשׁ וְאֶדְרֶ֖עִי וְעֵ֥ין חָצֽוֹר׃
Joshua 21:35,"<b>אֶת דִּמְנָה וְאֶת מִגְרָשֶׁהָ, אֶת נַהֲלָל וְאֶת מִגְרָשֶׁהָ</b> – וְאֶת מִגְרָשֶׁהָ<b>עָרִים אַרְבַּע.</b>","אֶת־דִּמְנָה֙ וְאֶת־מִגְרָשֶׁ֔הָ אֶֽת־נַהֲלָ֖ל וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֖ים אַרְבַּֽע׃ <span class=""mam-spi-samekh"">{ס}</span>        "
Joshua 22:2,"<b>וַיֹּאמֶר אֲלֵיהֶם: אַתֶּם</b> נהגתם כראוי בכך ש<b>שְׁמַרְתֶּם אֵת כָּל אֲשֶׁר צִוָּה אֶתְכֶם מֹשֶׁה עֶבֶד ה'</b> להיות חלוצי צבא, ויתרה מזו – <b>וַתִּשְׁמְעוּ בְקוֹלִי</b>, וציַּיתֶּם <b>לְכֹל אֲשֶׁר צִוִּיתִי אֶתְכֶם.</b>",וַיֹּ֣אמֶר אֲלֵיהֶ֔ם אַתֶּ֣ם שְׁמַרְתֶּ֔ם אֵ֚ת כׇּל־אֲשֶׁ֣ר צִוָּ֣ה אֶתְכֶ֔ם מֹשֶׁ֖ה עֶ֣בֶד יְהֹוָ֑ה וַתִּשְׁמְע֣וּ בְקוֹלִ֔י לְכֹ֥ל אֲשֶׁר־צִוִּ֖יתִי אֶתְכֶֽם׃
Joshua 22:34,"<b>וַיִּקְרְאוּ בְּנֵי רְאוּבֵן וּבְנֵי גָד לַמִּזְבֵּחַ:</b> 'עֵד', או אולי: 'כִּי עֵד', <b>כִּי עֵד הוּא בֵּינֹתֵינוּ, כִּי ה' הָאֱלֹהִים</b>, ואין אלוהים זולתו.","וַֽיִּקְרְא֛וּ בְּנֵי־רְאוּבֵ֥ן וּבְנֵי־גָ֖ד לַמִּזְבֵּ֑חַ כִּ֣י עֵ֥ד הוּא֙ בֵּֽינֹתֵ֔ינוּ כִּ֥י יְהֹוָ֖ה הָאֱלֹהִֽים׃ <span class=""mam-spi-pe"">{פ}</span><br>"
Joshua 24:26,"<b>וַיִּכְתֹּב יְהוֹשֻׁעַ אֶת הַדְּבָרִים הָאֵלֶּה</b>, דברי הברית החוק והמשפט <b>בְּסֵפֶר תּוֹרַת אֱלֹהִים.</b> אולי זהו כינוי לספר שכתב, שהדברים בו הם אִמְרֵי ה', כפי שייאמר בפסוק הבא. <b>וַיִּקַּח אֶבֶן גְּדוֹלָה וַיְקִימֶהָ שָּׁם</b> למצבת זיכרון <b>תַּחַת הָאַלָּה</b>, עץ האֵלה <b>אֲשֶׁר בְּמִקְדַּשׁ ה'.</b>","וַיִּכְתֹּ֤ב יְהוֹשֻׁ֙עַ֙ אֶת־הַדְּבָרִ֣ים הָאֵ֔לֶּה בְּסֵ֖פֶר תּוֹרַ֣ת אֱלֹהִ֑ים וַיִּקַּח֙ אֶ֣בֶן גְּדוֹלָ֔ה וַיְקִימֶ֣הָ שָּׁ֔ם תַּ֚חַת הָֽאַלָּ֔ה אֲשֶׁ֖ר בְּמִקְדַּ֥שׁ יְהֹוָֽה׃ <span class=""mam-spi-pe"">{פ}</span><br>"
Judges 2:7,"<b>וַיַּעַבְדוּ הָעָם אֶת ה' כֹּל יְמֵי יְהוֹשֻׁעַ וְכֹל יְמֵי הַזְּקֵנִים אֲשֶׁר הֶאֱרִיכוּ יָמִים אַחֲרֵי יְהוֹשׁוּעַ,</b> אותם אנשים ֶׁר הֶאֱרִיכוּ יָמִים אַחֲרֵי יְהוֹשׁוּעַ, <b>אֲשֶׁר רָאוּ אֵת כָּל מַעֲשֵׂה ה' הַגָּדוֹל אֲשֶׁר עָשָׂה לְיִשְׂרָאֵל</b> במדבר ובכיבוש הארץ.",וַיַּעַבְד֤וּ הָעָם֙ אֶת־יְהֹוָ֔ה כֹּ֖ל יְמֵ֣י יְהוֹשֻׁ֑עַ וְכֹ֣ל <b>׀</b> יְמֵ֣י הַזְּקֵנִ֗ים אֲשֶׁ֨ר הֶאֱרִ֤יכוּ יָמִים֙ אַחֲרֵ֣י יְהוֹשׁ֔וּעַ אֲשֶׁ֣ר רָא֗וּ אֵ֣ת כׇּל־מַעֲשֵׂ֤ה יְהֹוָה֙ הַגָּד֔וֹל אֲשֶׁ֥ר עָשָׂ֖ה לְיִשְׂרָאֵֽל׃
Judges 4:5,"<b>וְהִיא יוֹשֶׁבֶת</b>, מקום מושבה הקבוע כשהנהיגה את העם היה <b>תַּחַת</b> עץ <b>תֹּמֶר</b>, שנקרא אחר כך על שמה – תומר <b>דְּבוֹרָה בֵּין הָרָמָה וּבֵין בֵּית אֵל בְּהַר אֶפְרָיִם.</b> בהיותה אשה, לא רצתה שיבואו רבים אל ביתה וקבעה את מקום שבתה בחוץ תחת עץ התומר. המקום הבלתי פורמלי הזה לא פגע בהנהגתה ובשלטונה – בְּהַר אֶפְרָיִם. <b>וַיַּעֲלוּ אֵלֶיהָ בְּנֵי יִשְׂרָאֵל לַמִּשְׁפָּט.</b> נוסף על הנהגת העם היא שפטה בין אדם לחברו, כדרך שנהגו שאר ראשי ישראל.",וְ֠הִ֠יא יוֹשֶׁ֨בֶת תַּחַת־תֹּ֜מֶר דְּבוֹרָ֗ה בֵּ֧ין הָרָמָ֛ה וּבֵ֥ין בֵּֽית־אֵ֖ל בְּהַ֣ר אֶפְרָ֑יִם וַיַּעֲל֥וּ אֵלֶ֛יהָ בְּנֵ֥י יִשְׂרָאֵ֖ל לַמִּשְׁפָּֽט׃
