Ii Samuel 1:1,"<b>after the death of Sha’ul:</b> The books of Joshua and Judges each begin with a similar phrase about Moshe and Yehoshua, suggesting that here too a new phase begins in Israel’s history (Hamilton). "
Ii Samuel 1:2,<b>the Amalek[ites]:</b> MT appears to be missing a letter here.
Ii Samuel 1:3,<b>his garments torn and earth on his head:</b> Unmistakable signs of mourning.
Ii Samuel 1:4,<b>How did the matter go?:</b> Exactly Eli’s question (I :16) in parallel circumstances. 
Ii Samuel 1:5,<b>[It was] that:</b> An odd Hebrew construction that occasionally occurs at the beginning of a quotation. 
Ii Samuel 1:6,"<b>and also Sha’ul … :</b> The messenger leaves the ultimate blow for last, again as with Eli."
Ii Samuel 1:7,<b>chanced:</b> Casting doubt on his story; people do not usually happen upon battles.
Ii Samuel 1:8,"<b>diadem … bracelet:</b> These constitute Sha’ul’s “royal insignia” (McCarter 1984), and hence would have served as proof that the Amalekite had encountered the king."
Ii Samuel 1:9,<b>Y<small>HWH</small>:</b> LXX reads “Judah” (Heb. consonants <i>yhwdh</i>).
Ii Samuel 1:10,<b>sojourner:</b> A resident alien; a foreigner.
Ii Samuel 1:11,"<b>not afraid:</b> In contrast to the arms bearer in the narrated account of the last chapter, v.4 (Fokkelman 1993)."
Ii Samuel 1:12,<b>To teach … the bow:</b> The Hebrew phrase is difficult. It may refer to some kind of poem or performance method. 
Ii Samuel 1:13,"<b>the Record of the Upright:</b> An ancient collection of poems or songs, to which Josh. 10:13 also refers. Along with the “Record of Yearly Events of the Kings of Judah,” cited frequently in Kings, it seems to indicate that the Bible is actually a deliberate selection of the literature that existed in ancient Israel."
Ii Samuel 1:14,<b>beauty:</b> Or “gazelle.”
Ii Samuel 1:15,"<b>surging of the [watery] deeps:</b> Suggested by Greenstein, private communication, following an emendation by H. L. Ginsberg (<i>shera’ tehomot</i> for <i>sedei terumot</i>). "
Ii Samuel 1:16,<b>anointed with oil:</b> To make the shield slippery and hence more effective in turning blows away. Alter (1999) notes the irony in the use of “no more anointed” in a poem about King Sha’ul.
