Id,Relevance,Ref,Version,Lang,Content,Field,Score
0,--,Ibn Ezra on Hosea 5:3:1,Ibn Ezra on Hosea -- Daat,he," כנען והנה עמד יהודה על גבולו מנגב ובית יוסף שהוא כל שבט אפרים וחצי שבט מנשה מצפון, על כן יזכור יהודה ואפרים וככה בירמיהו: הבן יקיר לי אפרים ואין מלך בימים ההם מאפרים. ",hebmorph-standard,14.659476
1,n,Aruch HaShulchan 1:165:1,Wikisource,he,"מי שעשה צרכיו בין קטנים בין גדולים ורוצה לאכול, שאלו לרש""י אם צריך ליטול ב' פעמים, והשיב ששאל לרבינו יעקב בן יקר, ואמר שצריך ליטול ב' נטילות: הראשונה 'אשר יצר' והשנייה 'על נטילת ידים', אבל אני סבירא",aggresive-ngram,2.044467
2,n,Rashbam on Pesachim 116a:5:1,Vilna Edition,he,מתני' וכאן הבן שואל את אביו - כאן במזיגת כוס שני הבן שואל את אביו אם הוא חכם מה נשתנה עכשיו שמוזגין כוס שני קודם אכילה ורבינו קבל מרבו ר' יעקב בן יקר וכן הבן שואל כמו כן בנות צלפחד (במדבר כז) כלומר דין הוא שיהא שואל במזיגת כוס שני מה נשתנה:,aggresive-ngram,23.436829
3,--,Bereishit Rabbah 71:2,Daat Bereshit Rabbah,he," ברחל, לפיכך נקראו ישראל על שמה, (ירמיה לא): רחל מבכה על בניה, ולא סוף דבר לשמה, אלא לשם בנה. (עמוס ה): אולי יחנן ה' צבאות שארית יוסף, ולא סוף דבר לשם בנה, אלא לשם בן בנה, שנאמר (ירמיה לא): הבן יקיר לי אפרים:",hebmorph-standard,8.420374
4,--,Or HaChaim on Genesis 48:16:1,On Your Way,he,", וכמו כן תמצא שאמר הנביא (ירמי' לא) הבן יקיר לי אפרים וגו' כי מדי דברי בו וגו', הרי כי שמו של אפרים נתייקר בעיני ה' ומזכירו בחשק וחבה יתירה:וידגו לרוב וגו'. הכוונה על דרך מה שפירשתי בפ' בראשית בפסוק (א'",hebmorph-standard,10.056246
5,n,Rashi on Keritot 10b:32:1,WikiSource Rashi,he,"
(מדבכל התורה כולה קרי לכבש בן שנה מכלל דאיל בן שתי שנים):",aggresive-ngram,8.017392
6,n,Rashi on Sotah 13a:10:1,Vilna Edition,he,יקירן אודניה - כבדו אזניו משמוע:,ngram,8.840517
7,n,Rashi on Chullin 26b:6:1,Wikisource Rashi,he,יקירי - כבדין:,ngram,12.85738
8,n,Ikar Tosafot Yom Tov on Mishnah Moed Katan 2:2:1,On Your Way,he,יינו וצריכי דאי אשמועינן קמייתא בההוא קאמר ר' יוסי משום דמשחא יקיר ואיכא פסידא יתירא. אבל חמרא דלא נפיש פסידיה אימא מודה לר''י ואי אשמועינן בתרייתא בההוא קאמר רבי יהודה כו'. גמרא:,infreq,7.917765
9,n,Targum Jonathan on Judges 9:9,Mikraot Gedolot,he,ואמר להון זיתא האשבוק ית משחי דמניה מיקרין קדם יי וביה מתפנקין בני אנשא ואהך למעבד מלכו על אילניא:,hebmorph-standard,7.8115535
10,--,Ibn Ezra on Psalms 78:9:1,Ibn Ezra on Psalms -- Daat,he,"בני אפרים - דרך דרש כי כל ישראל יקראו כן, כמו: הבן יקיר לי אפרים גם רמז לבני אפרים, שיצאו ממצרים, בטרם געת הקץ והרמז בדברי הימים והרגום אנשי גת ויתאבל אפרים אביהם. ועל דרך הפשט כי עקר זה המזמור נאמר",hebmorph-standard,14.659476
