Id,Relevance,Ref,Version,Lang,Content,Field,Score
0,n,Yoma 18a:16,Wikisource Talmud Bavli,he,"תנו רבנן  זב תולין לו במאכל וכל מיני מאכל  אלעזר בן פנחס אומר משום רבי יהודה בן בתירא  אין מאכילין אותו לא חגב""י ולא גב""ם ולא כל דברים המביאין לידי טומאה  לא חגב""י לא חלב ולא גבינה ולא ביצה ולא יין ולא גב""ם מי גריסין של פול ובשר שמן ומרייס ",ngram,8.736707
1,n,Rashi on Sotah 9a:2:1,Vilna Edition,he,מאכל בהמה - שעורים:,ngram,6.632471
2,--,"Beit Yosef, Orach Chaim 253:15:1","Tur Orach Chaim, Vilna, 1923",he," כירה ומצטמק הוי מבשל גמור וכתב עוד ומ""מ מוכח מהגמרא שאם לא נצטנן אפי' שינה מרתיחתו קצת מותר להחזיר וכתב עוד בשם הר""י דהא דשרי להחזיר דוקא כשהגיע מבע""י למאכל בן דרוסאי אבל אם לא הגיע לא יתזיר אם נטל",aggresive-ngram,53.669376
3,n,Shabbat 10a:7,William Davidson Edition - Aramaic,he,תנו רבנן שעה ראשונה מאכל לודים שניה מאכל לסטים שלישית מאכל יורשין רביעית מאכל פועלים חמישית מאכל כל אדם,ngram,7.63442
4,--,"Beit Yosef, Orach Chaim 318:9:1","Tur Orach Chaim, Vilna, 1923",he,למידחי דעד שלא נתבשל כמאכל בן דרוסאי כל המקרב בישלו חייב ואחר שנתבשל כמאכל בן דרוסאי אפשר דאין בישול אחר בישול ומסתברא דעד שלא הגיע למאכל בן דאוסאי כל המקרב בישולו חייב ואחר שהגיע למאכל בן דרוסאי אם,aggresive-ngram,46.634853
5,--,Rashi on Shabbat 20a:2:5,Vilna Edition,he,קטום - מפזרים אפר מלמעלה כדי להפיג חומו שלא יוסיף הבל בשבת וזה תבשיל שהוא כמאכל בן דרוסאי לא חיישי' אם מתבשל והולך בשבת:,aggresive-ngram,76.03702
6,--,Rashi on Shabbat 20a:2:2,Vilna Edition,he,איתמר נמי - דמאכל בן דרוסאי חשוב בישול:,aggresive-ngram,152.4182
7,--,Avodah Zarah 38a:43,Wikisource Talmud Bavli,he,כל שהוא כמאכל בן דרוסאי אין בו משום בישולי עובדי כוכבים,aggresive-ngram,115.34594
8,--,Mishnah Berurah 254:21,On Your Way,he," יום כמאכל בן דרוסאי דהכא כיון שנאכלין חיין הרי שהוא כתבשיל שנתבשל כמאכל בן דרוסאי דיותר הם טובים בלא בישול כלל משאר תבשיל שנתבשל כמאב""ד ולא אתי לחתויי והא דנקט סביב הקדרה ולא נקט סתמא דמותר ליתנם על האש דבר ההוה נקט ובימיהם היה רגילות לנהוג כן א""נ משום דין הכסוי דנקט בסיפא דשייך בקדירה נקטיה:",aggresive-ngram,54.554302
9,n,Rashi on Megillah 7b:4:2,Vilna Edition,he,צעי - קערות של מיני מאכל:,original,2.7809672
10,--,Bartenura on Mishnah Shabbat 1:10:1,On Your Way,he,"כדי שיצולו. כמאכל בן דרוסאי, והוא שליש בשול, ובכך הוא ראוי לאכילה ותו ליכא למיגזר שמא יחתה בגחלים:",aggresive-ngram,88.910614
11,n,Metzudat Zion on Daniel 1:5:2,On Your Way,he,"מפת בג. ענין מאכל:
",ngram,6.7511835
12,n,Metzudat David on Jeremiah 19:7:2,On Your Way,he,"מאכל וכו׳. כי לא יקברו:
",original,2.6971881
13,--,Rashba on Shabbat 39a:1,"Gerlitz edition, published by Oraita",he," גמרא: כל שבא בחמין מלפני השבת שורין אותו בחמין בשבת. פירוש: שבא בחמין מלפני השבת ונתבשל כמאכל בן דרוסאי דשוב אין בו משום בשולי עכו""ם            והלכך שורין אותו אפילו בחמין בכלי ראשון, אבל לא נתבשל",aggresive-ngram,72.73907
14,n,Tosefta Sotah 7:11,Tosefta Sota - Machon Mamre,he,"(דברים כ) ומיה איש אשר נטע כרם ולא חללו ילך וישוב לביתו אחד הנוטע את הכרם ואחד חמשה אילני מאכל מחמשת המינין אפילו בחמש עיירות ה""ז חוזר ר' אליעזר בן יעקב אומר אין לי במשמע אלא כרם.",infreq,5.9336457
15,--,Aruch HaShulchan 1:253:12,Wikisource,he,"אבל שיטת רש""י ותוספות והרא""ש והרשב""א, וכן סוברים רב האי גאון ורבינו חננאל, דכל האיסורים שנתבארו - המה רק בחזרה ולא בהשה(י)ה, ובהשה(י)ה אינו אסור אלא בהתחיל להתבשל ולא הגיע עדיין למאכל בן דרוסאי, שהוא",aggresive-ngram,54.667225
16,--,"Drisha, Yoreh Deah 113:3:1","Tur Yoreh Deah, Vilna, 1923",he," שלא היה התבשיל מתבשל עליהם אם בא עו""ג והיפך בהם ונתבשל ה""ז אסור שכל שלא היה יכול לבא לידי מאכל בן דרוסאי בהנחת ישראל אין הנחתו נחשבת לכלום וה""ז כאילו הניח עו""ג וגמר עו""ג הניח ישראל על גבי גחלים והניח",aggresive-ngram,64.3365
17,--,Rosh on Shabbat 3:11:1,Vilna Edition,he," נותן לתוכה תבלין אחד מגיס בה כולן חייבין אע""פ שאותו שנתן לתוכה מים נתחייב משום מבשל המגיס בה נמי חייב משום מבשל אלמא יש בישול אחר בישול ואע""פ שהרתיח ואיכא למידחי דעד שלא נתבשל כמאכל בן דרוסאי כל המקרב",aggresive-ngram,44.35493
18,--,"Prisha, Orach Chaim 252:2:1","Tur Orach Chaim, Vilna, 1923",he," חייב משום מבשל בצמר לעולם חייב ובשאר בישולים עד שנתבשל כמאכל בן דרוסאי כ""כ הר""ן: ",aggresive-ngram,101.61213
19,n,"Ein Yaakov (Glick Edition), Shabbat 1:3","En Jacob, translated by SH Glick, 1916",he," חמא מאי קרא דכתיב (קהלת י טז) אי לך ארץ שמלכך נער ושריך בבקר יאכלו, אשריך ארץ שמלכך בן חורים ושריך בעת יאכלו, בגבורה ולא בשתי, בגבורה של תורה ולא בשתיה של יין. תנו רבנן שעה ראשונה מאכל לודים, שניה",original,2.4666948
20,n,Shabbat 128b:1,William Davidson Edition - Aramaic,he,בשר תפוח מפני שהוא מאכל לחיה מים מגולין מפני שהן ראויין לחתול רבן שמעון בן גמליאל אומר כל עצמן אסור לשהותן מפני הסכנה,infreq,7.753313
21,--,"Mishmeret HaBayit on Torat HaBayit HaAroch, The Third House, The Seventh Gate 1:8","Gerlitz edition, published by Oraita",he," ישראל ויהפך זה בוודאי לכולי עלמא אסור. והמחבר ראה דברי ר""ח ז""ל שאסר כשבא על ידי נכרי למאכל בן דרוסאי ועל דבר זה כתב המחבר בכולה שמעתין קרי מבושל כל דמטי לכדי מאכל בן דרוסאי ואפילו על ידי נכרי והוצרך",aggresive-ngram,52.489693
22,--,"Shulchan Arukh, Yoreh De'ah 113:11",Torat Emet Freeware Shulchan Aruch,he,הניח ישראל על גבי האש והניח עובד כוכבים לשמרו והפך בו ואין ידוע עם סלקו העובד כוכבים עד שלא הגיע למאכל בן דרוסאי מותר (דספק דבריהם להקל) (טור) וכן כל ספק בישולי עובדי כוכבים וכיוצא בו מותר:,aggresive-ngram,72.09121
23,n,Shabbat 126b:13,Wikisource Talmud Bavli,he,אבל לא את הטבל ולא את מעשר [ראשון] שלא נטלה תרומתו ולא את מעשר שני והקדש שלא נפדו ולא את הלוף ולא את החרדל ר' שמעון בן גמליאל מתיר בלוף מפני שהוא מאכל עורבין,infreq,6.897233
24,n,Metzudat David on Psalms 44:12:1,On Your Way,he,"כצאן מאכל. כצאן הנתונים למאכל:
",ngram,6.9784527
25,--,Shabbat 20a:2,William Davidson Edition - Aramaic,he,גמ׳ וכמה אמר רבי אלעזר אמר רב כדי שיצולו מבעוד יום כמאכל בן דרוסאי איתמר נמי אמר רב אסי אמר רבי יוחנן כל שהוא כמאכל בן דרוסאי אין בו משום בישולי גוים תניא חנניא אומר כל שהוא כמאכל בן דרוסאי מותר להשהותו על גבי כירה ואף על פי שאין גרופה וקטומה,aggresive-ngram,128.07861
26,n,Tosefta Megillah 1:8,Tosefta Megillah - Machon Mamre,he,אין בין יום טוב לשבת אלא אוכל נפש [בלבד] ר' יהודה [אומר] אף מכשירי אוכל נפש רבי נחוניא בן הקנה [אומר יום הכפורים הרי הוא כשבת לתשלומין] אין בין שלשה תעניות שניות לשבע אחרונות אלא תרועה ונעילת חנויות בלבד [אין בין מודר הנאה מחבירו סתם למודר הימנו מאכל אלא דריסת הרגל וכלים שאין עושין בהן אוכל נפש].,aggresive-ngram,10.577882
27,n,Rashi on Job 33:20:2,On Your Way,he,"ונפשי . מזהמת כל מאכל תאוה :
",original,2.6971881
28,n,Shabbat 128a:5,William Davidson Edition - Aramaic,he,אמר ליה רבי נתן אלא מעתה חבילי זמורות יטלטלו מפני שהוא מאכל לפילין ורבן שמעון בן גמליאל נעמיות שכיחי פילין לא שכיחי,infreq,6.9306264
29,n,Rashi on Nedarim 32b:10:2,Vilna Edition,he,למודר ממנו מאכל - שלא הדירו אלא הנאת מאכל:,hebmorph-standard,4.2698407
30,--,Menachot 57a:13,Wikisource Talmud Bavli,he,"לא צריכא דאי לא היפך ביה הוה בשיל מצד אחד כמאכל בן דרוסאי וכי מהפיך ביה בשיל משני צדדין כמאכל בן דרוסאי וקמ""ל דכל מצד אחד כמאכל בן דרוסאי לא כלום הוא",aggresive-ngram,132.7671
31,n,Rashi on Pesachim 3b:14:4,Vilna Edition,he,עדשים נעשו יפות - מאכל אדם:,original,2.6501243
32,--,Tosafot on Shabbat 18b:4:1,Vilna Edition,he,"בשיל ולא בשיל אסור - צ""ל דלא הוי כמאכל בן דרוסאי דאי הוה כמאכל בן דרוסאי שרי להשהותו על גבי כירה אע""פ שאינה גרופה וקטומה:",aggresive-ngram,107.77594
33,--,Tosafot on Shabbat 38a:5:1,Vilna Edition,he,"בשלמא לרב נחמן בר יצחק כאן קודם גזירה כו' - תימה לר""י לימא תרווייהו קודם גזירה והא דשרי בברייתא שוגג היינו בבשיל כמאכל בן דרוסאי ורב נחמן איירי בדלא בשיל כמאכל בן דרוסאי כדפי' ותירץ ר""ת דבישלה בשבת",aggresive-ngram,62.869297
34,n,Bava Metzia 23a:1,Wikisource Talmud Bavli,he,"דמדרסא ברשות היחיד נוטל ומכריז דלא מדרסא והאלומות בין ברשות הרבים ובין ברה""י נוטל ומכריז כיון דגביהן לא מדרסא",aggresive-ngram,7.790277
35,n,Rosh on Nedarim 5:1:1,Vilna Edition,he,אין בין המודר הנייה מחבירו למודר הימנו מאכל אלא דריסת הרגל וכלי' שאין עושין בהן אוכל נפש המודר מאכל מחבירו לא ישאילנו נפה וכברה ורחים ותנור אבל משאילו חלוק וטלית ונזמים וטבעות וכל דבר שאין עושין בו,aggresive-ngram,7.539765
36,n,Rashi on Megillah 8a:1:2,Vilna Edition,he,דריסת הרגל - שהמודר הנאה אסור ליכנס לביתו והמודר מאכל מותר:,aggresive-ngram,8.747029
37,n,Numbers 13:13,Tanach with Nikkud,he,למטה אשר סתור בן־מיכאל,infreq,5.968311
38,--,Tosafot Yom Tov on Mishnah Shabbat 1:10:1,"Mishnah, ed. Romm, Vilna 1913",he,"כדי שיצולו. פירש הר""ב כמאכל בן דרוסאי ועי' מ""ש בס""ד ברפ""ג: 
",aggresive-ngram,101.3827
39,n,Metzudat David on Job 33:20:2,On Your Way,he,"מאכל תאוה. תמאס אף מאכל ערב שכל אדם תאב לה:
",original,2.7245715
40,n,Metzudat Zion on Isaiah 65:25:2,On Your Way,he,לחמו. מאכל:,ngram,8.290589
41,n,Tosafot on Avodah Zarah 11a:25:2,WikiSource Tosafot,he,שלא פסקו משלחנם צנון -  אין זה רבותא אלא שהיו מרבים סעודת שולחנם שהיו צריכין לחתך ולהפך מאכל ולהרחיב בני מעיים:,hebmorph-standard,4.6258593
42,--,"Bach, Orach Chaim 257:5:1","Tur Orach Chaim, Vilna, 1923",he," השמשות ועוד דמסתמא איירי מתני' דאין טומנין דומיא דמתני' דכירה דמיירי בבשיל כמאכל בן דרוסאי אלא יש לחלק דלהשהות מותר כשהוא כמאכל בן דרוסאי שאין חתוי מעט מועיל לו כיון שהקדרה מגולה ושליט ביה אוירא וגם א""צ",aggresive-ngram,48.91691
