yerushalmi ref,yerushalmi text,linked ref,linked text
Jerusalem Talmud Horayot 1:1:2,נפש כי תחטא. אחת תחטא בעשותה תחטא הרי אילו מיעוטין. התולה בעצמו חייב והתולה בבית דין פטור. בכל אתר את מר מיעוט אחר מיעוט לרבות וכא את מר מיעוט אחר מיעוט למעט אמר ר' מתניה שנייא היא דכתיב מיעוט אחר מיעוט אחר מיעוט.,Leviticus 4:27,וְאִם־נֶ֧פֶשׁ אַחַ֛ת תֶּחֱטָ֥א בִשְׁגָגָ֖ה מֵעַ֣ם הָאָ֑רֶץ בַּ֠עֲשֹׂתָ֠הּ אַחַ֨ת מִמִּצְוֺ֧ת יְהֹוָ֛ה אֲשֶׁ֥ר לֹא־תֵעָשֶׂ֖ינָה וְאָשֵֽׁם׃
Jerusalem Talmud Horayot 1:1:2,נפש כי תחטא. אחת תחטא בעשותה תחטא הרי אילו מיעוטין. התולה בעצמו חייב והתולה בבית דין פטור. בכל אתר את מר מיעוט אחר מיעוט לרבות וכא את מר מיעוט אחר מיעוט למעט אמר ר' מתניה שנייא היא דכתיב מיעוט אחר מיעוט אחר מיעוט.,Jerusalem Talmud Horayot 1:1:4,"עַל דַּעְתֵּיהּ דְּרִבִּי יִשְׁמָעֵאל דְּלָא מַפְנֶה אָהֵן קִרְייָה בִּמְחוּייָבֵי <i data-overlay=""Vilna Pages"" data-value=""2a""></i>חַטָּאוֹת וַאֲשָׁמוֹת ווַדָּאִין שֶׁעָבַר עֲלֵיהֶן יוֹם הַכִּיפּוּרִים נִיחָא. עַל דַּעְתֵּיהּ דְּרִבִּי עֲקִיבָה דְּמַפְנֶה אָהֵן קִרְייָה בִּמְחוּייָבֵי חַטָּאוֹת וַאֲשָׁמוֹת ווַדָּאִין שֶׁעָבַר עֲלֵיהֶן יוֹם הַכִּיפּוּרִים. דְּתַנֵּי. מְנַיִין לִמְחוּייָבֵי חַטָּאוֹת וַאֲשָׁמוֹת ווַדָּאִין שֶׁעָבַר עֲלֵיהֶן יוֹם הַכִּיפּוּרִים שֶׁהֵן חַייָבִין לְהָבִיא לְאַחַר יוֹם הַכִּיפּוּרִים וְחַייְבֵי אֲשָׁמוֹת תְּלוּיִין פְּטוּרִין. תַּלְמוּד לוֹמַר א֚וֹ הוֹדַ֣ע אֵלָ֔יו חַטָּאת֖וֹ וְהֵבִ֨יא. אַף לְאַחַר יוֹם הַכִּיפּוּרִים. מִן הָדָא. נֶ֗פֶשׁ כִּי־תֶֽחֱטָ֤א. אַחַ֛ת תֶּֽחֱטָ֥א. בַּעֲשׂוֹתָהּ. הֲרֵי אֵילּוּ מִיעוּטִין. הַתּוֹלֶה בְעַצְמוֹ חַייָב. הַתּוֹלֶה בְבֵית דִּין פָּטוּר׃"
Jerusalem Talmud Horayot 1:1:2,נפש כי תחטא. אחת תחטא בעשותה תחטא הרי אילו מיעוטין. התולה בעצמו חייב והתולה בבית דין פטור. בכל אתר את מר מיעוט אחר מיעוט לרבות וכא את מר מיעוט אחר מיעוט למעט אמר ר' מתניה שנייא היא דכתיב מיעוט אחר מיעוט אחר מיעוט.,Jerusalem Talmud Sotah 9:2:6,"מִחְלְפָה שִׁיטַּתּוֹן דְּרַבָּנִין. תַּמָּן אִינּוּן אָֽמְרִין. [לְרַבּוֹת אֶת הַטָּמוּן]. <i data-commentator=""Guggenheimer Notes"" data-label=""61""></i> וְכֹא אִינּוּן אָֽמְרִין [פְּרָט לְטָמוּן]. <i data-commentator=""Guggenheimer Notes"" data-label=""61""></i> תַּמָּן שָֽׂדְךָ בְגָלוּי. פְּרָט לְטָמוּן. וּקְצִירְךָ בְגָלוּי. פְּרָט לְטָמוּן. מִיעוּט אַחַר מִיעוּט. לְרַבּוֹת אֶת הַטָּמוּן. בְּרַם הָכָא בָּאֲדָמָה. לֹא צָף עַל פְּנֵי הַמַּיִם."
Jerusalem Talmud Horayot 1:1:2,נפש כי תחטא. אחת תחטא בעשותה תחטא הרי אילו מיעוטין. התולה בעצמו חייב והתולה בבית דין פטור. בכל אתר את מר מיעוט אחר מיעוט לרבות וכא את מר מיעוט אחר מיעוט למעט אמר ר' מתניה שנייא היא דכתיב מיעוט אחר מיעוט אחר מיעוט.,Jerusalem Talmud Horayot 1:1:10,שְׁמוּאֵל אָמַר מַתְנִיתָא. אַדַּיִין אֲנִי אוֹמֵר. מִיעוּט הַקָּהָל שֶׁעָשׂוּ חַייָבִין שֶׂאֵין בֵּית דִּין מְבִיאִין עֲלֵיהֶן פָּר. תַּלְמוּד לוֹמַר עַם הָאָרֶץ. אֲפִילוּ כוּלּוֹ. אֲפִילוּ רוּבּוֹ. רִבִּי יוֹחָנָן פָּתַר מַתְנִיתָא. אַדַּיִין אֲנִי אוֹמֵר. מִיעוּט הַקָּהָל שֶׁעָשׂוּ בְלֹא הוֹרָייָה חַייָבִין. שֶׁכֵּן בְּהוֹרָייָה אֵין בֵּית דִּין מְבִיאִין פָּר. שְׁמוּאֵל אָמַר. אֲבָל הֵן מְבִיאִין כִּשְׂבָּה וּשְׂעִירָה. רִבִּי יוֹחָנָן אָמַר. לֹא הֵן מְבִיאִין כִּשְׂבָּה וּשְׂעִירָה. עַל דַּעְתֵּיהּ דִּשְׁמוּאֵל דּוּ יְלִיף לָהּ חַייָב מֵחַייָב נִיחָא. עַל דַּעְתֵּיהּ דְּרִבִּי יוֹחָנָן דּוּ יְלִיף לָהּ חִיּוּב מִפְּטוֹר. מַתְנִיתָא אָֽמְרָה פְלִיגָא עַל שְׁמוּאֵל. א֚וֹ הוֹדַ֣ע אֵלָ֔יו חַטָּאת֖וֹ אֲשֶׁ֣ר חָטָ֑א וְהֵבִ֨יא. יָצָא הַמְשׁוּמָּר. מַתְנִיתָא פְלִיגָא עַל שְׁמוּאֵל. נֶ֗פֶשׁ כִּי־תֶֽחֱטָ֤א. אַחַ֛ת תֶּֽחֱטָ֥א. בַּעֲשׂוֹתָהּא. הֲרֵי אֵילּוּ מִיעוּטִין. הַתּוֹלֶה בְעַצְמוֹ חַייָב. הַתּוֹלֶה בְבֵית דִּין פָּטוּר׃ הָדָא פְלִיגָא עַל שְׁמוּאֵל וְלֵית לָהּ קִיּוּם.
Jerusalem Talmud Horayot 1:1:3,ר' חגיי שאל לחברייה מניין לאוכל ברשות שהוא פטור מה בין סבור שהוא חולין ונמצאת תרומה שהוא חייב מה בין המחזיק עצמו שהוא כהן ונמצא ישראל שהוא פטור אמרין ליה מן הוריות בית דין. אמר לון אוף אנא צריכה לי מה בין סבור שהוא חול ונמצאת שבת שהוא חייב מה בין סבור שהוא פסח ונמצא שלמים שהוא פטור אמרין ליה מן השוחט ברשות. אמר לון אוף אנא צריכא לי מה בין סבור שהוא מותר ונמצא אסור שהוא חייב מה בין סבור שהוא חלב ונמצא שומן שהוא פטור לא אמרו ליה כלום. אמר לון נימא לכון מינן או הודע אליו חטאתו והביא. עאל רבי יוסי אמרין ליה קשי לן הדא מילתא אמר לון ולמה לא אגיבתוניה מן הדא או הודע אליו חטאתו והביא אמרין ליה חגיי קשיתה חגיי קיימתה.,Jerusalem Talmud Terumot 8:1:3,"רִבִּי חַגַּיי שָָׁאַל לַחֲבֵרַייָה מְנַיִן לָאוֹכֵל בִּרְשׁוּת שֶׁהוּא פָטוּר. מַה בֵּין סָבוּר שֶׁהוּא חוּלִין <i data-overlay=""Vilna Pages"" data-value=""40a""></i>וְנִמְצָא תְרוּמָה שֶׁהוּא חַייָב. מַה בֵּין סָבוּר שֶׁהוּא יִשְׂרָאֵל וְנִמְצָא כֹהֵן שֶׁהוּא פָטוּר. אָֽמְרִין לֵיהּ מֵהוֹרַייַת בֵּית דִּין. אָמַר לוֹן עוֹד צְרִיכָה לִי. מַה בֵּין סָבוּר שֶׁהוּא חוֹל וְנִמְצָא שַׁבָּת שֶׁהוּא חַייָב. מַה בֵּין סָבוּר שֶׁהוּא פֶּסַח וְנִמְצָא שְׁלָמִים שֶׁהוּא פָטוּר. <i data-overlay=""Vilna Pages"" data-value=""40b""></i>אָֽמְרוּן לֵיהּ מִשּׁוֹחֵט בִּרְשׁוּת. אָמַר לוֹן עוֹד צְרִיכָה לִי. מַה בֵּין סָבוּר שֶׁהוּא שׁוּמָּן וְנִמְצָא חֵלֶב שֶׁהוּא חַייָב. מַה בֵּין סָבוּר שֶׁהוּא אָסוּר וְנִמְצָא מוּתָּר שֶׁהוּא פָטוּר. לֹא אֲגִיבוּ. אָמַר לוֹן נִמְלָכִין מִינָן אוֹ הוֹדַע אֵלָיו חַטָּאתוֹ וְהֵבִיא. הַשָּׁב מִידִיעָתוֹ חַייָב עַל שִׁגְגָתוֹ. יָצָא זֶה שֶׁאֲפִילוּ יָדַע אֵינוֹ פוֹרֵשׁ. אָעַל רִבִּי יוֹסֵי לְגַבּוֹן אָמַר לוֹן לָמָּה לֹא אַמְרִיתוּ לֵיהּ אוֹ הוֹדַע אֵלָיו חַטָּאתוֹ וְהֵבִיא. אָֽמְרִין לֵיהּ הוּא קְשִׁיתָהּ וְהוּא קִייְמָהּ."
Jerusalem Talmud Horayot 1:1:3,ר' חגיי שאל לחברייה מניין לאוכל ברשות שהוא פטור מה בין סבור שהוא חולין ונמצאת תרומה שהוא חייב מה בין המחזיק עצמו שהוא כהן ונמצא ישראל שהוא פטור אמרין ליה מן הוריות בית דין. אמר לון אוף אנא צריכה לי מה בין סבור שהוא חול ונמצאת שבת שהוא חייב מה בין סבור שהוא פסח ונמצא שלמים שהוא פטור אמרין ליה מן השוחט ברשות. אמר לון אוף אנא צריכא לי מה בין סבור שהוא מותר ונמצא אסור שהוא חייב מה בין סבור שהוא חלב ונמצא שומן שהוא פטור לא אמרו ליה כלום. אמר לון נימא לכון מינן או הודע אליו חטאתו והביא. עאל רבי יוסי אמרין ליה קשי לן הדא מילתא אמר לון ולמה לא אגיבתוניה מן הדא או הודע אליו חטאתו והביא אמרין ליה חגיי קשיתה חגיי קיימתה.,Mishnah Terumot 8:1,"הָאִשָּׁה שֶׁהָיְתָה אוֹכֶלֶת בִּתְרוּמָה, בָּאוּ וְאָמְרוּ לָהּ, מֵת בַּעְלִיךְ אוֹ גֵרְשֵׁךְ, וְכֵן הָעֶבֶד שֶׁהָיָה אוֹכֵל בִּתְרוּמָה, וּבָאוּ וְאָמְרוּ לוֹ, מֵת רַבָּךְ, אוֹ מְכָרָךְ לְיִשְׂרָאֵל, אוֹ נְתָנָךְ בְּמַתָּנָה, אוֹ עֲשָׂאָךְ בֶּן חוֹרִין. וְכֵן כֹּהֵן שֶׁהָיָה אוֹכֵל בִּתְרוּמָה, וְנוֹדַע שֶׁהוּא בֶן גְּרוּשָׁה אוֹ בֶן חֲלוּצָה, רַבִּי אֱלִיעֶזֶר מְחַיֵּב קֶרֶן וְחֹמֶשׁ, וְרַבִּי יְהוֹשֻׁעַ פּוֹטֵר. הָיָה עוֹמֵד וּמַקְרִיב עַל גַּבֵּי הַמִּזְבֵּחַ, וְנוֹדַע שֶׁהוּא בֶן גְּרוּשָׁה אוֹ בֶן חֲלוּצָה, רַבִּי אֱלִיעֶזֶר אוֹמֵר, כָּל הַקָּרְבָּנוֹת שֶׁהִקְרִיב עַל גַּבֵּי הַמִּזְבֵּחַ, פְּסוּלִים. וְרַבִּי יְהוֹשֻׁעַ מַכְשִׁיר. נוֹדַע שֶׁהוּא בַעַל מוּם, עֲבוֹדָתוֹ פְּסוּלָה: 
"
Jerusalem Talmud Horayot 1:1:3,ר' חגיי שאל לחברייה מניין לאוכל ברשות שהוא פטור מה בין סבור שהוא חולין ונמצאת תרומה שהוא חייב מה בין המחזיק עצמו שהוא כהן ונמצא ישראל שהוא פטור אמרין ליה מן הוריות בית דין. אמר לון אוף אנא צריכה לי מה בין סבור שהוא חול ונמצאת שבת שהוא חייב מה בין סבור שהוא פסח ונמצא שלמים שהוא פטור אמרין ליה מן השוחט ברשות. אמר לון אוף אנא צריכא לי מה בין סבור שהוא מותר ונמצא אסור שהוא חייב מה בין סבור שהוא חלב ונמצא שומן שהוא פטור לא אמרו ליה כלום. אמר לון נימא לכון מינן או הודע אליו חטאתו והביא. עאל רבי יוסי אמרין ליה קשי לן הדא מילתא אמר לון ולמה לא אגיבתוניה מן הדא או הודע אליו חטאתו והביא אמרין ליה חגיי קשיתה חגיי קיימתה.,Mishnah Terumot 6:1,"הָאוֹכֵל תְּרוּמָה שׁוֹגֵג, מְשַׁלֵּם קֶרֶן וְחֹמֶשׁ. אֶחָד הָאוֹכֵל וְאֶחָד הַשּׁוֹתֶה וְאֶחָד הַסָּךְ, אֶחָד תְּרוּמָה טְהוֹרָה וְאֶחָד תְּרוּמָה טְמֵאָה, מְשַׁלֵּם חֻמְשָׁהּ וְחֹמֶשׁ חֻמְשָׁהּ. אֵינוֹ מְשַׁלֵּם תְּרוּמָה, אֶלָּא חֻלִּין מְתֻקָּנִים, וְהֵם נַעֲשִׂין תְּרוּמָה, וְהַתַּשְׁלוּמִין תְּרוּמָה. אִם רָצָה הַכֹּהֵן לִמְחֹל, אֵינוֹ מוֹחֵל: 
"
Jerusalem Talmud Horayot 1:1:3,ר' חגיי שאל לחברייה מניין לאוכל ברשות שהוא פטור מה בין סבור שהוא חולין ונמצאת תרומה שהוא חייב מה בין המחזיק עצמו שהוא כהן ונמצא ישראל שהוא פטור אמרין ליה מן הוריות בית דין. אמר לון אוף אנא צריכה לי מה בין סבור שהוא חול ונמצאת שבת שהוא חייב מה בין סבור שהוא פסח ונמצא שלמים שהוא פטור אמרין ליה מן השוחט ברשות. אמר לון אוף אנא צריכא לי מה בין סבור שהוא מותר ונמצא אסור שהוא חייב מה בין סבור שהוא חלב ונמצא שומן שהוא פטור לא אמרו ליה כלום. אמר לון נימא לכון מינן או הודע אליו חטאתו והביא. עאל רבי יוסי אמרין ליה קשי לן הדא מילתא אמר לון ולמה לא אגיבתוניה מן הדא או הודע אליו חטאתו והביא אמרין ליה חגיי קשיתה חגיי קיימתה.,Mishnah Pesachim 6:5,"הַפֶּסַח שֶׁשְּׁחָטוֹ שֶׁלֹּא לִשְׁמוֹ בְשַׁבָּת, חַיָּב עָלָיו חַטָּאת. וּשְׁאָר כָּל הַזְּבָחִים שֶׁשְּׁחָטָן לְשׁוּם פֶּסַח, אִם אֵינָן רְאוּיִין, חַיָּב. וְאִם רְאוּיִין הֵן, רַבִּי אֱלִיעֶזֶר מְחַיֵּב חַטָּאת, וְרַבִּי יְהוֹשֻׁעַ פּוֹטֵר. אָמַר רַבִּי אֱלִיעֶזֶר, מָה אִם הַפֶּסַח שֶׁהוּא מֻתָּר לִשְׁמוֹ, כְּשֶׁשִּׁנָּה אֶת שְׁמוֹ, חַיָּב, זְבָחִים שֶׁהֵן אֲסוּרִין לִשְׁמָן, כְּשֶׁשִּׁנָּה אֶת שְׁמָן, אֵינוֹ דִין שֶׁיְּהֵא חַיָּב. אָמַר לוֹ רַבִּי יְהוֹשֻׁעַ, לֹא, אִם אָמַרְתָּ בַּפֶּסַח, שֶׁשִּׁנָּהוּ לְדָבָר אָסוּר, תֹּאמַר בַּזְּבָחִים, שֶׁשִּׁנָּן לְדָבָר הַמֻּתָּר. אָמַר לוֹ רַבִּי אֱלִיעֶזֶר, אֵמוּרֵי צִבּוּר יוֹכִיחוּ, שֶׁהֵן מֻתָּרִין לִשְׁמָן, וְהַשּׁוֹחֵט לִשְׁמָן, חַיָּב. אָמַר לוֹ רַבִּי יְהוֹשֻׁעַ, לֹא, אִם אָמַרְתָּ בְאֵמוּרֵי צִבּוּר שֶׁיֵּשׁ לָהֶן קִצְבָּה, תֹּאמַר בַּפֶּסַח שֶׁאֵין לוֹ קִצְבָּה. רַבִּי מֵאִיר אוֹמֵר, אַף הַשּׁוֹחֵט לְשֵׁם אֵמוּרֵי צִבּוּר, פָּטוּר: 
"
Jerusalem Talmud Horayot 1:1:3,ר' חגיי שאל לחברייה מניין לאוכל ברשות שהוא פטור מה בין סבור שהוא חולין ונמצאת תרומה שהוא חייב מה בין המחזיק עצמו שהוא כהן ונמצא ישראל שהוא פטור אמרין ליה מן הוריות בית דין. אמר לון אוף אנא צריכה לי מה בין סבור שהוא חול ונמצאת שבת שהוא חייב מה בין סבור שהוא פסח ונמצא שלמים שהוא פטור אמרין ליה מן השוחט ברשות. אמר לון אוף אנא צריכא לי מה בין סבור שהוא מותר ונמצא אסור שהוא חייב מה בין סבור שהוא חלב ונמצא שומן שהוא פטור לא אמרו ליה כלום. אמר לון נימא לכון מינן או הודע אליו חטאתו והביא. עאל רבי יוסי אמרין ליה קשי לן הדא מילתא אמר לון ולמה לא אגיבתוניה מן הדא או הודע אליו חטאתו והביא אמרין ליה חגיי קשיתה חגיי קיימתה.,Mishnah Horayot 1:1,"הוֹרוּ בֵית דִּין לַעֲבֹר עַל אַחַת מִכָּל מִצְוֹת הָאֲמוּרוֹת בַּתּוֹרָה, וְהָלַךְ הַיָּחִיד וְעָשָׂה שׁוֹגֵג עַל פִּיהֶם, בֵּין שֶׁעָשׂוּ וְעָשָׂה עִמָּהֶן, בֵּין שֶׁעָשׂוּ וְעָשָׂה אַחֲרֵיהֶן, בֵּין שֶׁלֹּא עָשׂוּ וְעָשָׂה, פָּטוּר, מִפְּנֵי שֶׁתָּלָה בְבֵית דִּין. הוֹרוּ בֵית דִּין וְיָדַע אֶחָד מֵהֶן שֶׁטָּעוּ, אוֹ תַלְמִיד וְהוּא רָאוּי לְהוֹרָאָה, וְהָלַךְ וְעָשָׂה עַל פִּיהֶן, בֵּין שֶׁעָשׂוּ וְעָשָׂה עִמָּהֶן, בֵּין שֶׁעָשׂוּ וְעָשָׂה אַחֲרֵיהֶן, בֵּין שֶׁלֹּא עָשׂוּ וְעָשָׂה, הֲרֵי זֶה חַיָּב, מִפְּנֵי שֶׁלֹּא תָלָה בְּבֵית דִּין. זֶה הַכְּלָל, הַתּוֹלֶה בְעַצְמוֹ, חַיָּב. וְהַתּוֹלֶה בְּבֵית דִּין, פָּטוּר: 
"
Jerusalem Talmud Horayot 1:1:3,ר' חגיי שאל לחברייה מניין לאוכל ברשות שהוא פטור מה בין סבור שהוא חולין ונמצאת תרומה שהוא חייב מה בין המחזיק עצמו שהוא כהן ונמצא ישראל שהוא פטור אמרין ליה מן הוריות בית דין. אמר לון אוף אנא צריכה לי מה בין סבור שהוא חול ונמצאת שבת שהוא חייב מה בין סבור שהוא פסח ונמצא שלמים שהוא פטור אמרין ליה מן השוחט ברשות. אמר לון אוף אנא צריכא לי מה בין סבור שהוא מותר ונמצא אסור שהוא חייב מה בין סבור שהוא חלב ונמצא שומן שהוא פטור לא אמרו ליה כלום. אמר לון נימא לכון מינן או הודע אליו חטאתו והביא. עאל רבי יוסי אמרין ליה קשי לן הדא מילתא אמר לון ולמה לא אגיבתוניה מן הדא או הודע אליו חטאתו והביא אמרין ליה חגיי קשיתה חגיי קיימתה.,Leviticus 4:28,א֚וֹ הוֹדַ֣ע אֵלָ֔יו חַטָּאת֖וֹ אֲשֶׁ֣ר חָטָ֑א וְהֵבִ֨יא קׇרְבָּנ֜וֹ שְׂעִירַ֤ת עִזִּים֙ תְּמִימָ֣ה נְקֵבָ֔ה עַל־חַטָּאת֖וֹ אֲשֶׁ֥ר חָטָֽא׃
