yerushalmi ref,yerushalmi text,linked ref,linked text
Jerusalem Talmud Sanhedrin 1:1:2,מנן תיתי ליה והיו אלה לכם לחקת משפט הייתי אומר אחד דיני ממונות ואחד דיני נפשות בדרישה ובחקירה.,Numbers 35:29,וְהָי֨וּ אֵ֧לֶּה לָכֶ֛ם לְחֻקַּ֥ת מִשְׁפָּ֖ט לְדֹרֹתֵיכֶ֑ם בְּכֹ֖ל מוֹשְׁבֹתֵיכֶֽם׃
Jerusalem Talmud Sanhedrin 1:1:2-14,"['מנן תיתי ליה והיו אלה לכם לחקת משפט הייתי אומר אחד דיני ממונות ואחד דיני נפשות בדרישה ובחקירה.', ""ומניין לדיני ממונות שהן בשלשה ונקרב בעל הבית אל האלהים ריבה בה דיין אחד עד האלהים הרי שנים אשר ירשיעון אלהים הרי כאן שלשה דברי ר' יאשיה רבי יונתן אמר הראשון תחילה נאמר. ואין דורשין תחילות. אלא עד האלהים הרי אחד אשר ירשיעון אלהים הרי שנים אין בית דין שקול מוסיפין עליהן עוד אחד הרי שלשה."", ""ר' אומר בשנים הכתוב מדבר אתה אומר בשנים או אינו אלא באחד כשהוא אומר אשר ירשיען אלהים אין כתיב כאן אלא אשר ירשיעון אלהים אין בית דין שקול מוסיפין עליהן עוד אחד הרי שלשה."", 'ר\' אבהו בעי וכרבי דיני ממונות בחמשה ושיגמר בכ""ג. אשכח תני רבי חזקיה הואיל ואמרה תורה הרוג על פי מטים הרוג על פי עדים מה עדים שנים אף מטים שנים אין בית דין שקול מוסיפין עליהן אחד הרי חמשה.', 'לא הן גזילות הן חבלות. אשכח תני ר""ש בן יוחי ואלה המשפטים אשר תשים לפניהם. אתא מימר לך בפשוטה דקרייא ותייא כרבי יוסי בר חלפתא.', 'ר\' יוסי בר חלפתא אתון תרין בר נש מידון קומוי א""ל על מנת שתדיננו דין תורה. אמר לון אני איני יודע דין תורה אלא היודע מחשבות יפרע מאותן האנשים. מקבלין עליכון מה דנא אמר לכון.', 'רבי עקיבה כד הוה בר נש אזל בעי מידון קומיה הוה א""ל הוו יודעין לפני מי אתם עומדין לפני מי שאמר והיה העולם שנאמר ועמדו שני האנשים אשר להם הריב לפני ה\' ולא לפני עקיבה בן יוסף.', 'תני קודם לארבעים שנה עד שלא חרב הבית ניטלו דיני נפשות ובימי שמעון בן שטח ניטלו דיני ממונות. אמר ר""ש בן יוחי בריך רחמנא דלינא חכים מידון.', 'שמואל אמר שנים שדנו דיניהם דין אלא שנקראו ב""ד חצוף ר\' יוחנן וריש לקיש תריהון מרין אפילו שנים שדנו אין דיניהן דין. תמן תנינן היה דן את הדין זיכה את החייב חייב לזכאי טימא לטהור טיהר לטמא מה שעשה עשוי וישלם מביתו. ר\' בא בשם ר\' אבהו בשאמרו לו הרי את מקובל עלינו כשנים. מה אנן קיימין אם בשטעה ודנן משיקול הדעת בדא מה שעשה עשוי. אם בשטעה ודנן דין תורה בדא ישלם מביתו. רבי בא בשם רבי אבהו בשאמרו לו הרי את מקובל עלינו כשלשה על מנת שתדיננו דין תורה וטעה ודנן בשיקול הדעת ישלם מביתו שהגיס דעתו לדון יחידי דין תורה דתנינן אל תהי דן יחידי שאין דן יחיד אלא אחד.', 'א""ר יהודה בן פזי אף הקב""ה אינו דן יחידי שנאמר וכל צבא השמי\' עומדי\' עליו מימינו ומשמאלו אילו מטין לכף זכות ואילו מטין לכף חובה. אע""פ שאין דן יחידי חותם יחידי שנאמר אבל אגיד לך את הרשום בכתב אמת. אמר רבי יוחנן לעולם אין הקב""ה עושה בעולמו דבר עד שנמלך בבית דין שלמעלן מה טעם ואמת הדבר וצבא גדול. אימתי חותמו של הקב""ה אמת בשעה שנמלך בבית דין שלמעלן. א""ר לעזר כל מקום שנאמר וה\' הוא ובית דינו. ובניין אב שבכולם וה\' דבר עליו רעה.', 'מהו חותמו של הקדוש ברוך הוא רבי ביבי בשם ר\' ראובן אמת מהו אמת א""ר בון שהוא אלהים חיים ומלך עולם. אמר ריש לקיש אל""ף רישיה דאלפא ביתא מ""ם באמצעיתה תי""ו בסופה לומר אני ה\' ראשון שלא קיבלתי מאחר ומבלעדי אין אלהים שאין לי שותף ואת אחרונים אני הוא שאיני עתיד למוסרה לאחר.', ""רבי בא ורבי בנימין בר יפת הוו דיינין קומי ר' יצחק ונפק דינא עם רבי בנימן. אתא רבי בא בעי מיטרוף על רבי אמי ואלף מומחה שכפף ודן דינו דין."", ""רבי אבהו הוה יתיב דיין בכנישתא מדרתא דקיסרין לגרמיה אמרין ליה תלמידיו ולא כן אלפן ר' אל תהא דן יחידי. אמר לון כיון דאנן חמי לי יתיב דיין לגרמי ואתון לגביי כמי שקיבלו עליהן. ותני כן במה דברים אמורים שלא קיבלו עליהן אבל אם קיבלו עליהן דן אפילו יחידי.""]","Midrash Tanchuma Buber, Chukat 5:1"," [ד""א זאת חקת התורה. ר' תנחום בר חנילאי פתח אמרות ה' אמרות טהורות <small>(תהלים יב ז)</small>, כלום אמרות ה' הוו אמרות, אבל אמרות בשר ודם אינו אמרות, אלא בנוהג שבעולם, מלך בשר ודם נכנס למדינה ובני המדינה מקלסין אותו, וערב לו קילוסן, אמר להם למחר אני בונה לכם דימוסאות, למחר אני בונה לכם מרחצאות, למחר אני מכניס לכם את אמת המים, ישן לו ולא עמד, היכן הוא, והיכן אמרותיו, אבל הקב""ה אינו כן, אלא וה' אלהים אמת <small>(ירמיה י י)</small>, ולמה הוא אמת, אמר ר' אבין לפי שהוא אלהים חיים ומלך עולם]."
Jerusalem Talmud Sanhedrin 1:1:2-14,"['מנן תיתי ליה והיו אלה לכם לחקת משפט הייתי אומר אחד דיני ממונות ואחד דיני נפשות בדרישה ובחקירה.', ""ומניין לדיני ממונות שהן בשלשה ונקרב בעל הבית אל האלהים ריבה בה דיין אחד עד האלהים הרי שנים אשר ירשיעון אלהים הרי כאן שלשה דברי ר' יאשיה רבי יונתן אמר הראשון תחילה נאמר. ואין דורשין תחילות. אלא עד האלהים הרי אחד אשר ירשיעון אלהים הרי שנים אין בית דין שקול מוסיפין עליהן עוד אחד הרי שלשה."", ""ר' אומר בשנים הכתוב מדבר אתה אומר בשנים או אינו אלא באחד כשהוא אומר אשר ירשיען אלהים אין כתיב כאן אלא אשר ירשיעון אלהים אין בית דין שקול מוסיפין עליהן עוד אחד הרי שלשה."", 'ר\' אבהו בעי וכרבי דיני ממונות בחמשה ושיגמר בכ""ג. אשכח תני רבי חזקיה הואיל ואמרה תורה הרוג על פי מטים הרוג על פי עדים מה עדים שנים אף מטים שנים אין בית דין שקול מוסיפין עליהן אחד הרי חמשה.', 'לא הן גזילות הן חבלות. אשכח תני ר""ש בן יוחי ואלה המשפטים אשר תשים לפניהם. אתא מימר לך בפשוטה דקרייא ותייא כרבי יוסי בר חלפתא.', 'ר\' יוסי בר חלפתא אתון תרין בר נש מידון קומוי א""ל על מנת שתדיננו דין תורה. אמר לון אני איני יודע דין תורה אלא היודע מחשבות יפרע מאותן האנשים. מקבלין עליכון מה דנא אמר לכון.', 'רבי עקיבה כד הוה בר נש אזל בעי מידון קומיה הוה א""ל הוו יודעין לפני מי אתם עומדין לפני מי שאמר והיה העולם שנאמר ועמדו שני האנשים אשר להם הריב לפני ה\' ולא לפני עקיבה בן יוסף.', 'תני קודם לארבעים שנה עד שלא חרב הבית ניטלו דיני נפשות ובימי שמעון בן שטח ניטלו דיני ממונות. אמר ר""ש בן יוחי בריך רחמנא דלינא חכים מידון.', 'שמואל אמר שנים שדנו דיניהם דין אלא שנקראו ב""ד חצוף ר\' יוחנן וריש לקיש תריהון מרין אפילו שנים שדנו אין דיניהן דין. תמן תנינן היה דן את הדין זיכה את החייב חייב לזכאי טימא לטהור טיהר לטמא מה שעשה עשוי וישלם מביתו. ר\' בא בשם ר\' אבהו בשאמרו לו הרי את מקובל עלינו כשנים. מה אנן קיימין אם בשטעה ודנן משיקול הדעת בדא מה שעשה עשוי. אם בשטעה ודנן דין תורה בדא ישלם מביתו. רבי בא בשם רבי אבהו בשאמרו לו הרי את מקובל עלינו כשלשה על מנת שתדיננו דין תורה וטעה ודנן בשיקול הדעת ישלם מביתו שהגיס דעתו לדון יחידי דין תורה דתנינן אל תהי דן יחידי שאין דן יחיד אלא אחד.', 'א""ר יהודה בן פזי אף הקב""ה אינו דן יחידי שנאמר וכל צבא השמי\' עומדי\' עליו מימינו ומשמאלו אילו מטין לכף זכות ואילו מטין לכף חובה. אע""פ שאין דן יחידי חותם יחידי שנאמר אבל אגיד לך את הרשום בכתב אמת. אמר רבי יוחנן לעולם אין הקב""ה עושה בעולמו דבר עד שנמלך בבית דין שלמעלן מה טעם ואמת הדבר וצבא גדול. אימתי חותמו של הקב""ה אמת בשעה שנמלך בבית דין שלמעלן. א""ר לעזר כל מקום שנאמר וה\' הוא ובית דינו. ובניין אב שבכולם וה\' דבר עליו רעה.', 'מהו חותמו של הקדוש ברוך הוא רבי ביבי בשם ר\' ראובן אמת מהו אמת א""ר בון שהוא אלהים חיים ומלך עולם. אמר ריש לקיש אל""ף רישיה דאלפא ביתא מ""ם באמצעיתה תי""ו בסופה לומר אני ה\' ראשון שלא קיבלתי מאחר ומבלעדי אין אלהים שאין לי שותף ואת אחרונים אני הוא שאיני עתיד למוסרה לאחר.', ""רבי בא ורבי בנימין בר יפת הוו דיינין קומי ר' יצחק ונפק דינא עם רבי בנימן. אתא רבי בא בעי מיטרוף על רבי אמי ואלף מומחה שכפף ודן דינו דין."", ""רבי אבהו הוה יתיב דיין בכנישתא מדרתא דקיסרין לגרמיה אמרין ליה תלמידיו ולא כן אלפן ר' אל תהא דן יחידי. אמר לון כיון דאנן חמי לי יתיב דיין לגרמי ואתון לגביי כמי שקיבלו עליהן. ותני כן במה דברים אמורים שלא קיבלו עליהן אבל אם קיבלו עליהן דן אפילו יחידי.""]",Jerusalem Talmud Berakhot 9:5:8,"אַבְרָהָם אָבִינוּ עָשָׂה יֵצֶר הָרַע טוֹב דִּכְתִיב וּמָצָאתָ אֶת לְבָבוֹ נֶאֱמָן לְפָנֶיךָ. אָמַר רִבִּי אָחָא וְהִפְשִׁיר <i data-commentator=""Guggenheimer Notes"" data-label=""247""></i> אֶלָּא וְכָרוֹת עִמּוֹ הַבְּרִית (והחסד וגומר). אֲבָל דָּוִד לֹא הָיָה יָכוֹל לַעֲמוֹד בּוֹ וְהָֽרְגוֹ בִלְבָבוֹ. מַאי טַעֲמָא וְלִבִּי חָלַל בְּקִרְבִּי."
Jerusalem Talmud Sanhedrin 1:1:2-14,"['מנן תיתי ליה והיו אלה לכם לחקת משפט הייתי אומר אחד דיני ממונות ואחד דיני נפשות בדרישה ובחקירה.', ""ומניין לדיני ממונות שהן בשלשה ונקרב בעל הבית אל האלהים ריבה בה דיין אחד עד האלהים הרי שנים אשר ירשיעון אלהים הרי כאן שלשה דברי ר' יאשיה רבי יונתן אמר הראשון תחילה נאמר. ואין דורשין תחילות. אלא עד האלהים הרי אחד אשר ירשיעון אלהים הרי שנים אין בית דין שקול מוסיפין עליהן עוד אחד הרי שלשה."", ""ר' אומר בשנים הכתוב מדבר אתה אומר בשנים או אינו אלא באחד כשהוא אומר אשר ירשיען אלהים אין כתיב כאן אלא אשר ירשיעון אלהים אין בית דין שקול מוסיפין עליהן עוד אחד הרי שלשה."", 'ר\' אבהו בעי וכרבי דיני ממונות בחמשה ושיגמר בכ""ג. אשכח תני רבי חזקיה הואיל ואמרה תורה הרוג על פי מטים הרוג על פי עדים מה עדים שנים אף מטים שנים אין בית דין שקול מוסיפין עליהן אחד הרי חמשה.', 'לא הן גזילות הן חבלות. אשכח תני ר""ש בן יוחי ואלה המשפטים אשר תשים לפניהם. אתא מימר לך בפשוטה דקרייא ותייא כרבי יוסי בר חלפתא.', 'ר\' יוסי בר חלפתא אתון תרין בר נש מידון קומוי א""ל על מנת שתדיננו דין תורה. אמר לון אני איני יודע דין תורה אלא היודע מחשבות יפרע מאותן האנשים. מקבלין עליכון מה דנא אמר לכון.', 'רבי עקיבה כד הוה בר נש אזל בעי מידון קומיה הוה א""ל הוו יודעין לפני מי אתם עומדין לפני מי שאמר והיה העולם שנאמר ועמדו שני האנשים אשר להם הריב לפני ה\' ולא לפני עקיבה בן יוסף.', 'תני קודם לארבעים שנה עד שלא חרב הבית ניטלו דיני נפשות ובימי שמעון בן שטח ניטלו דיני ממונות. אמר ר""ש בן יוחי בריך רחמנא דלינא חכים מידון.', 'שמואל אמר שנים שדנו דיניהם דין אלא שנקראו ב""ד חצוף ר\' יוחנן וריש לקיש תריהון מרין אפילו שנים שדנו אין דיניהן דין. תמן תנינן היה דן את הדין זיכה את החייב חייב לזכאי טימא לטהור טיהר לטמא מה שעשה עשוי וישלם מביתו. ר\' בא בשם ר\' אבהו בשאמרו לו הרי את מקובל עלינו כשנים. מה אנן קיימין אם בשטעה ודנן משיקול הדעת בדא מה שעשה עשוי. אם בשטעה ודנן דין תורה בדא ישלם מביתו. רבי בא בשם רבי אבהו בשאמרו לו הרי את מקובל עלינו כשלשה על מנת שתדיננו דין תורה וטעה ודנן בשיקול הדעת ישלם מביתו שהגיס דעתו לדון יחידי דין תורה דתנינן אל תהי דן יחידי שאין דן יחיד אלא אחד.', 'א""ר יהודה בן פזי אף הקב""ה אינו דן יחידי שנאמר וכל צבא השמי\' עומדי\' עליו מימינו ומשמאלו אילו מטין לכף זכות ואילו מטין לכף חובה. אע""פ שאין דן יחידי חותם יחידי שנאמר אבל אגיד לך את הרשום בכתב אמת. אמר רבי יוחנן לעולם אין הקב""ה עושה בעולמו דבר עד שנמלך בבית דין שלמעלן מה טעם ואמת הדבר וצבא גדול. אימתי חותמו של הקב""ה אמת בשעה שנמלך בבית דין שלמעלן. א""ר לעזר כל מקום שנאמר וה\' הוא ובית דינו. ובניין אב שבכולם וה\' דבר עליו רעה.', 'מהו חותמו של הקדוש ברוך הוא רבי ביבי בשם ר\' ראובן אמת מהו אמת א""ר בון שהוא אלהים חיים ומלך עולם. אמר ריש לקיש אל""ף רישיה דאלפא ביתא מ""ם באמצעיתה תי""ו בסופה לומר אני ה\' ראשון שלא קיבלתי מאחר ומבלעדי אין אלהים שאין לי שותף ואת אחרונים אני הוא שאיני עתיד למוסרה לאחר.', ""רבי בא ורבי בנימין בר יפת הוו דיינין קומי ר' יצחק ונפק דינא עם רבי בנימן. אתא רבי בא בעי מיטרוף על רבי אמי ואלף מומחה שכפף ודן דינו דין."", ""רבי אבהו הוה יתיב דיין בכנישתא מדרתא דקיסרין לגרמיה אמרין ליה תלמידיו ולא כן אלפן ר' אל תהא דן יחידי. אמר לון כיון דאנן חמי לי יתיב דיין לגרמי ואתון לגביי כמי שקיבלו עליהן. ותני כן במה דברים אמורים שלא קיבלו עליהן אבל אם קיבלו עליהן דן אפילו יחידי.""]",Jerusalem Talmud Berakhot 1:5:3,"מִפְּנֵי מַה קוֹרִין שְׁתֵּי פַּרְשִׁיּוֹת הַלָּלוּ בְכָל־יוֹם. רִבִּי סִימוֹן אָמַר מִפְּנֵי שֶׁכָּתוּב בְּהֶן שְׁכִיבָה וְקִימָה. רִבִּי לֵוִי אָמַר מִפְּנֵי שֶׁעֲשֶׂרֶת הַדִּבְּרוֹת כְּלוּלִין בָּהֶן. אָנֹכִי י֙י אֱלֹהֶיךָ. שְׁמַע יִשְׂרָאֵל י֙י אֱלֹהֵינוּ. לֹא יִהְיֶה לְךָ אֱלֹהִים אַחֵרִים עַל פָּנָי. י֙י אֶחָד. לֹא תִשָּׂא אֶת שֵׁם י֙י אֱלֹהֶיךָ לַשָּׁוְא. וְאָהַבְתָּ אֶת י֙י אֱלֹהֶיךָ. מַאן דְּרָחִים מַלְכָּא לֹא לִישְׁתַּבַּע בִּשְׁמֵיהּ וּמְשַׁקֵּר. זָכוֹר אֶת יוֹם הַשַּׁבָּת לְקַדְּשׁוֹ. לְמַעַן תִּזְכְּרוּ. רִבִּי אוֹמֵר זוּ מִצְוַת שַׁבָּת שֶׁהִיא שְׁקוּלָה כְּנֶגֶד כָּל־מִצְווֹתֶיהָ שֶׁל תּוֹרָה דִּכְתִיב וְאֶת שַׁבַּת קָדְשְׁךָ הוֹדַעְתָּ לָהֶם וּמִצְווֹת וְחוּקִּים וְתוֹרָה צִוִּיתָ וגו׳ לְהוֹדִיעֲךָ שֶׁהִיא שְׁקוּלָה כְּנֶגֶד מִצְווֹתֶיהָ שֶׁל תּוֹרָה. כַּבֵּד אֶת אָבִיךָ וְאֶת אִמֶּךָ. לְמַעַן יִרְבּוּ יְמֵיכֶם וִיְמֵי בְנֵיכֶם. לֹא תִרְצַח. וַאֲבַדְתֶּם מְהֵרָה. מַאן דְּקָטֵיל מִתְקַטֵּיל. לֹא תִנְאַף. לֹא תָתוּרוּ אַחֲרֵי לְבַבְכֶם וְאַחֲרֵי עֵינֵיכֶם. אָמַר רִבִּי לֵוִי לִיבָּא וְעֵינָא תְּרֵין סִרְסוּרֵי דְחַטָּאָה כְּתִיב תְּנָה <i data-overlay=""Vilna Pages"" data-value=""9b""></i>בְנִי לִבְּךָ לִי וְעֵינֶיךָ דְּרָכָי תִּצֹּרְנָה. אָמַר הַקָּדוֹשּׁ בָּרוּךְ הוּא אִי יְהָבַת לִי לִבָּךְ וְעֵינָךְ אֲנָא יְדַע דְּאַתְּ לִי. לֹא תִגְנֹב. וְאָסַפְתָּ דְגָֽנְךָ וְלֹא דְגָנוֹ שֶׁל חֲבֵרְךָ. לֹא תַעֲנֶה בְרֵעֲךָ עֵד שָׁקֶר. אֲנִי י֙י אֱלֹהֵיכֶם. וּכְתִיב וַי֙י אֱלֹהִים אֱמֶת. מַהוּ אֱמֶת אָמַר רִבִּי אַבוּן שֶׁהוּא אֱלֹהִים חַיִּים וּמֶלֶךְ עוֹלָם. אָמַר רִבִּי לֵוִי אָמַר הַקָּדוֹשּׁ בָּרוּךְ הוּא אִם הֵעַדְתָּ לַחֲבֵירָךְ עֵדוּת שֶׁקֶר מַעֲלֵה אֲנִי עָלֶיךָ כְּאִילּוּ הֵיעַדְתָּ עָלַי שֶׁלֹּא בָרָאתִי שָׁמַיִם וָאָרֶץ. לֹא תַחְמוֹד בֵּית רְעֵיךָ. וּכְתַבְתָּם עַל מְזוּזּוֹת בֵּיתֶךָ. בֵּיתֶךָ וְלֹא בֵית חֲבֵירָךְ."
Jerusalem Talmud Sanhedrin 1:1:3,ומניין לדיני ממונות שהן בשלשה ונקרב בעל הבית אל האלהים ריבה בה דיין אחד עד האלהים הרי שנים אשר ירשיעון אלהים הרי כאן שלשה דברי ר' יאשיה רבי יונתן אמר הראשון תחילה נאמר. ואין דורשין תחילות. אלא עד האלהים הרי אחד אשר ירשיעון אלהים הרי שנים אין בית דין שקול מוסיפין עליהן עוד אחד הרי שלשה.,Exodus 22:7,אִם־לֹ֤א יִמָּצֵא֙ הַגַּנָּ֔ב וְנִקְרַ֥ב בַּֽעַל־הַבַּ֖יִת אֶל־הָֽאֱלֹהִ֑ים אִם־לֹ֥א שָׁלַ֛ח יָד֖וֹ בִּמְלֶ֥אכֶת רֵעֵֽהוּ׃
Jerusalem Talmud Sanhedrin 1:1:3,ומניין לדיני ממונות שהן בשלשה ונקרב בעל הבית אל האלהים ריבה בה דיין אחד עד האלהים הרי שנים אשר ירשיעון אלהים הרי כאן שלשה דברי ר' יאשיה רבי יונתן אמר הראשון תחילה נאמר. ואין דורשין תחילות. אלא עד האלהים הרי אחד אשר ירשיעון אלהים הרי שנים אין בית דין שקול מוסיפין עליהן עוד אחד הרי שלשה.,Exodus 22:8,עַֽל־כׇּל־דְּבַר־פֶּ֡שַׁע עַל־שׁ֡וֹר עַל־חֲ֠מ֠וֹר עַל־שֶׂ֨ה עַל־שַׂלְמָ֜ה עַל־כׇּל־אֲבֵדָ֗ה אֲשֶׁ֤ר יֹאמַר֙ כִּי־ה֣וּא זֶ֔ה עַ֚ד הָֽאֱלֹהִ֔ים יָבֹ֖א דְּבַר־שְׁנֵיהֶ֑ם אֲשֶׁ֤ר יַרְשִׁיעֻן֙ אֱלֹהִ֔ים יְשַׁלֵּ֥ם שְׁנַ֖יִם לְרֵעֵֽהוּ׃ <span>{ס}</span>        
Jerusalem Talmud Sanhedrin 1:1:5,"ר' אבהו בעי וכרבי דיני ממונות בחמשה ושיגמר בכ""ג. אשכח תני רבי חזקיה הואיל ואמרה תורה הרוג על פי מטים הרוג על פי עדים מה עדים שנים אף מטים שנים אין בית דין שקול מוסיפין עליהן אחד הרי חמשה.",Exodus 23:2,לֹֽא־תִהְיֶ֥ה אַחֲרֵֽי־רַבִּ֖ים לְרָעֹ֑ת וְלֹא־תַעֲנֶ֣ה עַל־רִ֗ב לִנְטֹ֛ת אַחֲרֵ֥י רַבִּ֖ים לְהַטֹּֽת׃
Jerusalem Talmud Sanhedrin 1:1:5,"ר' אבהו בעי וכרבי דיני ממונות בחמשה ושיגמר בכ""ג. אשכח תני רבי חזקיה הואיל ואמרה תורה הרוג על פי מטים הרוג על פי עדים מה עדים שנים אף מטים שנים אין בית דין שקול מוסיפין עליהן אחד הרי חמשה.",Deuteronomy 17:6,עַל־פִּ֣י <b>׀</b> שְׁנַ֣יִם עֵדִ֗ים א֛וֹ שְׁלֹשָׁ֥ה עֵדִ֖ים יוּמַ֣ת הַמֵּ֑ת לֹ֣א יוּמַ֔ת עַל־פִּ֖י עֵ֥ד אֶחָֽד׃
Jerusalem Talmud Sanhedrin 1:1:6,"לא הן גזילות הן חבלות. אשכח תני ר""ש בן יוחי ואלה המשפטים אשר תשים לפניהם. אתא מימר לך בפשוטה דקרייא ותייא כרבי יוסי בר חלפתא.",Exodus 21:1,וְאֵ֙לֶּה֙ הַמִּשְׁפָּטִ֔ים אֲשֶׁ֥ר תָּשִׂ֖ים לִפְנֵיהֶֽם׃
Jerusalem Talmud Sanhedrin 1:1:8,"רבי עקיבה כד הוה בר נש אזל בעי מידון קומיה הוה א""ל הוו יודעין לפני מי אתם עומדין לפני מי שאמר והיה העולם שנאמר ועמדו שני האנשים אשר להם הריב לפני ה' ולא לפני עקיבה בן יוסף.",Deuteronomy 19:17,וְעָמְד֧וּ שְׁנֵֽי־הָאֲנָשִׁ֛ים אֲשֶׁר־לָהֶ֥ם הָרִ֖יב לִפְנֵ֣י יְהֹוָ֑ה לִפְנֵ֤י הַכֹּֽהֲנִים֙ וְהַשֹּׁ֣פְטִ֔ים אֲשֶׁ֥ר יִהְי֖וּ בַּיָּמִ֥ים הָהֵֽם׃
