yerushalmi ref,yerushalmi text,linked ref,linked text
Jerusalem Talmud Bava Kamma 1:1:2-3,"[""השור זה הקרן דכתיב וכי יגף שור איש את שור רעהו וגו'. עד כדון בתם במועד מניין. או נודע כי שור נגח הוא וגו'. הבור כי יפתח איש בור וגו' בעל הבור ישלם וגו'. המבעה כי יבער איש שדה או כרם משלחי רגל השור והחמור. וכתיב הסר משובתו והיה לבער זה השן. פרוץ גדירו והיה למרמס זה הרגל. וההבער דכתיב כי תצא אש ומצאה קוצים וגו'."", 'אנן תנינן ארבעה אבות נזיקין. ותני ר\' חייא י""ג נזק צער ריפוי שבת ובושת שומר חנם והשואל נושא שכר והשוכר. אמור מעתה מה דתנינן אנן להכשר נזקין. מה דתני ר\' חייא בין להכשר נזקין בין לניזקי גופו. ר\' חגיי שאל היך תנינן ארבעה אבות נזיקין אם הכל אמור בשור אחד ניתני שלשה. ואם הכל אמור בשור שלשה ניתני חמשה. אלא כמה דאשתעי קרייא אישתעיית מתניתא.']",Mishnah Bava Kamma 1:1,"אַרְבָּעָה אֲבוֹת נְזִיקִין, הַשּׁוֹר וְהַבּוֹר וְהַמַּבְעֶה וְהַהֶבְעֵר. לֹא הֲרֵי הַשּׁוֹר כַּהֲרֵי הַמַּבְעֶה, וְלֹא הֲרֵי הַמַּבְעֶה כַּהֲרֵי הַשּׁוֹר. וְלֹא זֶה וָזֶה, שֶׁיֵּשׁ בָּהֶן רוּחַ חַיִּים, כַּהֲרֵי הָאֵשׁ, שֶׁאֵין בּוֹ רוּחַ חַיִּים. וְלֹא זֶה וָזֶה, שֶׁדַּרְכָּן לֵילֵךְ וּלְהַזִּיק, כַּהֲרֵי הַבּוֹר, שֶׁאֵין דַּרְכּוֹ לֵילֵךְ וּלְהַזִּיק. הַצַּד הַשָּׁוֶה שֶׁבָּהֶן, שֶׁדַּרְכָּן לְהַזִּיק וּשְׁמִירָתָן עָלֶיךָ. וּכְשֶׁהִזִּיק, חָב הַמַּזִּיק לְשַׁלֵּם תַּשְׁלוּמֵי נֶזֶק בְּמֵיטַב הָאָרֶץ: 
"
Jerusalem Talmud Bava Kamma 1:1:2,השור זה הקרן דכתיב וכי יגף שור איש את שור רעהו וגו'. עד כדון בתם במועד מניין. או נודע כי שור נגח הוא וגו'. הבור כי יפתח איש בור וגו' בעל הבור ישלם וגו'. המבעה כי יבער איש שדה או כרם משלחי רגל השור והחמור. וכתיב הסר משובתו והיה לבער זה השן. פרוץ גדירו והיה למרמס זה הרגל. וההבער דכתיב כי תצא אש ומצאה קוצים וגו'.,Exodus 21:36,א֣וֹ נוֹדַ֗ע כִּ֠י שׁ֣וֹר נַגָּ֥ח הוּא֙ מִתְּמ֣וֹל שִׁלְשֹׁ֔ם וְלֹ֥א יִשְׁמְרֶ֖נּוּ בְּעָלָ֑יו שַׁלֵּ֨ם יְשַׁלֵּ֥ם שׁוֹר֙ תַּ֣חַת הַשּׁ֔וֹר וְהַמֵּ֖ת יִֽהְיֶה־לּֽוֹ׃ <span>{ס}</span>        
Jerusalem Talmud Bava Kamma 1:1:2,השור זה הקרן דכתיב וכי יגף שור איש את שור רעהו וגו'. עד כדון בתם במועד מניין. או נודע כי שור נגח הוא וגו'. הבור כי יפתח איש בור וגו' בעל הבור ישלם וגו'. המבעה כי יבער איש שדה או כרם משלחי רגל השור והחמור. וכתיב הסר משובתו והיה לבער זה השן. פרוץ גדירו והיה למרמס זה הרגל. וההבער דכתיב כי תצא אש ומצאה קוצים וגו'.,Exodus 21:33,וְכִֽי־יִפְתַּ֨ח אִ֜ישׁ בּ֗וֹר א֠וֹ כִּֽי־יִכְרֶ֥ה אִ֛ישׁ בֹּ֖ר וְלֹ֣א יְכַסֶּ֑נּוּ וְנָֽפַל־שָׁ֥מָּה שּׁ֖וֹר א֥וֹ חֲמֽוֹר׃
Jerusalem Talmud Bava Kamma 1:1:2,השור זה הקרן דכתיב וכי יגף שור איש את שור רעהו וגו'. עד כדון בתם במועד מניין. או נודע כי שור נגח הוא וגו'. הבור כי יפתח איש בור וגו' בעל הבור ישלם וגו'. המבעה כי יבער איש שדה או כרם משלחי רגל השור והחמור. וכתיב הסר משובתו והיה לבער זה השן. פרוץ גדירו והיה למרמס זה הרגל. וההבער דכתיב כי תצא אש ומצאה קוצים וגו'.,Exodus 21:34,בַּ֤עַל הַבּוֹר֙ יְשַׁלֵּ֔ם כֶּ֖סֶף יָשִׁ֣יב לִבְעָלָ֑יו וְהַמֵּ֖ת יִֽהְיֶה־לּֽוֹ׃ <span>{ס}</span>        
Jerusalem Talmud Bava Kamma 1:1:2,השור זה הקרן דכתיב וכי יגף שור איש את שור רעהו וגו'. עד כדון בתם במועד מניין. או נודע כי שור נגח הוא וגו'. הבור כי יפתח איש בור וגו' בעל הבור ישלם וגו'. המבעה כי יבער איש שדה או כרם משלחי רגל השור והחמור. וכתיב הסר משובתו והיה לבער זה השן. פרוץ גדירו והיה למרמס זה הרגל. וההבער דכתיב כי תצא אש ומצאה קוצים וגו'.,Exodus 25:4,וּתְכֵ֧לֶת וְאַרְגָּמָ֛ן וְתוֹלַ֥עַת שָׁנִ֖י וְשֵׁ֥שׁ וְעִזִּֽים׃
Jerusalem Talmud Bava Kamma 1:1:2,השור זה הקרן דכתיב וכי יגף שור איש את שור רעהו וגו'. עד כדון בתם במועד מניין. או נודע כי שור נגח הוא וגו'. הבור כי יפתח איש בור וגו' בעל הבור ישלם וגו'. המבעה כי יבער איש שדה או כרם משלחי רגל השור והחמור. וכתיב הסר משובתו והיה לבער זה השן. פרוץ גדירו והיה למרמס זה הרגל. וההבער דכתיב כי תצא אש ומצאה קוצים וגו'.,Isaiah 32:20,אַשְׁרֵיכֶ֕ם זֹרְעֵ֖י עַל־כׇּל־מָ֑יִם מְשַׁלְּחֵ֥י רֶגֶל־הַשּׁ֖וֹר וְהַחֲמֽוֹר׃ <span>{ס}</span>        
Jerusalem Talmud Bava Kamma 1:1:2,השור זה הקרן דכתיב וכי יגף שור איש את שור רעהו וגו'. עד כדון בתם במועד מניין. או נודע כי שור נגח הוא וגו'. הבור כי יפתח איש בור וגו' בעל הבור ישלם וגו'. המבעה כי יבער איש שדה או כרם משלחי רגל השור והחמור. וכתיב הסר משובתו והיה לבער זה השן. פרוץ גדירו והיה למרמס זה הרגל. וההבער דכתיב כי תצא אש ומצאה קוצים וגו'.,Isaiah 5:5,וְעַתָּה֙ אוֹדִיעָה־נָּ֣א אֶתְכֶ֔ם אֵ֛ת אֲשֶׁר־אֲנִ֥י עֹשֶׂ֖ה לְכַרְמִ֑י הָסֵ֤ר מְשׂוּכָּתוֹ֙ וְהָיָ֣ה לְבָעֵ֔ר פָּרֹ֥ץ גְּדֵר֖וֹ וְהָיָ֥ה לְמִרְמָֽס׃
Jerusalem Talmud Bava Kamma 1:1:2,השור זה הקרן דכתיב וכי יגף שור איש את שור רעהו וגו'. עד כדון בתם במועד מניין. או נודע כי שור נגח הוא וגו'. הבור כי יפתח איש בור וגו' בעל הבור ישלם וגו'. המבעה כי יבער איש שדה או כרם משלחי רגל השור והחמור. וכתיב הסר משובתו והיה לבער זה השן. פרוץ גדירו והיה למרמס זה הרגל. וההבער דכתיב כי תצא אש ומצאה קוצים וגו'.,Exodus 22:5,כִּֽי־תֵצֵ֨א אֵ֜שׁ וּמָצְאָ֤ה קֹצִים֙ וְנֶאֱכַ֣ל גָּדִ֔ישׁ א֥וֹ הַקָּמָ֖ה א֣וֹ הַשָּׂדֶ֑ה שַׁלֵּ֣ם יְשַׁלֵּ֔ם הַמַּבְעִ֖ר אֶת־הַבְּעֵרָֽה׃ <span>{ס}</span>        
Jerusalem Talmud Bava Kamma 1:1:3,"אנן תנינן ארבעה אבות נזיקין. ותני ר' חייא י""ג נזק צער ריפוי שבת ובושת שומר חנם והשואל נושא שכר והשוכר. אמור מעתה מה דתנינן אנן להכשר נזקין. מה דתני ר' חייא בין להכשר נזקין בין לניזקי גופו. ר' חגיי שאל היך תנינן ארבעה אבות נזיקין אם הכל אמור בשור אחד ניתני שלשה. ואם הכל אמור בשור שלשה ניתני חמשה. אלא כמה דאשתעי קרייא אישתעיית מתניתא.",Tosefta Bava Kamma (Lieberman) 9:1,"<i data-commentator=""Variants"" data-label=""א"" data-order=""1""></i>שלשה עשר הן אבות נזיקין, השור והבור <i data-commentator=""Variants"" data-label=""ב"" data-order=""2""></i>המבעה וההבער <i data-commentator=""Variants"" data-label=""ג"" data-order=""3""></i>שומר חנם והשואל <i data-commentator=""Variants"" data-label=""ד"" data-order=""4""></i>נושא שכר והשוכר נזק וצער <i data-commentator=""Variants"" data-label=""ה"" data-order=""5""></i>ריפוי שבת <i data-commentator=""Variants"" data-label=""ו"" data-order=""6""></i>ובשת. חבל בו חמשה נותן לו <i data-commentator=""Variants"" data-label=""ז"" data-order=""7""></i>חמשה. <i data-commentator=""Variants"" data-label=""ח"" data-order=""8""></i>אינן אלא <i data-commentator=""Variants"" data-label=""ט"" data-order=""9""></i>ארבעה נותן לו ארבעה. אינן אלא שלשה נותן לו <i data-commentator=""Variants"" data-label=""י"" data-order=""10""></i>שלשה. אינן אלא <i data-commentator=""Variants"" data-label=""יא"" data-order=""11""></i>שנים נותן לו שנים. <i data-commentator=""Variants"" data-label=""יב"" data-order=""12""></i>אינן אלא <i data-commentator=""Variants"" data-label=""יג"" data-order=""13""></i>אחת נותן לו אחד."
Jerusalem Talmud Bava Kamma 1:1:4,תולדות הקרן נגיחה נגיפה נשיכה רביצה בעיטה דחייה. ר' יצחק מקשי נגיפה נגיחה עיקר הן ואת עביד לון תולדות. אלא מתחיל בעיקר ומסיים בתולדות.,Jerusalem Talmud Shabbat 7:2:18,כָּל־הֵן דְּתַנִּינָן אָבוֹת יֵשׁ לָהֶן תּוֹלְדוֹת. תַּמָּן תַּנִּינָן. אַרְבַּע אֲבוֹת נְזִיקִין. הַשּׁוֹר. זֶה הַקֶּרֶן. נְגִיחָה וּדְחִיפָה אָב. תַּנֵּי רִבִּי חִייָה. נָשַׁךְ רָבַץ בָּעַט תּוֹלְדוֹת לַקֶּרֶן. תַּמָּן תַּנִּינָן. אֲבוֹת הַטּוּמְאָה הַשֶּׁרֶץ וְשִׁכְבַת זֶרַע. תּוֹלָדוֹת הַשֶּׁרֶץ אֵי זֶהוּ. רִבִּי יוּדָה בְשֵׁם רִבִּי נָחוּם. מַדָּפוֹת. מָהוּ מַדָּפוֹת. מַגָּעוֹת. אַב הַטּוּמְאָה מְטַמֵּא אֶת הַכֹּל. ווְלַד הַטּוּמְאָה אֵינוֹ מְטַמֵּא אֶלָּא אוֹכְלִין וּמַשְׁקִין וּכְלֵי חֶרֶשׂ. אוֹכְלִין וּמַשְׁקִין וּכְלֵי אֵינָן נַעֲשִׂין אַב הַטּוּמְאָה לְטַמֵּא. זִיבָה. וְהָכָא תַנִּינָן. אֲבוֹת מְלָאכוֹת אַרְבָּעִים חָסֵר אַחַת. חֲרִישָׁה אָב. תַּנֵּי רִבִּי חִייָה. חָפַר חָרַץ נָעַץ תּוֹלְדוֹת לַחֲרִישָׁה.
